gene_id,tp,log2FC
GWK60_C04851,t0480,1.613622751161642
GWK60_C04895,t0015,0
GWK60_C04895,t0030,0
GWK60_C04895,t0045,0
GWK60_C04895,t0060,-2.4895220909608
GWK60_C04895,t0090,-6.459688370413006
GWK60_C04895,t0120,-6.2771310289399285
GWK60_C04895,t0180,-4.351052013445838
GWK60_C04895,t0240,-2.817351607945952
GWK60_C04895,t0360,-2.257538550758844
GWK60_C04895,t0480,-2.3485370304519417
GWK60_C04939,t0015,-1.2439395181433566
GWK60_C04939,t0030,-1.155385111959495
GWK60_C04939,t0045,-1.0836696047972867
GWK60_C04939,t0060,0
GWK60_C04939,t0090,0
GWK60_C04939,t0120,0
GWK60_C04939,t0180,0
GWK60_C04939,t0240,0
GWK60_C04939,t0360,0
GWK60_C04939,t0480,0
GWK60_C05005,t0015,0
GWK60_C05005,t0030,0
GWK60_C05005,t0045,0
GWK60_C05005,t0060,1.0074238027092977
GWK60_C05005,t0090,1.6065003114576513
GWK60_C05005,t0120,1.8495933324795168
GWK60_C05005,t0180,1.95820620888766
GWK60_C05005,t0240,1.9647277135776196
GWK60_C05005,t0360,1.9241996445149856
GWK60_C05005,t0480,2.099617441821434
GWK60_C05049,t0015,0
GWK60_C05049,t0030,0
GWK60_C05049,t0045,1.1827709088423677
GWK60_C05049,t0060,1.496274531455391
GWK60_C05049,t0090,1.627129125935998
GWK60_C05049,t0120,1.514606661304271
GWK60_C05049,t0180,0
GWK60_C05049,t0240,0
GWK60_C05049,t0360,0
GWK60_C05049,t0480,0
GWK60_C05071,t0015,0
GWK60_C05071,t0030,0
GWK60_C05071,t0045,0
GWK60_C05071,t0060,1.492952632386614
GWK60_C05071,t0090,2.128287538783839
GWK60_C05071,t0120,2.3206534438654063
GWK60_C05071,t0180,2.0362485850989476
GWK60_C05071,t0240,2.164382097339025
GWK60_C05071,t0360,2.2809448688727754
GWK60_C05071,t0480,2.2535451072650368
GWK60_C05115,t0015,0
GWK60_C05115,t0030,0
GWK60_C05115,t0045,0
GWK60_C05115,t0060,0
GWK60_C05115,t0090,-1.2373941471496588
GWK60_C05115,t0120,-1.3474917168460552
GWK60_C05115,t0180,0
GWK60_C05115,t0240,0
GWK60_C05115,t0360,0
GWK60_C05115,t0480,-1.1354503137559355
GWK60_C05137,t0015,0
GWK60_C05137,t0030,0
GWK60_C05137,t0045,0
GWK60_C05137,t0060,0
GWK60_C05137,t0090,0
GWK60_C05137,t0120,0
GWK60_C05137,t0180,0
GWK60_C05137,t0240,0
GWK60_C05137,t0360,0
GWK60_C05137,t0480,2.869111667596266
GWK60_D00033,t0015,0
GWK60_D00033,t0030,0
GWK60_D00033,t0045,0
GWK60_D00033,t0060,0
GWK60_D00033,t0090,0
GWK60_D00033,t0120,0
GWK60_D00033,t0180,0
GWK60_D00033,t0240,0
GWK60_D00033,t0360,0
GWK60_D00033,t0480,1.01255795476613
GWK60_D00121,t0015,0
GWK60_D00121,t0030,1.0726350032629075
GWK60_D00121,t0045,0
GWK60_D00121,t0060,-4.545568100299172
GWK60_D00121,t0090,-4.259957591469901
GWK60_D00121,t0120,-3.0904382484970725
GWK60_D00121,t0180,-1.5332793299137382
GWK60_D00121,t0240,0
GWK60_D00121,t0360,0
GWK60_D00121,t0480,0
GWK60_D00165,t0015,0
GWK60_D00165,t0030,0
GWK60_D00165,t0045,0
GWK60_D00165,t0060,0
GWK60_D00165,t0090,-1.0444460602637509
GWK60_D00165,t0120,0
GWK60_D00165,t0180,0
GWK60_D00165,t0240,0
GWK60_D00165,t0360,0
GWK60_D00165,t0480,0
GWK60_D00209,t0015,1.3610054638205529
GWK60_D00209,t0030,0
GWK60_D00209,t0045,0
GWK60_D00209,t0060,1.0475093210810995
GWK60_D00209,t0090,0
GWK60_D00209,t0120,0
GWK60_D00209,t0180,0
GWK60_D00209,t0240,0
GWK60_D00209,t0360,0
GWK60_D00209,t0480,0
GWK60_D00253,t0015,0
GWK60_D00253,t0030,0
GWK60_D00253,t0045,1.9591180752130335
GWK60_D00253,t0060,2.5346061114134
GWK60_D00253,t0090,2.572813132663542
GWK60_D00253,t0120,2.349499924354976
GWK60_D00253,t0180,2.0997344002481495
GWK60_D00253,t0240,2.055959038238025
GWK60_D00253,t0360,1.9988635206442011
GWK60_D00253,t0480,2.1380487612194066
GWK60_D00275,t0015,0
GWK60_D00275,t0030,0
GWK60_D00275,t0045,0
GWK60_D00275,t0060,0
GWK60_D00275,t0090,0
GWK60_D00275,t0120,0
GWK60_D00275,t0180,0
GWK60_D00275,t0240,-1.2086253233676767
GWK60_D00275,t0360,-1.4679404558981268
GWK60_D00275,t0480,-1.553902362201591
GWK60_D00319,t0015,0
GWK60_D00319,t0030,0
GWK60_D00319,t0045,1.5171183588814343
GWK60_D00319,t0060,1.563782205630161
GWK60_D00319,t0090,0
GWK60_D00319,t0120,0
GWK60_D00319,t0180,-1.391751372067993
GWK60_D00319,t0240,-1.467544810963031
GWK60_D00319,t0360,-1.7472044199608296
GWK60_D00319,t0480,-1.881745990710699
GWK60_D00363,t0015,0
GWK60_D00363,t0030,0
GWK60_D00363,t0045,0
GWK60_D00363,t0060,0
GWK60_D00363,t0090,0
GWK60_D00363,t0120,0
GWK60_D00363,t0180,0
GWK60_D00363,t0240,0
GWK60_D00363,t0360,0
GWK60_D00363,t0480,1.0275215246412608
GWK60_D00385,t0015,0
GWK60_D00385,t0030,0
GWK60_D00385,t0045,0
GWK60_D00385,t0060,0
GWK60_D00385,t0090,1.1463327117800657
GWK60_D00385,t0120,1.1673440145546703
GWK60_D00385,t0180,1.144284140452529
GWK60_D00385,t0240,0
GWK60_D00385,t0360,0
GWK60_D00385,t0480,1.0879996996823242
GWK60_D00473,t0015,0
GWK60_D00473,t0030,0
GWK60_D00473,t0045,1.633855401106205
GWK60_D00473,t0060,2.2835194114221022
GWK60_D00473,t0090,2.760703633214418
GWK60_D00473,t0120,2.9374911035134743
GWK60_D00473,t0180,2.855179123587708
GWK60_D00473,t0240,2.797811127513504
GWK60_D00473,t0360,2.790011237391028
GWK60_D00473,t0480,2.7198231206462165
GWK60_D00517,t0015,0
GWK60_D00517,t0030,-1.1198839528097029
GWK60_D00517,t0045,0
GWK60_D00517,t0060,0
GWK60_D00517,t0090,0
GWK60_D00517,t0120,0
GWK60_D00517,t0180,0
GWK60_D00517,t0240,0
GWK60_D00517,t0360,0
GWK60_D00517,t0480,0
GWK60_D00561,t0015,0
GWK60_D00561,t0030,0
GWK60_D00561,t0045,0
GWK60_D00561,t0060,1.0354333277971015
GWK60_D00561,t0090,1.025356533863616
GWK60_D00561,t0120,0
GWK60_D00561,t0180,0
GWK60_D00561,t0240,0
GWK60_D00561,t0360,0
GWK60_D00561,t0480,0
GWK60_D00583,t0015,1.201957456072965
GWK60_D00583,t0030,0
GWK60_D00583,t0045,0
GWK60_D00583,t0060,0
GWK60_D00583,t0090,1.156130011414001
GWK60_D00583,t0120,1.0382626762980118
GWK60_D00583,t0180,0
GWK60_D00583,t0240,0
GWK60_D00583,t0360,0
GWK60_D00583,t0480,0
GWK60_D00605,t0015,0
GWK60_D00605,t0030,0
GWK60_D00605,t0045,0
GWK60_D00605,t0060,0
GWK60_D00605,t0090,0
GWK60_D00605,t0120,0
GWK60_D00605,t0180,0
GWK60_D00605,t0240,-1.084423450302572
GWK60_D00605,t0360,-1.008998150260998
GWK60_D00605,t0480,-1.1655183724926126
GWK60_D00627,t0015,0
GWK60_D00627,t0030,0
GWK60_D00627,t0045,0
GWK60_D00627,t0060,0
GWK60_D00627,t0090,-1.1711683795963377
GWK60_D00627,t0120,-1.878258755668593
GWK60_D00627,t0180,-1.9479391454993584
GWK60_D00627,t0240,-1.911716375891139
GWK60_D00627,t0360,-1.9381400408416711
GWK60_D00627,t0480,-1.9786828428043863
GWK60_D00649,t0015,0
GWK60_D00649,t0030,0
GWK60_D00649,t0045,0
GWK60_D00649,t0060,-3.2732278521233207
GWK60_D00649,t0090,-2.616615767247834
GWK60_D00649,t0120,-1.5459617757747643
GWK60_D00649,t0180,0
GWK60_D00649,t0240,0
GWK60_D00649,t0360,0
GWK60_D00649,t0480,0
GWK60_D00693,t0015,0
GWK60_D00693,t0030,0
GWK60_D00693,t0045,0
GWK60_D00693,t0060,0
GWK60_D00693,t0090,1.0968419798823863
GWK60_D00693,t0120,1.0580284673456386
GWK60_D00693,t0180,0
GWK60_D00693,t0240,0
GWK60_D00693,t0360,0
GWK60_D00693,t0480,0
GWK60_D00715,t0015,0
GWK60_D00715,t0030,0
GWK60_D00715,t0045,0
GWK60_D00715,t0060,-2.4115245080435415
GWK60_D00715,t0090,-6.6795239086116744
GWK60_D00715,t0120,-6.710246941072403
GWK60_D00715,t0180,-5.546412327418276
GWK60_D00715,t0240,-4.679961730360421
GWK60_D00715,t0360,-3.9384454254878776
GWK60_D00715,t0480,-3.807490872690661
GWK60_D00781,t0015,0
GWK60_D00781,t0030,0
GWK60_D00781,t0045,-1.5706736502892085
GWK60_D00781,t0060,-3.150481701381983
GWK60_D00781,t0090,-2.5506971807639243
GWK60_D00781,t0120,-1.8419861101248376
GWK60_D00781,t0180,0
GWK60_D00781,t0240,0
GWK60_D00781,t0360,0
GWK60_D00781,t0480,0
GWK60_D00803,t0015,0
GWK60_D00803,t0030,0
GWK60_D00803,t0045,0
GWK60_D00803,t0060,1.270656284932798
GWK60_D00803,t0090,1.793850721046082
GWK60_D00803,t0120,1.975868325520416
GWK60_D00803,t0180,1.7883559043582944
GWK60_D00803,t0240,1.3485744458452669
GWK60_D00803,t0360,1.1403872947320726
GWK60_D00803,t0480,1.0484978518932548
GWK60_D00847,t0015,0
GWK60_D00847,t0030,0
GWK60_D00847,t0045,1.1203560925838605
GWK60_D00847,t0060,1.6354122947600664
GWK60_D00847,t0090,2.327406033712183
GWK60_D00847,t0120,2.653314336678708
GWK60_D00847,t0180,1.9959651492323631
GWK60_D00847,t0240,2.4030430548933412
GWK60_D00847,t0360,2.7379142061550037
GWK60_D00847,t0480,2.6801046127516925
GWK60_D00869,t0015,0
GWK60_D00869,t0030,-1.441866684345757
GWK60_D00869,t0045,0
GWK60_D00869,t0060,0
GWK60_D00869,t0090,0
GWK60_D00869,t0120,0
GWK60_D00869,t0180,0
GWK60_D00869,t0240,0
GWK60_D00869,t0360,0
GWK60_D00869,t0480,-1.0235461789486386
GWK60_D00935,t0015,0
GWK60_D00935,t0030,0
GWK60_D00935,t0045,0
GWK60_D00935,t0060,-1.9277195981246356
GWK60_D00935,t0090,-1.5530869244604228
GWK60_D00935,t0120,-1.0985670138741577
GWK60_D00935,t0180,0
GWK60_D00935,t0240,0
GWK60_D00935,t0360,0
GWK60_D00935,t0480,0
GWK60_D00979,t0015,0
GWK60_D00979,t0030,0
GWK60_D00979,t0045,0
GWK60_D00979,t0060,-3.1434108840244077
GWK60_D00979,t0090,-6.7186168996685725
GWK60_D00979,t0120,-5.9124085378508084
GWK60_D00979,t0180,-5.202047655885777
GWK60_D00979,t0240,-4.360956501259496
GWK60_D00979,t0360,-3.4940449213186766
GWK60_D00979,t0480,-3.1540235407666737
GWK60_D01001,t0015,0
GWK60_D01001,t0030,1.0846580646871675
GWK60_D01001,t0045,-1.3970674227871482
GWK60_D01001,t0060,-4.476258287927289
GWK60_D01001,t0090,-3.3405179279455037
GWK60_D01001,t0120,-2.2988544460236473
GWK60_D01001,t0180,0
GWK60_D01001,t0240,0
GWK60_D01001,t0360,0
GWK60_D01001,t0480,0
GWK60_D01023,t0015,0
GWK60_D01023,t0030,0
GWK60_D01023,t0045,0
GWK60_D01023,t0060,0
GWK60_D01023,t0090,1.2753842002160316
GWK60_D01023,t0120,1.4507178247619712
GWK60_D01023,t0180,1.542601775404948
GWK60_D01023,t0240,1.2829982956897152
GWK60_D01023,t0360,1.4363531213966998
GWK60_D01023,t0480,1.2992095253746994
GWK60_D01067,t0015,-1.0330371341960751
GWK60_D01067,t0030,-1.9536501093298235
GWK60_D01067,t0045,-1.3317290136297963
GWK60_D01067,t0060,0
GWK60_D01067,t0090,0
GWK60_D01067,t0120,1.0152912606699156
GWK60_D01067,t0180,0
GWK60_D01067,t0240,0
GWK60_D01067,t0360,0
GWK60_D01067,t0480,0
GWK60_D01089,t0015,0
GWK60_D01089,t0030,0
GWK60_D01089,t0045,1.2585633512349523
GWK60_D01089,t0060,2.517385257905288
GWK60_D01089,t0090,3.0311810388329237
GWK60_D01089,t0120,3.152480234726389
GWK60_D01089,t0180,3.002512868923369
GWK60_D01089,t0240,3.157056148583755
GWK60_D01089,t0360,3.3356951742235808
GWK60_D01089,t0480,3.6834898036758457
GWK60_D01133,t0015,0
GWK60_D01133,t0030,0
GWK60_D01133,t0045,0
GWK60_D01133,t0060,-1.00491456969795
GWK60_D01133,t0090,-2.633088355087293
GWK60_D01133,t0120,-1.7665165086635892
GWK60_D01133,t0180,0
GWK60_D01133,t0240,0
GWK60_D01133,t0360,-1.0837052000221763
GWK60_D01133,t0480,-1.5487122786594505
GWK60_D01155,t0015,0
GWK60_D01155,t0030,0
GWK60_D01155,t0045,0
GWK60_D01155,t0060,0
GWK60_D01155,t0090,0
GWK60_D01155,t0120,1.0190732768534807
GWK60_D01155,t0180,1.0308232461516746
GWK60_D01155,t0240,0
GWK60_D01155,t0360,0
GWK60_D01155,t0480,0
GWK60_D01177,t0015,0
GWK60_D01177,t0030,0
GWK60_D01177,t0045,0
GWK60_D01177,t0060,0
GWK60_D01177,t0090,0
GWK60_D01177,t0120,0
GWK60_D01177,t0180,0
GWK60_D01177,t0240,-1.063509777861192
GWK60_D01177,t0360,-1.239331674690176
GWK60_D01177,t0480,-1.392052092740888
GWK60_D01199,t0015,0
GWK60_D01199,t0030,-1.069166196632979
GWK60_D01199,t0045,0
GWK60_D01199,t0060,1.3888199942428978
GWK60_D01199,t0090,1.8325248214451717
GWK60_D01199,t0120,1.8475521560311536
GWK60_D01199,t0180,1.405396704674713
GWK60_D01199,t0240,1.141123572725941
GWK60_D01199,t0360,1.0599136246522782
GWK60_D01199,t0480,1.103779372238598
GWK60_D01243,t0015,0
GWK60_D01243,t0030,0
GWK60_D01243,t0045,1.1145638871700516
GWK60_D01243,t0060,1.670601673501242
GWK60_D01243,t0090,0
GWK60_D01243,t0120,0
GWK60_D01243,t0180,0
GWK60_D01243,t0240,0
GWK60_D01243,t0360,0
GWK60_D01243,t0480,0
GWK60_D01287,t0015,0
GWK60_D01287,t0030,0
GWK60_D01287,t0045,0
GWK60_D01287,t0060,-1.9295529846261696
GWK60_D01287,t0090,-3.300573068905912
GWK60_D01287,t0120,-2.6850256076109833
GWK60_D01287,t0180,-1.7100685135186608
GWK60_D01287,t0240,-1.130033828688399
GWK60_D01287,t0360,0
GWK60_D01287,t0480,-1.0662137611361977
GWK60_D01331,t0015,0
GWK60_D01331,t0030,0
GWK60_D01331,t0045,0
GWK60_D01331,t0060,1.0416763925609678
GWK60_D01331,t0090,1.2862025976823483
GWK60_D01331,t0120,1.353717344216164
GWK60_D01331,t0180,1.0361730450492166
GWK60_D01331,t0240,0
GWK60_D01331,t0360,0
GWK60_D01331,t0480,0
GWK60_D01353,t0015,0
GWK60_D01353,t0030,0
GWK60_D01353,t0045,1.290932533912668
GWK60_D01353,t0060,1.6883340201513417
GWK60_D01353,t0090,1.996284972608425
GWK60_D01353,t0120,2.3600816366149164
GWK60_D01353,t0180,1.9592213728287735
GWK60_D01353,t0240,1.9079065905612067
GWK60_D01353,t0360,2.02432877286251
GWK60_D01353,t0480,2.2381709940471515
GWK60_D01375,t0015,2.435893070012306
GWK60_D01375,t0030,2.0498307146013732
GWK60_D01375,t0045,1.5369488795503208
GWK60_D01375,t0060,0
GWK60_D01375,t0090,0
GWK60_D01375,t0120,0
GWK60_D01375,t0180,0
GWK60_D01375,t0240,0
GWK60_D01375,t0360,0
GWK60_D01375,t0480,1.0286573838137965
GWK60_D01397,t0015,1.081045630533252
GWK60_D01397,t0030,1.0924451634638217
GWK60_D01397,t0045,1.4220625518625811
GWK60_D01397,t0060,1.8110687148307247
GWK60_D01397,t0090,1.6893065896845627
GWK60_D01397,t0120,1.9465783062385893
GWK60_D01397,t0180,2.125339636830534
GWK60_D01397,t0240,1.9447064825643183
GWK60_D01397,t0360,2.0635943457466426
GWK60_D01397,t0480,1.4578360414024711
GWK60_D01419,t0015,0
GWK60_D01419,t0030,0
GWK60_D01419,t0045,0
GWK60_D01419,t0060,1.2531265132268898
GWK60_D01419,t0090,1.827314751115008
GWK60_D01419,t0120,1.840504811113432
GWK60_D01419,t0180,1.4020883360842935
GWK60_D01419,t0240,0
GWK60_D01419,t0360,0
GWK60_D01419,t0480,0
GWK60_D01485,t0015,0
GWK60_D01485,t0030,0
GWK60_D01485,t0045,0
GWK60_D01485,t0060,0
GWK60_D01485,t0090,0
GWK60_D01485,t0120,-1.0772323155181325
GWK60_D01485,t0180,-1.2792161490930216
GWK60_D01485,t0240,-1.2117157854796832
GWK60_D01485,t0360,-1.129100703846529
GWK60_D01485,t0480,-1.2064739630543713
GWK60_D01573,t0015,0
GWK60_D01573,t0030,0
GWK60_D01573,t0045,0
GWK60_D01573,t0060,0
GWK60_D01573,t0090,0
GWK60_D01573,t0120,0
GWK60_D01573,t0180,1.168426951190885
GWK60_D01573,t0240,0
GWK60_D01573,t0360,0
GWK60_D01573,t0480,0
GWK60_D01595,t0015,0
GWK60_D01595,t0030,-1.0637408011784506
GWK60_D01595,t0045,0
GWK60_D01595,t0060,1.4288462859795523
GWK60_D01595,t0090,1.5915863874273957
GWK60_D01595,t0120,1.3904643167740478
GWK60_D01595,t0180,0
GWK60_D01595,t0240,0
GWK60_D01595,t0360,0
GWK60_D01595,t0480,0
GWK60_D01617,t0015,0
GWK60_D01617,t0030,0
GWK60_D01617,t0045,1.196587417525014
GWK60_D01617,t0060,1.8922016107979671
GWK60_D01617,t0090,2.069401605487405
GWK60_D01617,t0120,1.891252647695436
GWK60_D01617,t0180,1.4644042299830835
GWK60_D01617,t0240,1.3370437846681706
GWK60_D01617,t0360,1.286830854364428
GWK60_D01617,t0480,1.109148337221875
GWK60_D01639,t0015,0
GWK60_D01639,t0030,0
GWK60_D01639,t0045,0
GWK60_D01639,t0060,0
GWK60_D01639,t0090,1.0942158555974058
GWK60_D01639,t0120,1.0784537293177423
GWK60_D01639,t0180,0
GWK60_D01639,t0240,0
GWK60_D01639,t0360,0
GWK60_D01639,t0480,0
GWK60_D01683,t0015,0
GWK60_D01683,t0030,0
GWK60_D01683,t0045,0
GWK60_D01683,t0060,-1.2099000071552586
GWK60_D01683,t0090,0
GWK60_D01683,t0120,0
GWK60_D01683,t0180,0
GWK60_D01683,t0240,0
GWK60_D01683,t0360,0
GWK60_D01683,t0480,0
GWK60_D01705,t0015,0
GWK60_D01705,t0030,0
GWK60_D01705,t0045,0
GWK60_D01705,t0060,0
GWK60_D01705,t0090,1.5495155170925343
GWK60_D01705,t0120,2.150745009609764
GWK60_D01705,t0180,2.849062369496221
GWK60_D01705,t0240,3.1281545935042816
GWK60_D01705,t0360,3.425644521738344
GWK60_D01705,t0480,3.541520993674601
GWK60_D01727,t0015,1.0836550202223358
GWK60_D01727,t0030,0
GWK60_D01727,t0045,0
GWK60_D01727,t0060,0
GWK60_D01727,t0090,0
GWK60_D01727,t0120,0
GWK60_D01727,t0180,0
GWK60_D01727,t0240,0
GWK60_D01727,t0360,0
GWK60_D01727,t0480,0
GWK60_D01837,t0015,0
GWK60_D01837,t0030,0
GWK60_D01837,t0045,0
GWK60_D01837,t0060,-1.784733794753557
GWK60_D01837,t0090,-2.6302171126868745
GWK60_D01837,t0120,-1.356575851249349
GWK60_D01837,t0180,0
GWK60_D01837,t0240,0
GWK60_D01837,t0360,0
GWK60_D01837,t0480,-1.2239709352510224
GWK60_D01881,t0015,0
GWK60_D01881,t0030,0
GWK60_D01881,t0045,0
GWK60_D01881,t0060,1.0799618314803971
GWK60_D01881,t0090,0
GWK60_D01881,t0120,0
GWK60_D01881,t0180,0
GWK60_D01881,t0240,0
GWK60_D01881,t0360,0
GWK60_D01881,t0480,0
GWK60_D01903,t0015,0
GWK60_D01903,t0030,0
GWK60_D01903,t0045,0
GWK60_D01903,t0060,1.3837985200482898
GWK60_D01903,t0090,1.8207335946182368
GWK60_D01903,t0120,1.877106354065859
GWK60_D01903,t0180,1.6798810261021202
GWK60_D01903,t0240,1.4519142623850092
GWK60_D01903,t0360,1.4480644958433544
GWK60_D01903,t0480,1.6611503632431732
GWK60_D01947,t0015,0
GWK60_D01947,t0030,0
GWK60_D01947,t0045,0
GWK60_D01947,t0060,-1.0496300160785608
GWK60_D01947,t0090,0
GWK60_D01947,t0120,0
GWK60_D01947,t0180,0
GWK60_D01947,t0240,0
GWK60_D01947,t0360,0
GWK60_D01947,t0480,0
GWK60_D01969,t0015,0
GWK60_D01969,t0030,0
GWK60_D01969,t0045,0
GWK60_D01969,t0060,0
GWK60_D01969,t0090,0
GWK60_D01969,t0120,1.6005414317580215
GWK60_D01969,t0180,2.1978264610665224
GWK60_D01969,t0240,2.116264255589394
GWK60_D01969,t0360,2.1120087974635946
GWK60_D01969,t0480,2.6711859396249733
GWK60_D02013,t0015,0
GWK60_D02013,t0030,0
GWK60_D02013,t0045,0
GWK60_D02013,t0060,0
GWK60_D02013,t0090,0
GWK60_D02013,t0120,1.0539014045091537
GWK60_D02013,t0180,0
GWK60_D02013,t0240,0
GWK60_D02013,t0360,0
GWK60_D02013,t0480,0
GWK60_D02057,t0015,0
GWK60_D02057,t0030,0
GWK60_D02057,t0045,0
GWK60_D02057,t0060,1.0498723846424212
GWK60_D02057,t0090,1.0998150844668717
GWK60_D02057,t0120,0
GWK60_D02057,t0180,0
GWK60_D02057,t0240,0
GWK60_D02057,t0360,0
GWK60_D02057,t0480,0
GWK60_D02079,t0015,0
GWK60_D02079,t0030,0
GWK60_D02079,t0045,0
GWK60_D02079,t0060,1.0354085632682155
GWK60_D02079,t0090,1.3515392189709377
GWK60_D02079,t0120,1.4901082025607495
GWK60_D02079,t0180,0
GWK60_D02079,t0240,0
GWK60_D02079,t0360,0
GWK60_D02079,t0480,0
GWK60_D02101,t0015,0
GWK60_D02101,t0030,0
GWK60_D02101,t0045,0
GWK60_D02101,t0060,0
GWK60_D02101,t0090,1.068577753532278
GWK60_D02101,t0120,1.1170645092379672
GWK60_D02101,t0180,0
GWK60_D02101,t0240,0
GWK60_D02101,t0360,0
GWK60_D02101,t0480,0
GWK60_D02123,t0015,0
GWK60_D02123,t0030,0
GWK60_D02123,t0045,0
GWK60_D02123,t0060,-1.0568985165999163
GWK60_D02123,t0090,0
GWK60_D02123,t0120,0
GWK60_D02123,t0180,0
GWK60_D02123,t0240,0
GWK60_D02123,t0360,0
GWK60_D02123,t0480,0
GWK60_D02167,t0015,0
GWK60_D02167,t0030,0
GWK60_D02167,t0045,0
GWK60_D02167,t0060,1.4883701362379542
GWK60_D02167,t0090,0
GWK60_D02167,t0120,0
GWK60_D02167,t0180,0
GWK60_D02167,t0240,0
GWK60_D02167,t0360,0
GWK60_D02167,t0480,0
GWK60_D02189,t0015,0
GWK60_D02189,t0030,0
GWK60_D02189,t0045,0
GWK60_D02189,t0060,1.5182107746530011
GWK60_D02189,t0090,1.2972216393968463
GWK60_D02189,t0120,0
GWK60_D02189,t0180,0
GWK60_D02189,t0240,0
GWK60_D02189,t0360,0
GWK60_D02189,t0480,0
GWK60_D02233,t0015,0
GWK60_D02233,t0030,0
GWK60_D02233,t0045,0
GWK60_D02233,t0060,-2.0726140048630266
GWK60_D02233,t0090,-4.917308621056489
GWK60_D02233,t0120,-4.951046649755831
GWK60_D02233,t0180,-4.648751481747726
GWK60_D02233,t0240,-4.5743983026027655
GWK60_D02233,t0360,-4.378947036457356
GWK60_D02233,t0480,-4.309719873860301
GWK60_D02277,t0015,0
GWK60_D02277,t0030,0
GWK60_D02277,t0045,0
GWK60_D02277,t0060,2.145037195928871
GWK60_D02277,t0090,2.9841411063811334
GWK60_D02277,t0120,3.604670319148874
GWK60_D02277,t0180,3.910721319953856
GWK60_D02277,t0240,3.677082986104619
GWK60_D02277,t0360,3.613689713230353
GWK60_D02277,t0480,3.715879446063399
GWK60_D02299,t0015,0
GWK60_D02299,t0030,0
GWK60_D02299,t0045,0
GWK60_D02299,t0060,0
GWK60_D02299,t0090,0
GWK60_D02299,t0120,0
GWK60_D02299,t0180,1.2184352054625474
GWK60_D02299,t0240,1.050216800828139
GWK60_D02299,t0360,0
GWK60_D02299,t0480,1.226821278113865
GWK60_D02409,t0015,0
GWK60_D02409,t0030,0
GWK60_D02409,t0045,0
GWK60_D02409,t0060,0
GWK60_D02409,t0090,-1.4358640782480034
GWK60_D02409,t0120,-1.4182416225313892
GWK60_D02409,t0180,0
GWK60_D02409,t0240,-1.3814557151210287
GWK60_D02409,t0360,0
GWK60_D02409,t0480,-1.4277250956607035
GWK60_D02431,t0015,0
GWK60_D02431,t0030,0
GWK60_D02431,t0045,0
GWK60_D02431,t0060,1.0545861555434417
GWK60_D02431,t0090,1.038315161946384
GWK60_D02431,t0120,0
GWK60_D02431,t0180,0
GWK60_D02431,t0240,0
GWK60_D02431,t0360,0
GWK60_D02431,t0480,0
GWK60_D02475,t0015,0
GWK60_D02475,t0030,0
GWK60_D02475,t0045,0
GWK60_D02475,t0060,1.1998584301841604
GWK60_D02475,t0090,0
GWK60_D02475,t0120,0
GWK60_D02475,t0180,0
GWK60_D02475,t0240,0
GWK60_D02475,t0360,0
GWK60_D02475,t0480,0
GWK60_D02519,t0015,0
GWK60_D02519,t0030,0
GWK60_D02519,t0045,0
GWK60_D02519,t0060,-1.6440613169741551
GWK60_D02519,t0090,0
GWK60_D02519,t0120,0
GWK60_D02519,t0180,0
GWK60_D02519,t0240,0
GWK60_D02519,t0360,0
GWK60_D02519,t0480,0
GWK60_D02541,t0015,0
GWK60_D02541,t0030,0
GWK60_D02541,t0045,0
GWK60_D02541,t0060,0
GWK60_D02541,t0090,0
GWK60_D02541,t0120,0
GWK60_D02541,t0180,0
GWK60_D02541,t0240,0
GWK60_D02541,t0360,0
GWK60_D02541,t0480,1.1473470664434404
GWK60_D02585,t0015,0
GWK60_D02585,t0030,0
GWK60_D02585,t0045,0
GWK60_D02585,t0060,1.5888266686297017
GWK60_D02585,t0090,2.0704455241960553
GWK60_D02585,t0120,2.6088464030776324
GWK60_D02585,t0180,2.378020650096543
GWK60_D02585,t0240,2.1037925370409303
GWK60_D02585,t0360,1.784036987212313
GWK60_D02585,t0480,1.8377474275954853
GWK60_D02629,t0015,0
GWK60_D02629,t0030,0
GWK60_D02629,t0045,1.251455066028823
GWK60_D02629,t0060,1.4804986581240402
GWK60_D02629,t0090,1.429048363314734
GWK60_D02629,t0120,1.3802158421176007
GWK60_D02629,t0180,1.330416791954079
GWK60_D02629,t0240,1.324605599158181
GWK60_D02629,t0360,1.350178175715643
GWK60_D02629,t0480,1.4001443027352554
GWK60_D02695,t0015,0
GWK60_D02695,t0030,0
GWK60_D02695,t0045,0
GWK60_D02695,t0060,0
GWK60_D02695,t0090,0
GWK60_D02695,t0120,0
GWK60_D02695,t0180,-1.3601175757104107
GWK60_D02695,t0240,0
GWK60_D02695,t0360,0
GWK60_D02695,t0480,0
GWK60_D02739,t0015,0
GWK60_D02739,t0030,0
GWK60_D02739,t0045,0
GWK60_D02739,t0060,0
GWK60_D02739,t0090,1.261192426997233
GWK60_D02739,t0120,1.3108584190959212
GWK60_D02739,t0180,1.329928191696088
GWK60_D02739,t0240,1.191244122051945
GWK60_D02739,t0360,1.3085837320073173
GWK60_D02739,t0480,1.4261474346592815
GWK60_D02761,t0015,0
GWK60_D02761,t0030,0
GWK60_D02761,t0045,0
GWK60_D02761,t0060,-1.2243915256072857
