gene_id	gene_name	Cgla.t0000.b1.L001	Cgla.t0000.b1.L002	Cgla.t0000.b4.L001	Cgla.t0000.b4.L002	Cgla.t0015.b1.L001	Cgla.t0015.b1.L002	Cgla.t0015.b2.L001	Cgla.t0015.b2.L002	Cgla.t0030.b1.L001	Cgla.t0030.b1.L002	Cgla.t0030.b2.L001	Cgla.t0030.b2.L002	Cgla.t0045.b1.L001	Cgla.t0045.b1.L002	Cgla.t0045.b2.L001	Cgla.t0045.b2.L002	Cgla.t0060.b1.L001	Cgla.t0060.b1.L002	Cgla.t0060.b2.L001	Cgla.t0060.b2.L002	Cgla.t0090.b1.L001	Cgla.t0090.b1.L002	Cgla.t0090.b2.L001	Cgla.t0090.b2.L002	Cgla.t0120.b1.L001	Cgla.t0120.b1.L002	Cgla.t0120.b2.L001	Cgla.t0120.b2.L002	Cgla.t0180.b1.L001	Cgla.t0180.b1.L002	Cgla.t0180.b2.L001	Cgla.t0180.b2.L002	Cgla.t0240.b1.L001	Cgla.t0240.b1.L002	Cgla.t0240.b2.L001	Cgla.t0240.b2.L002	Cgla.t0360.b1.L001	Cgla.t0360.b1.L002	Cgla.t0360.b2.L001	Cgla.t0360.b2.L002	Cgla.t0480.b1.L001	Cgla.t0480.b1.L002	Cgla.t0480.b2.L001	Cgla.t0480.b2.L002
gene-GWK60_A00231	GWK60_A00231	134.265045914378	145.321344744498	96.3918769302491	98.1261954128254	44.9475969817962	61.8661632607641	60.2335890662126	52.060863265533	32.9466730250923	32.9276192830928	39.0551792122547	38.9933643082865	119.57113847886	108.509661511977	90.0274573543123	83.8138322895653	294.720461084746	270.919553742752	300.306398125907	342.90501570279	551.29474495794	513.253700690418	496.287116636299	475.082545682007	660.702214033918	577.545764896503	666.130292057008	681.198298515804	1339.66334406274	1353.762469717	564.778618242513	510.35561455438	816.67098946114	776.217667685427	694.631757004841	649.065534923927	819.156697769226	852.002935723356	632.277628936463	579.941563750641	712.963177753472	653.658405506351	1234.99324952193	1247.58203006469
gene-GWK60_A00253	GWK60_A00253	5225.71513715293	5198.04138774059	4699.07555977133	4511.86304699397	3936.94052394041	3771.0195393752	3362.59800924848	3344.15750303207	5610.25530680379	5610.19770308611	5728.96584662603	5513.20009692921	5051.08490257077	5043.22716103928	4277.50787456997	4223.36720873461	2414.86941578157	2461.12355576575	2783.57203899923	2830.57987731515	2027.44985702463	2048.75799722724	1806.60427981055	1715.7736789127	2681.51753298403	2562.33471333692	2946.55774430024	2773.47138342761	5525.99862553469	5420.85148319705	2827.86839298327	2915.8406648745	3651.88309318169	3583.6543064994	3224.64028036545	3139.55363300415	3436.04175202051	3257.70303698064	2740.31479255375	2750.6415271175	2646.27399230128	2608.79946242209	4152.42939955974	4120.12838508052
gene-GWK60_A00275	GWK60_A00275	193.575192512791	189.652288376195	208.779776431101	202.27642292344	251.219792719054	227.357686328054	172.517023308763	158.846128192174	222.203027715933	175.231888627086	192.627032053269	233.834616169741	204.33431500836	173.480265287078	189.94389537566	177.225147107336	87.037113413114	99.2046524488722	106.115861526154	112.170653687584	142.719457504033	168.139380297051	107.534628491396	135.691384187136	169.258861098801	194.028110346756	230.850572415018	251.819341371093	425.346662287684	332.461932898844	186.74184832604	222.164993655144	256.841480898131	294.890263166084	247.581766644689	254.848629820677	280.702475048589	210.660739759331	251.574445695593	227.056648229971	275.023267851867	265.092125277532	401.424252371874	359.248957584428
gene-GWK60_A00297	SCL1	2398.01030251849	2452.95396584422	2037.16866164611	2071.68718593979	2946.52602971027	2746.35060562434	2774.05587135219	2679.83392591025	1728.72429829315	1825.11395548481	1854.16610073967	1911.02066002856	2132.61533177668	2112.15645867776	1761.77427868704	1845.73308711006	2347.11101819774	2435.65281969815	2722.9833872523	2632.58971969329	2499.46823372993	2449.88321902693	2003.36422305685	2050.11819867082	2428.46566103621	2405.95020524818	2517.61607612374	2528.62925200662	3693.60835170911	3655.17898455791	1717.78712747235	1806.12093127091	2132.72237525368	2037.32483574819	1858.58318532196	1763.47043912405	1884.16798405101	2009.19415823281	1525.68967452558	1461.58316983571	1470.40915508655	1451.88995384381	2513.38284229223	2545.99678922513
gene-GWK60_A00319	ERG4	4074.44805871375	3845.757142121	3623.24222674701	3427.21187445509	1230.47428880672	1167.75504161483	1055.65239320655	1075.4459590439	1730.55466628781	1614.78785319685	1556.08604427812	1638.95391069738	1773.63225302436	1682.93898266952	1508.55725926269	1418.52054392826	1198.2064926417	1209.81008075689	1422.64057228351	1347.7281801258	899.552922944848	946.80714586602	786.963293300098	775.404348403362	877.239582583161	837.190677807636	860.962200564617	899.926312250402	1622.18174930888	1651.77329515312	825.726672496515	877.278018904815	1198.43199098519	1160.5531965373	1170.53211262691	1100.9070918799	1226.63306759654	1248.38048935156	975.040849813552	919.477284827765	947.148714832284	897.170923256159	1436.24968195028	1489.02744875712
gene-GWK60_A00341	PDR1	2729.65921961098	2709.50652198287	2342.76294344694	2485.55173076374	1477.30996515544	1453.31892464121	1226.52134201563	1204.8198841909	786.729994449658	791.062666370692	780.475588751235	761.460146449955	1190.06785605341	1118.60097822661	1012.62508183377	1052.35978908508	1286.55660155177	1236.55295353841	1576.7458774241	1422.19722777503	1426.32868040301	1376.26937589863	1176.82192215599	1159.32123984227	1155.73174086624	1253.81579080514	1265.16269050733	1304.04740702252	1842.0202875698	1811.93530465046	968.636412279476	890.670544598874	1179.26817067101	1085.59634257267	1096.11427645562	1019.38199147389	1175.73221920665	1109.18394614714	1042.78016755831	983.445090162596	1036.08585207017	1029.36162294075	1684.81643286344	1660.17755792881
gene-GWK60_A00363	GWK60_A00363	1040.36338808554	965.057594367889	991.924571417823	971.538509724611	1057.79138926247	1023.36441397267	980.641510463383	946.194658518098	1210.92030614069	1288.42611827026	1160.96448985971	1266.12712171365	1170.76892208672	1160.12874362767	1019.64412388531	1024.06131704308	956.344932907748	949.594324754101	1057.97931018438	1132.43505486039	1348.98687496209	1381.7583036004	1117.03688102211	1084.95568055372	1284.9309157027	1180.54123550775	1337.34334093156	1259.30387831636	1587.42200638172	1488.54377894761	899.002024701457	897.567570153605	946.45100656645	930.650563931678	929.739928351156	801.629650237049	906.218039970354	991.689135496159	798.666351477932	838.089237623058	901.093136254881	808.248000755638	1222.01198691794	1286.66688632384
gene-GWK60_A00385	PMA1	33586.5419056201	33008.353185106	34509.0716842499	33982.5641557183	32992.7403101718	32319.9048272113	25773.013374861	25178.1160110539	33406.9124915019	33057.1057942136	28482.5007053535	27880.5337511949	32120.4891702816	31901.862785246	31242.797364033	30855.5273736974	26223.293478778	26315.7477970962	31425.656309974	30358.2631622343	44077.6725452837	43651.8776698952	32798.0641638863	33006.1110140028	31639.9693910523	31797.7302870854	30758.5336699741	29947.611085018	57579.6813948105	57326.7627354888	32026.0253230139	32204.11005262	43126.1986630641	42258.2020526592	33102.6999308216	32666.7884398403	42996.732836258	42539.7326313218	44467.9458875755	44209.4672888575	44387.1782724227	43545.3059152799	76419.879159634	74663.112570585
gene-GWK60_A00407	GWK60_A00407	1577.22937919143	1691.77268463443	1661.02096672286	1649.6974782499	1983.76782585475	2052.29182914595	1799.8704980477	1700.32757771812	1196.1162918304	1199.62044149086	1142.76068490503	1036.26470875892	3169.47261991466	3252.06612058664	2884.9299204021	2824.6807829175	3400.47896398054	3551.52773842581	4016.47054468567	3926.10035412218	4100.3351048076	4174.73300078315	3154.03639708587	3043.92524300244	2972.58892851953	3027.84331369722	3457.48578999187	3296.56400239722	3890.36480611226	3851.82864017858	2353.66429531147	2320.75614456284	2352.53704450647	2374.11746467762	2270.06821011912	2278.60811087775	2663.1101720875	2560.78151926259	2325.07361454117	2344.48247297897	2371.19490806692	2284.80589665743	3342.32688055191	3261.44651955397
gene-GWK60_A00429	GWK60_A00429	888.135371446135	821.922289314202	754.087646417764	753.289358753242	520.803888926056	521.590370957016	497.550009497498	453.088942559469	540.674860062447	476.608841456301	529.942935225845	550.708736989421	706.194304698798	636.974576243413	524.917081674194	561.423428719716	790.801150827639	706.970693377558	869.515569609085	784.184818269103	869.412918086181	888.472810320362	736.537636631746	716.157873935876	894.384378677146	960.806163590141	949.863377931134	917.819297804444	1404.91041505265	1323.79842707221	692.925074818069	703.751098040031	885.82330229438	883.675172013778	915.488602501682	837.590182291121	970.907478207006	1072.37941085911	756.550986657572	738.756255642673	848.228233597276	733.957033723989	1377.32952693278	1355.61525179696
gene-GWK60_A00451	GWK60_A00451	223.41238054156	235.403600878882	228.206575904234	202.411840441832	191.050407575796	208.086630857114	171.845646047277	155.937229528235	109.018881874889	126.035341954529	103.890444083936	91.942891377141	191.835552185783	218.828306572809	190.947512393446	172.024517185028	218.023803928725	243.080498541092	278.080891486186	232.068829833765	281.303759179258	256.949958212741	224.871929630346	237.90626665933	293.393018776861	290.392693040194	326.034560033962	289.021961352333	470.01839236528	466.950139514021	231.983803247881	276.058292511095	326.856707146876	288.887859957001	288.977071867786	266.011231234759	284.968611315826	273.939890440857	269.624252435773	217.717201751405	224.039213346468	227.034401138938	387.982342676836	391.94153472173
gene-GWK60_A00473	GWK60_A00473	391.82907990713	433.681170023389	352.224360695534	340.832186158584	191.122274497825	215.24281883085	207.570759457433	183.861961365988	295.185586896995	303.279619028684	315.496159357286	302.795872708636	290.322342654892	268.424198994655	203.932201777432	205.171604126627	197.059990111767	203.280008394254	229.179594673524	204.214440605701	166.89887884362	222.7160929043	190.451193698516	197.693309423601	274.39699828483	237.248261923225	281.899242610611	246.898247726088	582.054535660097	524.719517775122	263.768581740004	292.157220550717	370.796667997241	374.858177808678	367.60671372264	338.881656272043	398.723094319513	352.620854401653	319.930696279969	277.400653933569	299.035697107696	275.074842662124	489.309570052578	484.178655346332
gene-GWK60_A00495	GWK60_A00495	667.332738074472	645.576322709738	525.891681442678	609.158112381906	623.395225481726	648.724698231303	603.762381388546	630.530002790186	565.772664526865	545.497521511645	536.148300225099	508.657510653168	658.478046606878	637.645609527043	568.811408013583	569.470199843672	475.143213273237	470.640665140674	582.451987975548	574.5966696832	490.06676134921	524.102212991303	403.850720444466	404.38011455166	536.701246174477	563.932947066424	579.796908725053	586.762617413902	820.06629554872	771.562671289801	526.544601049065	525.280010505017	656.641043974522	679.742730505354	659.304751702292	641.7797868274	741.491761982731	680.277557666377	572.343069762625	599.584554422412	561.067467744126	574.155163252138	911.567171483486	847.30585256591
gene-GWK60_A00517	GWK60_A00517	315.014699095991	331.023745700144	241.368026691899	247.92998581645	236.794251003031	296.529606221374	236.638915677815	219.150281889661	520.3743762903	596.034659681433	598.397105256286	562.739659178089	271.958946175576	233.784560300384	203.996618554286	203.638399123665	32.9783855259976	31.9071316167432	45.9352538268044	52.8834919883815	29.0113934057367	25.0798904336973	32.207278106408	14.0456871308907	90.0772697374946	76.1886261469815	84.1165329102776	83.1236939083363	274.987659504031	285.32827728115	137.330649198861	137.880718416598	226.055199459262	218.972804107237	223.637362763788	214.255381450932	213.394354711111	202.521965590833	175.484770939991	161.029758317527	140.034917207677	129.967535612581	223.548111611812	211.670672681402
