gene_id,t0015,t0030,t0045,t0060,t0090,t0120,t0150,t0180,t0210,t0240,t0360,t0480
orf19.2565,0,-1.2698812374205908,-1.0293666353880986,-1.0449749697837472,0,0,0,0,0,0,0,0
orf19.2568,0,-2.10293180733337,-2.313108326289949,-1.400205173855935,0,0,0,0,0,0,0,0
orf19.2570,0,0,1.0359300547670038,0,0,1.1013045104058927,0,1.1002994728074074,1.291638752259145,1.2861000190407084,1.4264297124596006,1.3069956528066382
orf19.2571,0,0,0,0,0,1.0061702714806606,0,0,0,0,0,0
orf19.2573,0,0,0,0,0,-1.0099103965010765,-1.3853021956209512,-1.3211421885965615,-1.528030836172514,-1.5204444307953415,-1.6764794518581292,-1.7355717300813849
orf19.2575,2.5845833059599688,3.3877245031815004,3.4215089022754173,2.40936141382312,0,1.019944630706105,1.5149240295760966,2.0743028220055995,2.353775521354972,2.4205803306536855,2.295046653140035,2.210210168733566
orf19.258,0,0,0,0,2.6739281138906033,3.5597446940710022,3.995233001791199,4.450060226030087,4.439272747054357,4.57730203004457,5.224935488046818,5.3474411932348405
orf19.2580,0,0,0,0,0,0,0,0,0,0,-1.0371877785414725,0
orf19.2581,1.04469203424418,0,0,0,0,0,0,0,0,0,0,0
orf19.2582,0,0,0,0,0,-1.2478178467926844,-1.3544942818654706,-1.4341467612302847,-1.656591134411263,-1.4997139139680276,-1.7265143230050477,-1.669375217682917
orf19.2584,-1.361529844416987,-3.8735566120336578,-5.655903582592605,-4.254448763439755,-3.0939258296639256,-2.320230034899925,-2.0906349537843636,-2.568278473230219,-2.744337612222593,-3.081979752621261,-4.893056509949042,-5.766982828804439
orf19.2587,-3.6298513591573767,-7.859361353556299,-8.12998413843666,-7.670183166396528,-6.700675901554831,-6.381623441308101,-5.80137024747623,-5.994929169581265,-5.993994874312697,-5.925712776702689,-5.836127073041929,-5.935403566014655
orf19.259,1.49583585622417,1.6998832598353524,1.721580692607071,0,0,0,1.2430409129182216,1.9216342480052369,2.103329999554775,2.116408205662616,2.301021822549253,2.35928113644355
orf19.2590,-3.052845050681269,-7.488120319696208,-8.642657050900693,-7.73581764777642,-9.656846528286868,-8.203132626833822,-6.440769857853601,-9.0088958883738,-7.733323039909446,-7.784084608368031,-6.426141196504198,-9.617331206508808
orf19.2591,-2.8568428139302617,-7.494044360880963,-8.988876923468949,-8.005798578168678,-8.51591436167368,-7.964004028071683,-7.120353123550517,-7.7454672004161935,-7.339075749818344,-7.654112297086334,-7.319417950108591,-6.909755261554608
orf19.2593,-1.0225369885398528,-3.477839637025934,-7.291452330437896,-7.706359109582281,-6.132860000423319,-4.588050229290704,-4.270177009598442,-4.204452690788395,-4.073702850317588,-3.858318220041392,-3.7453275180168335,-3.979642727450532
orf19.2594,1.44807947349742,2.1503123908438924,2.1405138928591874,1.2433426263672989,0,0,0,0,1.1976049907374189,1.179692080288092,1.189652506159986,1.1388152086613264
orf19.260,-1.7356246964659885,-2.2703066148806568,-2.0982771749103253,-2.119561283250953,-1.6661093350784102,-1.0989134558985645,0,0,0,0,0,0
orf19.2600,0,0,0,0,0,0,0,0,0,0,0,-1.1081174633021122
orf19.2601,0,1.33292956045155,0,0,0,0,0,0,0,0,0,0
orf19.2602,-1.288382464688989,-4.269633321920171,-5.585501102516071,-4.974705566939608,-4.037029868260849,-3.5811643258066006,-2.823460896109095,-3.673999834055146,-3.885867778588835,-4.517937560335858,-4.74775349984733,-4.626108862163709
orf19.2604,2.853831343143618,2.882882521694438,2.767580751621772,1.561392316817526,0,0,1.2762075763080825,2.024572258448721,2.2263275689179087,2.2835592162643965,2.5735065760893736,2.627588838256673
orf19.2606,0,0,0,0,0,0,-1.0290502924641045,-1.1273270642317412,-1.281085222027332,-1.3071217708748188,-1.5328846718225817,-1.28930161851625
orf19.2607,-2.6317588950653232,-4.0235597533610425,-4.345526828708052,-3.853931375382808,-3.6275437171225433,-2.953875167070069,-2.9664032281813597,-2.7430226056448763,-2.363952157442632,-2.095539483952004,-2.31529203195325,-2.7829232079683868
orf19.2608,0,-3.2474167608082407,-5.449271403075975,-5.173352720838386,-2.674301130720295,-1.002714247145987,0,0,0,0,0,0
orf19.2611,-1.2206995607667714,0,0,0,0,0,0,0,0,0,0,0
orf19.2612,1.095545774588802,0,0,0,0,0,0,0,0,0,0,0
orf19.2613,0,-1.171879601557433,-2.998252218641571,-2.3931525441686117,-1.1473729078211998,0,0,0,0,0,0,0
orf19.2614,-1.1840428970575811,0,0,0,0,0,0,0,0,0,0,-1.018446427464026
orf19.2615,0,0,0,0,0,0,0,0,0,0,-1.0310456463556577,-1.127483821365572
orf19.2616,0,0,0,-1.0817148060544253,0,0,0,0,0,0,0,0
orf19.2618,-1.0541611986591686,-2.3016731042870098,-2.271395060796619,-2.0148669701854427,-1.831884363448645,-1.8720921044785437,-2.0951620341962727,-2.1310426244232716,-2.08880038622503,-1.967696353718624,-2.105889858748545,-2.4127096878169616
orf19.2619,0,1.970977750879718,3.614713046799366,4.825383925110865,5.267031751218639,5.480637635867564,5.296496709922614,5.430892082766732,5.296554875725479,5.394259457674267,5.583053680022525,5.644547156579876
orf19.262,-1.82226549136517,0,0,0,0,0,0,0,-1.1933798462047551,-1.3726488092346838,-1.8376576715749071,-1.5962024055830688
orf19.2620,0,-3.915415340061435,-2.4852328372138404,0,0,1.6744600388439708,2.0134494826612013,2.609971627826035,3.233548844456008,3.480732785357505,4.179819991189912,4.335241432714676
orf19.2621,0,0,1.2040545783827064,0,0,0,0,1.4155827174543538,1.5130451717305806,1.7015375017286007,1.9131394102537804,1.823890677320667
orf19.2623,0,0,0,0,0,-1.0714263007741305,0,-1.1474564100849387,-1.2540332880354967,-1.1773204734973863,-1.4562798148111502,-1.4999439853328091
orf19.263.1,0,0,0,1.0464185814187112,1.5116491812515118,1.947285030018597,1.653291672559131,1.683987949612054,1.5958820508760638,1.7306195483181654,1.7733287665841568,1.6900745569194064
orf19.2631,1.783486589989579,2.1334179816002643,2.180281065488619,1.4998154149239735,0,0,0,0,0,0,0,0
orf19.2633,-1.3794835310377236,-1.2957948254013654,-1.3734059731615422,-1.860240807151612,-1.8217117146348007,-1.4696472369503324,-1.1469657207346888,0,0,0,0,0
orf19.2633.1,-3.723633404172822,-4.812814987498147,-4.974649495670416,-4.94667986404566,-5.46225679588666,-3.320055312595066,-3.8189438115845618,-3.5989109485078186,-2.488478991481245,-2.143999282114513,-2.151727629525391,-3.628119639677384
orf19.2638.1,0,0,1.0814922956033577,1.0326418286984795,1.0670690783996597,1.1678128609639071,1.0957274869228597,1.3502737095851751,1.443498533047358,1.5002391996060784,1.2859353047466755,1.5925398355623448
orf19.2639,1.0960948541209783,1.2924783659766184,1.4405706769745446,1.2521348000671952,0,0,-1.217277020486139,-1.2821716261543783,-1.0924132552746335,-1.402479714876837,-1.3236578110709991,-1.3747014992297262
orf19.2640,0,1.5213843304612056,1.6001135142506713,1.0206956141102974,0,0,0,0,1.1998355070037288,1.2147222769768948,1.4140435220863206,1.4162829660016405
orf19.2641,0,0,0,0,0,0,0,0,0,-1.097113616483742,-1.2324399505288044,-1.4046465802347938
orf19.2643,1.8518982553616588,2.3427481443422624,2.4295323685716252,1.823391441880164,0,0,0,1.3310827415078812,1.4201246551225546,1.4786988816421218,1.5538138318281178,1.5002567449735895
orf19.2644,0,0,1.2249072571081452,1.3074273805793797,0,0,0,0,0,0,0,0
orf19.2649,-1.0353844542181585,0,0,0,0,0,0,0,0,0,0,0
orf19.265,-2.9559385064136507,-5.528734923150086,-5.1466861245276085,-4.145702064176214,-1.5941338054537106,0,0,1.2226558993000258,1.4563356105719467,1.571415963922155,1.8108120786280144,1.6963192764081034
orf19.2650,0,0,0,0,0,0,0,0,-1.1554988088208178,-1.049155881197125,-1.2682499662727025,-1.1987084364865814
orf19.2650.1,0,1.2125976378862622,1.3882942399346334,1.479490930884796,0,0,0,0,0,0,0,0
orf19.2651,0,1.4876289845941726,1.755668761918436,1.5274592875598,0,0,0,0,0,0,0,0
orf19.2652,0,0,0,0,2.9514401689570486,3.2474648380199773,3.138757244281178,3.4170198667301523,3.4781039760371515,3.3056414348930936,3.858403423319539,3.9528366708440914
orf19.2654,2.717013291121665,3.0075463679756624,2.856251125372302,1.7863643904390911,0,0,0,1.1327799854588398,1.0759701131584851,1.1288671373545915,1.1592318612987376,1.081180130364637
orf19.2655,0,-1.8553255540834308,-1.6761785697459604,-1.3403637622048272,0,0,0,0,0,0,0,0
orf19.2657,-2.974949861908424,0,0,0,0,0,0,-1.2059452634374848,-1.464060386293881,-1.791207029560504,-2.9147549082517408,-2.471065089814783
orf19.2661,0,0,0,0,0,1.190281766381469,0,1.1767430984680438,1.1061361488233197,1.0042685647643823,1.2113762642574353,1.1446475312964517
orf19.2664,0,0,0,0,0,0,-1.0210399758835775,-1.2368492804108118,-1.487968110981879,-1.5567518900055024,-1.7380399915645328,-1.7312059379150782
orf19.2665,0,0,0,0,0,0,0,0,-1.1260140467226352,-1.1293799827704942,-1.227868206308958,-1.2494470582625097
orf19.2667,3.4514779155472612,3.8088677984506663,3.777416092716992,2.5937586331789793,0,0,1.8192346180392915,2.777813743516111,2.979161848636252,3.0365492439966664,3.1360434532361143,3.1522494489946733
orf19.2668,0,0,0,0,-1.263124758258245,-2.253643952479692,-2.536034668404046,-2.9274284798644006,-2.944752460381311,-2.843225743693393,-2.6530047411641036,-2.5534155871630024
orf19.2669,0,0,0,0,-1.139494958393948,-1.7675657448729,-1.3283533209421063,-1.473771894339816,-1.3631646023524595,-1.2207792121667485,-1.2050418179694933,-1.2316763362495708
orf19.2670,0,-1.057269252202956,-1.0088189870068525,0,0,0,0,0,0,0,0,0
orf19.2671,0,0,-1.188566557008576,-1.181669672604809,-1.0090763755212482,0,0,0,0,0,0,0
orf19.2672,0,-1.3237733784865435,-1.0114429551861872,0,0,-1.023276271040081,-1.2795400454114951,-1.5662395754538336,-1.8777957290030576,-1.9196166745073309,-1.994963568864148,-1.9627630006484071
orf19.2673,0,1.297150230168976,0,0,0,0,0,0,0,0,0,0
orf19.2676,1.669599467860466,1.7929342424080763,1.857531227277244,0,0,0,0,1.1375712253553547,1.2719102631890478,1.3224442912666423,1.341287259509324,1.270018558350649
orf19.2678,-1.5082627606447068,0,0,0,0,0,0,0,0,0,-1.2139381612146678,-1.2400600187454724
orf19.268,0,-1.1085634336771164,-1.0964146625902718,-1.0157885704549705,0,0,0,0,0,0,0,0
orf19.2681,0,1.5257524454757276,5.940115096461135,7.500735526711629,8.128481987799013,8.438374770365026,8.933444636172158,9.445489110550248,9.517354326229755,9.652791967560647,10.144702396190466,10.18636919800194
orf19.2684,0,0,0,0,0,0,0,0,-1.079798392116677,-1.1947792092299785,-1.357263646863357,-1.2506500961199885
orf19.2685,-1.2034640378406016,0,0,0,0,0,0,0,0,0,-1.5603143485938478,-1.2755639969373789
orf19.2686,0,0,-1.0406926417292757,-1.2544567804209688,-1.0440520648386664,0,0,0,0,0,0,1.0109943645074797
orf19.2687.1,0,1.5337443067784282,1.5354036685441663,0,0,0,0,0,0,1.0323439190649384,1.057292250384423,0
orf19.2688,3.410800428040744,3.677911824385123,3.5968983113226027,2.5226898130780877,0,0,1.2235229719218168,1.759776625364704,1.7971474516117985,1.779080567461048,1.6741604864656832,1.6453536393059636
orf19.269,0,1.3320249518120133,1.5026082763261313,1.2165853015106665,0,0,0,0,0,0,0,0
orf19.2691,0,-1.8196453494378175,-2.8762067565341405,-2.6236412067602477,-1.1031975955707158,0,0,0,0,0,1.1369595693574814,1.593160311060759
orf19.2693,0,0,0,0,0,1.6747862102101485,2.483053233676636,3.094750487040424,3.3768740161033417,3.503918879405846,4.016305498299021,3.971709744694185
orf19.2694,0,1.1338357714672205,1.142993756458948,0,0,0,0,0,0,0,0,0
orf19.2699,0,-1.0542265164752505,-1.3345996432522669,0,0,0,0,0,0,0,0,0
orf19.27,0,-1.0462483112397472,0,0,0,0,0,0,0,0,0,0
orf19.2701,1.3211022947151416,0,0,0,0,0,0,0,0,0,1.692017058155627,2.3756771936213616
orf19.2706,0,0,0,0,0,0,-1.012240891691995,0,0,0,0,0
orf19.2707.1,0,0,0,0,0,0,0,0,1.1228031694264329,1.19324439205069,1.284681434748397,1.2303524974488111
orf19.2708,1.1817681119868777,1.280910324286165,1.2259477213555754,0,0,0,0,0,1.1902067491683803,1.2305933379914678,1.4622596033163453,1.407264326097641
orf19.2709,1.2097495894640355,2.291412920638392,2.1935255569352767,1.6530753235480955,0,0,0,0,0,0,0,0
orf19.2710,0,-1.5061420034337814,-1.2088677475633045,0,0,0,0,0,0,0,0,0
orf19.2711,1.6187539227839816,2.0387238230977363,1.9936733202816508,1.1365277851659157,0,0,0,0,0,0,0,0
orf19.2712,3.656669694795239,4.171079366355065,4.045902279281689,2.823022795531404,0,0,2.114624000318391,3.189833616977865,3.6155342810736975,3.726986414487169,3.701349318812757,3.746188343689838
orf19.2715,2.0242239954831396,2.0950730716559818,1.9792629074804844,1.2399644723319942,0,0,1.0022843735562836,1.4524471421892773,1.5428760021192682,1.4964701840395074,1.5257731956314449,1.543353026123805
orf19.2717,3.518663880554578,3.8329283308108058,3.695142943248521,2.610062089498036,0,0,1.9611894828652832,2.7878333508319395,3.1122917638056555,3.1733713461567774,3.2753683105935036,3.0858242667086206
orf19.272,0,0,0,0,0,0,1.0544309257663247,1.1782854347996152,1.211066332729339,1.0773979723204148,1.3370372996736577,1.09095470032351
orf19.2720,0,1.287993859545859,1.0562365072530886,0,0,0,0,0,0,0,0,0
orf19.2723,2.613437930260131,2.191757208632702,1.70825676363998,0,0,0,0,1.055514462117345,1.528532646378011,1.524568731217998,1.3687436578044525,1.630493119958766
orf19.2724,1.0850033524331395,0,0,0,0,1.282700689517647,1.499817912810594,1.906189421191383,1.9636370542789767,1.859502374912177,1.8176609198851057,2.1809432481112574
orf19.2726,1.6593625183169816,0,0,-1.7858818344135934,-2.8769139270794803,-2.457692705260821,-1.9038891670634648,-1.1832571508308776,0,0,0,0
orf19.2734,0,0,0,0,0,0,0,0,0,0,1.5884216915026204,2.1204667278240765
orf19.2735,2.5966335668962075,3.367290115819291,2.9739184083610386,1.825588488518652,0,0,0,1.1743307154046208,1.3272064402847361,1.4490516998763048,1.7730018226705326,1.9825093531285576
orf19.2736,0,1.0495996452000276,1.0252826452446122,0,0,0,0,0,0,0,0,0
orf19.2737,1.806702176051912,0,-1.5341426522548842,-1.112962879701647,0,0,0,0,0,0,1.0559607137203808,1.0005129386339815
orf19.2738,0,-2.482184093355132,-2.330774474625863,-2.50935340861207,-2.35161737895878,-1.442678920128682,0,-1.9791838357283051,-1.8344587983632037,-1.685950016470077,-1.5562894436988983,-1.1192360847794105
orf19.2739,-1.36363717555738,0,0,0,0,0,0,0,0,0,0,0
orf19.2742,0,0,0,0,0,0,0,0,1.0542265542829323,1.1522876090959249,1.6752044168978513,1.7334973657832995
orf19.2745,-1.1839964831764411,0,0,0,0,0,0,0,0,0,0,1.1012336005948546
orf19.2746,0,0,0,0,0,0,0,0,0,-1.1552367852978005,-1.2443287658423503,-1.2060177070953575
orf19.275,1.347522687555527,1.6845027651435482,1.6816817293234692,0,0,0,0,0,0,1.0027937879015274,0,1.115797882149091
orf19.2754,0,1.0069260785396816,1.0259573373470627,1.379459680236922,0,0,0,0,0,0,-1.326855981462048,0
orf19.2758,0,0,0,-1.2566506547777223,0,0,0,0,0,0,-1.609345671714551,-2.21530411812298
orf19.276,-2.3255230746314917,-2.3036104648135174,-2.455994041317226,-2.812133896807072,-3.362100793642918,-3.172834772722006,-2.884473347677506,-2.7641114269621205,-2.6851833848819835,-2.514475818545518,-2.589005644246224,-2.8228752219619375
orf19.2760,0,0,0,0,0,0,0,0,0,0,-1.006580745636915,-1.0615847076123857
orf19.2761,0,0,0,0,0,0,0,0,0,0,1.0831393680128387,1.0388534224751322
orf19.2762,0,-1.4093191534841716,-3.009844496526151,-2.2457021865928626,0,1.372096893960162,1.4457733809155444,1.6254475049117367,1.74789163922373,1.7494061393797342,2.1176759479738716,2.006674376055919
orf19.2763,0,0,0,0,0,0,0,-1.1256572087326353,-1.785349014310733,-1.7797121570419694,-2.20172636743111,-2.098881968976144
orf19.2767,0,0,0,0,0,1.3535070347645353,1.078545160789626,1.214405351487292,1.1659097778257561,1.241530636826064,0,0
orf19.2768,0,-1.87803318360776,-2.994844042420787,-2.425471840964585,0,0,1.1003987742821282,1.360380827324,1.2138241355457544,1.2312161702189413,1.5473201615348342,1.4839096411309938
orf19.2769,0,0,-2.0644718506120836,-2.305744319886976,0,0,0,0,0,1.0828889562108719,1.467318150464192,1.5613295748641978
orf19.277,-1.430599879405474,-1.9967886408673357,-1.7822622553451584,-1.1749163804009073,0,0,0,0,0,0,0,0
orf19.2770,0,-2.218134909141418,-1.8745328496390152,-1.630976283011499,0,0,0,0,0,1.0051361111170454,1.610474246645572,1.6889687612626283
orf19.2772,0,0,0,0,0,0,0,0,-1.0316893802300708,-1.23077351568243,-1.685878774668413,-1.6044140952453338
orf19.2778,2.960583550793565,2.9811782436713816,2.9412055809879085,1.6711098737142114,0,0,0,0,0,0,0,0
orf19.2779,0,-1.2699600707155692,-1.2272474734013423,-1.7879195475125125,-2.632132471949317,-2.371347350986876,0,-2.714993121726432,-1.9731244142251156,-2.3242768276321533,-2.2436800150454657,-1.5356308371302805
orf19.278,1.2922723288625682,0,0,0,0,0,0,0,0,0,0,0
orf19.2781,0,-1.2059440536991992,0,-1.2922228956414226,0,1.326166413015566,1.3032149900501682,1.3289023103519682,1.6530733052310578,1.7185459874295903,1.5574663302802696,1.298199916658868
orf19.2785,0,0,1.163497340460611,1.1606300006526749,0,1.064638905990943,0,0,0,0,0,0
orf19.2787,0,0,-1.7676417304654457,-2.4644566893037414,-2.8364277759206322,-2.315878790983883,0,-2.7423038455891766,-2.448082308825047,-2.4440680214888864,-3.469674226752829,-1.8504650619353027
orf19.2791,0,-1.7161965748926389,-1.6325332045210434,-1.1814845778841303,0,0,0,0,0,0,0,0
orf19.2794,0,1.0663282404439356,1.238613113108442,0,0,0,0,0,0,0,0,0
orf19.2795,1.793205533563521,2.8720362706504075,2.805531843305783,2.2098731768415836,1.1443769754660995,0,0,1.43737553385073,1.56615381809117,1.4745372376086248,1.558679016113136,1.5062466237730028
orf19.2796,-2.472983726422868,0,0,0,0,0,0,0,0,-1.3404478412763483,-1.6859835131711445,-1.7376528770047075
orf19.2797,0,0,0,0,0,1.1941219289445832,1.6906469455472637,0,0,0,0,0
orf19.2798,0,0,0,0,0,0,0,0,0,0,-1.4937217659696786,-1.2073250142459064
orf19.280,-1.0664119379457715,-1.4970121561557854,0,0,0,0,0,0,1.1862470850779263,1.319923927866879,1.2875575193526811,1.417206134327205
orf19.2803,-1.264683822095194,-2.306067189187698,-2.159866456767306,-1.6664687572852703,0,0,-1.08793692333714,-1.2962934954599363,-1.61619876683785,-1.7782815029219323,-2.040465082695317,-2.242248907412219
orf19.2804,-1.8603039842768971,-6.0319986668229255,-3.871001682360527,-6.029118004398167,-4.289819528588396,-4.836491658182762,0,-6.168315772010238,-5.684767946673364,-4.565027300257365,0,-5.775165137977917
orf19.2808,0,-1.265697178522601,0,0,0,0,0,0,0,0,0,0
orf19.2809,0,-2.143802837594871,-2.5110875990539783,-2.186853503422414,-1.6056254788731006,-1.5262562987491994,0,-1.463852873851744,-1.5826041339505712,-1.3268310911776329,-1.0523955670804392,0
orf19.281,0,0,0,0,0,1.0397990881904422,0,0,0,0,1.116797419477127,0
orf19.2812,0,0,0,0,0,0,0,0,0,0,1.0590732708470274,1.4653873663152472
orf19.2821,0,0,1.1452520045565484,1.077825210972046,0,0,0,0,0,0,0,0
orf19.2827,0,0,0,0,0,0,0,0,0,0,-1.0166167015947558,0
orf19.2829,1.703240618618836,2.0334514628399813,2.141944040841883,1.7254685510795396,1.024610368369206,0,0,1.7182522283845847,2.18990512066544,2.1511647664767346,2.6038285993267527,2.624890674767485
orf19.2830,3.459320823349106,3.672422198927833,3.4184230461025207,2.188286122583934,0,-1.0506935750823798,0,1.0264985444919614,1.184191454933286,1.1364319491200563,1.1467039660500231,1.1899210517370469
orf19.2831,1.715501259615417,2.460000155672334,2.4563752936797174,1.7258933952894078,0,1.1713268323403314,1.4424999616604894,1.9932513818983424,2.436870745169696,2.493164998547317,2.6735359936091383,2.6019740608760062
orf19.2832,0,0,0,0,0,0,0,0,0,0,-1.0657906400167725,-1.090011199991107
orf19.2836,0,0,0,0,0,0,0,0,0,0,1.866122712858657,2.606008993133746
orf19.2838,0,-1.8837407057208124,-2.457467116098066,-2.294597282817832,-1.6127231526400785,-1.3057755654026433,0,0,0,0,0,0
orf19.2839,-1.8092978755622375,-2.092370742269241,-2.393035815042009,-2.931182439325354,-2.009124606240804,-1.6263916782954388,0,0,0,0,0,0
orf19.2842,0,0,0,0,-1.1075362600259773,-1.2597154044472851,0,0,0,0,0,0
orf19.2844,0,0,0,0,0,0,0,0,-1.2201935450445978,-1.3145223415420118,-1.4011379584346035,-1.2589658569077948
orf19.2846,0,0,-2.211653242873715,-1.8173315636540412,0,0,0,0,0,0,2.0190612290439787,2.8159413255908605
orf19.2847,2.057297358614756,2.5362080307222796,2.4714199119391687,1.493151889931897,0,0,0,0,0,0,0,0
orf19.2848,-2.4481930283326108,-2.462619012145986,-2.285871126506836,-1.7439364731523028,-1.33819682051668,-1.403534687881808,-1.3596924955474492,-1.501999766050374,-1.528332160446201,-1.634608298746788,-1.7773503217764892,-1.6252701075945024
orf19.2849,1.0161968903325214,-1.3052067256840545,-3.0530533678649023,-5.101570567192451,-4.655800153307388,-3.267543343905189,-1.4663695666661525,0,0,0,1.467004455875213,1.5457386671422682
orf19.285,0,-1.3377024705880551,-1.1946894885315675,0,0,0,0,0,0,0,0,0
orf19.2852,0,0,1.0236402488049452,0,0,0,0,0,0,0,0,0
orf19.2859,3.624786392043232,3.8417569126416335,3.694249068545326,2.522563658356841,0,0,0,1.3056948239935982,1.4409390794383514,1.3879086232243951,1.620646901097461,1.753725411242237
orf19.286,0,0,0,0,0,0,0,1.582144130078485,1.668241369432787,1.6865691948947137,2.3077603589986744,2.5372048020118445
orf19.2863,0,0,0,0,0,1.0722380588259737,0,1.2452268762479566,1.4176950508631114,1.3679406370488183,1.513378840487481,1.477473433790519
orf19.2864.1,0,1.0209621269755456,1.3152466778717375,1.2038741395656989,0,-1.4518817967317517,-3.4363489109744556,-3.069356319578629,-2.889431463309027,-2.854831254508145,-2.827400155467818,-2.6114109039059947
orf19.2866,-1.2457601462026835,-1.2709811584556765,-1.3104387349865836,0,0,0,0,0,0,0,0,0
orf19.287,0,0,1.0043557584348897,1.1234931274092883,1.0938198270334365,1.2877759177591237,1.0211113134210337,1.1192948791578292,1.2111567910430476,1.1510016596570498,1.1876076341281052,1.150443889568655
orf19.2870,0,0,0,0,0,0,0,2.6131679010024937,4.115694115211332,4.645322972049075,6.190965278845735,6.888863035603352
orf19.2871,0,0,1.2819391106809246,1.2233051583203542,0,0,0,0,0,0,0,0
orf19.2873,-1.0829278725353366,0,0,0,0,0,0,0,-1.1887485265326,-1.414880632561763,-2.04419233930871,-2.0172941631097094
orf19.2875,0,1.1185086137268294,0,0,0,0,0,0,0,0,0,0
orf19.2877,0,-2.269870918318168,-3.4497958242274276,-2.7741504175306604,-1.7060385455369094,-1.0946627555224306,-1.2053397846913851,-1.0932268222942598,-1.1950501937060645,-1.3083546072810124,-1.1912740790426644,-1.2391027415317275
orf19.288,0,-1.2186999917747643,-2.344489248158278,-1.3361919358653918,0,0,-1.0849670385918404,-1.4158467425705992,-1.8169669741606411,-1.8864234943422191,-2.2080790479272507,-3.3170397791245168
orf19.2881,0,0,-1.480090797064088,-3.0071303994952943,-3.217293767198754,-2.471938388330027,-2.647373885336941,-2.595344691029292,-2.564619936240467,-2.3664329496698637,-2.5149807185533737,-2.422133821261414
orf19.2882,1.2308907482896423,1.4868576452923628,0,0,0,0,0,1.1551329942430764,1.5336071920702845,1.5634003668690544,2.0104208206858645,2.1852749203493187
orf19.2883,0,-1.3572185814445918,-1.3297226665176842,-1.231290772765805,0,0,0,0,0,0,0,0
orf19.2885,-3.3974783509584854,0,0,0,0,0,0,0,0,0,-1.261905526643017,0
orf19.2887,-1.1562209277655129,0,0,0,0,0,0,0,0,0,0,0
orf19.2888,0,0,0,0,1.086466958850005,1.558147988783385,0,1.083303657008169,1.236861494763544,1.1662379659405795,0,0
orf19.2889,0,0,0,0,0,1.0510542292650873,0,0,0,0,0,0
orf19.2891,1.2630360519728494,0,1.0208867853771335,0,0,0,0,0,0,0,0,0
orf19.2893,1.0951421601715812,0,0,0,0,0,0,0,0,0,0,0
orf19.2896,4.038627105610673,0,0,0,0,0,1.2958150552821253,1.753947119651037,1.995403312486992,2.004937024434917,2.3126576761384516,2.1850035587763257
orf19.2897,5.727622116733873,0,0,0,0,0,0,0,2.9833799055850427,2.4405884085676472,3.93232631027726,0
orf19.2898,0,0,0,0,0,0,0,1.099533660377758,1.1921563152117456,1.2474925058804678,1.361297286448508,1.2664875981047408
orf19.2899,0,0,0,0,0,0,0,0,0,0,0,1.3996641078141487
orf19.29,0,0,0,0,0,-1.012216689273739,0,0,0,0,0,0
orf19.2903,-1.0749766068885174,-1.234616594449574,0,0,0,0,0,0,0,0,0,0
orf19.2905,0,0,-2.033666780073369,0,0,0,0,0,0,0,0,0
orf19.2906,0,0,0,0,0,0,0,0,0,0,0,1.4264854289491125
orf19.2908,0,0,0,0,-1.175128918306909,-1.1115017656925013,0,0,0,0,0,0
orf19.2909,0,-1.4940073738124775,-1.307541546668068,-1.1657615779625392,0,0,0,-1.0012256225718033,-1.0674326260470697,-1.2457870080103517,-1.2711039535076818,-1.41753479099073
orf19.2911,0,0,0,0,0,0,0,0,0,0,0,-1.0497011856930063
orf19.2917,3.04480964895564,3.68781320772808,3.716688943110902,2.634269190461356,0,0,1.7681639174493586,2.7047142151723524,3.0721352889158995,3.1726846057414133,3.1362095712213076,3.19634019967174
orf19.2917.1,0,0,0,0,0,0,0,0,0,1.2821267724644303,0,1.7738961625928875
orf19.2919,-1.469220150661035,0,0,0,0,0,0,0,0,0,-1.2428813816432005,-1.0443264579456806
orf19.2920,0,0,1.0541937510048005,0,0,0,0,0,0,0,0,0
orf19.2925,0,0,0,-1.0279664577282337,0,0,0,0,0,0,0,0
orf19.2926,0,0,0,-1.0798455255754331,0,0,0,0,0,0,0,0
orf19.2927,0,1.215539585815469,1.295071396674701,0,0,0,0,0,0,0,0,0
orf19.2930,0,1.4687695120384912,1.1254118377245104,0,0,0,0,0,0,0,0,0
orf19.2934,3.9520511350336864,4.508526913705894,4.327077842074288,3.533060037982325,0,0,0,2.3352470052183767,2.7492264975491665,2.785805509343616,3.2335590574390776,3.286810244505561
orf19.2935,0,1.118402079626387,1.39614670988316,1.2925628876205064,0,-1.1769092326870056,-2.899027933328227,-2.603978762774469,-2.3723042019421503,-2.423506047881325,-2.301306937567575,-2.141583290346561
orf19.2937,0,0,0,1.0590695878541736,1.3449113818132226,1.4985064863142188,0,0,0,0,0,0
orf19.2939,0,0,0,0,0,0,0,0,0,0,1.0217624025532903,0
orf19.2942,0,0,0,0,-2.0585094142698916,-2.077685394846182,-1.264763933687684,0,0,0,0,0
orf19.2946,-1.3673206100949922,-1.7180627172905318,-1.857415184794362,-2.053092822358908,0,0,0,0,0,0,1.4286545664830144,1.5728877862248931
orf19.2947,-1.246862103103288,-4.057836591261403,-4.202848970421636,-3.667624520424295,-2.8927856083170105,-2.876356525813734,-3.06030868596169,-2.743778447718052,-2.6834380905184747,-2.6596803355337726,-2.859356149492008,-3.353010150005459
