"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_D08646g",2918.165223276,3.08395600639714,0.101692755480656,3.4590645473002e-203,3.01231756678448e-201
"gene-KLLA0_D08910g",175.877695701541,-2.43098866841462,0.257018132081066,3.10834494045139e-22,2.48377547496722e-21
"gene-KLLA0_D09504g",530.614061342335,-4.30888484541868,0.193571937523272,9.35862986561097e-111,2.91422062118238e-109
"gene-KLLA0_D09559g",16831.0806222727,2.68073876621406,0.0748662191189795,8.8656013633995e-282,1.16798614884991e-279
"gene-KLLA0_D09735g",567.642385079245,-3.44128222881724,0.169192851365772,6.01913433019703e-93,1.56986356287068e-91
"gene-KLLA0_D09757g",699.28417464791,-3.21156852098386,0.146237750282893,6.20490286142504e-108,1.86437373695917e-106
"gene-KLLA0_D10351g",1173.75150491753,-3.71255331727672,0.128029160009109,6.08964847508809e-186,4.7826668155289e-184
"gene-KLLA0_D11066g",5142.58872182315,4.64224966144006,0.101789661339509,0,0
"gene-KLLA0_D11088g",2094.75762688734,4.10088966939389,0.126187008379778,1.38724442192653e-232,1.4255323679717e-230
"gene-KLLA0_D11242g",15230.7695943197,-2.31355817462005,0.0772276578384598,3.57032722903406e-198,3.00726906602902e-196
"gene-KLLA0_D11792g",762.438820458316,-3.79561028551522,0.399882481034403,1.44860476598493e-22,1.17027221503625e-21
"gene-KLLA0_D12254g",3492.15382605977,-2.28786304745045,0.0976376210693581,2.18192995371517e-122,8.00768293013468e-121
"gene-KLLA0_D12364g",569.611590082732,-2.0453548413887,0.14847241518921,4.17422570259062e-44,5.3752309924588e-43
"gene-KLLA0_D12958g",57980.6082554529,3.60697141115678,0.0723107981198751,0,0
"gene-KLLA0_D13222g",1054.14784069238,-2.2314624845482,0.117606877709456,3.12428836391943e-81,6.97938852774696e-80
"gene-KLLA0_D13618g",987.663878459066,-3.87602667214902,0.138412523004565,1.37993388869121e-173,9.08987220525053e-172
"gene-KLLA0_D13750g",370.110974455563,-2.75988824234751,0.182453428721943,1.07824872053189e-52,1.59196607071634e-51
"gene-KLLA0_D14861g",1112.70147297187,-3.08767555724806,0.139244247946298,5.83952632233364e-110,1.79661594276349e-108
"gene-KLLA0_D14883g",146.730399546787,-2.1247456086784,0.265528070748203,1.38399225338069e-16,9.07009208911987e-16
"gene-KLLA0_D14949g",770.941928451312,-3.37675508042505,0.143366880136304,1.00743405832012e-123,3.7508668055426e-122
"gene-KLLA0_D14993g",288.811298903264,-2.18787145621443,0.200970327165238,1.5617550824348e-28,1.55811604146602e-27
"gene-KLLA0_D15268g",1249.55658895934,-3.53458216869195,0.130116615017241,4.06181811769089e-164,2.29336499875778e-162
"gene-KLLA0_D15576g",298.642798128569,-2.29236125582509,0.192788954646747,1.47424207824659e-33,1.65747391641816e-32
"gene-KLLA0_D15873g",1032.52927841392,-2.36758030538377,0.122110129289583,1.03236142921191e-84,2.37859776829184e-83
"gene-KLLA0_D16137g",413.159593301689,-2.87121107324676,0.182158758560745,5.05499280403521e-57,8.01622007010274e-56
"gene-KLLA0_D16390g",865.030717077442,-2.92375703252307,0.133364743096604,1.39132387658107e-107,4.13215149010032e-106
"gene-KLLA0_D16412g",5445.26118551376,4.83829026680137,0.0980782336046449,0,0
"gene-KLLA0_D16709g",278.627012177086,-2.83534670323957,0.20681250448339,8.69578394625637e-44,1.1114163660663e-42
"gene-KLLA0_D16852g",835.038523220211,-2.41128885315072,0.13195434051577,1.42259371971442e-75,2.95922531655574e-74
"gene-KLLA0_D17446g",6940.88563982273,3.64454039615181,0.0846679224260386,0,0
"gene-KLLA0_D18326g",240.911984465593,-2.56928627882102,0.218810450101507,8.00099249365608e-33,8.87885516898595e-32
"gene-KLLA0_D18348g",355.401258789933,-2.87619583474144,0.201253997047398,2.05760873459865e-47,2.79682372443594e-46
