gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-Q0020,22,22,41,56
gene-Q0045,27,44,21,14
gene-Q0050,11,17,22,14
gene-Q0055,22,23,29,24
gene-Q0060,3,2,1,1
gene-Q0065,22,27,29,16
gene-Q0070,12,9,5,7
gene-Q0075,10,20,10,8
gene-Q0080,0,0,0,0
gene-Q0085,1,1,0,1
gene-Q0105,0,0,2,1
gene-Q0110,0,0,1,0
gene-Q0115,0,0,0,0
gene-Q0120,1,1,6,2
gene-Q0130,6,10,4,10
gene-Q0140,1,2,0,0
gene-Q0158,210,174,237,231
gene-Q0160,54,38,33,26
gene-Q0250,0,2,2,1
gene-Q0255,94,83,60,58
gene-Q0275,0,0,1,0
gene-Q0285,0,0,0,0
gene-tA(UGC)Q,0,0,0,0
gene-tC(GCA)Q,0,0,0,0
gene-tD(GUC)Q,0,0,0,0
gene-tE(UUC)Q,0,0,0,0
gene-tF(GAA)Q,0,0,0,0
gene-tG(UCC)Q,0,0,0,0
gene-tH(GUG)Q,0,0,0,0
gene-tI(GAU)Q,0,0,0,0
gene-tK(UUU)Q,0,0,0,0
gene-tL(UAA)Q,0,0,0,0
gene-tM(CAU)Q1,0,0,0,0
gene-tM(CAU)Q2,0,0,0,0
gene-tN(GUU)Q,0,0,0,0
gene-tP(UGG)Q,0,0,0,0
gene-tQ(UUG)Q,0,0,0,0
gene-tR(ACG)Q2,0,0,0,0
gene-tR(UCU)Q1,0,0,0,0
gene-tS(GCU)Q1,0,0,0,0
gene-tS(UGA)Q2,0,0,0,0
gene-tT(UAG)Q2,0,0,0,0
gene-tT(UGU)Q1,0,0,0,0
gene-tV(UAC)Q,0,0,0,0
gene-tW(UCA)Q,0,0,0,0
gene-tY(GUA)Q,0,0,0,0
gene-YAL001C,1479,1323,1442,1339
gene-YAL002W,1096,999,914,792
gene-YAL003W,29771,28662,26582,24023
gene-YAL005C,29058,23614,4987,4502
gene-YAL007C,1844,1873,1679,1590
gene-YAL008W,787,628,436,404
gene-YAL009W,648,548,512,477
gene-YAL010C,477,432,350,386
gene-YAL011W,878,824,701,608
gene-YAL012W,3597,2513,3066,2717
gene-YAL013W,960,916,691,729
gene-YAL014C,538,582,563,484
gene-YAL015C,772,694,445,424
gene-YAL016W,3703,3239,2942,2719
gene-YAL017W,2130,1819,1536,1341
gene-YAL018C,1,8,0,2
gene-YAL019W,2789,2528,2228,2090
gene-YAL020C,801,663,473,475
gene-YAL021C,1428,1383,1302,1197
gene-YAL022C,1677,1444,1473,1286
gene-YAL023C,8830,8512,8416,7398
gene-YAL024C,867,874,718,533
gene-YAL025C,2132,2137,2148,1989
gene-YAL026C,2825,2564,2751,2460
gene-YAL027W,254,220,233,230
gene-YAL028W,298,301,300,248
gene-YAL029C,2943,2752,2978,2517
gene-YAL030W,503,476,348,334
gene-YAL031C,837,782,714,635
gene-YAL032C,514,520,446,380
gene-YAL033W,362,363,304,297
gene-YAL034C,672,569,418,356
gene-YAL034W-A,288,247,161,168
gene-YAL035W,13655,13347,14573,12349
gene-YAL036C,2686,2600,2379,2249
gene-YAL037C-A,0,0,0,0
gene-YAL037W,75,69,68,84
gene-YAL038W,126613,124530,134932,119828
gene-YAL039C,565,506,464,399
gene-YAL040C,1332,1198,1285,1210
gene-YAL041W,1819,1767,1527,1397
gene-YAL042W,5514,5065,4887,4539
gene-YAL043C,1639,1529,1077,1019
gene-YAL044C,4672,4074,2167,2097
gene-YAL044W-A,415,453,295,302
gene-YAL046C,425,417,267,233
gene-YAL047C,501,449,374,355
gene-YAL048C,589,548,501,427
gene-YAL049C,1047,944,687,626
gene-YAL051W,983,851,763,724
gene-YAL053W,2566,2528,1974,1807
gene-YAL054C,380,317,246,201
gene-YAL055W,364,338,287,287
gene-YAL056W,1831,1517,1823,1663
gene-YAL058W,1090,1036,779,732
gene-YAL059W,694,589,685,648
gene-YAL060W,3960,3266,1819,1720
gene-YAL061W,1675,1379,270,297
gene-YAL062W,391,419,215,206
gene-YAL063C,508,456,353,326
gene-YAL063C-A,1,6,0,1
gene-YAL064C-A,88,88,71,53
gene-YAL064W,1,2,0,1
gene-YAL064W-B,8,10,5,16
gene-YAL065C,4,3,7,8
gene-YAL067C,54,41,30,25
gene-YAL067W-A,0,0,0,0
gene-YAL068C,0,1,0,0
gene-YAR002C-A,3307,3186,2572,2501
gene-YAR002W,1974,1805,1731,1540
gene-YAR003W,924,833,773,770
gene-YAR007C,2309,2089,1817,1744
gene-YAR008W,520,445,405,348
gene-YAR009C,9704,9942,6305,5192
gene-YAR010C,2,2,2,0
gene-YAR014C,2986,2715,2032,1921
gene-YAR015W,2356,2260,1828,1643
gene-YAR018C,382,315,526,448
gene-YAR019C,598,562,466,397
gene-YAR020C,0,7,1,0
gene-YAR023C,76,63,49,48
gene-YAR027W,839,728,666,632
gene-YAR028W,287,278,363,351
gene-YAR029W,10,12,11,13
gene-YAR031W,212,226,269,248
gene-YAR033W,252,286,207,209
gene-YAR035C-A,0,0,0,0
gene-YAR035W,274,262,131,129
gene-YAR042W,1977,1710,1337,1233
gene-YAR050W,314,201,219,238
gene-YAR061W,58,61,70,57
gene-YAR064W,6,10,8,4
gene-YAR066W,22,16,23,31
gene-YAR068W,38,69,29,28
gene-YAR071W,2343,1932,84,92
gene-YBL001C,1355,1233,749,689
gene-YBL002W,6516,6319,5401,4795
gene-YBL003C,5526,5019,5204,5002
gene-YBL004W,2687,2659,2903,2545
gene-YBL005W,1197,1093,862,722
gene-YBL005W-A,0,0,0,0
gene-YBL005W-B,6095,5397,5549,4580
gene-YBL006C,949,951,740,770
gene-YBL007C,5217,4787,4814,4355
gene-YBL008W,831,789,557,526
gene-YBL008W-A,5,2,3,3
gene-YBL009W,1398,1307,848,750
gene-YBL010C,396,374,310,304
gene-YBL011W,2448,2269,1895,1804
gene-YBL013W,143,104,116,102
gene-YBL014C,1090,999,938,937
gene-YBL015W,917,831,711,650
gene-YBL016W,1310,1231,1173,1159
gene-YBL017C,4619,4073,4657,4015
gene-YBL018C,362,315,280,262
gene-YBL019W,455,387,333,301
gene-YBL020W,1299,1164,1176,1190
gene-YBL021C,215,214,177,149
gene-YBL022C,3611,3210,3105,2771
gene-YBL023C,985,847,1023,922
gene-YBL024W,3049,3019,3420,2934
gene-YBL025W,187,147,142,130
gene-YBL026W,275,235,209,202
gene-YBL027W,21539,20139,23167,21588
gene-YBL028C,575,563,477,539
gene-YBL029C-A,130,119,85,88
gene-YBL029W,479,373,333,308
gene-YBL030C,8135,7315,5361,5086
gene-YBL031W,507,442,345,314
gene-YBL032W,2658,2505,2497,2194
gene-YBL033C,930,843,645,583
gene-YBL034C,974,954,750,649
gene-YBL035C,1087,983,849,709
gene-YBL036C,1587,1476,1219,1148
gene-YBL037W,1013,881,820,743
gene-YBL038W,635,558,453,385
gene-YBL039C,5370,5229,5359,4864
gene-YBL039W-B,10,9,7,4
gene-YBL040C,1271,1149,1053,996
gene-YBL041W,3099,2662,2604,2529
gene-YBL042C,2492,2475,1559,1389
gene-YBL043W,15,14,30,29
gene-YBL044W,3,1,6,6
gene-YBL045C,3684,3250,3150,2854
gene-YBL046W,984,930,776,738
gene-YBL047C,4620,4096,4445,3779
gene-YBL048W,42,25,45,31
gene-YBL049W,92,81,61,56
gene-YBL050W,1506,1331,1300,1265
gene-YBL051C,2495,2322,2237,1887
gene-YBL052C,1821,1790,1708,1604
gene-YBL054W,943,991,751,724
gene-YBL055C,871,851,701,689
gene-YBL056W,3557,3334,2845,2695
gene-YBL057C,1015,947,721,823
gene-YBL058W,4135,3535,2995,2821
gene-YBL059C-A,152,173,109,96
gene-YBL059W,160,132,124,118
gene-YBL060W,738,615,507,427
gene-YBL061C,1951,1816,1742,1614
gene-YBL063W,1078,961,737,665
gene-YBL064C,1478,1177,632,642
gene-YBL066C,765,747,601,547
gene-YBL067C,1360,1361,1259,1114
gene-YBL068W,1371,1317,1092,1073
gene-YBL069W,1050,935,777,714
gene-YBL071C,187,157,105,98
gene-YBL071C-B,0,0,0,0
gene-YBL071W-A,108,167,93,79
gene-YBL072C,25901,24642,25839,24064
gene-YBL074C,244,198,177,140
gene-YBL075C,907,832,607,516
gene-YBL076C,15955,14449,17146,15554
gene-YBL078C,147,114,97,73
gene-YBL079W,3156,3090,2699,2362
gene-YBL080C,497,435,322,328
gene-YBL081W,718,641,712,607
gene-YBL082C,1381,1316,1221,1110
gene-YBL084C,907,839,699,658
gene-YBL085W,2640,2437,2058,1841
gene-YBL086C,868,693,728,701
gene-YBL087C,8447,8541,8871,8296
gene-YBL088C,1092,1030,1166,897
gene-YBL089W,616,581,457,460
gene-YBL090W,431,391,332,300
gene-YBL091C,5776,5244,5636,4934
gene-YBL091C-A,367,295,278,262
gene-YBL092W,18086,18486,18119,17883
gene-YBL093C,877,869,762,733
gene-YBL095W,457,402,374,370
gene-YBL097W,591,644,520,447
gene-YBL098W,613,554,505,502
gene-YBL099W,10517,10014,9257,8227
gene-YBL100W-A,0,0,0,0
gene-YBL100W-B,588,584,496,418
gene-YBL100W-C,0,0,1,0
gene-YBL101C,997,956,840,648
gene-YBL102W,1405,1361,1132,1087
gene-YBL103C,788,746,660,619
gene-YBL104C,1131,935,928,780
gene-YBL105C,2311,2054,2148,2100
gene-YBL106C,804,723,644,586
gene-YBL107C,579,515,443,455
gene-YBL108C-A,0,0,0,0
gene-YBL111C,156,92,128,0
gene-YBL112C,52,27,39,27
gene-YBL113C,1086,1068,955,713
gene-YBR001C,2479,2220,873,765
gene-YBR002C,867,798,934,974
gene-YBR003W,1218,1111,891,866
gene-YBR004C,625,608,577,500
gene-YBR005W,343,315,229,231
gene-YBR006W,708,574,521,513
gene-YBR007C,862,830,642,566
gene-YBR008C,693,593,502,420
gene-YBR009C,7180,7179,5097,5299
gene-YBR010W,7054,6566,5643,5302
gene-YBR011C,17096,15487,16770,15106
gene-YBR012W-A,0,0,0,0
gene-YBR012W-B,934,764,646,726
gene-YBR013C,124,122,56,70
gene-YBR014C,1089,939,751,695
gene-YBR015C,4530,4078,3767,3463
gene-YBR016W,709,659,429,415
gene-YBR017C,3685,3306,3150,2929
gene-YBR018C,56,54,44,31
gene-YBR019C,125,98,94,69
gene-YBR020W,138,137,153,102
gene-YBR021W,962,806,692,660
gene-YBR022W,292,305,216,194
gene-YBR023C,3026,2918,2757,2311
gene-YBR024W,356,330,346,329
gene-YBR025C,10581,9691,12227,11197
gene-YBR026C,2193,1938,1486,1411
gene-YBR027C,0,0,0,0
gene-YBR028C,1361,1316,997,899
gene-YBR029C,2683,2510,3006,2760
gene-YBR030W,1117,1110,1118,960
gene-YBR031W,48623,46466,49708,43250
gene-YBR032W,7,22,13,11
gene-YBR033W,355,322,255,204
gene-YBR034C,1713,1579,2085,1995
gene-YBR035C,2407,2139,1849,1855
gene-YBR036C,2711,2427,2290,2008
gene-YBR037C,499,455,288,328
gene-YBR038W,1409,1187,1346,1206
gene-YBR039W,3431,3177,3126,2754
gene-YBR040W,71,57,56,70
gene-YBR041W,2475,2209,1998,1799
gene-YBR042C,1070,973,965,901
gene-YBR043C,1462,1325,1631,1409
gene-YBR044C,759,699,630,646
gene-YBR045C,239,200,133,109
gene-YBR046C,940,806,397,439
gene-YBR047W,72,56,65,66
gene-YBR048W,10978,10041,10369,9512
gene-YBR049C,2440,2323,1705,1466
gene-YBR050C,66,72,41,31
gene-YBR052C,2853,2444,1737,1608
gene-YBR053C,1664,1423,1068,1036
gene-YBR054W,1730,1435,2408,2204
gene-YBR055C,1305,1148,1184,1087
gene-YBR056W,2677,2378,1541,1487
gene-YBR056W-A,14,23,15,13
gene-YBR057C,870,775,783,698
gene-YBR058C,1822,1602,1667,1391
gene-YBR058C-A,286,330,303,276
gene-YBR059C,2773,2470,2334,2007
gene-YBR060C,1090,1061,929,836
gene-YBR061C,869,939,777,720
gene-YBR062C,517,425,364,340
gene-YBR063C,584,601,538,493
gene-YBR065C,489,457,410,401
gene-YBR066C,389,379,252,264
gene-YBR067C,3461,3337,4618,4052
gene-YBR068C,6022,4924,5379,4849
gene-YBR069C,689,579,737,749
gene-YBR070C,640,575,422,421
gene-YBR071W,452,467,511,458
gene-YBR072C-A,0,0,0,0
gene-YBR072W,268,250,102,85
gene-YBR073W,3348,3297,2727,2587
gene-YBR074W,2439,2271,2289,2143
gene-YBR076W,54,48,54,30
gene-YBR077C,303,331,196,213
gene-YBR078W,21331,21348,18085,15270
gene-YBR079C,8335,7907,9188,8055
gene-YBR080C,2774,2542,2517,2209
gene-YBR081C,1964,1877,1733,1471
gene-YBR082C,3757,3536,2974,2702
gene-YBR083W,2259,2299,1661,1526
gene-YBR084C-A,20154,18595,18566,17627
gene-YBR084W,8235,7796,8019,7417
gene-YBR085C-A,552,489,170,138
gene-YBR085W,129,149,270,238
gene-YBR086C,7678,7084,7226,6230
gene-YBR087W,981,929,838,796
gene-YBR088C,2637,2537,1988,1939
gene-YBR089C-A,759,721,523,538
gene-YBR090C,172,154,91,92
gene-YBR091C,130,147,74,108
gene-YBR092C,5379,4956,6773,6196
gene-YBR093C,4887,4529,488,450
gene-YBR094W,1282,1221,1041,953
gene-YBR095C,664,643,524,516
gene-YBR096W,1296,1217,1077,1028
gene-YBR097W,651,571,596,560
gene-YBR098W,561,510,369,360
gene-YBR101C,1266,1117,912,799
gene-YBR102C,1149,1074,914,896
gene-YBR103W,1120,1032,923,788
gene-YBR104W,938,889,1005,978
gene-YBR105C,716,573,460,425
gene-YBR106W,6577,6150,6231,5811
gene-YBR107C,315,300,277,241
gene-YBR108W,854,791,724,704
gene-YBR109C,1724,1572,1437,1312
gene-YBR110W,1240,1338,1148,983
gene-YBR111C,2717,2658,2036,1952
gene-YBR111W-A,125,150,111,107
gene-YBR112C,2785,2565,2574,2231
gene-YBR114W,918,825,581,556
gene-YBR115C,3640,3511,3658,3264
gene-YBR117C,2534,1548,205,166
gene-YBR118W,200502,179874,206228,184155
gene-YBR119W,608,536,429,408
gene-YBR120C,247,220,134,161
gene-YBR121C,15503,14734,15788,14656
gene-YBR122C,689,589,552,561
gene-YBR123C,934,859,767,668
gene-YBR125C,721,642,601,535
gene-YBR126C,11408,9082,4880,4275
gene-YBR126W-A,828,891,695,597
gene-YBR127C,10795,10803,12679,10919
gene-YBR128C,216,187,139,150
gene-YBR129C,737,640,531,517
gene-YBR130C,1633,1479,1244,1059
gene-YBR131W,497,448,375,358
gene-YBR132C,812,659,632,547
gene-YBR133C,2489,2305,2057,1716
gene-YBR135W,678,677,509,522
gene-YBR136W,745,713,673,510
gene-YBR137W,632,551,328,324
gene-YBR138C,432,448,297,281
gene-YBR139W,2349,1966,1741,1604
gene-YBR140C,1986,1901,1958,1659
gene-YBR141C,353,368,235,254
gene-YBR142W,2203,2070,2113,1884
gene-YBR143C,8496,7884,8660,8075
gene-YBR144C,2,0,2,1
gene-YBR145W,702,742,1259,1149
gene-YBR146W,1195,996,922,869
gene-YBR147W,194,174,93,90
gene-YBR148W,125,107,65,41
gene-YBR149W,5660,4923,3206,2927
gene-YBR150C,709,604,470,390
gene-YBR151W,2597,2299,1895,1671
gene-YBR152W,247,215,216,176
gene-YBR153W,401,401,354,311
gene-YBR154C,2005,1794,1821,1767
gene-YBR155W,1157,1019,902,870
gene-YBR156C,810,797,578,507
gene-YBR157C,405,400,279,280
gene-YBR158W,3140,2950,3699,3379
gene-YBR159W,3723,3314,3744,3573
gene-YBR160W,1082,981,790,785
gene-YBR161W,792,663,515,494
gene-YBR162C,12056,11882,12264,10862
gene-YBR162W-A,350,346,299,306
gene-YBR163W,974,850,957,838
gene-YBR164C,1237,1117,1070,1017
gene-YBR165W,461,433,345,338
gene-YBR166C,1405,1326,1169,1212
gene-YBR167C,228,209,204,190
gene-YBR168W,537,502,448,438
gene-YBR169C,2386,1929,771,655
gene-YBR170C,1174,1072,906,796
gene-YBR171W,1197,1096,1169,985
gene-YBR172C,2262,2009,2088,1825
gene-YBR173C,907,904,773,751
gene-YBR175W,621,610,512,510
gene-YBR176W,429,431,339,313
gene-YBR177C,2978,3050,4372,3914
gene-YBR179C,1128,1046,805,758
gene-YBR180W,98,59,54,40
gene-YBR181C,21868,19561,20844,20026
gene-YBR182C,176,169,126,108
gene-YBR182C-A,3,1,3,0
gene-YBR183W,597,475,387,383
gene-YBR184W,296,258,146,138
gene-YBR185C,471,461,303,315
gene-YBR186W,194,238,156,123
gene-YBR187W,3181,2832,3057,2790
gene-YBR188C,229,200,169,138
gene-YBR189W,28616,26464,29059,27046
gene-YBR191W,17418,16354,17193,16124
gene-YBR192W,704,622,561,501
gene-YBR193C,341,357,268,229
gene-YBR194W,109,113,63,57
gene-YBR195C,565,605,564,515
gene-YBR196C,32322,30542,30193,27301
