gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YAL005C,38982.15099791622,3.8007421803539714,0.11633035819710012,4.522316566408282e-234,3.025429782927141e-231
YAL008W,828.7934607832735,1.3320748022134539,0.1841141406096783,9.062585793270325e-14,7.227262127321937e-13
YAL019W,1762.7007890665047,-1.0372443267321814,0.16040052865720056,2.7012451755063535e-11,1.8846114949853713e-10
YAL025C,1402.503777717147,-2.1305649341639263,0.19512056362149813,4.891559436269073e-29,1.022641644645003e-27
YAL028W,488.0734127602766,1.1166433955683197,0.2136576717955142,4.514869750370215e-8,2.542940202710857e-7
YAL034C,684.3552521232486,1.108639669191038,0.19077512574079902,1.6510360828576123e-9,1.0093075209890065e-8
YAL035W,10773.885563528742,-1.1215696083562101,0.14424264330752748,1.704932497240038e-15,1.4877389225916332e-14
YAL036C,1701.865256610399,-1.5717631827704575,0.16972026613710287,2.2059095239552648e-21,2.81393670418107e-20
YAL044C,3711.768852811547,1.0906550715927763,0.13603636584573656,3.049678625228822e-16,2.7695497741331427e-15
YAL059W,450.245118027121,-2.1219013964189086,0.2413305880970302,1.2402925472705532e-19,1.4333591990625721e-18
YAL060W,4342.611583761541,1.763881262434353,0.14146171103339517,1.1603458960114926e-36,3.61991846626176e-35
YAL061W,2986.497782856603,4.163178416598758,0.16342412256520858,5.5216717655070715e-145,1.3852494041715866e-142
YAL062W,463.8391488617541,1.5344743585527236,0.22437807195773898,1.2236386241600718e-12,9.27900271545062e-12
YAR071W,4524.49874039977,6.518591560017015,0.17659249848785252,1.402615980697716e-299,1.6890301639561897e-296
YBL001C,1264.1927360250716,1.100530410632146,0.1641334191726513,5.248886244057571e-12,3.844713391176477e-11
YBL004W,1868.4946512315696,-2.0358985765141213,0.1874650006070445,1.523052017023407e-28,3.1297939230368373e-27
YBL015W,1197.5347211839082,1.101100187817326,0.16475099007593513,5.48112906161145e-12,4.009948733895813e-11
YBL024W,2410.589849266782,-1.3753500856875605,0.1510584371357712,1.385294875649294e-20,1.6782415384878065e-19
