gene_id,tp,log2FC
KLLA0_B05247g,t0045,0
KLLA0_B05247g,t0060,0
KLLA0_B05247g,t0090,-1.5615785310011667
KLLA0_B05247g,t0120,-1.788351326868285
KLLA0_B05247g,t0150,-1.6391133416928505
KLLA0_B05247g,t0180,-1.4956790538203752
KLLA0_B05247g,t0210,-1.4840942352056188
KLLA0_B05247g,t0240,-1.3608665475929025
KLLA0_B05247g,t0360,-1.4381968438831656
KLLA0_B05247g,t0480,-1.8483822038085835
KLLA0_B05269g,t0015,0
KLLA0_B05269g,t0030,-1.1794744351071478
KLLA0_B05269g,t0045,0
KLLA0_B05269g,t0060,0
KLLA0_B05269g,t0090,0
KLLA0_B05269g,t0120,0
KLLA0_B05269g,t0150,0
KLLA0_B05269g,t0180,0
KLLA0_B05269g,t0210,0
KLLA0_B05269g,t0240,0
KLLA0_B05269g,t0360,0
KLLA0_B05269g,t0480,0
KLLA0_B05379g,t0015,0
KLLA0_B05379g,t0030,-2.3002798561744844
KLLA0_B05379g,t0045,0
KLLA0_B05379g,t0060,0
KLLA0_B05379g,t0090,0
KLLA0_B05379g,t0120,0
KLLA0_B05379g,t0150,0
KLLA0_B05379g,t0180,0
KLLA0_B05379g,t0210,0
KLLA0_B05379g,t0240,0
KLLA0_B05379g,t0360,0
KLLA0_B05379g,t0480,0
KLLA0_B05467g,t0015,1.35020620470957
KLLA0_B05467g,t0030,2.6125162712567684
KLLA0_B05467g,t0045,1.6230849346740612
KLLA0_B05467g,t0060,-1.4056124273639692
KLLA0_B05467g,t0090,-2.6430197514462037
KLLA0_B05467g,t0120,0
KLLA0_B05467g,t0150,0
KLLA0_B05467g,t0180,0
KLLA0_B05467g,t0210,0
KLLA0_B05467g,t0240,0
KLLA0_B05467g,t0360,0
KLLA0_B05467g,t0480,-1.1105938509821305
KLLA0_B05511g,t0015,0
KLLA0_B05511g,t0030,1.3782190261145897
KLLA0_B05511g,t0045,0
KLLA0_B05511g,t0060,0
KLLA0_B05511g,t0090,-1.5104910316208875
KLLA0_B05511g,t0120,-1.005512989908144
KLLA0_B05511g,t0150,0
KLLA0_B05511g,t0180,0
KLLA0_B05511g,t0210,0
KLLA0_B05511g,t0240,0
KLLA0_B05511g,t0360,0
KLLA0_B05511g,t0480,0
KLLA0_B05533g,t0015,0
KLLA0_B05533g,t0030,-1.4542856263021144
KLLA0_B05533g,t0045,0
KLLA0_B05533g,t0060,0
KLLA0_B05533g,t0090,1.219744532799119
KLLA0_B05533g,t0120,1.220058853078574
KLLA0_B05533g,t0150,1.3581030792030186
KLLA0_B05533g,t0180,1.3972607920033049
KLLA0_B05533g,t0210,1.3089021934266596
KLLA0_B05533g,t0240,1.294820239423397
KLLA0_B05533g,t0360,1.291811866186758
KLLA0_B05533g,t0480,1.3938249009456716
KLLA0_B05577g,t0015,0
KLLA0_B05577g,t0030,0
KLLA0_B05577g,t0045,0
KLLA0_B05577g,t0060,0
KLLA0_B05577g,t0090,0
KLLA0_B05577g,t0120,0
KLLA0_B05577g,t0150,0
KLLA0_B05577g,t0180,-1.1270164773123137
KLLA0_B05577g,t0210,-1.0875637012288235
KLLA0_B05577g,t0240,-1.2045022183324898
KLLA0_B05577g,t0360,-1.2704446553119353
KLLA0_B05577g,t0480,-1.1316007993290658
KLLA0_B05599g,t0015,0
KLLA0_B05599g,t0030,1.3661657883329916
KLLA0_B05599g,t0045,0
KLLA0_B05599g,t0060,0
KLLA0_B05599g,t0090,-1.0418679154283947
KLLA0_B05599g,t0120,0
KLLA0_B05599g,t0150,0
KLLA0_B05599g,t0180,0
KLLA0_B05599g,t0210,0
KLLA0_B05599g,t0240,0
KLLA0_B05599g,t0360,0
KLLA0_B05599g,t0480,0
KLLA0_B05643g,t0015,0
KLLA0_B05643g,t0030,-2.6064487543900703
KLLA0_B05643g,t0045,-2.072296395471212
KLLA0_B05643g,t0060,0
KLLA0_B05643g,t0090,0
KLLA0_B05643g,t0120,0
KLLA0_B05643g,t0150,0
KLLA0_B05643g,t0180,0
KLLA0_B05643g,t0210,0
KLLA0_B05643g,t0240,0
KLLA0_B05643g,t0360,0
KLLA0_B05643g,t0480,0
KLLA0_B05665g,t0015,0
KLLA0_B05665g,t0030,1.1210375544868167
KLLA0_B05665g,t0045,0
KLLA0_B05665g,t0060,0
KLLA0_B05665g,t0090,0
KLLA0_B05665g,t0120,0
KLLA0_B05665g,t0150,0
KLLA0_B05665g,t0180,0
KLLA0_B05665g,t0210,0
KLLA0_B05665g,t0240,0
KLLA0_B05665g,t0360,0
KLLA0_B05665g,t0480,0
KLLA0_B05742g,t0015,0
KLLA0_B05742g,t0030,1.2447592873788018
KLLA0_B05742g,t0045,1.0216017520983602
KLLA0_B05742g,t0060,0
KLLA0_B05742g,t0090,-3.110358619916536
KLLA0_B05742g,t0120,-5.279366034132391
KLLA0_B05742g,t0150,-5.231855580556555
KLLA0_B05742g,t0180,-5.285649876193609
KLLA0_B05742g,t0210,-5.168197464383519
KLLA0_B05742g,t0240,-4.964745757396722
KLLA0_B05742g,t0360,-4.385491076882571
KLLA0_B05742g,t0480,-4.152313169440257
KLLA0_B05841g,t0015,0
KLLA0_B05841g,t0030,0
KLLA0_B05841g,t0045,0
KLLA0_B05841g,t0060,0
KLLA0_B05841g,t0090,0
KLLA0_B05841g,t0120,0
KLLA0_B05841g,t0150,0
KLLA0_B05841g,t0180,-1.0706158690031995
KLLA0_B05841g,t0210,-1.0422046408624686
KLLA0_B05841g,t0240,-1.0643148131194995
KLLA0_B05841g,t0360,0
KLLA0_B05841g,t0480,0
KLLA0_B05863g,t0015,0
KLLA0_B05863g,t0030,0
KLLA0_B05863g,t0045,0
KLLA0_B05863g,t0060,0
KLLA0_B05863g,t0090,1.5403106157589306
KLLA0_B05863g,t0120,2.2572827764776693
KLLA0_B05863g,t0150,2.4554308759518264
KLLA0_B05863g,t0180,2.436855136425473
KLLA0_B05863g,t0210,2.530556781256569
KLLA0_B05863g,t0240,2.4479079363236766
KLLA0_B05863g,t0360,2.120579275732426
KLLA0_B05863g,t0480,2.07782038407327
KLLA0_B05885g,t0015,3.2170761888003008
KLLA0_B05885g,t0030,1.5005705582615505
KLLA0_B05885g,t0045,0
KLLA0_B05885g,t0060,0
KLLA0_B05885g,t0090,0
KLLA0_B05885g,t0120,0
KLLA0_B05885g,t0150,0
KLLA0_B05885g,t0180,0
KLLA0_B05885g,t0210,0
KLLA0_B05885g,t0240,0
KLLA0_B05885g,t0360,0
KLLA0_B05885g,t0480,0
KLLA0_B05918g,t0015,0
KLLA0_B05918g,t0030,1.1471015003941754
KLLA0_B05918g,t0045,0
KLLA0_B05918g,t0060,0
KLLA0_B05918g,t0090,-3.127856376790497
KLLA0_B05918g,t0120,-5.2507417057410395
KLLA0_B05918g,t0150,-5.830382413897938
KLLA0_B05918g,t0180,-6.014121327047708
KLLA0_B05918g,t0210,-5.828722195738704
KLLA0_B05918g,t0240,-5.931096475699991
KLLA0_B05918g,t0360,-5.727925351766086
KLLA0_B05918g,t0480,-5.357146278947331
KLLA0_B05973g,t0015,0
KLLA0_B05973g,t0030,1.5559671627417602
KLLA0_B05973g,t0045,0
KLLA0_B05973g,t0060,-1.1817673121354515
KLLA0_B05973g,t0090,-1.5843284419027563
KLLA0_B05973g,t0120,0
KLLA0_B05973g,t0150,0
KLLA0_B05973g,t0180,0
KLLA0_B05973g,t0210,0
KLLA0_B05973g,t0240,0
KLLA0_B05973g,t0360,0
KLLA0_B05973g,t0480,0
KLLA0_B05995g,t0015,-1.308406608852444
KLLA0_B05995g,t0030,-3.2226500547262003
KLLA0_B05995g,t0045,-3.794931320387925
KLLA0_B05995g,t0060,-2.9173091458045843
KLLA0_B05995g,t0090,-1.3121159353842928
KLLA0_B05995g,t0120,-1.5694779592050914
KLLA0_B05995g,t0150,-1.9686765923838732
KLLA0_B05995g,t0180,-2.0469123940195684
KLLA0_B05995g,t0210,-2.166539374721131
KLLA0_B05995g,t0240,-2.214949085100595
KLLA0_B05995g,t0360,-2.335280588255826
KLLA0_B05995g,t0480,-2.236400640702924
KLLA0_B06094g,t0015,1.1231577927032972
KLLA0_B06094g,t0030,0
KLLA0_B06094g,t0045,0
KLLA0_B06094g,t0060,0
KLLA0_B06094g,t0090,0
KLLA0_B06094g,t0120,0
KLLA0_B06094g,t0150,0
KLLA0_B06094g,t0180,0
KLLA0_B06094g,t0210,0
KLLA0_B06094g,t0240,0
KLLA0_B06094g,t0360,0
KLLA0_B06094g,t0480,0
KLLA0_B06116g,t0015,1.5045607769151548
KLLA0_B06116g,t0030,1.6670816486192082
KLLA0_B06116g,t0045,0
KLLA0_B06116g,t0060,-2.950008792041591
KLLA0_B06116g,t0090,-1.401371329441402
KLLA0_B06116g,t0120,0
KLLA0_B06116g,t0150,0
KLLA0_B06116g,t0180,0
KLLA0_B06116g,t0210,0
KLLA0_B06116g,t0240,0
KLLA0_B06116g,t0360,0
KLLA0_B06116g,t0480,0
KLLA0_B06138g,t0015,0
KLLA0_B06138g,t0030,0
KLLA0_B06138g,t0045,0
KLLA0_B06138g,t0060,0
KLLA0_B06138g,t0090,0
KLLA0_B06138g,t0120,0
KLLA0_B06138g,t0150,0
KLLA0_B06138g,t0180,0
KLLA0_B06138g,t0210,0
KLLA0_B06138g,t0240,0
KLLA0_B06138g,t0360,-1.0260238743845802
KLLA0_B06138g,t0480,0
KLLA0_B06182g,t0015,0
KLLA0_B06182g,t0030,1.1165979463462723
KLLA0_B06182g,t0045,0
KLLA0_B06182g,t0060,0
KLLA0_B06182g,t0090,-1.7754043724291326
KLLA0_B06182g,t0120,-3.1304933558543784
KLLA0_B06182g,t0150,-3.4720735249762105
KLLA0_B06182g,t0180,-3.468009444889238
KLLA0_B06182g,t0210,-3.4429528772243367
KLLA0_B06182g,t0240,-3.3805891176879133
KLLA0_B06182g,t0360,-2.88579968004777
KLLA0_B06182g,t0480,-2.8695734714376053
KLLA0_B06303g,t0015,1.7007123374112267
KLLA0_B06303g,t0030,1.983152156811996
KLLA0_B06303g,t0045,0
KLLA0_B06303g,t0060,-2.4561371361246778
KLLA0_B06303g,t0090,-2.6583622436662253
KLLA0_B06303g,t0120,-1.7246630746213385
KLLA0_B06303g,t0150,-1.399704715369956
KLLA0_B06303g,t0180,-1.3411197595547102
KLLA0_B06303g,t0210,-1.2531400872150449
KLLA0_B06303g,t0240,-1.2026960460715928
KLLA0_B06303g,t0360,-1.2115556260197926
KLLA0_B06303g,t0480,-1.0860271418726417
KLLA0_B06347g,t0015,-1.3236810740641347
KLLA0_B06347g,t0030,0
KLLA0_B06347g,t0045,0
KLLA0_B06347g,t0060,0
KLLA0_B06347g,t0090,2.0427161810070302
KLLA0_B06347g,t0120,2.6236137759409504
KLLA0_B06347g,t0150,2.790341107112754
KLLA0_B06347g,t0180,2.5766497192793327
KLLA0_B06347g,t0210,2.8230048033551656
KLLA0_B06347g,t0240,2.918094814945804
KLLA0_B06347g,t0360,3.062685920186632
KLLA0_B06347g,t0480,3.032003540868254
KLLA0_B06369g,t0015,0
KLLA0_B06369g,t0030,0
KLLA0_B06369g,t0045,0
KLLA0_B06369g,t0060,0
KLLA0_B06369g,t0090,0
KLLA0_B06369g,t0120,0
KLLA0_B06369g,t0150,1.1237367000175285
KLLA0_B06369g,t0180,1.235016155900062
KLLA0_B06369g,t0210,1.2152207703056654
KLLA0_B06369g,t0240,1.207882140468226
KLLA0_B06369g,t0360,1.2872186064683104
KLLA0_B06369g,t0480,1.3232189911549708
KLLA0_B06391g,t0015,0
KLLA0_B06391g,t0030,-1.7944430744034894
KLLA0_B06391g,t0045,-1.253929147349987
KLLA0_B06391g,t0060,0
KLLA0_B06391g,t0090,0
KLLA0_B06391g,t0120,0
KLLA0_B06391g,t0150,0
KLLA0_B06391g,t0180,0
KLLA0_B06391g,t0210,0
KLLA0_B06391g,t0240,0
KLLA0_B06391g,t0360,0
KLLA0_B06391g,t0480,0
KLLA0_B06413g,t0015,-1.7244501030062398
KLLA0_B06413g,t0030,-5.598205209931536
KLLA0_B06413g,t0045,-4.446660466398568
KLLA0_B06413g,t0060,-1.9591117376842135
KLLA0_B06413g,t0090,0
KLLA0_B06413g,t0120,0
KLLA0_B06413g,t0150,0
KLLA0_B06413g,t0180,0
KLLA0_B06413g,t0210,0
KLLA0_B06413g,t0240,0
KLLA0_B06413g,t0360,0
KLLA0_B06413g,t0480,0
KLLA0_B06435g,t0015,0
KLLA0_B06435g,t0030,1.2957358536957917
KLLA0_B06435g,t0045,0
KLLA0_B06435g,t0060,-1.1433764967695323
KLLA0_B06435g,t0090,-1.3532603579230775
KLLA0_B06435g,t0120,0
KLLA0_B06435g,t0150,0
KLLA0_B06435g,t0180,0
KLLA0_B06435g,t0210,0
KLLA0_B06435g,t0240,0
KLLA0_B06435g,t0360,0
KLLA0_B06435g,t0480,0
KLLA0_B06501g,t0015,0
KLLA0_B06501g,t0030,0
KLLA0_B06501g,t0045,0
KLLA0_B06501g,t0060,0
KLLA0_B06501g,t0090,0
KLLA0_B06501g,t0120,0
KLLA0_B06501g,t0150,0
KLLA0_B06501g,t0180,0
KLLA0_B06501g,t0210,1.0572787821828586
KLLA0_B06501g,t0240,1.2083304002060615
KLLA0_B06501g,t0360,1.5246321613663865
KLLA0_B06501g,t0480,1.8253538996492351
KLLA0_B06523g,t0015,0
KLLA0_B06523g,t0030,-1.280873373840044
KLLA0_B06523g,t0045,0
KLLA0_B06523g,t0060,0
KLLA0_B06523g,t0090,0
KLLA0_B06523g,t0120,0
KLLA0_B06523g,t0150,0
KLLA0_B06523g,t0180,0
KLLA0_B06523g,t0210,0
KLLA0_B06523g,t0240,0
KLLA0_B06523g,t0360,0
KLLA0_B06523g,t0480,0
KLLA0_B06622g,t0015,0
KLLA0_B06622g,t0030,0
KLLA0_B06622g,t0045,0
KLLA0_B06622g,t0060,0
KLLA0_B06622g,t0090,0
KLLA0_B06622g,t0120,0
KLLA0_B06622g,t0150,0
KLLA0_B06622g,t0180,0
KLLA0_B06622g,t0210,0
KLLA0_B06622g,t0240,0
KLLA0_B06622g,t0360,-1.2544968238824132
KLLA0_B06622g,t0480,-1.5000483364100734
KLLA0_B06644g,t0015,0
KLLA0_B06644g,t0030,0
KLLA0_B06644g,t0045,0
KLLA0_B06644g,t0060,0
KLLA0_B06644g,t0090,1.086735197035805
KLLA0_B06644g,t0120,0
KLLA0_B06644g,t0150,1.1912038585593818
KLLA0_B06644g,t0180,1.217682750479188
KLLA0_B06644g,t0210,1.0413247949419775
KLLA0_B06644g,t0240,1.128224908978263
KLLA0_B06644g,t0360,1.1596611624617983
KLLA0_B06644g,t0480,0
KLLA0_B06710g,t0015,0
KLLA0_B06710g,t0030,0
KLLA0_B06710g,t0045,0
KLLA0_B06710g,t0060,0
KLLA0_B06710g,t0090,0
KLLA0_B06710g,t0120,1.04067674110851
KLLA0_B06710g,t0150,1.1409494310853798
KLLA0_B06710g,t0180,1.028048060414541
KLLA0_B06710g,t0210,0
KLLA0_B06710g,t0240,0
KLLA0_B06710g,t0360,0
KLLA0_B06710g,t0480,0
KLLA0_B06732g,t0015,0
KLLA0_B06732g,t0030,1.165240218358132
KLLA0_B06732g,t0045,0
KLLA0_B06732g,t0060,0
KLLA0_B06732g,t0090,0
KLLA0_B06732g,t0120,0
KLLA0_B06732g,t0150,0
KLLA0_B06732g,t0180,0
KLLA0_B06732g,t0210,0
KLLA0_B06732g,t0240,0
KLLA0_B06732g,t0360,0
KLLA0_B06732g,t0480,0
KLLA0_B06754g,t0015,-1.2458077402147136
KLLA0_B06754g,t0030,-1.3787633887310131
KLLA0_B06754g,t0045,0
KLLA0_B06754g,t0060,0
KLLA0_B06754g,t0090,1.0367176234676028
KLLA0_B06754g,t0120,1.0233312927280651
KLLA0_B06754g,t0150,0
KLLA0_B06754g,t0180,0
KLLA0_B06754g,t0210,0
KLLA0_B06754g,t0240,0
KLLA0_B06754g,t0360,0
KLLA0_B06754g,t0480,0
KLLA0_B06776g,t0015,0
KLLA0_B06776g,t0030,0
KLLA0_B06776g,t0045,0
KLLA0_B06776g,t0060,0
KLLA0_B06776g,t0090,0
KLLA0_B06776g,t0120,0
KLLA0_B06776g,t0150,0
KLLA0_B06776g,t0180,0
KLLA0_B06776g,t0210,0
KLLA0_B06776g,t0240,0
KLLA0_B06776g,t0360,0
KLLA0_B06776g,t0480,1.0522296897627257
KLLA0_B06820g,t0015,-1.9687515364527792
KLLA0_B06820g,t0030,-2.0701845378201336
KLLA0_B06820g,t0045,0
KLLA0_B06820g,t0060,0
KLLA0_B06820g,t0090,0
KLLA0_B06820g,t0120,0
KLLA0_B06820g,t0150,0
KLLA0_B06820g,t0180,0
KLLA0_B06820g,t0210,0
KLLA0_B06820g,t0240,0
KLLA0_B06820g,t0360,0
KLLA0_B06820g,t0480,0
KLLA0_B06864g,t0015,0
KLLA0_B06864g,t0030,-1.0422018375739388
KLLA0_B06864g,t0045,0
KLLA0_B06864g,t0060,0
KLLA0_B06864g,t0090,0
KLLA0_B06864g,t0120,1.5416026218932315
KLLA0_B06864g,t0150,1.5367723173689385
KLLA0_B06864g,t0180,1.593328787594649
KLLA0_B06864g,t0210,1.5943833892764594
KLLA0_B06864g,t0240,1.685461920091852
KLLA0_B06864g,t0360,1.7826710741707408
KLLA0_B06864g,t0480,1.9437640322627747
KLLA0_B06952g,t0015,0
KLLA0_B06952g,t0030,0
KLLA0_B06952g,t0045,0
KLLA0_B06952g,t0060,1.2831120070817397
KLLA0_B06952g,t0090,1.678376038529974
KLLA0_B06952g,t0120,1.786044422439207
KLLA0_B06952g,t0150,1.7142321124914262
KLLA0_B06952g,t0180,1.7714566534709382
KLLA0_B06952g,t0210,1.9157327197179643
KLLA0_B06952g,t0240,1.9289540637511728
KLLA0_B06952g,t0360,2.200262228089837
KLLA0_B06952g,t0480,2.3749258955689125
KLLA0_B07010r,t0015,0
KLLA0_B07010r,t0030,-1.1250373916429148
KLLA0_B07010r,t0045,-1.1110569478979484
KLLA0_B07010r,t0060,0
KLLA0_B07010r,t0090,0
KLLA0_B07010r,t0120,0
KLLA0_B07010r,t0150,0
KLLA0_B07010r,t0180,0
KLLA0_B07010r,t0210,0
KLLA0_B07010r,t0240,0
KLLA0_B07010r,t0360,0
KLLA0_B07010r,t0480,0
KLLA0_B07062g,t0015,0
KLLA0_B07062g,t0030,-4.971169833138062
KLLA0_B07062g,t0045,-3.581557551580271
KLLA0_B07062g,t0060,-1.0862624312094853
KLLA0_B07062g,t0090,0
KLLA0_B07062g,t0120,0
KLLA0_B07062g,t0150,0
KLLA0_B07062g,t0180,0
KLLA0_B07062g,t0210,0
KLLA0_B07062g,t0240,0
KLLA0_B07062g,t0360,0
KLLA0_B07062g,t0480,0
KLLA0_B07095g,t0015,0
KLLA0_B07095g,t0030,0
KLLA0_B07095g,t0045,0
KLLA0_B07095g,t0060,0
KLLA0_B07095g,t0090,0
KLLA0_B07095g,t0120,0
KLLA0_B07095g,t0150,0
KLLA0_B07095g,t0180,0
KLLA0_B07095g,t0210,0
KLLA0_B07095g,t0240,0
KLLA0_B07095g,t0360,-1.0100329627082756
KLLA0_B07095g,t0480,-1.4565933021219497
KLLA0_B07117g,t0015,2.466422943107253
KLLA0_B07117g,t0030,2.1979591976981836
KLLA0_B07117g,t0045,0
KLLA0_B07117g,t0060,-1.8585171236873383
KLLA0_B07117g,t0090,-2.235687991536204
KLLA0_B07117g,t0120,-1.6342589308761222
KLLA0_B07117g,t0150,-1.3121555283139936
KLLA0_B07117g,t0180,-1.3063179384012105
KLLA0_B07117g,t0210,-1.4928608724214196
KLLA0_B07117g,t0240,-1.359285988240504
KLLA0_B07117g,t0360,-1.6045223540825606
KLLA0_B07117g,t0480,-1.523568486814663
KLLA0_B07139g,t0015,0
KLLA0_B07139g,t0030,1.3844915728480975
KLLA0_B07139g,t0045,1.193414326050296
KLLA0_B07139g,t0060,0
KLLA0_B07139g,t0090,-3.1930997881681673
KLLA0_B07139g,t0120,-4.2536870638392115
KLLA0_B07139g,t0150,-3.9013918844692177
KLLA0_B07139g,t0180,-3.715453152871841
KLLA0_B07139g,t0210,-3.634347405761792
KLLA0_B07139g,t0240,-3.4046672245915683
KLLA0_B07139g,t0360,-2.9812794816978996
KLLA0_B07139g,t0480,-2.84664384168909
KLLA0_B07161g,t0015,1.482479511258465
KLLA0_B07161g,t0030,1.6513818454824087
KLLA0_B07161g,t0045,0
KLLA0_B07161g,t0060,-2.745812654877018
KLLA0_B07161g,t0090,-2.4190996353157126
KLLA0_B07161g,t0120,0
KLLA0_B07161g,t0150,0
KLLA0_B07161g,t0180,0
KLLA0_B07161g,t0210,0
KLLA0_B07161g,t0240,0
KLLA0_B07161g,t0360,0
KLLA0_B07161g,t0480,0
KLLA0_B07183g,t0015,0
KLLA0_B07183g,t0030,1.4138309055155025
KLLA0_B07183g,t0045,0
KLLA0_B07183g,t0060,0
KLLA0_B07183g,t0090,-1.3426620979691593
KLLA0_B07183g,t0120,-1.2975900389837591
KLLA0_B07183g,t0150,-1.052265855236478
KLLA0_B07183g,t0180,-1.3254911677197838
KLLA0_B07183g,t0210,-1.4629800144584433
KLLA0_B07183g,t0240,-1.0538780673085266
KLLA0_B07183g,t0360,0
KLLA0_B07183g,t0480,0
KLLA0_B07205g,t0015,1.4483082763426949
KLLA0_B07205g,t0030,0
KLLA0_B07205g,t0045,0
KLLA0_B07205g,t0060,0
KLLA0_B07205g,t0090,0
KLLA0_B07205g,t0120,0
KLLA0_B07205g,t0150,0
KLLA0_B07205g,t0180,0
KLLA0_B07205g,t0210,0
KLLA0_B07205g,t0240,0
KLLA0_B07205g,t0360,0
KLLA0_B07205g,t0480,0
KLLA0_B07249g,t0015,1.2719182148089672
KLLA0_B07249g,t0030,0
KLLA0_B07249g,t0045,0
KLLA0_B07249g,t0060,0
KLLA0_B07249g,t0090,1.1481719524869074
KLLA0_B07249g,t0120,0
KLLA0_B07249g,t0150,0
KLLA0_B07249g,t0180,0
KLLA0_B07249g,t0210,0
KLLA0_B07249g,t0240,0
KLLA0_B07249g,t0360,0
KLLA0_B07249g,t0480,0
KLLA0_B07337g,t0015,0
KLLA0_B07337g,t0030,-5.524776754639826
KLLA0_B07337g,t0045,-3.2981088461333683
KLLA0_B07337g,t0060,0
KLLA0_B07337g,t0090,0
KLLA0_B07337g,t0120,0
KLLA0_B07337g,t0150,0
KLLA0_B07337g,t0180,0
KLLA0_B07337g,t0210,0
KLLA0_B07337g,t0240,0
KLLA0_B07337g,t0360,0
KLLA0_B07337g,t0480,0
KLLA0_B07370g,t0015,-1.0822338979024542
KLLA0_B07370g,t0030,0
KLLA0_B07370g,t0045,0
KLLA0_B07370g,t0060,0
KLLA0_B07370g,t0090,0
KLLA0_B07370g,t0120,1.1366642255802992
KLLA0_B07370g,t0150,1.4913751446861203
KLLA0_B07370g,t0180,1.081024294280282
KLLA0_B07370g,t0210,0
KLLA0_B07370g,t0240,0
KLLA0_B07370g,t0360,0
KLLA0_B07370g,t0480,0
KLLA0_B07447g,t0015,0
KLLA0_B07447g,t0030,0
KLLA0_B07447g,t0045,0
KLLA0_B07447g,t0060,0
KLLA0_B07447g,t0090,0
KLLA0_B07447g,t0120,0
KLLA0_B07447g,t0150,0
KLLA0_B07447g,t0180,0
KLLA0_B07447g,t0210,0
KLLA0_B07447g,t0240,1.0109068354743171
KLLA0_B07447g,t0360,1.9545608233263647
KLLA0_B07447g,t0480,2.051064461392013
KLLA0_B07469g,t0015,0
KLLA0_B07469g,t0030,-1.2912200368691928
KLLA0_B07469g,t0045,0
KLLA0_B07469g,t0060,0
KLLA0_B07469g,t0090,0
KLLA0_B07469g,t0120,1.917051874040416
KLLA0_B07469g,t0150,2.703762741082746
KLLA0_B07469g,t0180,2.9604444516477475
KLLA0_B07469g,t0210,3.26695802814471
KLLA0_B07469g,t0240,3.453677090884363
KLLA0_B07469g,t0360,3.728188329878916
KLLA0_B07469g,t0480,3.586988137751301
KLLA0_B07491g,t0015,0
KLLA0_B07491g,t0030,0
KLLA0_B07491g,t0045,0
KLLA0_B07491g,t0060,0
KLLA0_B07491g,t0090,1.23358892223585
KLLA0_B07491g,t0120,1.3318065047655512
KLLA0_B07491g,t0150,1.0596137436951438
KLLA0_B07491g,t0180,0
KLLA0_B07491g,t0210,0
KLLA0_B07491g,t0240,0
KLLA0_B07491g,t0360,0
KLLA0_B07491g,t0480,1.121575114240838
KLLA0_B07513g,t0015,-1.2042475161146056
KLLA0_B07513g,t0030,0
KLLA0_B07513g,t0045,0
KLLA0_B07513g,t0060,0
KLLA0_B07513g,t0090,0
KLLA0_B07513g,t0120,0
KLLA0_B07513g,t0150,-1.07812891643819
KLLA0_B07513g,t0180,-1.0620483947840966
KLLA0_B07513g,t0210,-1.1067950538111868
KLLA0_B07513g,t0240,-1.1552371911248027
KLLA0_B07513g,t0360,-1.5100008119741628
KLLA0_B07513g,t0480,-1.7450998235113293
KLLA0_B07557g,t0015,0
KLLA0_B07557g,t0030,-1.3907958335811812
KLLA0_B07557g,t0045,-1.445058647618508
KLLA0_B07557g,t0060,0
KLLA0_B07557g,t0090,0
KLLA0_B07557g,t0120,-1.2451023536050383
KLLA0_B07557g,t0150,-1.2278181925405842
KLLA0_B07557g,t0180,-1.00576913842989
KLLA0_B07557g,t0210,-1.1536453173228385
KLLA0_B07557g,t0240,0
KLLA0_B07557g,t0360,0
KLLA0_B07557g,t0480,0
KLLA0_B07579g,t0015,0
KLLA0_B07579g,t0030,0
KLLA0_B07579g,t0045,0
KLLA0_B07579g,t0060,0
KLLA0_B07579g,t0090,0
KLLA0_B07579g,t0120,0
KLLA0_B07579g,t0150,-1.0911104766962634
KLLA0_B07579g,t0180,-1.0909145836886134
KLLA0_B07579g,t0210,-1.1191219057717088
KLLA0_B07579g,t0240,-1.307392341407063
KLLA0_B07579g,t0360,-1.3105184015942302
KLLA0_B07579g,t0480,-1.517206820450432
KLLA0_B07601g,t0015,0
KLLA0_B07601g,t0030,1.483604594322805
KLLA0_B07601g,t0045,1.1888056825723383
KLLA0_B07601g,t0060,0
KLLA0_B07601g,t0090,-3.3363947467740016
KLLA0_B07601g,t0120,-6.005141993984008
KLLA0_B07601g,t0150,-6.4899218856881085
KLLA0_B07601g,t0180,-6.2507826839476
KLLA0_B07601g,t0210,-6.325616195431826
KLLA0_B07601g,t0240,-5.927017556994193
KLLA0_B07601g,t0360,-5.017008720398291
KLLA0_B07601g,t0480,-4.67564638621691
KLLA0_B07623g,t0015,0
KLLA0_B07623g,t0030,1.332795667444803
KLLA0_B07623g,t0045,1.0802572061267743
KLLA0_B07623g,t0060,0
KLLA0_B07623g,t0090,-3.14914107964248
KLLA0_B07623g,t0120,-6.326634348925208
KLLA0_B07623g,t0150,-6.827246237004005
KLLA0_B07623g,t0180,-6.859812017552547
KLLA0_B07623g,t0210,-6.758437375775931
KLLA0_B07623g,t0240,-6.3087407249088745
KLLA0_B07623g,t0360,-5.699344566568632
KLLA0_B07623g,t0480,-5.140899585887872
KLLA0_B07667g,t0015,0
KLLA0_B07667g,t0030,-1.9581968648300392
KLLA0_B07667g,t0045,-1.0531456313236391
KLLA0_B07667g,t0060,0
KLLA0_B07667g,t0090,0
KLLA0_B07667g,t0120,0
KLLA0_B07667g,t0150,0
KLLA0_B07667g,t0180,0
KLLA0_B07667g,t0210,0
KLLA0_B07667g,t0240,0
KLLA0_B07667g,t0360,0
KLLA0_B07667g,t0480,0
KLLA0_B07689g,t0015,-2.0973217440588
KLLA0_B07689g,t0030,-2.612396652604407
KLLA0_B07689g,t0045,-1.6186806444816704
KLLA0_B07689g,t0060,0
KLLA0_B07689g,t0090,0
KLLA0_B07689g,t0120,0
KLLA0_B07689g,t0150,0
KLLA0_B07689g,t0180,0
