gene_id,tp,log2FC
orf19.2687.1,t0015,0
orf19.2687.1,t0030,1.5337443067784282
orf19.2687.1,t0045,1.5354036685441663
orf19.2687.1,t0060,0
orf19.2687.1,t0090,0
orf19.2687.1,t0120,0
orf19.2687.1,t0150,0
orf19.2687.1,t0180,0
orf19.2687.1,t0210,0
orf19.2687.1,t0240,1.0323439190649384
orf19.2687.1,t0360,1.057292250384423
orf19.2687.1,t0480,0
orf19.2688,t0015,3.410800428040744
orf19.2688,t0030,3.677911824385123
orf19.2688,t0045,3.5968983113226027
orf19.2688,t0060,2.5226898130780877
orf19.2688,t0090,0
orf19.2688,t0120,0
orf19.2688,t0150,1.2235229719218168
orf19.2688,t0180,1.759776625364704
orf19.2688,t0210,1.7971474516117985
orf19.2688,t0240,1.779080567461048
orf19.2688,t0360,1.6741604864656832
orf19.2688,t0480,1.6453536393059636
orf19.269,t0015,0
orf19.269,t0030,1.3320249518120133
orf19.269,t0045,1.5026082763261313
orf19.269,t0060,1.2165853015106665
orf19.269,t0090,0
orf19.269,t0120,0
orf19.269,t0150,0
orf19.269,t0180,0
orf19.269,t0210,0
orf19.269,t0240,0
orf19.269,t0360,0
orf19.269,t0480,0
orf19.2691,t0015,0
orf19.2691,t0030,-1.8196453494378175
orf19.2691,t0045,-2.8762067565341405
orf19.2691,t0060,-2.6236412067602477
orf19.2691,t0090,-1.1031975955707158
orf19.2691,t0120,0
orf19.2691,t0150,0
orf19.2691,t0180,0
orf19.2691,t0210,0
orf19.2691,t0240,0
orf19.2691,t0360,1.1369595693574814
orf19.2691,t0480,1.593160311060759
orf19.2693,t0015,0
orf19.2693,t0030,0
orf19.2693,t0045,0
orf19.2693,t0060,0
orf19.2693,t0090,0
orf19.2693,t0120,1.6747862102101485
orf19.2693,t0150,2.483053233676636
orf19.2693,t0180,3.094750487040424
orf19.2693,t0210,3.3768740161033417
orf19.2693,t0240,3.503918879405846
orf19.2693,t0360,4.016305498299021
orf19.2693,t0480,3.971709744694185
orf19.2694,t0015,0
orf19.2694,t0030,1.1338357714672205
orf19.2694,t0045,1.142993756458948
orf19.2694,t0060,0
orf19.2694,t0090,0
orf19.2694,t0120,0
orf19.2694,t0150,0
orf19.2694,t0180,0
orf19.2694,t0210,0
orf19.2694,t0240,0
orf19.2694,t0360,0
orf19.2694,t0480,0
orf19.2699,t0015,0
orf19.2699,t0030,-1.0542265164752505
orf19.2699,t0045,-1.3345996432522669
orf19.2699,t0060,0
orf19.2699,t0090,0
orf19.2699,t0120,0
orf19.2699,t0150,0
orf19.2699,t0180,0
orf19.2699,t0210,0
orf19.2699,t0240,0
orf19.2699,t0360,0
orf19.2699,t0480,0
orf19.27,t0015,0
orf19.27,t0030,-1.0462483112397472
orf19.27,t0045,0
orf19.27,t0060,0
orf19.27,t0090,0
orf19.27,t0120,0
orf19.27,t0150,0
orf19.27,t0180,0
orf19.27,t0210,0
orf19.27,t0240,0
orf19.27,t0360,0
orf19.27,t0480,0
orf19.2701,t0015,1.3211022947151416
orf19.2701,t0030,0
orf19.2701,t0045,0
orf19.2701,t0060,0
orf19.2701,t0090,0
orf19.2701,t0120,0
orf19.2701,t0150,0
orf19.2701,t0180,0
orf19.2701,t0210,0
orf19.2701,t0240,0
orf19.2701,t0360,1.692017058155627
orf19.2701,t0480,2.3756771936213616
orf19.2706,t0015,0
orf19.2706,t0030,0
orf19.2706,t0045,0
orf19.2706,t0060,0
orf19.2706,t0090,0
orf19.2706,t0120,0
orf19.2706,t0150,-1.012240891691995
orf19.2706,t0180,0
orf19.2706,t0210,0
orf19.2706,t0240,0
orf19.2706,t0360,0
orf19.2706,t0480,0
orf19.2707.1,t0015,0
orf19.2707.1,t0030,0
orf19.2707.1,t0045,0
orf19.2707.1,t0060,0
orf19.2707.1,t0090,0
orf19.2707.1,t0120,0
orf19.2707.1,t0150,0
orf19.2707.1,t0180,0
orf19.2707.1,t0210,1.1228031694264329
orf19.2707.1,t0240,1.19324439205069
orf19.2707.1,t0360,1.284681434748397
orf19.2707.1,t0480,1.2303524974488111
orf19.2708,t0015,1.1817681119868777
orf19.2708,t0030,1.280910324286165
orf19.2708,t0045,1.2259477213555754
orf19.2708,t0060,0
orf19.2708,t0090,0
orf19.2708,t0120,0
orf19.2708,t0150,0
orf19.2708,t0180,0
orf19.2708,t0210,1.1902067491683803
orf19.2708,t0240,1.2305933379914678
orf19.2708,t0360,1.4622596033163453
orf19.2708,t0480,1.407264326097641
orf19.2709,t0015,1.2097495894640355
orf19.2709,t0030,2.291412920638392
orf19.2709,t0045,2.1935255569352767
orf19.2709,t0060,1.6530753235480955
orf19.2709,t0090,0
orf19.2709,t0120,0
orf19.2709,t0150,0
orf19.2709,t0180,0
orf19.2709,t0210,0
orf19.2709,t0240,0
orf19.2709,t0360,0
orf19.2709,t0480,0
orf19.2710,t0015,0
orf19.2710,t0030,-1.5061420034337814
orf19.2710,t0045,-1.2088677475633045
orf19.2710,t0060,0
orf19.2710,t0090,0
orf19.2710,t0120,0
orf19.2710,t0150,0
orf19.2710,t0180,0
orf19.2710,t0210,0
orf19.2710,t0240,0
orf19.2710,t0360,0
orf19.2710,t0480,0
orf19.2711,t0015,1.6187539227839816
orf19.2711,t0030,2.0387238230977363
orf19.2711,t0045,1.9936733202816508
orf19.2711,t0060,1.1365277851659157
orf19.2711,t0090,0
orf19.2711,t0120,0
orf19.2711,t0150,0
orf19.2711,t0180,0
orf19.2711,t0210,0
orf19.2711,t0240,0
orf19.2711,t0360,0
orf19.2711,t0480,0
orf19.2712,t0015,3.656669694795239
orf19.2712,t0030,4.171079366355065
orf19.2712,t0045,4.045902279281689
orf19.2712,t0060,2.823022795531404
orf19.2712,t0090,0
orf19.2712,t0120,0
orf19.2712,t0150,2.114624000318391
orf19.2712,t0180,3.189833616977865
orf19.2712,t0210,3.6155342810736975
orf19.2712,t0240,3.726986414487169
orf19.2712,t0360,3.701349318812757
orf19.2712,t0480,3.746188343689838
orf19.2715,t0015,2.0242239954831396
orf19.2715,t0030,2.0950730716559818
orf19.2715,t0045,1.9792629074804844
orf19.2715,t0060,1.2399644723319942
orf19.2715,t0090,0
orf19.2715,t0120,0
orf19.2715,t0150,1.0022843735562836
orf19.2715,t0180,1.4524471421892773
orf19.2715,t0210,1.5428760021192682
orf19.2715,t0240,1.4964701840395074
orf19.2715,t0360,1.5257731956314449
orf19.2715,t0480,1.543353026123805
orf19.2717,t0015,3.518663880554578
orf19.2717,t0030,3.8329283308108058
orf19.2717,t0045,3.695142943248521
orf19.2717,t0060,2.610062089498036
orf19.2717,t0090,0
orf19.2717,t0120,0
orf19.2717,t0150,1.9611894828652832
orf19.2717,t0180,2.7878333508319395
orf19.2717,t0210,3.1122917638056555
orf19.2717,t0240,3.1733713461567774
orf19.2717,t0360,3.2753683105935036
orf19.2717,t0480,3.0858242667086206
orf19.272,t0015,0
orf19.272,t0030,0
orf19.272,t0045,0
orf19.272,t0060,0
orf19.272,t0090,0
orf19.272,t0120,0
orf19.272,t0150,1.0544309257663247
orf19.272,t0180,1.1782854347996152
orf19.272,t0210,1.211066332729339
orf19.272,t0240,1.0773979723204148
orf19.272,t0360,1.3370372996736577
orf19.272,t0480,1.09095470032351
orf19.2720,t0015,0
orf19.2720,t0030,1.287993859545859
orf19.2720,t0045,1.0562365072530886
orf19.2720,t0060,0
orf19.2720,t0090,0
orf19.2720,t0120,0
orf19.2720,t0150,0
orf19.2720,t0180,0
orf19.2720,t0210,0
orf19.2720,t0240,0
orf19.2720,t0360,0
orf19.2720,t0480,0
orf19.2723,t0015,2.613437930260131
orf19.2723,t0030,2.191757208632702
orf19.2723,t0045,1.70825676363998
orf19.2723,t0060,0
orf19.2723,t0090,0
orf19.2723,t0120,0
orf19.2723,t0150,0
orf19.2723,t0180,1.055514462117345
orf19.2723,t0210,1.528532646378011
orf19.2723,t0240,1.524568731217998
orf19.2723,t0360,1.3687436578044525
orf19.2723,t0480,1.630493119958766
orf19.2724,t0015,1.0850033524331395
orf19.2724,t0030,0
orf19.2724,t0045,0
orf19.2724,t0060,0
orf19.2724,t0090,0
orf19.2724,t0120,1.282700689517647
orf19.2724,t0150,1.499817912810594
orf19.2724,t0180,1.906189421191383
orf19.2724,t0210,1.9636370542789767
orf19.2724,t0240,1.859502374912177
orf19.2724,t0360,1.8176609198851057
orf19.2724,t0480,2.1809432481112574
orf19.2726,t0015,1.6593625183169816
orf19.2726,t0030,0
orf19.2726,t0045,0
orf19.2726,t0060,-1.7858818344135934
orf19.2726,t0090,-2.8769139270794803
orf19.2726,t0120,-2.457692705260821
orf19.2726,t0150,-1.9038891670634648
orf19.2726,t0180,-1.1832571508308776
orf19.2726,t0210,0
orf19.2726,t0240,0
orf19.2726,t0360,0
orf19.2726,t0480,0
orf19.2734,t0015,0
orf19.2734,t0030,0
orf19.2734,t0045,0
orf19.2734,t0060,0
orf19.2734,t0090,0
orf19.2734,t0120,0
orf19.2734,t0150,0
orf19.2734,t0180,0
orf19.2734,t0210,0
orf19.2734,t0240,0
orf19.2734,t0360,1.5884216915026204
orf19.2734,t0480,2.1204667278240765
orf19.2735,t0015,2.5966335668962075
orf19.2735,t0030,3.367290115819291
orf19.2735,t0045,2.9739184083610386
orf19.2735,t0060,1.825588488518652
orf19.2735,t0090,0
orf19.2735,t0120,0
orf19.2735,t0150,0
orf19.2735,t0180,1.1743307154046208
orf19.2735,t0210,1.3272064402847361
orf19.2735,t0240,1.4490516998763048
orf19.2735,t0360,1.7730018226705326
orf19.2735,t0480,1.9825093531285576
orf19.2736,t0015,0
orf19.2736,t0030,1.0495996452000276
orf19.2736,t0045,1.0252826452446122
orf19.2736,t0060,0
orf19.2736,t0090,0
orf19.2736,t0120,0
orf19.2736,t0150,0
orf19.2736,t0180,0
orf19.2736,t0210,0
orf19.2736,t0240,0
orf19.2736,t0360,0
orf19.2736,t0480,0
orf19.2737,t0015,1.806702176051912
orf19.2737,t0030,0
orf19.2737,t0045,-1.5341426522548842
orf19.2737,t0060,-1.112962879701647
orf19.2737,t0090,0
orf19.2737,t0120,0
orf19.2737,t0150,0
orf19.2737,t0180,0
orf19.2737,t0210,0
orf19.2737,t0240,0
orf19.2737,t0360,1.0559607137203808
orf19.2737,t0480,1.0005129386339815
orf19.2738,t0015,0
orf19.2738,t0030,-2.482184093355132
orf19.2738,t0045,-2.330774474625863
orf19.2738,t0060,-2.50935340861207
orf19.2738,t0090,-2.35161737895878
orf19.2738,t0120,-1.442678920128682
orf19.2738,t0150,0
orf19.2738,t0180,-1.9791838357283051
orf19.2738,t0210,-1.8344587983632037
orf19.2738,t0240,-1.685950016470077
orf19.2738,t0360,-1.5562894436988983
orf19.2738,t0480,-1.1192360847794105
orf19.2739,t0015,-1.36363717555738
orf19.2739,t0030,0
orf19.2739,t0045,0
orf19.2739,t0060,0
orf19.2739,t0090,0
orf19.2739,t0120,0
orf19.2739,t0150,0
orf19.2739,t0180,0
orf19.2739,t0210,0
orf19.2739,t0240,0
orf19.2739,t0360,0
orf19.2739,t0480,0
orf19.2742,t0015,0
orf19.2742,t0030,0
orf19.2742,t0045,0
orf19.2742,t0060,0
orf19.2742,t0090,0
orf19.2742,t0120,0
orf19.2742,t0150,0
orf19.2742,t0180,0
orf19.2742,t0210,1.0542265542829323
orf19.2742,t0240,1.1522876090959249
orf19.2742,t0360,1.6752044168978513
orf19.2742,t0480,1.7334973657832995
orf19.2745,t0015,-1.1839964831764411
orf19.2745,t0030,0
orf19.2745,t0045,0
orf19.2745,t0060,0
orf19.2745,t0090,0
orf19.2745,t0120,0
orf19.2745,t0150,0
orf19.2745,t0180,0
orf19.2745,t0210,0
orf19.2745,t0240,0
orf19.2745,t0360,0
orf19.2745,t0480,1.1012336005948546
orf19.2746,t0015,0
orf19.2746,t0030,0
orf19.2746,t0045,0
orf19.2746,t0060,0
orf19.2746,t0090,0
orf19.2746,t0120,0
orf19.2746,t0150,0
orf19.2746,t0180,0
orf19.2746,t0210,0
orf19.2746,t0240,-1.1552367852978005
orf19.2746,t0360,-1.2443287658423503
orf19.2746,t0480,-1.2060177070953575
orf19.275,t0015,1.347522687555527
orf19.275,t0030,1.6845027651435482
orf19.275,t0045,1.6816817293234692
orf19.275,t0060,0
orf19.275,t0090,0
orf19.275,t0120,0
orf19.275,t0150,0
orf19.275,t0180,0
orf19.275,t0210,0
orf19.275,t0240,1.0027937879015274
orf19.275,t0360,0
orf19.275,t0480,1.115797882149091
orf19.2754,t0015,0
orf19.2754,t0030,1.0069260785396816
orf19.2754,t0045,1.0259573373470627
orf19.2754,t0060,1.379459680236922
orf19.2754,t0090,0
orf19.2754,t0120,0
orf19.2754,t0150,0
orf19.2754,t0180,0
orf19.2754,t0210,0
orf19.2754,t0240,0
orf19.2754,t0360,-1.326855981462048
orf19.2754,t0480,0
orf19.2758,t0015,0
orf19.2758,t0030,0
orf19.2758,t0045,0
orf19.2758,t0060,-1.2566506547777223
orf19.2758,t0090,0
orf19.2758,t0120,0
orf19.2758,t0150,0
orf19.2758,t0180,0
orf19.2758,t0210,0
orf19.2758,t0240,0
orf19.2758,t0360,-1.609345671714551
orf19.2758,t0480,-2.21530411812298
orf19.276,t0015,-2.3255230746314917
orf19.276,t0030,-2.3036104648135174
orf19.276,t0045,-2.455994041317226
orf19.276,t0060,-2.812133896807072
orf19.276,t0090,-3.362100793642918
orf19.276,t0120,-3.172834772722006
orf19.276,t0150,-2.884473347677506
orf19.276,t0180,-2.7641114269621205
orf19.276,t0210,-2.6851833848819835
orf19.276,t0240,-2.514475818545518
orf19.276,t0360,-2.589005644246224
orf19.276,t0480,-2.8228752219619375
orf19.2760,t0015,0
orf19.2760,t0030,0
orf19.2760,t0045,0
orf19.2760,t0060,0
orf19.2760,t0090,0
orf19.2760,t0120,0
orf19.2760,t0150,0
orf19.2760,t0180,0
orf19.2760,t0210,0
orf19.2760,t0240,0
orf19.2760,t0360,-1.006580745636915
orf19.2760,t0480,-1.0615847076123857
orf19.2761,t0015,0
orf19.2761,t0030,0
orf19.2761,t0045,0
orf19.2761,t0060,0
orf19.2761,t0090,0
orf19.2761,t0120,0
orf19.2761,t0150,0
orf19.2761,t0180,0
orf19.2761,t0210,0
orf19.2761,t0240,0
orf19.2761,t0360,1.0831393680128387
orf19.2761,t0480,1.0388534224751322
orf19.2762,t0015,0
orf19.2762,t0030,-1.4093191534841716
orf19.2762,t0045,-3.009844496526151
orf19.2762,t0060,-2.2457021865928626
orf19.2762,t0090,0
orf19.2762,t0120,1.372096893960162
orf19.2762,t0150,1.4457733809155444
orf19.2762,t0180,1.6254475049117367
orf19.2762,t0210,1.74789163922373
orf19.2762,t0240,1.7494061393797342
orf19.2762,t0360,2.1176759479738716
orf19.2762,t0480,2.006674376055919
orf19.2763,t0015,0
orf19.2763,t0030,0
orf19.2763,t0045,0
orf19.2763,t0060,0
orf19.2763,t0090,0
orf19.2763,t0120,0
orf19.2763,t0150,0
orf19.2763,t0180,-1.1256572087326353
orf19.2763,t0210,-1.785349014310733
orf19.2763,t0240,-1.7797121570419694
orf19.2763,t0360,-2.20172636743111
orf19.2763,t0480,-2.098881968976144
orf19.2767,t0015,0
orf19.2767,t0030,0
orf19.2767,t0045,0
orf19.2767,t0060,0
orf19.2767,t0090,0
orf19.2767,t0120,1.3535070347645353
orf19.2767,t0150,1.078545160789626
orf19.2767,t0180,1.214405351487292
orf19.2767,t0210,1.1659097778257561
orf19.2767,t0240,1.241530636826064
orf19.2767,t0360,0
orf19.2767,t0480,0
orf19.2768,t0015,0
orf19.2768,t0030,-1.87803318360776
orf19.2768,t0045,-2.994844042420787
orf19.2768,t0060,-2.425471840964585
orf19.2768,t0090,0
orf19.2768,t0120,0
orf19.2768,t0150,1.1003987742821282
orf19.2768,t0180,1.360380827324
orf19.2768,t0210,1.2138241355457544
orf19.2768,t0240,1.2312161702189413
orf19.2768,t0360,1.5473201615348342
orf19.2768,t0480,1.4839096411309938
orf19.2769,t0015,0
orf19.2769,t0030,0
orf19.2769,t0045,-2.0644718506120836
orf19.2769,t0060,-2.305744319886976
orf19.2769,t0090,0
orf19.2769,t0120,0
orf19.2769,t0150,0
orf19.2769,t0180,0
orf19.2769,t0210,0
orf19.2769,t0240,1.0828889562108719
orf19.2769,t0360,1.467318150464192
orf19.2769,t0480,1.5613295748641978
orf19.277,t0015,-1.430599879405474
orf19.277,t0030,-1.9967886408673357
orf19.277,t0045,-1.7822622553451584
orf19.277,t0060,-1.1749163804009073
orf19.277,t0090,0
orf19.277,t0120,0
orf19.277,t0150,0
orf19.277,t0180,0
orf19.277,t0210,0
orf19.277,t0240,0
orf19.277,t0360,0
orf19.277,t0480,0
orf19.2770,t0015,0
orf19.2770,t0030,-2.218134909141418
orf19.2770,t0045,-1.8745328496390152
orf19.2770,t0060,-1.630976283011499
orf19.2770,t0090,0
orf19.2770,t0120,0
orf19.2770,t0150,0
orf19.2770,t0180,0
orf19.2770,t0210,0
orf19.2770,t0240,1.0051361111170454
orf19.2770,t0360,1.610474246645572
orf19.2770,t0480,1.6889687612626283
orf19.2772,t0015,0
orf19.2772,t0030,0
orf19.2772,t0045,0
orf19.2772,t0060,0
orf19.2772,t0090,0
orf19.2772,t0120,0
orf19.2772,t0150,0
orf19.2772,t0180,0
orf19.2772,t0210,-1.0316893802300708
orf19.2772,t0240,-1.23077351568243
orf19.2772,t0360,-1.685878774668413
orf19.2772,t0480,-1.6044140952453338
orf19.2778,t0015,2.960583550793565
orf19.2778,t0030,2.9811782436713816
orf19.2778,t0045,2.9412055809879085
orf19.2778,t0060,1.6711098737142114
orf19.2778,t0090,0
orf19.2778,t0120,0
orf19.2778,t0150,0
orf19.2778,t0180,0
orf19.2778,t0210,0
orf19.2778,t0240,0
orf19.2778,t0360,0
orf19.2778,t0480,0
orf19.2779,t0015,0
orf19.2779,t0030,-1.2699600707155692
orf19.2779,t0045,-1.2272474734013423
orf19.2779,t0060,-1.7879195475125125
orf19.2779,t0090,-2.632132471949317
orf19.2779,t0120,-2.371347350986876
orf19.2779,t0150,0
orf19.2779,t0180,-2.714993121726432
orf19.2779,t0210,-1.9731244142251156
orf19.2779,t0240,-2.3242768276321533
orf19.2779,t0360,-2.2436800150454657
orf19.2779,t0480,-1.5356308371302805
orf19.278,t0015,1.2922723288625682
orf19.278,t0030,0
orf19.278,t0045,0
orf19.278,t0060,0
orf19.278,t0090,0
orf19.278,t0120,0
orf19.278,t0150,0
orf19.278,t0180,0
orf19.278,t0210,0
orf19.278,t0240,0
orf19.278,t0360,0
orf19.278,t0480,0
orf19.2781,t0015,0
orf19.2781,t0030,-1.2059440536991992
orf19.2781,t0045,0
orf19.2781,t0060,-1.2922228956414226
orf19.2781,t0090,0
orf19.2781,t0120,1.326166413015566
orf19.2781,t0150,1.3032149900501682
orf19.2781,t0180,1.3289023103519682
orf19.2781,t0210,1.6530733052310578
orf19.2781,t0240,1.7185459874295903
orf19.2781,t0360,1.5574663302802696
orf19.2781,t0480,1.298199916658868
orf19.2785,t0015,0
orf19.2785,t0030,0
orf19.2785,t0045,1.163497340460611
orf19.2785,t0060,1.1606300006526749
orf19.2785,t0090,0
orf19.2785,t0120,1.064638905990943
orf19.2785,t0150,0
orf19.2785,t0180,0
orf19.2785,t0210,0
orf19.2785,t0240,0
orf19.2785,t0360,0
orf19.2785,t0480,0
orf19.2787,t0015,0
orf19.2787,t0030,0
orf19.2787,t0045,-1.7676417304654457
orf19.2787,t0060,-2.4644566893037414
orf19.2787,t0090,-2.8364277759206322
orf19.2787,t0120,-2.315878790983883
orf19.2787,t0150,0
orf19.2787,t0180,-2.7423038455891766
orf19.2787,t0210,-2.448082308825047
orf19.2787,t0240,-2.4440680214888864
orf19.2787,t0360,-3.469674226752829
orf19.2787,t0480,-1.8504650619353027
orf19.2791,t0015,0
orf19.2791,t0030,-1.7161965748926389
orf19.2791,t0045,-1.6325332045210434
orf19.2791,t0060,-1.1814845778841303
orf19.2791,t0090,0
orf19.2791,t0120,0
orf19.2791,t0150,0
orf19.2791,t0180,0
orf19.2791,t0210,0
orf19.2791,t0240,0
orf19.2791,t0360,0
orf19.2791,t0480,0
orf19.2794,t0015,0
orf19.2794,t0030,1.0663282404439356
orf19.2794,t0045,1.238613113108442
orf19.2794,t0060,0
orf19.2794,t0090,0
orf19.2794,t0120,0
orf19.2794,t0150,0
orf19.2794,t0180,0
orf19.2794,t0210,0
orf19.2794,t0240,0
orf19.2794,t0360,0
orf19.2794,t0480,0
orf19.2795,t0015,1.793205533563521
orf19.2795,t0030,2.8720362706504075
orf19.2795,t0045,2.805531843305783
orf19.2795,t0060,2.2098731768415836
orf19.2795,t0090,1.1443769754660995
orf19.2795,t0120,0
orf19.2795,t0150,0
orf19.2795,t0180,1.43737553385073
orf19.2795,t0210,1.56615381809117
orf19.2795,t0240,1.4745372376086248
orf19.2795,t0360,1.558679016113136
orf19.2795,t0480,1.5062466237730028
orf19.2796,t0015,-2.472983726422868
orf19.2796,t0030,0
orf19.2796,t0045,0
orf19.2796,t0060,0
orf19.2796,t0090,0
orf19.2796,t0120,0
orf19.2796,t0150,0
orf19.2796,t0180,0
orf19.2796,t0210,0
orf19.2796,t0240,-1.3404478412763483
orf19.2796,t0360,-1.6859835131711445
orf19.2796,t0480,-1.7376528770047075
orf19.2797,t0015,0
orf19.2797,t0030,0
orf19.2797,t0045,0
orf19.2797,t0060,0
orf19.2797,t0090,0
orf19.2797,t0120,1.1941219289445832
orf19.2797,t0150,1.6906469455472637
orf19.2797,t0180,0
orf19.2797,t0210,0
orf19.2797,t0240,0
orf19.2797,t0360,0
orf19.2797,t0480,0
orf19.2798,t0015,0
orf19.2798,t0030,0
orf19.2798,t0045,0
orf19.2798,t0060,0
orf19.2798,t0090,0
orf19.2798,t0120,0
orf19.2798,t0150,0
orf19.2798,t0180,0
orf19.2798,t0210,0
orf19.2798,t0240,0
orf19.2798,t0360,-1.4937217659696786
orf19.2798,t0480,-1.2073250142459064
orf19.280,t0015,-1.0664119379457715
orf19.280,t0030,-1.4970121561557854
orf19.280,t0045,0
orf19.280,t0060,0
orf19.280,t0090,0
orf19.280,t0120,0
orf19.280,t0150,0
orf19.280,t0180,0
orf19.280,t0210,1.1862470850779263
orf19.280,t0240,1.319923927866879
orf19.280,t0360,1.2875575193526811
orf19.280,t0480,1.417206134327205
orf19.2803,t0015,-1.264683822095194
orf19.2803,t0030,-2.306067189187698
orf19.2803,t0045,-2.159866456767306
orf19.2803,t0060,-1.6664687572852703
orf19.2803,t0090,0
orf19.2803,t0120,0
orf19.2803,t0150,-1.08793692333714
orf19.2803,t0180,-1.2962934954599363
orf19.2803,t0210,-1.61619876683785
orf19.2803,t0240,-1.7782815029219323
orf19.2803,t0360,-2.040465082695317
orf19.2803,t0480,-2.242248907412219
orf19.2804,t0015,-1.8603039842768971
orf19.2804,t0030,-6.0319986668229255
orf19.2804,t0045,-3.871001682360527
orf19.2804,t0060,-6.029118004398167
orf19.2804,t0090,-4.289819528588396
orf19.2804,t0120,-4.836491658182762
orf19.2804,t0150,0
orf19.2804,t0180,-6.168315772010238
orf19.2804,t0210,-5.684767946673364
orf19.2804,t0240,-4.565027300257365
orf19.2804,t0360,0
orf19.2804,t0480,-5.775165137977917
orf19.2808,t0015,0
orf19.2808,t0030,-1.265697178522601
orf19.2808,t0045,0
orf19.2808,t0060,0
orf19.2808,t0090,0
orf19.2808,t0120,0
orf19.2808,t0150,0
orf19.2808,t0180,0
orf19.2808,t0210,0
orf19.2808,t0240,0
orf19.2808,t0360,0
orf19.2808,t0480,0
orf19.2809,t0015,0
orf19.2809,t0030,-2.143802837594871
orf19.2809,t0045,-2.5110875990539783
orf19.2809,t0060,-2.186853503422414
orf19.2809,t0090,-1.6056254788731006
orf19.2809,t0120,-1.5262562987491994
orf19.2809,t0150,0
orf19.2809,t0180,-1.463852873851744
orf19.2809,t0210,-1.5826041339505712
orf19.2809,t0240,-1.3268310911776329
orf19.2809,t0360,-1.0523955670804392
orf19.2809,t0480,0
orf19.281,t0015,0
orf19.281,t0030,0
orf19.281,t0045,0
orf19.281,t0060,0
orf19.281,t0090,0
orf19.281,t0120,1.0397990881904422
orf19.281,t0150,0
orf19.281,t0180,0
orf19.281,t0210,0
orf19.281,t0240,0
orf19.281,t0360,1.116797419477127
orf19.281,t0480,0
orf19.2812,t0015,0
orf19.2812,t0030,0
orf19.2812,t0045,0
orf19.2812,t0060,0
orf19.2812,t0090,0
orf19.2812,t0120,0
orf19.2812,t0150,0
orf19.2812,t0180,0
orf19.2812,t0210,0
orf19.2812,t0240,0
orf19.2812,t0360,1.0590732708470274
orf19.2812,t0480,1.4653873663152472
orf19.2821,t0015,0
orf19.2821,t0030,0
orf19.2821,t0045,1.1452520045565484
orf19.2821,t0060,1.077825210972046
orf19.2821,t0090,0
orf19.2821,t0120,0
orf19.2821,t0150,0
orf19.2821,t0180,0
orf19.2821,t0210,0
orf19.2821,t0240,0
orf19.2821,t0360,0
orf19.2821,t0480,0
orf19.2827,t0015,0
orf19.2827,t0030,0
orf19.2827,t0045,0
orf19.2827,t0060,0
orf19.2827,t0090,0
orf19.2827,t0120,0
orf19.2827,t0150,0
orf19.2827,t0180,0
orf19.2827,t0210,0
orf19.2827,t0240,0
orf19.2827,t0360,-1.0166167015947558
orf19.2827,t0480,0
orf19.2829,t0015,1.703240618618836
orf19.2829,t0030,2.0334514628399813
orf19.2829,t0045,2.141944040841883
orf19.2829,t0060,1.7254685510795396
orf19.2829,t0090,1.024610368369206
orf19.2829,t0120,0
orf19.2829,t0150,0
orf19.2829,t0180,1.7182522283845847
orf19.2829,t0210,2.18990512066544
orf19.2829,t0240,2.1511647664767346
orf19.2829,t0360,2.6038285993267527
orf19.2829,t0480,2.624890674767485
orf19.2830,t0015,3.459320823349106
orf19.2830,t0030,3.672422198927833
orf19.2830,t0045,3.4184230461025207
orf19.2830,t0060,2.188286122583934
orf19.2830,t0090,0
orf19.2830,t0120,-1.0506935750823798
orf19.2830,t0150,0
orf19.2830,t0180,1.0264985444919614
orf19.2830,t0210,1.184191454933286
orf19.2830,t0240,1.1364319491200563
orf19.2830,t0360,1.1467039660500231
orf19.2830,t0480,1.1899210517370469
orf19.2831,t0015,1.715501259615417
orf19.2831,t0030,2.460000155672334
orf19.2831,t0045,2.4563752936797174
orf19.2831,t0060,1.7258933952894078
orf19.2831,t0090,0
orf19.2831,t0120,1.1713268323403314
orf19.2831,t0150,1.4424999616604894
orf19.2831,t0180,1.9932513818983424
orf19.2831,t0210,2.436870745169696
orf19.2831,t0240,2.493164998547317
orf19.2831,t0360,2.6735359936091383
orf19.2831,t0480,2.6019740608760062
orf19.2832,t0015,0
orf19.2832,t0030,0
orf19.2832,t0045,0
orf19.2832,t0060,0
orf19.2832,t0090,0
orf19.2832,t0120,0
orf19.2832,t0150,0
orf19.2832,t0180,0
orf19.2832,t0210,0
orf19.2832,t0240,0
orf19.2832,t0360,-1.0657906400167725
orf19.2832,t0480,-1.090011199991107
orf19.2836,t0015,0
orf19.2836,t0030,0
orf19.2836,t0045,0
orf19.2836,t0060,0
orf19.2836,t0090,0
orf19.2836,t0120,0
orf19.2836,t0150,0
orf19.2836,t0180,0
orf19.2836,t0210,0
orf19.2836,t0240,0
orf19.2836,t0360,1.866122712858657
orf19.2836,t0480,2.606008993133746
orf19.2838,t0015,0
orf19.2838,t0030,-1.8837407057208124
orf19.2838,t0045,-2.457467116098066
orf19.2838,t0060,-2.294597282817832
orf19.2838,t0090,-1.6127231526400785
orf19.2838,t0120,-1.3057755654026433
orf19.2838,t0150,0
orf19.2838,t0180,0
orf19.2838,t0210,0
orf19.2838,t0240,0
orf19.2838,t0360,0
orf19.2838,t0480,0
orf19.2839,t0015,-1.8092978755622375
