gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-KDRO_A02850,1,2,0,1
gene-KDRO_A04150,20,19,16,26
gene-KDRO_A04940,53,75,36,67
gene-KDRO_B02650,0,2,2,3
gene-KDRO_B05790,1,3,1,1
gene-KDRO_B06350,0,0,0,0
gene-KDRO_C01800,140,134,52,46
gene-KDRO_C02880,9523,10842,193,228
gene-KDRO_D00400,26,22,7,18
gene-KDRO_D02850,4,0,0,2
gene-KDRO_D07380,31,30,91,157
gene-KDRO_E00600,1,0,0,1
gene-KDRO_E02810,0,0,2,5
gene-KDRO_E03520,1,0,3,2
gene-KDRO_E04050,0,0,0,0
gene-KDRO_E04190,0,0,0,3
gene-KDRO_E06940,0,0,0,0
gene-KDRO_E07690,0,0,0,0
gene-KDRO_E08030,99,97,762,636
gene-KDRO_F01520,797,798,370,396
gene-KDRO_F02730,3,2,4,4
gene-KDRO_F03810,19,14,5,11
gene-KDRO_F05460,0,1,0,3
gene-KDRO_F05680,0,0,0,0
gene-KDRO_F08710,0,0,1,0
gene-KLLA0_A00110g,61,60,51,0
gene-KLLA0_A00132g,256,313,53,61
gene-KLLA0_A00143g,41,26,9,7
gene-KLLA0_A00154g,8377,9771,1161,1345
gene-KLLA0_A00176g,26222,29549,39,75
gene-KLLA0_A00198g,367,415,299,374
gene-KLLA0_A00220g,3603,3859,2085,2240
gene-KLLA0_A00242g,551,621,1323,1565
gene-KLLA0_A00264g,6771,7440,4763,5569
gene-KLLA0_A00286g,2981,3354,2083,2453
gene-KLLA0_A00308r,0,0,0,0
gene-KLLA0_A00352g,4577,5239,1100,1298
gene-KLLA0_A00374g,22205,25656,5446,6985
gene-KLLA0_A00396g,1269,1455,1160,1247
gene-KLLA0_A00418g,5041,5525,11786,15022
gene-KLLA0_A00440g,667,663,812,919
gene-KLLA0_A00462g,749,815,576,615
gene-KLLA0_A00484g,1656,1729,2558,2921
gene-KLLA0_A00506g,141,148,168,215
gene-KLLA0_A00528g,3199,3767,4856,4727
gene-KLLA0_A00539g,114,122,46,80
gene-KLLA0_A00550g,1638,1884,775,966
gene-KLLA0_A00572g,1184,1345,917,1008
gene-KLLA0_A00594g,3836,4573,4260,4615
gene-KLLA0_A00616g,3326,3569,11731,16079
gene-KLLA0_A00638g,1163,1282,1324,1322
gene-KLLA0_A00660g,2106,2507,1116,1128
gene-KLLA0_A00682g,7669,8757,8554,10265
gene-KLLA0_A00715g,804,861,833,919
gene-KLLA0_A00737g,2570,2825,2294,2330
gene-KLLA0_A00759g,688,746,599,702
gene-KLLA0_A00781g,1130,1312,661,768
gene-KLLA0_A00803g,502,621,600,707
gene-KLLA0_A00825g,263,259,295,322
gene-KLLA0_A00847g,622,703,389,407
gene-KLLA0_A00869g,1491,1811,1480,1598
gene-KLLA0_A00891g,486,524,364,403
gene-KLLA0_A00913g,413,497,210,275
gene-KLLA0_A00935g,423,498,658,708
gene-KLLA0_A00957g,5283,6188,6051,6653
gene-KLLA0_A00979g,826,904,1082,1227
gene-KLLA0_A01001g,10647,12797,8095,9776
gene-KLLA0_A01023g,1424,1689,972,1064
gene-KLLA0_A01045g,720,852,995,1117
gene-KLLA0_A01067g,1230,1294,607,648
gene-KLLA0_A01089g,272,301,176,259
gene-KLLA0_A01111g,626,757,452,505
gene-KLLA0_A01133g,606,714,550,659
gene-KLLA0_A01155g,3765,4415,2537,2864
gene-KLLA0_A01177g,4194,4620,2526,3051
