gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
KDRO_A02850,1.4019092585688662,0.133536064950927,0.8448313632600862,0.5134008703551937,0.592659933692574
KDRO_A04150,20.06035010813426,-0.2209946372346451,0.6220970132817578,0.6041178413398929,0.677200852607295
KDRO_A04940,59.91173094311869,0.1348413573666014,0.44577879995575176,0.7227046701395619,0.7810728887264574
KDRO_B02650,2.2840317721927104,-0.06831146871308957,0.8052547391648187,0.7946850402697363,0.8381202308023913
KDRO_B05790,1.7419480997781118,0.055089819447863966,0.8196142286813659,0.7962654738661815,0.8392716287558443
KDRO_B06350,0,NA,NA,NA,NA
KDRO_C01800,175.59143699959535,2.3537550989548977,0.3315143876668827,1.5073853820164718e-13,8.244213894000916e-13
KDRO_C02880,5923.354618205568,5.617652193535015,0.11868196554920318,0,0
KDRO_D00400,12.205536876654037,-0.09207470738558765,0.6795492474636795,0.8176253209271771,0.8556582680107285
KDRO_D02850,1.21776741775051,0.05711612534680053,0.8320746547637246,0.8104106968951882,0.8494884863487303
KDRO_D07380,74.382778199544,-3.3914345310414222,0.5333517242546538,1.64815938496301e-11,7.705369465816178e-11
KDRO_E00600,0.26325731759102156,-0.05058692103272374,0.8482235264230981,0.7464275313422941,0.8004768668427069
KDRO_E02810,1.915748090555998,-0.24284709093451642,0.8918355402689413,0.16003783011336634,0.2172634784569337
KDRO_E03520,1.6292524233336672,-0.18163970731295007,0.8580931530709321,0.3664202406905342,0.4472392987532888
KDRO_E04050,0.24385362415908915,0.038123933145489085,0.8470964496473457,0.8448451160979813,0.8777257588499293
KDRO_E04190,0.7897719527730647,-0.05698189104799118,0.849765201958062,0.6113937955091462,0.6841661239059776
KDRO_E06940,0.4877072483181783,0.04301965979130653,0.8481053703102632,0.7536755182919757,0.8059228456289453
KDRO_E07690,0,NA,NA,NA,NA
KDRO_E08030,399.8107657298982,-6.465365114781244,1.1495795874312107,7.800874204914494e-11,3.479662675646708e-10
KDRO_F01520,577.8315595465026,0.7279132791095392,0.17994954016125916,3.382204235188363e-5,8.756339808889673e-5
KDRO_F02730,2.4958058997249557,-0.2849550286367874,0.8909411978944902,0.19123777296353545,0.2536707019330934
KDRO_F03810,12.77414399005524,0.38638240456286826,0.7416421388288806,0.36947863869860054,0.4503321378223776
KDRO_F05460,1.6442621796830197,0.040899887001891844,0.8318273150375214,0.7399388560702833,0.7961915176428779
KDRO_F05680,0.4070910685005773,0.046845071671005455,0.8481369652444034,0.7614442260346803,0.8118709959707517
KDRO_F08710,0.7068218198010224,0.00816746643119927,0.840800761985285,0.9697952426892258,0.9772197530117911
KLLA0_A00110g,68.98419274897947,0.15700209196590562,0.8533319777591079,0.10971001983010015,0.1552392260820313
KLLA0_A00132g,393.44896144087204,3.47008092727131,0.24633227800640328,4.9587025623943435e-46,7.884949259708536e-45
KLLA0_A00143g,19.141312768009136,0.9899773049804437,0.876858994744029,0.06582496663856012,0.0980995742325316
KLLA0_A00154g,4872.54832868204,2.5637997532424053,0.10133523737821155,3.548498202203628e-142,1.374576145695721e-140
KLLA0_A00176g,19259.22006071234,9.263958985197396,0.3438829680477884,1.0740021308238801e-162,4.689202523732737e-161
KLLA0_A00198g,433.7118998928613,0.3672088854769142,0.19855314333498852,0.05701575742662934,0.08662494316189748
KLLA0_A00220g,3019.565316660047,0.5647616688653904,0.10694287866416687,1.0142385782522224e-7,3.4085826191490214e-7
KLLA0_A00242g,1259.5739749641602,-0.8261055111673784,0.13975323900949316,1.7342034676826444e-9,6.89931757953744e-9
KLLA0_A00264g,7471.022053848206,0.654920632018767,0.094018084297341,2.2724350921238128e-12,1.1399791231374765e-11
KLLA0_A00286g,2489.7330836349447,-0.059921230756799344,0.1114654743922857,0.6035512257882756,0.6770076018421937
KLLA0_A00308r,0,NA,NA,NA,NA
KLLA0_A00352g,2125.8918338722297,1.104323639542441,0.11759878285676748,2.5257455081420293e-21,2.0820225372716375e-20
KLLA0_A00374g,8983.169880182884,0.663570979527893,0.0943433987390851,1.4209799167790393e-12,7.248404486381793e-12
KLLA0_A00396g,1186.0990325081896,-0.39541586986519167,0.13699297243171385,0.0032902195858769316,0.006353527476176144
KLLA0_A00418g,10071.73872838709,-1.5255845505333927,0.09458167012655318,4.061474156971926e-59,8.110354595627661e-58
KLLA0_A00440g,787.0108731456453,-0.6702070287877587,0.15889729922053636,1.8133030489967675e-5,4.855580721637914e-5
KLLA0_A00462g,700.8128566992988,0.12393923188142444,0.16918190839607936,0.4561628120980416,0.5379150395809362
KLLA0_A00484g,2444.0792345530394,-0.7480123235074432,0.11261934947234989,1.9398016187751666e-11,9.027875284489303e-11
KLLA0_A00506g,192.08786912217147,-0.2940641795931869,0.2771692388802522,0.2597681764778016,0.332503265891586
KLLA0_A00528g,4453.185935006905,-0.6097832307609528,0.10656033272534866,7.074274668578153e-9,2.6487400503280993e-8
KLLA0_A00539g,86.79483077132397,0.48312384945441533,0.4126200994294021,0.17836481715306904,0.23880861173924423
KLLA0_A00550g,1473.2295466521975,1.0068243102122885,0.13206887026338046,1.1398456635359987e-14,6.57613086062426e-14
KLLA0_A00572g,1180.420196950036,0.24354309315526315,0.13690155846449328,0.07699358424277444,0.1132051786583259
KLLA0_A00594g,3821.306618163734,-0.8998117070359473,0.11267899610487625,6.846732277901189e-16,4.3017517921642594e-15
