gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-YBR151W,4565,4546,1895,1671
gene-YBR152W,210,234,216,176
gene-YBR153W,383,370,354,311
gene-YBR154C,873,948,1821,1767
gene-YBR155W,273,282,902,870
gene-YBR156C,476,409,578,507
gene-YBR157C,864,719,279,280
gene-YBR158W,3603,3459,3699,3379
gene-YBR159W,3890,3964,3744,3573
gene-YBR160W,1065,1179,790,785
gene-YBR161W,722,675,515,494
gene-YBR162C,5193,6190,12264,10862
gene-YBR162W-A,211,264,299,306
gene-YBR163W,628,697,957,838
gene-YBR164C,1333,1462,1070,1017
gene-YBR165W,506,500,345,338
gene-YBR166C,1285,1290,1169,1212
gene-YBR167C,264,280,204,190
gene-YBR168W,794,870,448,438
gene-YBR169C,7489,7599,771,655
gene-YBR170C,2369,2421,906,796
gene-YBR171W,1074,1287,1169,985
gene-YBR172C,1584,1530,2088,1825
gene-YBR173C,1381,1457,773,751
gene-YBR175W,578,606,512,510
gene-YBR176W,445,537,339,313
gene-YBR177C,4207,5122,4372,3914
gene-YBR179C,1245,1270,805,758
gene-YBR180W,39,47,54,40
gene-YBR181C,11273,12710,20844,20026
gene-YBR182C,153,104,126,108
gene-YBR182C-A,2,1,3,0
gene-YBR183W,1622,1747,387,383
gene-YBR184W,118,116,146,138
gene-YBR185C,746,780,303,315
gene-YBR186W,135,149,156,123
gene-YBR187W,1532,1628,3057,2790
gene-YBR188C,247,234,169,138
gene-YBR189W,15659,19011,29059,27046
gene-YBR191W,9315,11701,17193,16124
gene-YBR192W,789,726,561,501
gene-YBR193C,530,526,268,229
gene-YBR194W,119,148,63,57
gene-YBR195C,456,440,564,515
gene-YBR196C,27750,28806,30193,27301
gene-YBR196C-A,0,0,1,1
gene-YBR196C-B,0,0,0,0
gene-YBR197C,406,341,346,294
gene-YBR198C,2348,2411,1893,1792
gene-YBR199W,5371,5475,3005,2753
gene-YBR200W,1219,1274,1043,991
gene-YBR200W-A,0,0,0,0
gene-YBR201C-A,21,17,10,12
gene-YBR201W,271,327,217,201
gene-YBR202W,1077,1144,1480,1474
gene-YBR203W,514,554,202,167
gene-YBR204C,1519,1553,569,526
gene-YBR205W,2284,2502,2420,2327
gene-YBR207W,1491,1590,1306,1092
gene-YBR208C,2264,2299,1391,1287
gene-YBR209W,1,1,1,0
gene-YBR210W,296,378,427,391
gene-YBR211C,430,454,264,259
gene-YBR212W,2917,2992,1131,900
gene-YBR213W,47,42,83,92
gene-YBR214W,4780,5197,650,630
gene-YBR215W,1000,1034,873,778
gene-YBR216C,1208,1222,629,609
gene-YBR217W,193,195,153,127
gene-YBR218C,8526,9364,7701,6653
gene-YBR219C,0,0,0,0
gene-YBR220C,1477,1500,1785,1658
gene-YBR221C,9999,10589,7214,6704
gene-YBR221W-A,0,0,0,0
gene-YBR222C,2171,2163,1461,1263
gene-YBR223C,565,475,285,245
gene-YBR225W,968,933,506,443
gene-YBR227C,1073,1182,1015,950
gene-YBR228W,428,470,329,295
