gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-Q0020,100,16,41,56
gene-Q0045,104,68,21,14
gene-Q0050,46,18,22,14
gene-Q0055,71,17,29,24
gene-Q0060,5,6,1,1
gene-Q0065,50,17,29,16
gene-Q0070,26,14,5,7
gene-Q0075,52,29,10,8
gene-Q0080,0,0,0,0
gene-Q0085,1,1,0,1
gene-Q0105,2,1,2,1
gene-Q0110,2,1,1,0
gene-Q0115,0,0,0,0
gene-Q0120,0,0,6,2
gene-Q0130,68,14,4,10
gene-Q0140,1,0,0,0
gene-Q0158,896,323,237,231
gene-Q0160,86,82,33,26
gene-Q0250,3,0,2,1
gene-Q0255,98,79,60,58
gene-Q0275,1,0,1,0
gene-Q0285,2,0,0,0
gene-tA(UGC)Q,0,0,0,0
gene-tC(GCA)Q,0,0,0,0
gene-tD(GUC)Q,0,0,0,0
gene-tE(UUC)Q,0,0,0,0
gene-tF(GAA)Q,0,0,0,0
gene-tG(UCC)Q,0,0,0,0
gene-tH(GUG)Q,0,0,0,0
gene-tI(GAU)Q,0,0,0,0
gene-tK(UUU)Q,0,0,0,0
gene-tL(UAA)Q,0,0,0,0
gene-tM(CAU)Q1,0,0,0,0
gene-tM(CAU)Q2,0,0,0,0
gene-tN(GUU)Q,0,0,0,0
gene-tP(UGG)Q,0,0,0,0
gene-tQ(UUG)Q,0,0,0,0
gene-tR(ACG)Q2,0,0,0,0
gene-tR(UCU)Q1,0,0,0,0
gene-tS(GCU)Q1,0,0,0,0
gene-tS(UGA)Q2,0,0,0,0
gene-tT(UAG)Q2,0,0,0,0
gene-tT(UGU)Q1,0,0,0,0
gene-tV(UAC)Q,0,0,0,0
gene-tW(UCA)Q,0,0,0,0
gene-tY(GUA)Q,0,0,0,0
gene-YAL001C,2321,1896,1442,1339
gene-YAL002W,2524,2089,914,792
gene-YAL003W,16419,15734,26582,24023
gene-YAL005C,138814,118991,4987,4502
gene-YAL007C,1529,1554,1679,1590
gene-YAL008W,1956,1863,436,404
gene-YAL009W,728,674,512,477
gene-YAL010C,743,668,350,386
gene-YAL011W,911,901,701,608
gene-YAL012W,1807,1561,3066,2717
gene-YAL013W,888,950,691,729
gene-YAL014C,760,731,563,484
gene-YAL015C,926,829,445,424
gene-YAL016W,4683,4203,2942,2719
gene-YAL017W,4089,3461,1536,1341
gene-YAL018C,6,4,0,2
gene-YAL019W,947,972,2228,2090
gene-YAL020C,657,653,473,475
gene-YAL021C,1535,1488,1302,1197
gene-YAL022C,1653,1513,1473,1286
gene-YAL023C,6157,5804,8416,7398
gene-YAL024C,631,539,718,533
gene-YAL025C,241,328,2148,1989
gene-YAL026C,2716,2354,2751,2460
gene-YAL027W,389,326,233,230
gene-YAL028W,991,815,300,248
gene-YAL029C,2183,1887,2978,2517
gene-YAL030W,1111,936,348,334
gene-YAL031C,1379,1218,714,635
gene-YAL032C,711,598,446,380
gene-YAL033W,251,196,304,297
gene-YAL034C,1776,1487,418,356
gene-YAL034W-A,284,242,161,168
gene-YAL035W,6514,6515,14573,12349
gene-YAL036C,694,770,2379,2249
gene-YAL037C-A,0,0,0,0
gene-YAL037W,212,198,68,84
gene-YAL038W,249004,230723,134932,119828
gene-YAL039C,1419,1310,464,399
gene-YAL040C,1626,1600,1285,1210
gene-YAL041W,1864,1836,1527,1397
gene-YAL042W,5119,5013,4887,4539
gene-YAL043C,1515,1271,1077,1019
gene-YAL044C,5994,6058,2167,2097
gene-YAL044W-A,601,530,295,302
gene-YAL046C,541,507,267,233
gene-YAL047C,505,476,374,355
gene-YAL048C,697,585,501,427
gene-YAL049C,2349,2161,687,626
gene-YAL051W,1395,1151,763,724
gene-YAL053W,3174,3185,1974,1807
gene-YAL054C,1176,957,246,201
gene-YAL055W,857,751,287,287
gene-YAL056W,2967,2562,1823,1663
gene-YAL058W,1345,1222,779,732
gene-YAL059W,189,194,685,648
gene-YAL060W,7207,6146,1819,1720
gene-YAL061W,12064,9487,270,297
gene-YAL062W,1425,1141,215,206
gene-YAL063C,1050,1064,353,326
gene-YAL063C-A,3,2,0,1
gene-YAL064C-A,141,101,71,53
gene-YAL064W,0,1,0,1
gene-YAL064W-B,22,15,5,16
gene-YAL065C,23,15,7,8
gene-YAL067C,118,82,30,25
gene-YAL067W-A,0,0,0,0
gene-YAL068C,1,0,0,0
gene-YAR002C-A,2937,2737,2572,2501
gene-YAR002W,1235,1133,1731,1540
gene-YAR003W,680,610,773,770
gene-YAR007C,2569,2658,1817,1744
gene-YAR008W,338,325,405,348
gene-YAR009C,14898,16321,6305,5192
gene-YAR010C,7,6,2,0
gene-YAR014C,2041,1945,2032,1921
gene-YAR015W,2775,2867,1828,1643
gene-YAR018C,591,524,526,448
gene-YAR019C,759,669,466,397
gene-YAR020C,8,5,1,0
gene-YAR023C,200,155,49,48
gene-YAR027W,1423,1319,666,632
gene-YAR028W,292,326,363,351
gene-YAR029W,8,8,11,13
gene-YAR031W,194,154,269,248
gene-YAR033W,309,265,207,209
gene-YAR035C-A,0,0,0,0
gene-YAR035W,328,338,131,129
gene-YAR042W,3542,3057,1337,1233
gene-YAR050W,468,372,219,238
gene-YAR061W,25,36,70,57
gene-YAR064W,7,6,8,4
gene-YAR066W,14,4,23,31
gene-YAR068W,46,45,29,28
gene-YAR071W,14412,12626,84,92
gene-YBL001C,2846,2281,749,689
gene-YBL002W,4652,4592,5401,4795
gene-YBL003C,5124,4928,5204,5002
gene-YBL004W,828,744,2903,2545
gene-YBL005W,1749,1515,862,722
gene-YBL005W-A,0,0,0,0
gene-YBL005W-B,13792,11617,5549,4580
gene-YBL006C,1203,1179,740,770
gene-YBL007C,6555,5576,4814,4355
gene-YBL008W,691,635,557,526
gene-YBL008W-A,3,3,3,3
gene-YBL009W,633,695,848,750
gene-YBL010C,284,291,310,304
gene-YBL011W,2349,2081,1895,1804
gene-YBL013W,127,99,116,102
gene-YBL014C,707,681,938,937
gene-YBL015W,2978,2680,711,650
gene-YBL016W,945,950,1173,1159
gene-YBL017C,5695,4980,4657,4015
gene-YBL018C,281,302,280,262
gene-YBL019W,887,661,333,301
gene-YBL020W,1047,982,1176,1190
gene-YBL021C,325,239,177,149
gene-YBL022C,4247,3690,3105,2771
gene-YBL023C,1045,941,1023,922
gene-YBL024W,1022,1001,3420,2934
gene-YBL025W,187,200,142,130
gene-YBL026W,236,169,209,202
gene-YBL027W,2032,2265,23167,21588
gene-YBL028C,132,147,477,539
gene-YBL029C-A,538,409,85,88
gene-YBL029W,892,737,333,308
gene-YBL030C,10219,9192,5361,5086
gene-YBL031W,309,371,345,314
gene-YBL032W,1768,1636,2497,2194
gene-YBL033C,1346,1228,645,583
gene-YBL034C,788,715,750,649
gene-YBL035C,879,866,849,709
gene-YBL036C,1382,1414,1219,1148
gene-YBL037W,968,923,820,743
gene-YBL038W,868,795,453,385
gene-YBL039C,582,729,5359,4864
gene-YBL039W-B,29,18,7,4
gene-YBL040C,1299,1162,1053,996
gene-YBL041W,4325,3999,2604,2529
gene-YBL042C,762,694,1559,1389
gene-YBL043W,69,39,30,29
gene-YBL044W,0,5,6,6
gene-YBL045C,7585,6457,3150,2854
gene-YBL046W,748,731,776,738
gene-YBL047C,6691,5808,4445,3779
gene-YBL048W,134,130,45,31
gene-YBL049W,615,557,61,56
gene-YBL050W,2598,2390,1300,1265
gene-YBL051C,3081,2923,2237,1887
gene-YBL052C,1429,1226,1708,1604
gene-YBL054W,234,265,751,724
gene-YBL055C,657,694,701,689
gene-YBL056W,5126,4548,2845,2695
gene-YBL057C,780,695,721,823
gene-YBL058W,5334,4964,2995,2821
gene-YBL059C-A,221,165,109,96
gene-YBL059W,251,214,124,118
gene-YBL060W,759,683,507,427
gene-YBL061C,1638,1725,1742,1614
gene-YBL063W,897,756,737,665
gene-YBL064C,8362,6472,632,642
gene-YBL066C,1206,1064,601,547
gene-YBL067C,1164,1119,1259,1114
gene-YBL068W,735,707,1092,1073
gene-YBL069W,818,705,777,714
gene-YBL071C,48,50,105,98
gene-YBL071C-B,0,0,0,0
gene-YBL071W-A,35,29,93,79
gene-YBL072C,3558,3683,25839,24064
gene-YBL074C,266,212,177,140
gene-YBL075C,4362,2607,607,516
gene-YBL076C,5801,5899,17146,15554
gene-YBL078C,1340,1002,97,73
gene-YBL079W,2356,2139,2699,2362
gene-YBL080C,782,687,322,328
gene-YBL081W,207,209,712,607
gene-YBL082C,735,739,1221,1110
gene-YBL084C,1019,828,699,658
gene-YBL085W,1838,1778,2058,1841
gene-YBL086C,1349,1203,728,701
gene-YBL087C,1200,1050,8871,8296
gene-YBL088C,1099,947,1166,897
gene-YBL089W,735,673,457,460
gene-YBL090W,455,418,332,300
gene-YBL091C,5004,4743,5636,4934
gene-YBL091C-A,637,556,278,262
gene-YBL092W,1725,1790,18119,17883
gene-YBL093C,977,825,762,733
gene-YBL095W,765,673,374,370
gene-YBL097W,421,362,520,447
gene-YBL098W,602,552,505,502
gene-YBL099W,19444,17992,9257,8227
gene-YBL100W-A,0,0,0,0
gene-YBL100W-B,1206,1124,496,418
gene-YBL100W-C,2,0,1,0
gene-YBL101C,2239,1988,840,648
gene-YBL102W,2089,1831,1132,1087
gene-YBL103C,883,818,660,619
gene-YBL104C,1163,933,928,780
gene-YBL105C,3156,2595,2148,2100
gene-YBL106C,828,837,644,586
gene-YBL107C,810,805,443,455
gene-YBL108C-A,0,0,0,0
gene-YBL111C,127,57,128,0
gene-YBL112C,77,47,39,27
gene-YBL113C,1549,1421,955,713
gene-YBR001C,5615,4603,873,765
gene-YBR002C,665,634,934,974
gene-YBR003W,1617,1340,891,866
gene-YBR004C,446,466,577,500
gene-YBR005W,587,483,229,231
gene-YBR006W,3913,3060,521,513
gene-YBR007C,881,851,642,566
gene-YBR008C,1104,964,502,420
gene-YBR009C,8536,7532,5097,5299
gene-YBR010W,8048,7815,5643,5302
gene-YBR011C,20825,19536,16770,15106
gene-YBR012W-A,0,0,0,0
gene-YBR012W-B,1941,1628,646,726
gene-YBR013C,247,204,56,70
gene-YBR014C,1270,1016,751,695
gene-YBR015C,3801,3365,3767,3463
gene-YBR016W,1251,1166,429,415
gene-YBR017C,2370,2198,3150,2929
gene-YBR018C,243,170,44,31
gene-YBR019C,213,199,94,69
gene-YBR020W,117,151,153,102
gene-YBR021W,295,285,692,660
gene-YBR022W,507,431,216,194
gene-YBR023C,1948,1798,2757,2311
gene-YBR024W,820,673,346,329
gene-YBR025C,4673,4239,12227,11197
gene-YBR026C,5603,4515,1486,1411
gene-YBR027C,0,0,0,0
gene-YBR028C,1274,1194,997,899
gene-YBR029C,1681,2059,3006,2760
gene-YBR030W,632,627,1118,960
gene-YBR031W,7433,8218,49708,43250
gene-YBR032W,20,23,13,11
gene-YBR033W,880,745,255,204
gene-YBR034C,502,563,2085,1995
gene-YBR035C,3600,3420,1849,1855
gene-YBR036C,3902,3616,2290,2008
gene-YBR037C,792,673,288,328
gene-YBR038W,1304,1041,1346,1206
gene-YBR039W,6625,5917,3126,2754
gene-YBR040W,34,22,56,70
gene-YBR041W,2656,2255,1998,1799
gene-YBR042C,903,830,965,901
gene-YBR043C,2137,1977,1631,1409
gene-YBR044C,910,796,630,646
gene-YBR045C,256,195,133,109
gene-YBR046C,2579,2058,397,439
gene-YBR047W,149,84,65,66
gene-YBR048W,1063,1000,10369,9512
gene-YBR049C,2105,2017,1705,1466
gene-YBR050C,739,660,41,31
gene-YBR052C,6869,5865,1737,1608
gene-YBR053C,4546,3839,1068,1036
gene-YBR054W,11928,8452,2408,2204
gene-YBR055C,1088,946,1184,1087
gene-YBR056W,6813,5697,1541,1487
gene-YBR056W-A,24,24,15,13
gene-YBR057C,1003,915,783,698
gene-YBR058C,1659,1617,1667,1391
gene-YBR058C-A,376,316,303,276
gene-YBR059C,4124,3412,2334,2007
gene-YBR060C,726,735,929,836
gene-YBR061C,342,341,777,720
gene-YBR062C,1052,910,364,340
gene-YBR063C,698,660,538,493
gene-YBR065C,508,479,410,401
gene-YBR066C,1283,1294,252,264
gene-YBR067C,5129,4798,4618,4052
gene-YBR068C,4166,3528,5379,4849
gene-YBR069C,154,112,737,749
gene-YBR070C,418,425,422,421
gene-YBR071W,934,976,511,458
gene-YBR072C-A,0,0,0,0
gene-YBR072W,52574,41500,102,85
gene-YBR073W,2060,2272,2727,2587
gene-YBR074W,1715,1641,2289,2143
gene-YBR076W,32,34,54,30
gene-YBR077C,535,514,196,213
gene-YBR078W,23333,23825,18085,15270
gene-YBR079C,2690,2484,9188,8055
gene-YBR080C,3297,3029,2517,2209
gene-YBR081C,1922,1569,1733,1471
gene-YBR082C,4642,4321,2974,2702
gene-YBR083W,1865,1646,1661,1526
gene-YBR084C-A,1898,2000,18566,17627
gene-YBR084W,1200,1313,8019,7417
gene-YBR085C-A,2063,1580,170,138
gene-YBR085W,52,78,270,238
gene-YBR086C,6998,6154,7226,6230
gene-YBR087W,545,523,838,796
gene-YBR088C,1999,2350,1988,1939
gene-YBR089C-A,1541,1368,523,538
gene-YBR090C,220,221,91,92
gene-YBR091C,89,87,74,108
gene-YBR092C,937,852,6773,6196
gene-YBR093C,122920,123360,488,450
gene-YBR094W,1898,1805,1041,953
gene-YBR095C,755,732,524,516
gene-YBR096W,1378,1260,1077,1028
gene-YBR097W,1075,921,596,560
gene-YBR098W,539,583,369,360
gene-YBR101C,2175,2028,912,799
gene-YBR102C,1213,1145,914,896
gene-YBR103W,1281,1165,923,788
gene-YBR104W,244,279,1005,978
gene-YBR105C,997,836,460,425
gene-YBR106W,5475,5465,6231,5811
