gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
orf19.1026,892.8844393057395,1.9409396045068026,0.13347152403447432,1.5469179679043807e-48,1.0194254955861389e-47
orf19.1029,390.9412011978432,2.3628877985974257,0.20102572800371216,1.2506079078532392e-32,6.429778342772728e-32
orf19.1030,9424.355834154474,5.333814646049126,0.08404539554069362,0,0
orf19.1045,624.2565431696881,1.6216969589587569,0.15415170178016843,2.1453502790025077e-26,9.692246975798547e-26
orf19.1047,4662.78484876558,4.108831687081272,0.08703325448074574,0,0
orf19.1048,255.040046006233,1.2644451556498506,0.22946380458395732,1.5611985812229068e-8,4.0756258387694935e-8
orf19.1065,37418.15732300822,3.03389183647333,0.057382597369790955,0,0
orf19.107,1692.0105094195571,3.0942578056684837,0.11402122179906056,3.50743574436705e-163,5.772422689340587e-162
orf19.1082,148.02826593941296,2.585770299998611,0.3199580721288695,1.0204674890653073e-16,3.661088955868095e-16
orf19.1083,344.7982143998711,1.6387466654499172,0.20812955319000975,9.56825316025148e-16,3.3328165123138e-15
orf19.1090,69.84953556081071,1.517575689244078,0.43905776794733603,1.6574638973269412e-4,3.253733955591954e-4
orf19.1091,1149.9303717341186,4.275776147935478,0.14693570712494222,4.832460838365017e-187,9.137610600446435e-186
orf19.1109,557.5744008784454,1.0047323319035462,0.1584141804369494,1.3110445310324343e-10,3.8130004803893285e-10
orf19.1115,1363.2582611225707,1.2506995526044855,0.10964287662185458,1.4830525303330602e-30,7.33975321495781e-30
orf19.1124.2,2927.896056648545,2.5909729078797015,0.08939446978034732,1.3964190774520521e-185,2.624508483634204e-184
orf19.1164,6869.55291466375,3.007082129875392,0.07104888287806542,0,0
orf19.1168,1620.3105885897155,1.1649692331304542,0.10202613636372965,1.4653248609751871e-30,7.26357447022043e-30
orf19.1171,212.05457548234287,5.514052767406997,0.43504978244271336,1.896406594489278e-37,1.0744576889178322e-36
orf19.1199,11219.969784850662,3.3866613315367897,0.066170024143738,0,0
orf19.1224,1399.0573355953447,1.6694029231468854,0.11215419732982702,1.1629251896072988e-50,7.855111405588497e-50
orf19.1232,5443.243551977296,1.0615330405004921,0.07051939878813188,2.0371336007769514e-51,1.3865435591283824e-50
orf19.1233,6150.152803968458,1.2264341767212372,0.06869656163128254,1.0791158331729172e-71,9.310928707584908e-71
orf19.124,1929.4482285138852,4.666184542098067,0.12683142960766614,2.8469505618616737e-297,1.0237502569561544e-295
orf19.125,219.14375176749596,1.8540300013078221,0.2551689278980595,8.804880803320376e-14,2.887462492222249e-13
orf19.1250,1529.773141394883,2.712479592094147,0.11718985223719779,1.783734152621636e-119,2.2017083657657137e-118
orf19.1253,3151.2339421719976,1.4229331672778782,0.0835993070872452,2.102468413600153e-65,1.6964274968880093e-64
orf19.1260,481.59407916373004,1.2118416948511144,0.16982958937742834,4.670699055900994e-13,1.4977535477711384e-12
orf19.1274,89.54497294902167,1.183012215535146,0.3774484832843147,7.702439521722607e-4,0.0014269468810195456
orf19.1287,1811.2289157150476,1.8344572326738744,0.10087994098404292,1.7435058110904635e-74,1.547268138486986e-73
orf19.1300,847.5364180734464,1.1022834703776707,0.13267829995342906,4.993596084258971e-17,1.8040163321820592e-16
orf19.1301,238.2517286500933,1.2611212575729578,0.23668608746222244,4.2860477862703644e-8,1.0990726825386619e-7
