gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_A00011,7,0,1,0
gene-GWK60_A00033,24,3,10,6
gene-GWK60_A00055,1044,467,204,162
gene-GWK60_A00077,4440,2896,1945,1723
gene-GWK60_A00099,6604,3998,10174,9387
gene-GWK60_A00121,1833,1213,1392,1316
gene-GWK60_A00143,2061,1453,2123,1898
gene-GWK60_A00165,2210,1289,1863,1607
gene-GWK60_A00187,1070,810,979,904
gene-GWK60_A00209,1429,752,1012,912
gene-GWK60_A00231,2811,1074,277,192
gene-GWK60_A00253,10748,5745,10489,9287
gene-GWK60_A00275,741,409,386,415
gene-GWK60_A00297,7493,3522,4835,4089
gene-GWK60_A00319,3250,1703,7948,7082
gene-GWK60_A00341,3572,1860,5479,4875
gene-GWK60_A00363,3020,1797,2018,1980
gene-GWK60_A00385,112603,64248,67044,69102
gene-GWK60_A00407,7568,4676,3293,3343
gene-GWK60_A00429,2772,1396,1706,1502
gene-GWK60_A00451,933,508,460,432
gene-GWK60_A00473,1090,556,830,698
gene-GWK60_A00495,1568,1052,1320,1143
gene-GWK60_A00517,578,275,642,485
gene-GWK60_A00539,39,25,11,6
gene-GWK60_A00561,0,0,0,0
gene-GWK60_A00583,57,41,9,14
gene-GWK60_A00605,637,533,225,198
gene-GWK60_A00627,88,38,22,19
gene-GWK60_A00649,407,349,136,165
gene-GWK60_A00671,6576,3015,1554,1381
gene-GWK60_A00693,2966,1677,1948,1687
gene-GWK60_A00715,1651,763,1337,1155
gene-GWK60_A00737,365,235,308,264
gene-GWK60_A00759,1617,1016,564,509
gene-GWK60_A00781,2294,1305,2059,1851
gene-GWK60_A00803,1694,1066,1381,1336
gene-GWK60_A00825,267,168,226,219
gene-GWK60_A00847,4359,1988,1144,931
gene-GWK60_A00869,284,152,9898,8187
gene-GWK60_A00891,943,722,895,821
gene-GWK60_A00913,1121,710,1345,1145
gene-GWK60_A00935,13568,9984,8433,7547
gene-GWK60_A00957,5512,2796,4649,4049
gene-GWK60_A00979,874,548,588,532
gene-GWK60_A01001,3695,2917,681,547
gene-GWK60_A01023,6261,3363,1733,1490
gene-GWK60_A01045,576,360,808,684
gene-GWK60_A01067,1694,804,777,727
gene-GWK60_A01089,514,767,836,711
gene-GWK60_A01111,1779,1022,2654,2429
gene-GWK60_A01133,1409,692,1777,1559
gene-GWK60_A01155,137056,107984,771,787
gene-GWK60_A01177,2719,1527,599,545
gene-GWK60_A01199,785,726,359,333
gene-GWK60_A01221,3625,2317,355,415
gene-GWK60_A01243,734,599,442,442
gene-GWK60_A01265,11099,5041,12206,10674
gene-GWK60_A01287,1778,879,1801,1563
gene-GWK60_A01309,2318,2355,3567,3301
gene-GWK60_A01331,0,0,0,0
gene-GWK60_A01353,272,191,16450,13412
gene-GWK60_A01375,1497,726,38148,28210
gene-GWK60_A01397,483,197,17,15
gene-GWK60_A01419,3134,1253,116,130
gene-GWK60_A01441,987,1283,1730,1563
gene-GWK60_A01463,8130,4814,640,524
gene-GWK60_A01485,7506,4072,4082,3523
gene-GWK60_A01507,2249,1350,895,680
gene-GWK60_A01529,14569,15401,2724,2366
gene-GWK60_A01551,12375,6706,7208,6107
gene-GWK60_A01573,1094,685,719,597
gene-GWK60_A01595,22948,12709,27274,24668
gene-GWK60_A01617,6408,3819,3607,3292
gene-GWK60_A01639,6485,3396,113,126
gene-GWK60_A01661,4543,2966,3558,3092
gene-GWK60_A01683,10015,5948,648,586
gene-GWK60_A01705,2,0,0,0
gene-GWK60_A01727,2943,1897,3199,3142
gene-GWK60_A01749,0,0,0,0
gene-GWK60_A01771,1250,638,1209,1042
gene-GWK60_A01793,1550,776,878,720
gene-GWK60_A01815,4623,4176,485,372
