gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_A00011,0,2,1,0
gene-GWK60_A00033,23,22,10,6
gene-GWK60_A00055,1153,898,204,162
gene-GWK60_A00077,3756,3059,1945,1723
gene-GWK60_A00099,4409,3848,10174,9387
gene-GWK60_A00121,1480,1355,1392,1316
gene-GWK60_A00143,2059,1719,2123,1898
gene-GWK60_A00165,1943,1430,1863,1607
gene-GWK60_A00187,968,838,979,904
gene-GWK60_A00209,1184,911,1012,912
gene-GWK60_A00231,1666,1190,277,192
gene-GWK60_A00253,6701,5532,10489,9287
gene-GWK60_A00275,492,483,386,415
gene-GWK60_A00297,3888,2962,4835,4089
gene-GWK60_A00319,2476,1900,7948,7082
gene-GWK60_A00341,2288,2045,5479,4875
gene-GWK60_A00363,1900,1649,2018,1980
gene-GWK60_A00385,85640,89412,67044,69102
gene-GWK60_A00407,5231,4713,3293,3343
gene-GWK60_A00429,2041,1485,1706,1502
gene-GWK60_A00451,559,488,460,432
gene-GWK60_A00473,752,601,830,698
gene-GWK60_A00495,1423,1179,1320,1143
gene-GWK60_A00517,415,332,642,485
gene-GWK60_A00539,18,17,11,6
gene-GWK60_A00561,0,0,0,0
gene-GWK60_A00583,52,49,9,14
gene-GWK60_A00605,733,723,225,198
gene-GWK60_A00627,49,48,22,19
gene-GWK60_A00649,329,300,136,165
gene-GWK60_A00671,3911,3124,1554,1381
gene-GWK60_A00693,2317,1975,1948,1687
gene-GWK60_A00715,1188,897,1337,1155
gene-GWK60_A00737,463,347,308,264
gene-GWK60_A00759,1687,1346,564,509
gene-GWK60_A00781,1654,1300,2059,1851
gene-GWK60_A00803,1612,1376,1381,1336
gene-GWK60_A00825,449,348,226,219
gene-GWK60_A00847,2713,2106,1144,931
gene-GWK60_A00869,867,591,9898,8187
gene-GWK60_A00891,1137,982,895,821
gene-GWK60_A00913,1151,1020,1345,1145
gene-GWK60_A00935,7136,6495,8433,7547
gene-GWK60_A00957,3968,3309,4649,4049
gene-GWK60_A00979,523,470,588,532
gene-GWK60_A01001,2662,2043,681,547
gene-GWK60_A01023,3738,3132,1733,1490
gene-GWK60_A01045,449,384,808,684
gene-GWK60_A01067,859,749,777,727
gene-GWK60_A01089,974,815,836,711
gene-GWK60_A01111,1580,1526,2654,2429
gene-GWK60_A01133,333,309,1777,1559
gene-GWK60_A01155,154699,148224,771,787
gene-GWK60_A01177,2753,2412,599,545
gene-GWK60_A01199,924,756,359,333
gene-GWK60_A01221,3665,3188,355,415
gene-GWK60_A01243,778,743,442,442
gene-GWK60_A01265,8503,7011,12206,10674
gene-GWK60_A01287,1156,882,1801,1563
gene-GWK60_A01309,4997,4281,3567,3301
gene-GWK60_A01331,0,0,0,0
gene-GWK60_A01353,1421,1044,16450,13412
gene-GWK60_A01375,4365,3131,38148,28210
gene-GWK60_A01397,344,211,17,15
gene-GWK60_A01419,2284,1668,116,130
gene-GWK60_A01441,2040,1847,1730,1563
gene-GWK60_A01463,8290,6609,640,524
gene-GWK60_A01485,6055,4908,4082,3523
gene-GWK60_A01507,2126,1487,895,680
gene-GWK60_A01529,18720,17442,2724,2366
gene-GWK60_A01551,8368,6577,7208,6107
gene-GWK60_A01573,772,596,719,597
gene-GWK60_A01595,15665,11617,27274,24668
gene-GWK60_A01617,11947,11850,3607,3292
gene-GWK60_A01639,7930,8067,113,126
gene-GWK60_A01661,3445,3145,3558,3092
gene-GWK60_A01683,9242,7542,648,586
gene-GWK60_A01705,1,1,0,0
gene-GWK60_A01727,2350,2102,3199,3142
gene-GWK60_A01749,0,0,0,0
gene-GWK60_A01771,1172,1020,1209,1042
gene-GWK60_A01793,1165,880,878,720
gene-GWK60_A01815,5246,3676,485,372
gene-GWK60_A01837,1394,1154,1437,1280
gene-GWK60_A01859,3960,3358,1982,1752
gene-GWK60_A01881,0,0,0,0
gene-GWK60_A01903,1918,1554,8041,7106
gene-GWK60_A01925,5014,4085,15302,13180
gene-GWK60_A01947,502,424,556,493
gene-GWK60_A01969,771,647,120,105
gene-GWK60_A01991,0,0,0,0
gene-GWK60_A02013,5225,4172,8760,7654
gene-GWK60_A02035,4760,5208,16688,15030
gene-GWK60_A02057,1318,1365,410,434
gene-GWK60_A02079,383,286,124,125
gene-GWK60_A02101,809,579,5032,4257
gene-GWK60_A02123,11873,9950,6281,5759
gene-GWK60_A02145,5,7,1,3
gene-GWK60_A02167,9253,7208,7970,6982
gene-GWK60_A02189,1206,890,2175,1985
gene-GWK60_A02211,4823,4204,5469,4885
gene-GWK60_A02233,2509,2267,2488,2489
gene-GWK60_A02255,2,0,0,0
gene-GWK60_A02277,2680,2295,981,827
gene-GWK60_A02299,3820,3198,2889,2640
gene-GWK60_A02321,1508,1189,1052,892
gene-GWK60_A02343,3019,2467,5616,4933
gene-GWK60_A02365,1485,1279,2763,2449
gene-GWK60_A02387,5307,4445,7918,7113
gene-GWK60_A02409,1849,1568,2575,2136
gene-GWK60_A02431,1056,703,567,430
gene-GWK60_A02453,11670,9758,10864,9503
gene-GWK60_A02475,2309,1711,2548,2218
gene-GWK60_A02497,2722,2032,3444,3111
gene-GWK60_A02519,1715,1508,2399,2382
gene-GWK60_A02541,1383,1388,1076,1149
gene-GWK60_A02563,2682,2211,2318,2186
gene-GWK60_A02585,6058,4696,7896,7318
gene-GWK60_A02607,665,506,575,500
gene-GWK60_A02629,669,486,1342,1091
gene-GWK60_A02651,1625,1324,3282,2874
gene-GWK60_A02673,1935,1603,720,593
gene-GWK60_A02695,526,370,594,495
gene-GWK60_A02717,2896,2035,1220,1105
gene-GWK60_A02739,1003,707,360,308
gene-GWK60_A02761,3167,2328,3609,2905
gene-GWK60_A02783,1299,984,723,653
gene-GWK60_A02805,87,62,66,35
gene-GWK60_A02827,252,157,77,70
gene-GWK60_A02849,612,488,829,683
gene-GWK60_A02871,2639,2125,958,889
gene-GWK60_A02893,3963,2822,908,811
gene-GWK60_A02915,1016,798,1375,1141
gene-GWK60_A02937,3050,2979,1690,1628
gene-GWK60_A02959,451,306,218,182
gene-GWK60_A02981,1646,1394,1045,907
gene-GWK60_A03003,2567,2001,5851,4618
gene-GWK60_A03025,702,541,348,245
gene-GWK60_A03047,3774,2464,26505,22836
gene-GWK60_A03069,806,608,622,467
gene-GWK60_A03091,269,226,1776,1581
gene-GWK60_A03113,49937,43919,97082,89197
gene-GWK60_A03135,486,435,463,389
gene-GWK60_A03157,5380,3945,52001,43833
gene-GWK60_A03179,8,3,4,6
gene-GWK60_A03201,1073,834,907,720
gene-GWK60_A03223,3026,2468,2445,2143
gene-GWK60_A03245,20204,16497,13435,11776
gene-GWK60_A03267,8587,6481,40853,37369
gene-GWK60_A03289,73,40,12,8
gene-GWK60_A03311,1438,1201,973,865
gene-GWK60_A03333,1181,970,1440,1313
gene-GWK60_A03355,4737,3908,1752,1520
gene-GWK60_A03377,1279,967,625,519
gene-GWK60_A03399,0,0,0,0
gene-GWK60_A03421,5558,3995,690,556
gene-GWK60_A03443,2177,1679,1341,1121
gene-GWK60_A03465,189,152,51,30
gene-GWK60_A03487,336,268,292,265
gene-GWK60_A03509,1355,1116,1398,1209
gene-GWK60_A03531,1209,972,1767,1520
gene-GWK60_A03553,473,333,397,288
gene-GWK60_A03575,4644,3919,3838,3142
gene-GWK60_A03597,18440,16900,11900,11286
gene-GWK60_A03619,3915,3757,255,279
gene-GWK60_A03641,0,0,0,0
gene-GWK60_A03663,310,230,250,223
gene-GWK60_A03685,40,19,11,12
gene-GWK60_A03707,670,573,923,667
gene-GWK60_A03729,0,0,0,0
gene-GWK60_A03751,10722,9284,5843,5085
