gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_A00011,0,1,1,0
gene-GWK60_A00033,0,0,10,6
gene-GWK60_A00055,250,243,204,162
gene-GWK60_A00077,1542,1430,1945,1723
gene-GWK60_A00099,7965,7137,10174,9387
gene-GWK60_A00121,1771,1585,1392,1316
gene-GWK60_A00143,2138,2247,2123,1898
gene-GWK60_A00165,2113,2029,1863,1607
gene-GWK60_A00187,661,589,979,904
gene-GWK60_A00209,664,693,1012,912
gene-GWK60_A00231,66,78,277,192
gene-GWK60_A00253,11210,11256,10489,9287
gene-GWK60_A00275,397,427,386,415
gene-GWK60_A00297,3557,3766,4835,4089
gene-GWK60_A00319,3344,3198,7948,7082
gene-GWK60_A00341,1576,1544,5479,4875
gene-GWK60_A00363,2497,2430,2018,1980
gene-GWK60_A00385,66396,56435,67044,69102
gene-GWK60_A00407,2393,2182,3293,3343
gene-GWK60_A00429,1018,1081,1706,1502
gene-GWK60_A00451,235,196,460,432
gene-GWK60_A00473,598,619,830,698
gene-GWK60_A00495,1110,1046,1320,1143
gene-GWK60_A00517,1118,1161,642,485
gene-GWK60_A00539,10,11,11,6
gene-GWK60_A00561,0,0,0,0
gene-GWK60_A00583,20,15,9,14
gene-GWK60_A00605,280,251,225,198
gene-GWK60_A00627,20,17,22,19
gene-GWK60_A00649,83,95,136,165
gene-GWK60_A00671,1301,1386,1554,1381
gene-GWK60_A00693,1656,1651,1948,1687
gene-GWK60_A00715,1139,1239,1337,1155
gene-GWK60_A00737,418,491,308,264
gene-GWK60_A00759,464,487,564,509
gene-GWK60_A00781,1606,1515,2059,1851
gene-GWK60_A00803,1403,1489,1381,1336
gene-GWK60_A00825,589,541,226,219
gene-GWK60_A00847,1426,1531,1144,931
gene-GWK60_A00869,10399,10515,9898,8187
gene-GWK60_A00891,1609,1336,895,821
gene-GWK60_A00913,1552,1297,1345,1145
gene-GWK60_A00935,6893,5617,8433,7547
gene-GWK60_A00957,7112,6498,4649,4049
gene-GWK60_A00979,109,62,588,532
gene-GWK60_A01001,1304,1294,681,547
gene-GWK60_A01023,1679,1513,1733,1490
gene-GWK60_A01045,683,609,808,684
gene-GWK60_A01067,431,319,777,727
gene-GWK60_A01089,946,805,836,711
gene-GWK60_A01111,495,436,2654,2429
gene-GWK60_A01133,6457,5514,1777,1559
gene-GWK60_A01155,51239,40243,771,787
gene-GWK60_A01177,539,474,599,545
gene-GWK60_A01199,426,280,359,333
gene-GWK60_A01221,576,610,355,415
gene-GWK60_A01243,395,355,442,442
gene-GWK60_A01265,9924,10353,12206,10674
gene-GWK60_A01287,1562,1463,1801,1563
gene-GWK60_A01309,3020,2465,3567,3301
gene-GWK60_A01331,0,0,0,0
gene-GWK60_A01353,15449,16171,16450,13412
gene-GWK60_A01375,43751,41952,38148,28210
gene-GWK60_A01397,53,47,17,15
gene-GWK60_A01419,396,441,116,130
gene-GWK60_A01441,3571,2700,1730,1563
gene-GWK60_A01463,933,867,640,524
gene-GWK60_A01485,2982,2985,4082,3523
gene-GWK60_A01507,575,491,895,680
gene-GWK60_A01529,7399,6209,2724,2366
gene-GWK60_A01551,6636,6511,7208,6107
gene-GWK60_A01573,759,720,719,597
gene-GWK60_A01595,9823,8770,27274,24668
gene-GWK60_A01617,2404,2222,3607,3292
gene-GWK60_A01639,76,81,113,126
gene-GWK60_A01661,2671,2452,3558,3092
gene-GWK60_A01683,412,393,648,586
gene-GWK60_A01705,0,0,0,0
gene-GWK60_A01727,3543,3273,3199,3142
gene-GWK60_A01749,0,0,0,0
gene-GWK60_A01771,1808,1871,1209,1042
gene-GWK60_A01793,798,858,878,720
gene-GWK60_A01815,70,76,485,372
gene-GWK60_A01837,476,544,1437,1280
gene-GWK60_A01859,3165,2898,1982,1752
gene-GWK60_A01881,0,0,0,0
gene-GWK60_A01903,10765,10624,8041,7106
gene-GWK60_A01925,15116,15798,15302,13180
gene-GWK60_A01947,780,695,556,493
gene-GWK60_A01969,89,86,120,105
gene-GWK60_A01991,2,0,0,0
gene-GWK60_A02013,11683,11750,8760,7654
gene-GWK60_A02035,2406,2293,16688,15030
gene-GWK60_A02057,258,302,410,434
gene-GWK60_A02079,161,179,124,125
gene-GWK60_A02101,357,404,5032,4257
gene-GWK60_A02123,3187,2876,6281,5759
gene-GWK60_A02145,4,1,1,3
gene-GWK60_A02167,8465,8052,7970,6982
gene-GWK60_A02189,2340,2007,2175,1985
gene-GWK60_A02211,5467,4414,5469,4885
gene-GWK60_A02233,2459,2236,2488,2489
gene-GWK60_A02255,0,4,0,0
gene-GWK60_A02277,1374,1139,981,827
gene-GWK60_A02299,2730,2139,2889,2640
gene-GWK60_A02321,1187,953,1052,892
gene-GWK60_A02343,4463,4614,5616,4933
gene-GWK60_A02365,3294,3269,2763,2449
gene-GWK60_A02387,8946,7358,7918,7113
gene-GWK60_A02409,2079,1844,2575,2136
gene-GWK60_A02431,564,684,567,430
gene-GWK60_A02453,9189,7811,10864,9503
gene-GWK60_A02475,2607,2211,2548,2218
gene-GWK60_A02497,4585,4251,3444,3111
gene-GWK60_A02519,2374,2220,2399,2382
gene-GWK60_A02541,1492,1091,1076,1149
gene-GWK60_A02563,3276,3060,2318,2186
gene-GWK60_A02585,5743,4938,7896,7318
gene-GWK60_A02607,623,569,575,500
gene-GWK60_A02629,978,897,1342,1091
gene-GWK60_A02651,1608,1486,3282,2874
gene-GWK60_A02673,629,633,720,593
gene-GWK60_A02695,498,512,594,495
gene-GWK60_A02717,1144,1106,1220,1105
gene-GWK60_A02739,338,320,360,308
gene-GWK60_A02761,2939,2763,3609,2905
gene-GWK60_A02783,677,775,723,653
gene-GWK60_A02805,50,39,66,35
gene-GWK60_A02827,130,118,77,70
gene-GWK60_A02849,758,674,829,683
gene-GWK60_A02871,926,749,958,889
gene-GWK60_A02893,1292,1283,908,811
gene-GWK60_A02915,1586,1586,1375,1141
gene-GWK60_A02937,1653,1525,1690,1628
gene-GWK60_A02959,317,260,218,182
gene-GWK60_A02981,867,716,1045,907
gene-GWK60_A03003,5935,5303,5851,4618
gene-GWK60_A03025,386,431,348,245
gene-GWK60_A03047,30939,35183,26505,22836
gene-GWK60_A03069,563,566,622,467
gene-GWK60_A03091,3139,2782,1776,1581
gene-GWK60_A03113,99005,83633,97082,89197
gene-GWK60_A03135,578,600,463,389
gene-GWK60_A03157,54000,52233,52001,43833
gene-GWK60_A03179,12,10,4,6
gene-GWK60_A03201,839,929,907,720
gene-GWK60_A03223,976,903,2445,2143
gene-GWK60_A03245,10451,9133,13435,11776
gene-GWK60_A03267,53394,51957,40853,37369
gene-GWK60_A03289,33,43,12,8
gene-GWK60_A03311,1191,1234,973,865
gene-GWK60_A03333,1396,1406,1440,1313
gene-GWK60_A03355,3141,2916,1752,1520
gene-GWK60_A03377,1250,1139,625,519
gene-GWK60_A03399,0,0,0,0
gene-GWK60_A03421,1083,1022,690,556
gene-GWK60_A03443,845,816,1341,1121
gene-GWK60_A03465,79,48,51,30
gene-GWK60_A03487,438,417,292,265
gene-GWK60_A03509,1246,1273,1398,1209
gene-GWK60_A03531,3250,3246,1767,1520
gene-GWK60_A03553,931,738,397,288
gene-GWK60_A03575,3822,3389,3838,3142
gene-GWK60_A03597,9816,9206,11900,11286
gene-GWK60_A03619,200,193,255,279
gene-GWK60_A03641,0,0,0,0
gene-GWK60_A03663,406,389,250,223
gene-GWK60_A03685,23,19,11,12
gene-GWK60_A03707,1053,987,923,667
gene-GWK60_A03729,0,0,0,0
gene-GWK60_A03751,4180,3119,5843,5085
gene-GWK60_A03773,1108,983,950,892
gene-GWK60_A03795,1984,1570,511,392
gene-GWK60_A03817,2935,1985,2508,2407
gene-GWK60_A03839,1189,1141,1527,1436
gene-GWK60_A03861,634,686,410,323
gene-GWK60_A03883,661,606,765,677
gene-GWK60_A03905,17987,17058,10734,9526
gene-GWK60_A03927,7709,6610,3849,3645
gene-GWK60_A03949,5794,5086,4083,3760
gene-GWK60_A03971,4023,3345,4193,3880
gene-GWK60_A03993,1010,980,1042,896
gene-GWK60_A04015,9878,9777,7351,6352
gene-GWK60_A04037,491,423,567,569
gene-GWK60_A04059,3278,2754,3379,3309
gene-GWK60_A04081,2474,2303,1825,1725
gene-GWK60_A04103,3381,2117,2658,2405
gene-GWK60_A04125,1192,1172,1437,1209
gene-GWK60_A04147,3336,2754,1997,1796
gene-GWK60_A04169,3113,2750,2132,1964
gene-GWK60_A04191,2519,2406,1584,1301
gene-GWK60_A04213,1919,1858,1157,917
gene-GWK60_A04235,2793,2924,3608,3032
gene-GWK60_A04257,347,368,328,260
gene-GWK60_A04279,171,183,121,110
gene-GWK60_A04301,1990,1511,1099,900
gene-GWK60_A04323,2728,2450,2271,1977
gene-GWK60_A04345,1815,1468,1320,1258
gene-GWK60_A04367,1055,1191,2013,1802
gene-GWK60_A04389,147,121,71,70
gene-GWK60_A04411,67232,67722,59590,50030
gene-GWK60_A04433,1119,946,869,771
gene-GWK60_A04455,2835,2554,3235,2895
gene-GWK60_A04477,267,278,333,305
gene-GWK60_A04499,1125,956,1001,890
gene-GWK60_A04521,783,849,771,696
gene-GWK60_A04543,95,92,170,119
gene-GWK60_A04565,275,205,187,130
gene-GWK60_A04587,2974,3079,4955,4150
gene-GWK60_A04609,5892,5699,6239,5399
gene-GWK60_A04631,4083,4013,3053,2600
gene-GWK60_A04653,2090,2097,2950,2657
gene-GWK60_A04675,2281,2387,13299,11340
gene-GWK60_A04697,0,2,2,1
gene-GWK60_B00011,1,1,0,2
gene-GWK60_B00033,0,0,0,0
gene-GWK60_B00055,0,0,0,0
gene-GWK60_B00077,0,0,0,0
gene-GWK60_B00099,147,114,118,126
gene-GWK60_B00121,2283,2179,8501,7149
gene-GWK60_B00143,1081,1150,1133,941
gene-GWK60_B00165,2196,2099,2600,2312
gene-GWK60_B00187,2869,2877,1522,1305
gene-GWK60_B00209,180,213,78,45
gene-GWK60_B00231,313,348,257,254
gene-GWK60_B00253,3687,3888,5436,4672
gene-GWK60_B00275,2516,2247,2106,1896
gene-GWK60_B00297,19,20,23,8
gene-GWK60_B00319,5157,5294,3254,2752
gene-GWK60_B00341,1246,1250,1673,1454
gene-GWK60_B00363,1084,939,986,861
gene-GWK60_B00385,4696,5127,4591,3977
gene-GWK60_B00407,5189,4876,2660,2300
gene-GWK60_B00429,350,370,477,396
gene-GWK60_B00451,397,392,326,334
gene-GWK60_B00473,3602,3830,4397,3788
gene-GWK60_B00495,1024,989,1755,1458
gene-GWK60_B00517,15619,15824,29477,26418
gene-GWK60_B00539,5,4,14,12
gene-GWK60_B00561,20,33,28,21
gene-GWK60_B00583,1214,1322,2221,1929
gene-GWK60_B00605,902,873,1494,1241
gene-GWK60_B00627,5137,4230,3059,2817
gene-GWK60_B00649,2604,2524,3880,3461
gene-GWK60_B00671,253,238,350,297
gene-GWK60_B00693,510,478,737,668
gene-GWK60_B00715,1181,1226,745,648
gene-GWK60_B00737,4998,4771,7418,6758
gene-GWK60_B00759,463,380,407,379
gene-GWK60_B00781,3733,3277,3279,2789
gene-GWK60_B00803,62,63,57,35
gene-GWK60_B00825,294,243,576,521
gene-GWK60_B00847,20,13,67,44
gene-GWK60_B00869,0,0,0,0
gene-GWK60_B00891,294,211,528,433
gene-GWK60_B00913,2238,2114,1985,1892
gene-GWK60_B00935,26805,20951,18524,16455
gene-GWK60_B00957,1084,1161,1433,1275
gene-GWK60_B00979,2906,3114,3952,3411
gene-GWK60_B01001,3647,3078,4726,4071
gene-GWK60_B01023,17309,19319,13855,11996
gene-GWK60_B01045,3088,3328,1637,1408
gene-GWK60_B01067,0,21,25,0
gene-GWK60_B01089,867,712,926,795
gene-GWK60_B01111,0,0,0,0
gene-GWK60_B01133,601,686,675,492
gene-GWK60_B01155,2112,1899,1961,1744
gene-GWK60_B01177,7654,7603,6940,6150
gene-GWK60_B01199,2466,2266,1307,1215
gene-GWK60_B01221,2146,2091,2100,1816
gene-GWK60_B01243,4952,4404,5067,4216
gene-GWK60_B01265,1884,1710,1499,1220
gene-GWK60_B01287,1105,1057,747,626
gene-GWK60_B01309,610,557,673,521
gene-GWK60_B01331,336,291,368,304
gene-GWK60_B01353,2533,2339,3093,2755
gene-GWK60_B01375,543,594,368,319
gene-GWK60_B01397,380,442,338,284
gene-GWK60_B01419,130,112,126,102
gene-GWK60_B01441,1341,1451,1483,1198
gene-GWK60_B01463,1285,1284,1440,1327
gene-GWK60_B01485,0,0,0,0
gene-GWK60_B01507,3999,3277,4076,3636
gene-GWK60_B01529,882,896,876,836
gene-GWK60_B01551,460,495,652,579
gene-GWK60_B01573,164,172,458,389
gene-GWK60_B01595,1267,1262,1203,1017
gene-GWK60_B01617,333,350,363,281
gene-GWK60_B01639,1216,1089,1069,932
gene-GWK60_B01661,1686,1433,1595,1409
gene-GWK60_B01683,396,479,422,401
gene-GWK60_B01705,0,2,1,1
gene-GWK60_B01727,2342,2230,1551,1348
gene-GWK60_B01749,1960,1902,1781,1466
gene-GWK60_B01771,626,618,776,701
gene-GWK60_B01793,5277,4810,8888,7657
gene-GWK60_B01815,94,94,158,161
gene-GWK60_B01837,403,442,1008,963
gene-GWK60_B01859,874,844,1019,849
gene-GWK60_B01881,5669,6161,9007,8143
gene-GWK60_B01903,157,137,274,237
gene-GWK60_B01925,12,9,18,10
gene-GWK60_B01947,666,658,843,714
gene-GWK60_B01969,790,781,642,588
gene-GWK60_B01991,1941,1354,2263,1985
gene-GWK60_B02013,1633,1708,1464,1251
gene-GWK60_B02035,5261,5582,5669,5039
gene-GWK60_B02057,1137,967,1009,974
gene-GWK60_B02079,591,550,847,721
gene-GWK60_B02101,365,341,290,224
gene-GWK60_B02123,658,517,397,437
gene-GWK60_B02145,578,579,451,455
gene-GWK60_B02167,4775,4671,3753,3370
gene-GWK60_B02189,218,230,174,151
gene-GWK60_B02211,2160,1945,2411,2222
gene-GWK60_B02233,480,336,468,374
gene-GWK60_B02255,1374,1184,1391,1190
gene-GWK60_B02277,3722,2779,2876,2513
gene-GWK60_B02299,3531,3029,1637,1421
gene-GWK60_B02321,119489,100487,174,161
gene-GWK60_B02343,6003,4246,4242,4060
gene-GWK60_B02365,3222,3143,4404,3906
gene-GWK60_B02387,2108,1954,2407,2017
gene-GWK60_B02409,2684,2361,2075,2015
gene-GWK60_B02431,9193,7663,10845,9897
gene-GWK60_B02453,4214,3389,3486,3241
gene-GWK60_B02475,2158,1921,2628,2407
gene-GWK60_B02497,2,4,2,1
gene-GWK60_B02519,896,1023,858,697
gene-GWK60_B02541,661,680,854,693
gene-GWK60_B02563,21119,18854,17192,15199
gene-GWK60_B02585,937,883,1150,1019
gene-GWK60_B02607,289,291,486,333
gene-GWK60_B02629,1296,1318,1640,1512
gene-GWK60_B02651,455,411,600,531
gene-GWK60_B02673,1953,2079,2625,2213
gene-GWK60_B02695,796,668,635,617
gene-GWK60_B02717,667,574,325,298
gene-GWK60_B02739,834,883,822,700
gene-GWK60_B02761,573,644,294,327
gene-GWK60_B02783,111,83,83,82
gene-GWK60_B02805,2369,2699,19,13
gene-GWK60_B02827,191,213,152,126
gene-GWK60_B02849,2381,2339,2700,2355
gene-GWK60_B02871,3798,3754,8864,7948
gene-GWK60_B02893,26014,23123,32503,27320
gene-GWK60_B02915,12609,10814,18575,16534
gene-GWK60_B02937,977,729,903,803
gene-GWK60_B02959,864,664,907,868
gene-GWK60_B02981,0,0,0,0
gene-GWK60_B03003,1605,1507,2051,1832
gene-GWK60_B03025,284,273,555,509
gene-GWK60_B03047,2,2,1,1
gene-GWK60_B03069,7092,6597,6791,6004
gene-GWK60_B03091,467,497,689,520
gene-GWK60_B03113,751,640,1357,1259
gene-GWK60_B03135,196,183,363,298
gene-GWK60_B03157,2379,2592,2663,2273
gene-GWK60_B03179,754,727,823,649
gene-GWK60_B03201,839,754,1016,788
gene-GWK60_B03223,2707,2408,2928,2612
gene-GWK60_B03245,692,529,7430,6958
gene-GWK60_B03267,666,598,1240,1091
gene-GWK60_B03289,254,196,381,319
gene-GWK60_B03311,126569,114399,105009,95041
gene-GWK60_B03333,15177,14519,8349,7316
gene-GWK60_B03355,166,160,179,191
gene-GWK60_B03377,5241,5549,7372,6485
gene-GWK60_B03399,2088,2077,2049,1759
gene-GWK60_B03421,4142,3271,4330,3976
gene-GWK60_B03443,159,139,86,91
gene-GWK60_B03465,2153,1794,4003,3652
gene-GWK60_B03487,1371,1342,1387,1224
gene-GWK60_B03509,561,569,2297,2467
gene-GWK60_B03531,11123,9878,11410,9438
gene-GWK60_B03553,1826,1614,1913,1529
gene-GWK60_B03575,0,0,0,0
gene-GWK60_B03597,4379,3865,3250,3110
gene-GWK60_B03619,5305,4999,4354,3533
gene-GWK60_B03641,573,515,908,872
gene-GWK60_B03663,370,338,911,843
gene-GWK60_B03685,577,616,636,527
gene-GWK60_B03707,351,323,353,316
gene-GWK60_B03729,1967,1870,2096,1686
gene-GWK60_B03751,44,25,67,65
gene-GWK60_B03773,1181,1286,1485,1370
gene-GWK60_B03795,2613,2788,1948,1692
gene-GWK60_B03817,432,346,633,610
gene-GWK60_B03839,1500,1543,3103,2878
gene-GWK60_B03861,8684,7437,8127,7223
gene-GWK60_B03883,1651,1565,2393,2150
gene-GWK60_B03905,970,968,1075,1001
gene-GWK60_B03927,569,550,799,712
gene-GWK60_B03949,0,0,0,0
gene-GWK60_B03971,527,532,654,468
gene-GWK60_B03993,5088,5033,3647,3208
gene-GWK60_B04015,2439,2439,3452,2900
gene-GWK60_B04037,2553,2524,1389,1210
gene-GWK60_B04059,1460,1502,2299,2055
gene-GWK60_B04081,106,81,118,95
gene-GWK60_B04103,80,72,90,84
gene-GWK60_B04125,67778,63262,60922,52556
gene-GWK60_B04147,1985,1883,1623,1427
gene-GWK60_B04169,1165,1061,1449,1222
gene-GWK60_B04191,1581,1493,1625,1565
gene-GWK60_B04213,14374,13192,11886,10192
gene-GWK60_B04235,304,317,561,467
gene-GWK60_B04257,1779,1783,1709,1648
gene-GWK60_B04279,418,460,445,396
gene-GWK60_B04301,1484,1264,1016,923
gene-GWK60_B04323,91,89,114,80
gene-GWK60_B04345,829,977,622,477
gene-GWK60_B04367,1348,1351,1366,1174
gene-GWK60_B04389,5067,4049,5069,4515
gene-GWK60_B04411,946,862,1918,1691
gene-GWK60_B04433,8871,8119,13350,11753
gene-GWK60_B04455,6756,6649,3278,2822
gene-GWK60_B04477,680,655,510,407
gene-GWK60_B04499,3309,3098,4882,4247
gene-GWK60_B04521,74,95,158,147
gene-GWK60_B04543,2280,2221,2328,2026
gene-GWK60_B04565,409,416,419,394
gene-GWK60_B04587,726,681,543,467
gene-GWK60_B04609,517,496,545,505
gene-GWK60_B04631,205,172,313,294
gene-GWK60_B04653,4817,4812,5498,4950
gene-GWK60_B04675,597,690,443,389
gene-GWK60_B04697,3864,3835,4489,4128
gene-GWK60_B04719,818,655,748,711
gene-GWK60_B04741,608,658,861,689
gene-GWK60_B04763,454,484,724,596
gene-GWK60_B04785,355,349,546,481
gene-GWK60_B04807,2700,2545,2383,1945
gene-GWK60_B04829,531,557,795,677
gene-GWK60_B04851,0,0,0,0
gene-GWK60_B04873,0,0,0,0
gene-GWK60_B04895,1705,1651,2077,1947
gene-GWK60_B04917,1,0,0,0
gene-GWK60_C00011,145,107,55,67
gene-GWK60_C00033,669,681,734,614
gene-GWK60_C00055,752,717,721,618
gene-GWK60_C00077,657,464,780,729
gene-GWK60_C00099,2109,2374,1038,916
gene-GWK60_C00121,2671,2611,2438,2143
gene-GWK60_C00143,3217,3541,13755,12604
gene-GWK60_C00165,656,635,836,661
gene-GWK60_C00187,3676,2420,3848,3424
gene-GWK60_C00209,2874,2309,2880,2491
gene-GWK60_C00231,820,819,1386,1090
gene-GWK60_C00253,668,670,1028,811
gene-GWK60_C00275,1634,1719,2352,1892
gene-GWK60_C00297,1385,1420,1353,1293
gene-GWK60_C00319,722,641,596,519
gene-GWK60_C00341,2049,1853,1809,1679
gene-GWK60_C00363,749,802,1317,1205
gene-GWK60_C00385,670,620,755,707
gene-GWK60_C00407,1092,978,1013,817
gene-GWK60_C00429,487,515,589,445
gene-GWK60_C00451,539,495,618,508
gene-GWK60_C00473,8491,8239,10075,8720
gene-GWK60_C00495,3380,2971,2665,2622
