gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
GWK60_A00319,5392.757493895676,-1.3107458225840845,0.061936807552227344,4.0206122675280905e-100,1.0968146937064972e-98
GWK60_A00341,3711.859584419469,-1.317022283771362,0.06906736995753347,1.973870824547491e-81,4.4988873988062945e-80
GWK60_A00737,214.16567601424384,-1.0492797175778013,0.24856818171246015,6.124498443788334e-6,1.473069178005737e-5
GWK60_A00979,384.7585753531372,-1.5170242877138602,0.1850950149783126,4.005460455624421e-17,1.9383041634983985e-16
GWK60_A01067,544.1938172524143,-1.2519491599126005,0.15668012524354233,2.5053834668908104e-16,1.1683724039911004e-15
GWK60_A01111,1755.9430754418408,-1.5115552366542664,0.09602432452339091,1.2429558974952953e-56,1.8697608000893514e-55
GWK60_A01815,268.0267167126431,-2.092975065913752,0.23549795789094766,5.394267875487811e-20,2.999030661504047e-19
GWK60_A02101,2610.4081416156414,-3.3098879937865853,0.08742382162986766,0,0
GWK60_A02123,4167.646399066731,-1.509948695884462,0.067934532236217815,1.607392900113779e-109,4.781312779152003e-108
GWK60_A02607,390.8307770124294,-1.2149706042081498,0.18940426165661642,2.8054595978008834e-11,1.0089306545369981e-10
GWK60_A02651,2054.592724954427,-1.7079532204586547,0.08902073069127862,7.399661837354322e-83,1.7162651794568505e-81
GWK60_A03531,1212.0551266310254,-1.165026468057981,0.10726715996452071,4.641149769856916e-28,3.446495562524212e-27
GWK60_A03553,251.1470232298438,-1.1227800342647445,0.22403051235221894,1.2866253606308683e-7,3.5917722819308176e-7
GWK60_A04147,1303.2197104706067,-1.5362616638610305,0.10588302447421281,1.596270680367549e-48,2.0202800798401792e-47
GWK60_B00121,4638.2152464059045,-2.63775624049429,0.06733749820146323,0,0
GWK60_B00187,1023.5346059213778,-1.2497666629947075,0.11608137947799077,1.049291523917273e-27,7.705048637969934e-27
GWK60_B00319,2291.929507939793,-1.0112865078804523,0.08221102345504258,2.65435706514662e-35,2.4866886028464328e-34
GWK60_B00627,1815.2339762354488,-2.275377870722935,0.09749657832946405,2.401069029445166e-121,8.103607974377435e-120
GWK60_B00671,224.34952868584386,-1.431183163117172,0.23952170844750725,3.932835755484336e-10,1.3171997616173682e-9
GWK60_B00825,401.4758712182522,-1.184874098398275,0.1799324117297643,1.0024076345412019e-11,3.708837804539303e-11
GWK60_B01199,880.5279803015808,-1.4457818570203433,0.12491977911597703,7.372400977541018e-32,6.38415972808445e-31
GWK60_B01595,822.7709308313217,-1.1318758468038648,0.1272899403365254,1.4280402524129526e-19,7.775213990645497e-19
GWK60_B01837,724.6363930688241,-1.1848695350559015,0.13625631043220493,7.679449636431172e-19,4.051332899379772e-18
GWK60_B02365,2991.9893081477367,-1.292457931046375,0.07721430089679149,1.8701940263657883e-63,3.2283841143658606e-62
GWK60_B03245,4114.9809142696895,-3.10944092407824,0.07223446979405006,0,0
GWK60_B03509,1478.7376819252806,-2.269631919784718,0.1057603916484512,3.419747063198831e-103,9.526438247482458e-102
GWK60_B03993,2391.65152198012,-1.4532744759589262,0.08411782787277669,1.3810987533933816e-67,2.5513982233740893e-66
GWK60_B04037,917.1723665436926,-1.379211384417103,0.12376408816175073,1.1052786666496887e-29,8.711515239387143e-29
GWK60_B04103,63.817520796079066,-1.0040979454487824,0.4419623146707004,0.0053206515712078415,0.009133756283798268
GWK60_B04147,1125.8617643045654,-1.1629326952396126,0.11168704723812771,5.856829470575912e-26,4.057395679287128e-25
GWK60_B04169,966.2929913274422,-1.2483985190197397,0.11876061273689854,1.3919906517429117e-26,9.784820802972538e-26
GWK60_C00143,8992.365840444325,-1.5885747660100078,0.05436930083315132,1.6069074302768315e-188,8.057492971816684e-187
GWK60_C00561,1213.6322552625063,-1.1274240283951558,0.10969355348611154,2.298958453516741e-25,1.5498100202004661e-24
GWK60_C00583,1378.1718542329177,-1.9462395854598797,0.10652985546118851,2.330211198139966e-75,4.887873290122279e-74
GWK60_C00759,2173.5050153583898,-1.3390927412576283,0.08445289048459073,2.3600373533610461e-57,3.5912129090884127e-56
GWK60_C00847,676.0292135644821,-1.5909408994473326,0.14161378961323495,3.980913515633106e-30,3.185335814560533e-29
GWK60_C01243,995.1205222488869,-1.239825718063399,0.12174003262660724,4.473111482297654e-25,2.9849089929400694e-24
GWK60_C01529,797.6146093885305,-1.14762075412717,0.12920170582815907,1.4582732855440406e-19,7.923435344055081e-19
GWK60_C01815,3240.787456016613,-1.3204098945834828,0.07243596947902993,5.939666336388794e-75,1.236060998461937e-73
GWK60_C01837,1211.2452709229199,-2.142801793604364,0.1113632923262193,1.5247880359820232e-83,3.6000040401100234e-82
GWK60_C01903,252.68591007072416,-1.7486207495860762,0.22915902112689412,2.935901125527541e-15,1.301137998813342e-14
GWK60_C01991,339.1329960295447,-1.1903691015360083,0.19474480356461993,2.1450837932469966e-10,7.295779180520308e-10
GWK60_C02123,693.2920372095417,-3.0682918422217385,0.15346871381764374,5.256671028092042e-90,1.2993602330002158e-88
GWK60_C02321,853.791761143908,-1.4294222228720257,0.1270866808021917,3.923578949418127e-30,3.144237925218636e-29
GWK60_C02585,2736.567906680314,-2.419341009106189,0.08133753654710739,1.6744262459283795e-195,8.904903216982745e-194
GWK60_C02893,1453.2041158984032,-2.4945374108782112,0.10482805320487906,4.143219930173775e-126,1.4839491790724438e-124
GWK60_C02981,1981.224336347777,-1.1469658531263176,0.08760779626478864,8.784595377167345e-40,8.98075624481283e-39
GWK60_C03487,1064.2799855257165,-2.876873828309847,0.1273810302588956,4.0414427354375215e-114,1.266559285838009e-112
GWK60_C03817,575.8935557733448,-1.178394045115828,0.15040623862225105,1.179729152673835e-15,5.340734298218178e-15
GWK60_C04939,1027.2889145416173,-1.0836696047972867,0.11515846109148681,1.0430284888084705e-21,6.240392038155224e-21
GWK60_D00781,1001.1726939129626,-1.5706736502892085,0.11847742151723711,6.017303747404968e-41,6.348918683384199e-40
GWK60_D01001,1582.9884690594943,-1.3970674227871482,0.09727834783377183,1.372785718960376e-47,1.7046501911147122e-46
GWK60_D01067,430.85752910555453,-1.3317290136297963,0.18176609926762527,3.992452618374738e-14,1.6735878213171174e-13
GWK60_D03003,964.9257299947265,-1.2430811170963285,0.1207111867414805,1.5325285123094562e-25,1.042475790350037e-24
GWK60_D03025,160.48981209539673,-1.0100672037744511,0.2787288886622975,7.913204405482981e-5,1.703312395538344e-4
GWK60_D03069,898.4467621185698,-1.19543057152556,0.12337148044104673,7.375171932325265e-23,4.606201687270762e-22
GWK60_D03135,197.84681711730073,-1.0582276634076728,0.25243903309229976,7.002593448857637e-6,1.6735657970147738e-5
GWK60_D03289,1805.8062177278498,-1.4375931427271367,0.091578050010589,3.659286300293238e-56,5.427082358040535e-55
GWK60_D04279,9288.784532310583,-1.2997264233742425,0.05515655221394566,1.80658074430808e-123,6.341098412521361e-122
GWK60_D04345,1153.2518147851238,-1.7934792979740184,0.11203220867232495,1.4752300711487892e-58,2.2979545339048446e-57
GWK60_D04367,1186.5674915262869,-1.014099864754035,0.10771509984365168,1.598025674000525e-21,9.496168367508763e-21
GWK60_D04609,865.3584740975039,-1.0831367902758537,0.12728445707761038,4.25062699837784e-18,2.1727719559669252e-17
GWK60_D05071,912.8078917373987,-1.450856689350923,0.12328504168985582,9.356559438277236e-33,8.307299400089317e-32
GWK60_D05247,1773.1498637973232,-1.3816246432707058,0.09168101137811696,6.95009015871971e-52,9.430985743726617e-51
GWK60_D05423,69.36385966612835,-2.2903311772521615,0.46624366249974486,6.936184062808811e-8,1.9847287549287167e-7
GWK60_D06105,12961.16513052315,-2.2192312558447918,0.05003429846721667,0,0
GWK60_E00055,94.82593968198397,-1.0389320515352016,0.3639184012643371,0.0010176331816482752,0.0019231294692671102
GWK60_E01287,223.05136483291773,-1.0513566086499608,0.2366567206377212,2.324760154080934e-6,5.8229601385519114e-6
GWK60_E01353,1323.4379138652191,-1.2490691232453948,0.10338415265657458,2.8766819879893924e-34,2.6478550116720544e-33
GWK60_E01375,355.0741956526456,-1.1661074275609866,0.1894010291393561,1.6739758848443232e-10,5.719327082222817e-10
GWK60_E01573,3922.1638702194646,-1.2944824375468111,0.06774792156047837,1.2896460110731414e-82,2.978064143991267e-81
GWK60_E01705,525.8645201048203,-1.6752367883536687,0.17137368577365011,1.679485818734356e-23,1.0653605826067933e-22
GWK60_E02079,4182.619147876402,-1.5785899839667583,0.06675705347107526,2.1709182607528114e-123,7.519660949252337e-122
GWK60_E02145,569.8845793030707,-1.750938476783837,0.15468895174606495,1.411531610398376e-30,1.1504201128092028e-29
GWK60_E02321,5613.459347076789,-3.8377372181172076,0.06910237904369183,0,0
GWK60_E02365,1169.7030580505439,-1.0015136129994104,0.11065176335221832,4.181794628206842e-20,2.34224986356479e-19
GWK60_E02453,640.0451943657148,-1.1898113606876362,0.14672476680899363,1.133299471643251e-16,5.390082852937414e-16
GWK60_E02827,789.2543672736937,-1.9634151438713072,0.13760780656359578,3.3923640266863155e-47,4.173083317874638e-46
GWK60_E02959,432.5488143742169,-1.2392566705644705,0.1726620944865201,1.565583319415713e-13,6.360182235126334e-13
GWK60_E03003,1812.75433533026,-1.9852399809320616,0.09816386983168127,6.786045814516617e-92,1.7343947190985431e-90
