gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_A00011,1,1,1,0
gene-GWK60_A00033,2,14,10,6
gene-GWK60_A00055,217,202,204,162
gene-GWK60_A00077,2717,2988,1945,1723
gene-GWK60_A00099,6753,7855,10174,9387
gene-GWK60_A00121,1131,1404,1392,1316
gene-GWK60_A00143,1804,2065,2123,1898
gene-GWK60_A00165,1660,1741,1863,1607
gene-GWK60_A00187,1023,1171,979,904
gene-GWK60_A00209,480,636,1012,912
gene-GWK60_A00231,567,645,277,192
gene-GWK60_A00253,4871,5608,10489,9287
gene-GWK60_A00275,186,218,386,415
gene-GWK60_A00297,4788,5361,4835,4089
gene-GWK60_A00319,2407,2769,7948,7082
gene-GWK60_A00341,2520,2995,5479,4875
gene-GWK60_A00363,1904,2188,2018,1980
gene-GWK60_A00385,52480,61710,67044,69102
gene-GWK60_A00407,6943,7932,3293,3343
gene-GWK60_A00429,1499,1655,1706,1502
gene-GWK60_A00451,461,510,460,432
gene-GWK60_A00473,400,433,830,698
gene-GWK60_A00495,945,1156,1320,1143
gene-GWK60_A00517,65,99,642,485
gene-GWK60_A00539,10,8,11,6
gene-GWK60_A00561,0,0,0,0
gene-GWK60_A00583,31,45,9,14
gene-GWK60_A00605,433,516,225,198
gene-GWK60_A00627,23,21,22,19
gene-GWK60_A00649,133,186,136,165
gene-GWK60_A00671,2391,2857,1554,1381
gene-GWK60_A00693,1797,2165,1948,1687
gene-GWK60_A00715,801,840,1337,1155
gene-GWK60_A00737,58,77,308,264
gene-GWK60_A00759,348,348,564,509
gene-GWK60_A00781,1526,1822,2059,1851
gene-GWK60_A00803,860,1017,1381,1336
gene-GWK60_A00825,154,128,226,219
gene-GWK60_A00847,2920,3162,1144,931
gene-GWK60_A00869,716,747,9898,8187
gene-GWK60_A00891,670,691,895,821
gene-GWK60_A00913,632,655,1345,1145
gene-GWK60_A00935,12364,13710,8433,7547
gene-GWK60_A00957,1804,2003,4649,4049
gene-GWK60_A00979,379,444,588,532
gene-GWK60_A01001,3408,3673,681,547
gene-GWK60_A01023,3224,3697,1733,1490
gene-GWK60_A01045,269,314,808,684
gene-GWK60_A01067,265,321,777,727
gene-GWK60_A01089,432,478,836,711
gene-GWK60_A01111,797,892,2654,2429
gene-GWK60_A01133,9961,10717,1777,1559
gene-GWK60_A01155,105144,115577,771,787
gene-GWK60_A01177,817,936,599,545
gene-GWK60_A01199,931,970,359,333
gene-GWK60_A01221,1802,2005,355,415
gene-GWK60_A01243,700,939,442,442
gene-GWK60_A01265,4764,5401,12206,10674
gene-GWK60_A01287,1542,1854,1801,1563
gene-GWK60_A01309,2577,2950,3567,3301
gene-GWK60_A01331,0,0,0,0
gene-GWK60_A01353,696,765,16450,13412
gene-GWK60_A01375,6046,6700,38148,28210
gene-GWK60_A01397,63,88,17,15
gene-GWK60_A01419,756,803,116,130
gene-GWK60_A01441,1486,1557,1730,1563
gene-GWK60_A01463,3741,4077,640,524
gene-GWK60_A01485,4609,5115,4082,3523
gene-GWK60_A01507,1045,1208,895,680
gene-GWK60_A01529,13390,14119,2724,2366
gene-GWK60_A01551,7668,8420,7208,6107
gene-GWK60_A01573,1482,1651,719,597
gene-GWK60_A01595,8398,8960,27274,24668
gene-GWK60_A01617,1283,1437,3607,3292
gene-GWK60_A01639,156,200,113,126
gene-GWK60_A01661,3833,4706,3558,3092
gene-GWK60_A01683,1320,1590,648,586
gene-GWK60_A01705,1,2,0,0
gene-GWK60_A01727,2186,2558,3199,3142
gene-GWK60_A01749,0,0,0,0
gene-GWK60_A01771,278,272,1209,1042
gene-GWK60_A01793,1602,1785,878,720
gene-GWK60_A01815,1468,1716,485,372
gene-GWK60_A01837,1851,2154,1437,1280
gene-GWK60_A01859,2106,2530,1982,1752
gene-GWK60_A01881,0,0,0,0
gene-GWK60_A01903,1091,1187,8041,7106
gene-GWK60_A01925,3027,3290,15302,13180
gene-GWK60_A01947,867,910,556,493
gene-GWK60_A01969,456,525,120,105
gene-GWK60_A01991,0,0,0,0
gene-GWK60_A02013,2381,2594,8760,7654
gene-GWK60_A02035,11800,13482,16688,15030
gene-GWK60_A02057,4026,4797,410,434
gene-GWK60_A02079,110,129,124,125
gene-GWK60_A02101,414,455,5032,4257
gene-GWK60_A02123,1496,1593,6281,5759
gene-GWK60_A02145,8,0,1,3
gene-GWK60_A02167,7157,7832,7970,6982
gene-GWK60_A02189,4890,5143,2175,1985
gene-GWK60_A02211,3683,3855,5469,4885
gene-GWK60_A02233,2017,2249,2488,2489
gene-GWK60_A02255,0,0,0,0
gene-GWK60_A02277,1908,2144,981,827
gene-GWK60_A02299,3291,3922,2889,2640
gene-GWK60_A02321,728,872,1052,892
gene-GWK60_A02343,5014,5634,5616,4933
gene-GWK60_A02365,1575,1602,2763,2449
gene-GWK60_A02387,6099,6491,7918,7113
gene-GWK60_A02409,1323,1538,2575,2136
gene-GWK60_A02431,636,679,567,430
gene-GWK60_A02453,13531,15401,10864,9503
gene-GWK60_A02475,1694,1980,2548,2218
gene-GWK60_A02497,1036,1125,3444,3111
gene-GWK60_A02519,3262,3727,2399,2382
gene-GWK60_A02541,1808,1948,1076,1149
gene-GWK60_A02563,3762,3956,2318,2186
gene-GWK60_A02585,8789,9341,7896,7318
gene-GWK60_A02607,94,128,575,500
gene-GWK60_A02629,373,432,1342,1091
gene-GWK60_A02651,1678,1981,3282,2874
gene-GWK60_A02673,677,690,720,593
gene-GWK60_A02695,454,452,594,495
gene-GWK60_A02717,2239,2221,1220,1105
gene-GWK60_A02739,422,498,360,308
gene-GWK60_A02761,2639,2884,3609,2905
gene-GWK60_A02783,709,765,723,653
gene-GWK60_A02805,48,61,66,35
gene-GWK60_A02827,82,113,77,70
gene-GWK60_A02849,1018,1200,829,683
gene-GWK60_A02871,1383,1698,958,889
gene-GWK60_A02893,2833,2903,908,811
gene-GWK60_A02915,738,804,1375,1141
gene-GWK60_A02937,2191,2619,1690,1628
gene-GWK60_A02959,646,733,218,182
gene-GWK60_A02981,1114,1282,1045,907
gene-GWK60_A03003,6704,7045,5851,4618
gene-GWK60_A03025,968,990,348,245
gene-GWK60_A03047,3323,3313,26505,22836
gene-GWK60_A03069,511,528,622,467
gene-GWK60_A03091,282,252,1776,1581
gene-GWK60_A03113,34597,39736,97082,89197
gene-GWK60_A03135,179,217,463,389
gene-GWK60_A03157,6470,6640,52001,43833
gene-GWK60_A03179,17,23,4,6
gene-GWK60_A03201,947,1050,907,720
gene-GWK60_A03223,2650,3247,2445,2143
gene-GWK60_A03245,25077,28023,13435,11776
gene-GWK60_A03267,9254,10083,40853,37369
gene-GWK60_A03289,16,24,12,8
gene-GWK60_A03311,875,1027,973,865
gene-GWK60_A03333,969,1018,1440,1313
gene-GWK60_A03355,4272,4553,1752,1520
gene-GWK60_A03377,1751,1911,625,519
gene-GWK60_A03399,0,0,0,0
gene-GWK60_A03421,2469,2600,690,556
gene-GWK60_A03443,1600,1875,1341,1121
gene-GWK60_A03465,30,42,51,30
gene-GWK60_A03487,96,90,292,265
gene-GWK60_A03509,1474,1635,1398,1209
gene-GWK60_A03531,79,66,1767,1520
gene-GWK60_A03553,31,57,397,288
gene-GWK60_A03575,5153,5718,3838,3142
gene-GWK60_A03597,20874,25521,11900,11286
gene-GWK60_A03619,1202,1464,255,279
gene-GWK60_A03641,0,1,0,0
gene-GWK60_A03663,284,362,250,223
gene-GWK60_A03685,14,16,11,12
gene-GWK60_A03707,367,473,923,667
gene-GWK60_A03729,0,0,0,0
gene-GWK60_A03751,11821,12883,5843,5085
gene-GWK60_A03773,2375,2414,950,892
