gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
GWK60_A00055,770.4261362075911,2.6384317811209446,0.18985048455664133,6.744357231289941e-45,5.303389325902568e-44
GWK60_A00231,932.6396119932618,2.5567205723200774,0.18386784906113537,3.79299450240386e-45,3.004691428109082e-44
GWK60_A00605,474.7114077235625,1.4968093256589263,0.2151017476790464,1.130871335107081e-12,3.3549820770802287e-12
GWK60_A00649,289.2320307403197,1.166390620097568,0.2736969398615442,8.807186429693405e-6,1.7132322714566314e-5
GWK60_A00671,2694.6226838344874,1.123371587549603,0.11626611486555621,2.4955844381114453e-22,1.1086802486880238e-21
GWK60_A00759,1209.6982054486334,1.5281929883863878,0.1478329127951164,1.5504389163329348e-25,7.679198399163123e-25
GWK60_A01001,1556.4023777077607,1.7619049379333234,0.13719089032307288,2.517561745511139e-38,1.7539569246872306e-37
GWK60_A01155,94940.26287726974,7.71445822026163,0.09994851114308091,0,0
GWK60_A01177,1923.7715618266882,2.2610239797260454,0.13486818354979047,7.040932890106074e-64,7.879852553608075e-63
GWK60_A01199,620.7161051758839,1.0444061945282122,0.1959274500422532,5.094028686879444e-8,1.150970399183242e-7
GWK60_A01221,2398.4528445886235,3.2821646211398385,0.15039791648148618,3.583898915607968e-107,6.43389361641567e-106
GWK60_A01397,195.52713270288962,4.276458954078461,0.390143849726006,7.76410888081764e-29,4.289833268182855e-28
GWK60_A01419,1317.1418040633803,4.1187138370523435,0.1664735286798815,4.191398980679284e-136,9.462128170975551e-135
GWK60_A01463,5372.9142314158835,3.907416999201154,0.1094907738360694,4.829676914332564e-280,2.7025638903605626e-278
GWK60_A01507,1491.2712858817968,1.194921761012196,0.14376249224988166,4.137978025115036e-17,1.5016384094922226e-16
GWK60_A01529,10573.835446381445,2.6238275788078744,0.10583265019790788,8.580642669492866e-137,1.953860625174566e-135
GWK60_A01617,10863.068247242998,2.157991159711523,0.09512882266080208,3.506018207975078e-114,6.633689127319751e-113
GWK60_A01639,4850.516270508694,6.110186178473171,0.14452660127886113,0,0
GWK60_A01683,6000.144832162876,3.9905839861791783,0.1075223122332476,9.867788888550325e-302,6.570198677693002e-300
GWK60_A01815,3012.909072077194,3.4832131365511985,0.1251281167576081,3.18028857923517e-172,9.559038815301139e-171
GWK60_A01969,352.9890146519494,2.117243744136097,0.24405706572631794,8.186392027467286e-19,3.184942460390379e-18
GWK60_A02057,814.3256962578681,1.2057101305680176,0.17164709339709086,9.032629280012803e-13,2.6827572000489747e-12
GWK60_A02079,259.86465289299446,1.3341413573971739,0.2753184001025854,4.886542520344306e-7,1.0376751577315722e-6
GWK60_A02673,1374.5721488528961,1.3913084642847608,0.1419331574823564,4.2351023003667636e-23,1.9438602181439073e-22
GWK60_A02739,649.0111743770863,1.226898736516204,0.18323852495560602,9.193159424851907e-12,2.5969934787712694e-11
GWK60_A02827,179.62390474256256,1.62090514048604,0.326259509157513,1.9379584814702165e-7,4.224476424589034e-7
GWK60_A02871,1682.4141183851266,1.1024207562396249,0.13221080473660182,4.441637128588424e-17,1.6090228165547595e-16
GWK60_A02893,2219.298800352088,1.788329424272354,0.1256253708236608,1.3629492091408414e-46,1.1184263401062132e-45
GWK60_A03289,36.866130848313894,2.1165337224200096,0.74682997903331,6.948450834991041e-4,0.001137530388797164
GWK60_A03355,3014.130565208091,1.1330073531536533,0.11325465216718696,8.375884444843235e-24,3.926662404623477e-23
GWK60_A03421,2954.2535685471667,2.8518825920947064,0.12305495999690022,6.599728029078394e-120,1.3149458118542558e-118
GWK60_A03465,116.67269965980864,1.9292125397422024,0.42025406144646926,8.379520938625284e-7,1.7497530820630803e-6
GWK60_A03619,1865.6834260930877,3.4579647310493993,0.1578424015977442,6.946311958797272e-108,1.2599172725266777e-106
GWK60_A03795,1327.8327759636077,2.034790079219102,0.14482384875411375,1.6218270145168597e-45,1.296475698534754e-44
GWK60_A03993,1886.5051244386143,1.2339788428103815,0.13517415471156757,2.934419528151843e-20,1.2039818032822695e-19
GWK60_A04323,5599.972464153393,1.8330525595349525,0.10328599614123046,3.677666304189594e-71,4.540968253529874e-70
GWK60_A04345,3229.1241122286747,1.7308199912378253,0.11989051119838995,7.344421224620422e-48,6.200907807624947e-47
GWK60_A04389,156.86361326277432,1.4318749894459295,0.3431759209914679,1.0428774837063788e-5,2.0145191201966773e-5
GWK60_A04543,713.2125671570644,2.918794957531101,0.1927832195698465,9.764914133792128e-53,9.042860623899047e-52
GWK60_A04565,458.85431418457097,1.997533693855043,0.21712631859483292,7.688234351002105e-21,3.2146353486701966e-20
GWK60_B00209,116.65135497915892,1.136086195258786,0.4035625056882044,0.002038716666966098,0.00318682010943289
GWK60_B00297,55.618970378861604,2.2564848855272697,0.6573187867715037,6.17207104534188e-5,1.1175591634594937e-4
GWK60_B00407,4318.510028434209,1.0130585805805745,0.10527596925196084,3.7222756977046058e-22,1.6370543620339655e-21
GWK60_B00605,2749.4991640901144,1.3134713622649028,0.11666346796491554,8.515748468475634e-30,4.842468858830468e-29
GWK60_B00671,586.7081294498009,1.0846649216334712,0.18956106958838498,5.638333978517694e-9,1.3493010339855809e-8
GWK60_B00781,5412.530616029561,1.0640528300516738,0.10328502702276894,3.7198726450544745e-25,1.8236281704563507e-24
GWK60_B00891,1031.3714151907973,1.4376269552456578,0.15590414703495067,1.0536166167954445e-20,4.384512186981043e-20
GWK60_B00913,3800.6722295918507,1.2497128992889093,0.12013465699816715,9.397063912858439e-26,4.694069912785887e-25
