gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_C02211,1149,1063,1066,930
gene-GWK60_C02233,408,366,264,187
gene-GWK60_C02255,2,5,5,1
gene-GWK60_C02277,489,437,499,426
gene-GWK60_C02299,1429,1324,1084,916
gene-GWK60_C02321,760,736,1278,1161
gene-GWK60_C02343,625,590,777,694
gene-GWK60_C02365,2323,2054,728,632
gene-GWK60_C02387,1845,1878,2788,2421
gene-GWK60_C02409,9,7,11,16
gene-GWK60_C02431,1055,955,924,742
gene-GWK60_C02453,1605,1449,1657,1362
gene-GWK60_C02475,601,571,751,566
gene-GWK60_C02497,354,358,346,362
gene-GWK60_C02519,2341,2038,2332,1903
gene-GWK60_C02541,479,441,756,703
gene-GWK60_C02563,4930,4317,5343,4986
gene-GWK60_C02585,1953,1806,4753,4259
gene-GWK60_C02607,1179,1089,1473,1263
gene-GWK60_C02629,2104,2129,2681,2235
gene-GWK60_C02651,5041,4729,4929,4863
gene-GWK60_C02673,3521,3630,2593,2362
gene-GWK60_C02695,0,0,0,0
gene-GWK60_C02717,9700,8876,5014,4209
gene-GWK60_C02739,901,776,1381,1152
gene-GWK60_C02761,0,0,0,0
gene-GWK60_C02783,2330,2246,2752,2384
gene-GWK60_C02805,3850,3511,2862,2648
gene-GWK60_C02827,722,757,159,154
gene-GWK60_C02849,105,92,71,68
gene-GWK60_C02871,2164,1947,1469,1283
gene-GWK60_C02893,1103,966,2556,2270
gene-GWK60_C02915,196,219,266,204
gene-GWK60_C02937,1312,1103,1798,1663
gene-GWK60_C02959,500,387,444,406
gene-GWK60_C02981,3240,3238,2809,2532
gene-GWK60_C03003,3161,2962,3267,2849
gene-GWK60_C03025,2974,2648,2991,2726
gene-GWK60_C03047,3756,3385,1613,1440
gene-GWK60_C03069,729,688,698,559
gene-GWK60_C03091,723,666,964,873
gene-GWK60_C03113,2721,2415,2409,2145
gene-GWK60_C03135,671,652,679,606
gene-GWK60_C03157,815,766,808,828
gene-GWK60_C03179,63,77,85,65
gene-GWK60_C03201,18762,17420,13636,12573
gene-GWK60_C03223,8994,8124,11391,10492
