gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-KLLA0_A10373g,507,432,169,190
gene-KLLA0_A10395g,422,438,168,194
gene-KLLA0_A10417g,21496,21614,27807,31246
gene-KLLA0_A10439g,2331,2450,1666,1749
gene-KLLA0_A10461g,269,280,574,659
gene-KLLA0_A10483g,99,108,8626,9327
gene-KLLA0_A10505g,6,5,10,10
gene-KLLA0_A10527g,383,415,138,193
gene-KLLA0_A10549g,3002,3070,2075,2299
gene-KLLA0_A10571g,214,211,41,60
gene-KLLA0_A10593g,4611,4904,6914,9217
gene-KLLA0_A10615r,0,0,0,0
gene-KLLA0_A10637g,287,309,119,136
gene-KLLA0_A10659g,579,581,456,561
gene-KLLA0_A10681g,612,675,534,640
gene-KLLA0_A10703g,1341,1404,1492,1407
gene-KLLA0_A10725r,0,0,0,0
gene-KLLA0_A10769g,225,262,394,457
gene-KLLA0_A10791g,4769,5099,1357,1523
gene-KLLA0_A10813g,281,275,2635,3088
gene-KLLA0_A10835g,2102,2142,2383,2675
gene-KLLA0_A10857g,1166,1249,1710,2038
gene-KLLA0_A10879r,0,0,0,0
gene-KLLA0_A10901g,1534,1565,689,870
gene-KLLA0_A10923g,526,534,498,569
gene-KLLA0_A10945g,2166,2330,1227,1426
gene-KLLA0_A10967g,426,470,294,401
gene-KLLA0_A10989g,3483,3590,1455,1536
gene-KLLA0_A11011g,148050,150522,204293,245883
gene-KLLA0_A11033g,1174,1221,685,815
gene-KLLA0_A11044g,124,156,134,159
gene-KLLA0_A11066g,189,199,328,392
gene-KLLA0_A11088g,200,217,267,322
gene-KLLA0_A11110g,452,490,11892,12266
gene-KLLA0_A11132g,2603,2489,3606,3916
gene-KLLA0_A11154r,0,0,0,0
gene-KLLA0_A11176g,6640,6706,3391,3814
gene-KLLA0_A11198g,1059,1062,751,791
gene-KLLA0_A11209g,44,35,54,54
gene-KLLA0_A11220g,39,34,27,39
gene-KLLA0_A11242g,543,570,436,474
gene-KLLA0_A11264r,0,0,0,0
gene-KLLA0_A11286g,3387,3483,3856,4491
gene-KLLA0_A11308g,1387,1350,1769,1893
gene-KLLA0_A11330g,799,890,792,921
gene-KLLA0_A11352g,3762,4160,1362,1702
gene-KLLA0_A11374g,1099,1187,782,896
gene-KLLA0_A11396g,4336,4564,2834,3387
gene-KLLA0_A11440g,632,554,277,331
gene-KLLA0_A11462g,2642,2705,1036,1251
gene-KLLA0_A11484g,651,671,814,1035
gene-KLLA0_A11506g,845,927,562,581
gene-KLLA0_A11528g,331,395,369,527
gene-KLLA0_A11550g,298,294,179,170
gene-KLLA0_A11572g,762,739,647,627
gene-KLLA0_A11594g,1640,1588,2168,2173
gene-KLLA0_A11605g,232,215,117,133
gene-KLLA0_A11616g,946,986,766,847
gene-KLLA0_A11638g,4365,4248,4305,4669
gene-KLLA0_A11660g,823,889,2065,2287
gene-KLLA0_A11682g,813,834,673,756
gene-KLLA0_A11704g,4853,4973,2682,3479
gene-KLLA0_A11748g,875,813,246,238
gene-KLLA0_A11770g,3328,3666,3219,3808
gene-KLLA0_A11792g,1250,1374,666,733
gene-KLLA0_A11814g,1213,1273,3195,3871
gene-KLLA0_A11836g,1345,1420,232,288
gene-KLLA0_A11858g,375132,362176,288111,353630
gene-KLLA0_A11913g,16,11,15,5
gene-KLLA0_A11935g,1785,1860,1081,1249
gene-KLLA0_A11957g,643,718,429,607
gene-KLLA0_A11979g,1522,1542,721,848
gene-KLLA0_A12001g,160,153,383,556
gene-KLLA0_A12045g,1361,1376,1908,2076
gene-KLLA0_A12067g,275,282,207,244
gene-KLLA0_A12089g,946,956,1438,1862
gene-KLLA0_B00143g,495,385,105,56
gene-KLLA0_B00166g,47,27,4,12
gene-KLLA0_B00187g,0,0,0,0
gene-KLLA0_B00220g,362,347,11,19
gene-KLLA0_B00242g,2341,2415,1339,1662
gene-KLLA0_B00264g,586,537,230,208
gene-KLLA0_B00286g,38901,40612,155,154
gene-KLLA0_B00308g,248,270,30,29
gene-KLLA0_B00352g,3547,3585,2852,3049
gene-KLLA0_B00385g,894,952,10631,11395
gene-KLLA0_B00407g,329,323,5042,5721
gene-KLLA0_B00429g,1186,1242,5149,6156
gene-KLLA0_B00451g,564,660,243,252
gene-KLLA0_B00473g,381,369,1282,1575
gene-KLLA0_B00495g,495,576,146,189
gene-KLLA0_B00517g,28,56,21,27
gene-KLLA0_B00539g,2200,2307,1601,1725
gene-KLLA0_B00561g,2804,2822,2009,2350
gene-KLLA0_B00583g,2547,2562,1504,1566
gene-KLLA0_B00627g,262,291,318,367
gene-KLLA0_B00649g,1082,1154,825,1123
gene-KLLA0_B00671g,1853,1960,1596,1761
gene-KLLA0_B00693g,1298,1321,1559,1495
gene-KLLA0_B00715g,1702,1741,1305,1296
gene-KLLA0_B00737g,376,341,284,358
