gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-KDRO_A02850,5,0,0,1
gene-KDRO_A04150,10,23,16,26
gene-KDRO_A04940,87,54,36,67
gene-KDRO_B02650,2,1,2,3
gene-KDRO_B05790,0,0,1,1
gene-KDRO_B06350,2,0,0,0
gene-KDRO_C01800,355,280,52,46
gene-KDRO_C02880,12792,14666,193,228
gene-KDRO_D00400,4,15,7,18
gene-KDRO_D02850,0,2,0,2
gene-KDRO_D07380,18,17,91,157
gene-KDRO_E00600,0,2,0,1
gene-KDRO_E02810,1,0,2,5
gene-KDRO_E03520,0,0,3,2
gene-KDRO_E04050,2,0,0,0
gene-KDRO_E04190,1,0,0,3
gene-KDRO_E06940,0,0,0,0
gene-KDRO_E07690,0,0,0,0
gene-KDRO_E08030,44,48,762,636
gene-KDRO_F01520,663,745,370,396
gene-KDRO_F02730,2,0,4,4
gene-KDRO_F03810,10,13,5,11
gene-KDRO_F05460,2,1,0,3
gene-KDRO_F05680,0,0,0,0
gene-KDRO_F08710,0,0,1,0
gene-KLLA0_A00110g,90,26,51,0
gene-KLLA0_A00132g,528,542,53,61
gene-KLLA0_A00143g,12,6,9,7
gene-KLLA0_A00154g,2581,2709,1161,1345
gene-KLLA0_A00176g,48723,61495,39,75
gene-KLLA0_A00198g,911,898,299,374
gene-KLLA0_A00220g,3626,3631,2085,2240
gene-KLLA0_A00242g,492,466,1323,1565
gene-KLLA0_A00264g,10964,9647,4763,5569
gene-KLLA0_A00286g,1779,2066,2083,2453
gene-KLLA0_A00308r,0,0,0,0
gene-KLLA0_A00352g,1496,1404,1100,1298
gene-KLLA0_A00374g,4911,5238,5446,6985
gene-KLLA0_A00396g,1106,1191,1160,1247
gene-KLLA0_A00418g,3655,4039,11786,15022
gene-KLLA0_A00440g,684,666,812,919
gene-KLLA0_A00462g,581,633,576,615
gene-KLLA0_A00484g,2378,2502,2558,2921
gene-KLLA0_A00506g,168,204,168,215
gene-KLLA0_A00528g,4943,6097,4856,4727
gene-KLLA0_A00539g,101,86,46,80
gene-KLLA0_A00550g,1953,2003,775,966
gene-KLLA0_A00572g,1334,1504,917,1008
gene-KLLA0_A00594g,2322,2653,4260,4615
gene-KLLA0_A00616g,2076,1777,11731,16079
gene-KLLA0_A00638g,1299,1615,1324,1322
gene-KLLA0_A00660g,3648,4065,1116,1128
gene-KLLA0_A00682g,4357,4932,8554,10265
gene-KLLA0_A00715g,726,707,833,919
gene-KLLA0_A00737g,1894,2144,2294,2330
gene-KLLA0_A00759g,974,1010,599,702
gene-KLLA0_A00781g,961,978,661,768
gene-KLLA0_A00803g,686,796,600,707
gene-KLLA0_A00825g,343,382,295,322
gene-KLLA0_A00847g,357,314,389,407
gene-KLLA0_A00869g,1094,1083,1480,1598
gene-KLLA0_A00891g,709,744,364,403
gene-KLLA0_A00913g,477,519,210,275
gene-KLLA0_A00935g,908,910,658,708
gene-KLLA0_A00957g,7262,8087,6051,6653
gene-KLLA0_A00979g,942,906,1082,1227
gene-KLLA0_A01001g,2790,2756,8095,9776
gene-KLLA0_A01023g,1104,1359,972,1064
gene-KLLA0_A01045g,1173,1351,995,1117
gene-KLLA0_A01067g,1382,1278,607,648
gene-KLLA0_A01089g,655,588,176,259
gene-KLLA0_A01111g,464,455,452,505
gene-KLLA0_A01133g,486,544,550,659
gene-KLLA0_A01155g,4066,4456,2537,2864
gene-KLLA0_A01177g,2745,2996,2526,3051
gene-KLLA0_A01199g,13362,15145,17748,19487
gene-KLLA0_A01221g,3520,3647,1658,1902
gene-KLLA0_A01287g,162,192,199,241
gene-KLLA0_A01297g,240,255,207,254
gene-KLLA0_A01309g,226,223,27,35
gene-KLLA0_A01320g,970,932,353,420
gene-KLLA0_A01342g,2259,2449,1795,1376
gene-KLLA0_A01364g,4323,4327,4706,5584
gene-KLLA0_A01386g,897,875,577,756
gene-KLLA0_A01408g,4458,4713,1135,1447
gene-KLLA0_A01430g,1448,1509,665,795
gene-KLLA0_A01452g,6256,6344,6492,7508
gene-KLLA0_A01474g,812,763,490,365
gene-KLLA0_A01496g,261,280,215,233
gene-KLLA0_A01518g,765,761,628,798
gene-KLLA0_A01551g,55,66,79,79
gene-KLLA0_A01573g,1121,1166,1311,1453
gene-KLLA0_A01606g,859,967,420,487
gene-KLLA0_A01628g,10794,12942,4788,5291
gene-KLLA0_A01650g,1235,1289,1005,1243
gene-KLLA0_A01672g,693,780,609,659
gene-KLLA0_A01694g,50985,56738,1659,1880
gene-KLLA0_A01738g,7139,7550,15415,18992
gene-KLLA0_A01760g,7210,8037,2009,2023
gene-KLLA0_A01782g,2077,2414,1554,1977
gene-KLLA0_A01804g,2390,2403,875,1054
gene-KLLA0_A01826g,2294,2400,1666,1631
gene-KLLA0_A01848g,1507,1797,212,289
gene-KLLA0_A01870g,769,758,474,493
gene-KLLA0_A01903g,810,842,16751,21651
gene-KLLA0_A01925g,1153,1207,1015,1158
gene-KLLA0_A01947g,1353,1516,730,891
gene-KLLA0_A01969g,1940,2147,929,1053
gene-KLLA0_A01991g,3613,3572,2816,3599
gene-KLLA0_A02013g,1285,1380,1028,1271
gene-KLLA0_A02035g,1287,1465,2064,2449
gene-KLLA0_A02042r,0,0,0,0
gene-KLLA0_A02049r,0,0,0,0
gene-KLLA0_A02057g,592,620,643,817
gene-KLLA0_A02079g,553,621,415,480
gene-KLLA0_A02101g,356,324,424,441
gene-KLLA0_A02123g,1472,1689,911,999
gene-KLLA0_A02145g,444,430,234,264
gene-KLLA0_A02167g,784,770,512,520
gene-KLLA0_A02189g,1415,1350,1240,1210
gene-KLLA0_A02211g,581,559,589,697
gene-KLLA0_A02233g,1925,1972,1731,2234
gene-KLLA0_A02255g,729,709,1041,1176
gene-KLLA0_A02277g,896,908,1489,1754
gene-KLLA0_A02299g,116,123,87,148
gene-KLLA0_A02321g,1306,1547,1962,2166
gene-KLLA0_A02343g,2837,1790,2906,3425
gene-KLLA0_A02365g,3233,3408,1546,1854
gene-KLLA0_A02387g,549,552,28,28
gene-KLLA0_A02409r,0,0,0,0
gene-KLLA0_A02431g,147,158,82,109
gene-KLLA0_A02453g,2503,2728,2064,2560
gene-KLLA0_A02475g,5589,6323,2678,3369
gene-KLLA0_A02497g,1518,1575,1007,1216
gene-KLLA0_A02519g,2273,2509,1039,1197
gene-KLLA0_A02541g,1958,2094,1545,1453
gene-KLLA0_A02563g,589,615,85,75
gene-KLLA0_A02585g,1860,1918,780,870
gene-KLLA0_A02607g,22610,22145,17439,21431
gene-KLLA0_A02629g,6745,8646,1809,2045
gene-KLLA0_A02651g,568,563,393,413
gene-KLLA0_A02673g,12229,13435,24957,31782
gene-KLLA0_A02695g,2447,2417,1050,992
gene-KLLA0_A02717g,12536,14135,2261,2407
gene-KLLA0_A02739g,1377,1416,630,698
gene-KLLA0_A02761g,2246,2236,3451,3571
gene-KLLA0_A02783r,0,0,0,0
gene-KLLA0_A02827g,2724,2969,2169,2651
gene-KLLA0_A02849g,311,296,284,304
gene-KLLA0_A02871g,300,298,138,191
gene-KLLA0_A02893g,629,700,2124,2333
gene-KLLA0_A02915g,454,485,912,952
gene-KLLA0_A02937g,450,443,390,505
gene-KLLA0_A02959g,998,1041,1168,1402
gene-KLLA0_A02981g,473,518,327,369
gene-KLLA0_A03003g,575,594,285,278
gene-KLLA0_A03025g,12505,16380,5092,6690
gene-KLLA0_A03047g,1844,1889,2518,2359
gene-KLLA0_A03069g,1255,1509,1468,1863
gene-KLLA0_A03091g,4065,4983,3025,2880
gene-KLLA0_A03113g,1535,1438,1185,1407
gene-KLLA0_A03135g,837,867,508,658
gene-KLLA0_A03157g,3580,4053,2585,3255
gene-KLLA0_A03179g,657,789,941,1028
gene-KLLA0_A03201g,2363,3112,3382,3513
gene-KLLA0_A03223g,900,913,439,526
gene-KLLA0_A03245g,669,695,505,654
gene-KLLA0_A03267g,322,294,778,885
gene-KLLA0_A03289g,208,225,140,158
gene-KLLA0_A03311g,250,257,292,238
gene-KLLA0_A03333g,5372,5508,1696,1905
gene-KLLA0_A03355g,2377,2309,3798,3997
