gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-KDRO_A02850,0,0,0,1
gene-KDRO_A04150,22,13,16,26
gene-KDRO_A04940,53,52,36,67
gene-KDRO_B02650,4,6,2,3
gene-KDRO_B05790,0,0,1,1
gene-KDRO_B06350,0,0,0,0
gene-KDRO_C01800,17,25,52,46
gene-KDRO_C02880,13140,9679,193,228
gene-KDRO_D00400,15,21,7,18
gene-KDRO_D02850,0,1,0,2
gene-KDRO_D07380,216,170,91,157
gene-KDRO_E00600,2,0,0,1
gene-KDRO_E02810,1,0,2,5
gene-KDRO_E03520,3,0,3,2
gene-KDRO_E04050,0,0,0,0
gene-KDRO_E04190,0,3,0,3
gene-KDRO_E06940,0,0,0,0
gene-KDRO_E07690,0,0,0,0
gene-KDRO_E08030,1773,1449,762,636
gene-KDRO_F01520,171,185,370,396
gene-KDRO_F02730,0,3,4,4
gene-KDRO_F03810,5,12,5,11
gene-KDRO_F05460,0,0,0,3
gene-KDRO_F05680,0,0,0,0
gene-KDRO_F08710,0,0,1,0
gene-KLLA0_A00110g,32,37,51,0
gene-KLLA0_A00132g,42,57,53,61
gene-KLLA0_A00143g,0,6,9,7
gene-KLLA0_A00154g,58,89,1161,1345
gene-KLLA0_A00176g,9518,8068,39,75
gene-KLLA0_A00198g,219,203,299,374
gene-KLLA0_A00220g,292,343,2085,2240
gene-KLLA0_A00242g,945,578,1323,1565
gene-KLLA0_A00264g,2041,2577,4763,5569
gene-KLLA0_A00286g,2089,1606,2083,2453
gene-KLLA0_A00308r,0,0,0,0
gene-KLLA0_A00352g,2623,2568,1100,1298
gene-KLLA0_A00374g,14426,12618,5446,6985
gene-KLLA0_A00396g,1020,880,1160,1247
gene-KLLA0_A00418g,3211,2430,11786,15022
gene-KLLA0_A00440g,885,805,812,919
gene-KLLA0_A00462g,367,379,576,615
gene-KLLA0_A00484g,672,564,2558,2921
gene-KLLA0_A00506g,36,29,168,215
gene-KLLA0_A00528g,3413,2711,4856,4727
gene-KLLA0_A00539g,125,92,46,80
gene-KLLA0_A00550g,516,493,775,966
gene-KLLA0_A00572g,1099,887,917,1008
gene-KLLA0_A00594g,5679,4483,4260,4615
gene-KLLA0_A00616g,29388,23438,11731,16079
gene-KLLA0_A00638g,1707,1258,1324,1322
gene-KLLA0_A00660g,322,296,1116,1128
gene-KLLA0_A00682g,17659,13829,8554,10265
gene-KLLA0_A00715g,1127,826,833,919
gene-KLLA0_A00737g,4062,2940,2294,2330
gene-KLLA0_A00759g,802,657,599,702
gene-KLLA0_A00781g,671,663,661,768
gene-KLLA0_A00803g,1093,873,600,707
gene-KLLA0_A00825g,480,358,295,322
gene-KLLA0_A00847g,434,423,389,407
gene-KLLA0_A00869g,2782,2113,1480,1598
gene-KLLA0_A00891g,466,365,364,403
gene-KLLA0_A00913g,365,316,210,275
gene-KLLA0_A00935g,1179,873,658,708
gene-KLLA0_A00957g,8850,6041,6051,6653
gene-KLLA0_A00979g,1239,1081,1082,1227
gene-KLLA0_A01001g,6679,4947,8095,9776
gene-KLLA0_A01023g,1456,1223,972,1064
gene-KLLA0_A01045g,1166,945,995,1117
gene-KLLA0_A01067g,496,536,607,648
gene-KLLA0_A01089g,238,210,176,259
gene-KLLA0_A01111g,576,486,452,505
gene-KLLA0_A01133g,932,661,550,659
gene-KLLA0_A01155g,3485,3018,2537,2864
gene-KLLA0_A01177g,3429,2882,2526,3051
gene-KLLA0_A01199g,79640,56830,17748,19487
gene-KLLA0_A01221g,1019,989,1658,1902
gene-KLLA0_A01287g,189,164,199,241
gene-KLLA0_A01297g,386,269,207,254
gene-KLLA0_A01309g,34,30,27,35
gene-KLLA0_A01320g,383,323,353,420
gene-KLLA0_A01342g,1922,1382,1795,1376
gene-KLLA0_A01364g,8549,6749,4706,5584
gene-KLLA0_A01386g,559,457,577,756
gene-KLLA0_A01408g,873,861,1135,1447
gene-KLLA0_A01430g,1028,922,665,795
gene-KLLA0_A01452g,19559,14136,6492,7508
gene-KLLA0_A01474g,595,437,490,365
gene-KLLA0_A01496g,262,220,215,233
gene-KLLA0_A01518g,1102,932,628,798
gene-KLLA0_A01551g,150,127,79,79
gene-KLLA0_A01573g,1099,780,1311,1453
gene-KLLA0_A01606g,512,404,420,487
gene-KLLA0_A01628g,8075,5187,4788,5291
gene-KLLA0_A01650g,1286,1037,1005,1243
gene-KLLA0_A01672g,652,562,609,659
gene-KLLA0_A01694g,48145,36822,1659,1880
gene-KLLA0_A01738g,11042,8261,15415,18992
gene-KLLA0_A01760g,3155,2580,2009,2023
gene-KLLA0_A01782g,2067,1593,1554,1977
gene-KLLA0_A01804g,1168,889,875,1054
gene-KLLA0_A01826g,2218,1600,1666,1631
gene-KLLA0_A01848g,339,239,212,289
gene-KLLA0_A01870g,382,343,474,493
gene-KLLA0_A01903g,40781,34242,16751,21651
gene-KLLA0_A01925g,1426,1035,1015,1158
gene-KLLA0_A01947g,1497,1095,730,891
gene-KLLA0_A01969g,1529,946,929,1053
gene-KLLA0_A01991g,2298,1810,2816,3599
gene-KLLA0_A02013g,383,338,1028,1271
gene-KLLA0_A02035g,4950,3675,2064,2449
gene-KLLA0_A02042r,0,0,0,0
gene-KLLA0_A02049r,0,0,0,0
gene-KLLA0_A02057g,920,645,643,817
gene-KLLA0_A02079g,1108,659,415,480
gene-KLLA0_A02101g,439,382,424,441
gene-KLLA0_A02123g,373,337,911,999
gene-KLLA0_A02145g,412,367,234,264
gene-KLLA0_A02167g,722,587,512,520
gene-KLLA0_A02189g,1474,1160,1240,1210
gene-KLLA0_A02211g,828,643,589,697
gene-KLLA0_A02233g,2479,2111,1731,2234
gene-KLLA0_A02255g,1568,1229,1041,1176
gene-KLLA0_A02277g,3197,2435,1489,1754
gene-KLLA0_A02299g,131,135,87,148
gene-KLLA0_A02321g,3058,2303,1962,2166
gene-KLLA0_A02343g,2143,2571,2906,3425
gene-KLLA0_A02365g,954,1003,1546,1854
gene-KLLA0_A02387g,31,24,28,28
gene-KLLA0_A02409r,0,0,0,0
gene-KLLA0_A02431g,60,51,82,109
gene-KLLA0_A02453g,1701,1357,2064,2560
