gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-KDRO_A02850,4,1,0,1
gene-KDRO_A04150,13,15,16,26
gene-KDRO_A04940,75,45,36,67
gene-KDRO_B02650,4,0,2,3
gene-KDRO_B05790,2,1,1,1
gene-KDRO_B06350,0,0,0,0
gene-KDRO_C01800,326,282,52,46
gene-KDRO_C02880,14183,11631,193,228
gene-KDRO_D00400,16,13,7,18
gene-KDRO_D02850,1,1,0,2
gene-KDRO_D07380,13,8,91,157
gene-KDRO_E00600,2,0,0,1
gene-KDRO_E02810,0,0,2,5
gene-KDRO_E03520,3,1,3,2
gene-KDRO_E04050,0,0,0,0
gene-KDRO_E04190,0,0,0,3
gene-KDRO_E06940,1,0,0,0
gene-KDRO_E07690,0,0,0,0
gene-KDRO_E08030,20,17,762,636
gene-KDRO_F01520,860,671,370,396
gene-KDRO_F02730,1,2,4,4
gene-KDRO_F03810,28,9,5,11
gene-KDRO_F05460,1,1,0,3
gene-KDRO_F05680,1,1,0,0
gene-KDRO_F08710,0,0,1,0
gene-KLLA0_A00110g,240,152,51,0
gene-KLLA0_A00132g,857,714,53,61
gene-KLLA0_A00143g,27,42,9,7
gene-KLLA0_A00154g,8646,6715,1161,1345
gene-KLLA0_A00176g,44998,34401,39,75
gene-KLLA0_A00198g,577,479,299,374
gene-KLLA0_A00220g,4106,3216,2085,2240
gene-KLLA0_A00242g,1152,932,1323,1565
gene-KLLA0_A00264g,10819,9066,4763,5569
gene-KLLA0_A00286g,2923,2554,2083,2453
gene-KLLA0_A00308r,0,0,0,0
gene-KLLA0_A00352g,2812,2233,1100,1298
gene-KLLA0_A00374g,9880,8165,5446,6985
gene-KLLA0_A00396g,1234,1026,1160,1247
gene-KLLA0_A00418g,5533,4878,11786,15022
gene-KLLA0_A00440g,806,601,812,919
gene-KLLA0_A00462g,763,703,576,615
gene-KLLA0_A00484g,2200,1705,2558,2921
gene-KLLA0_A00506g,184,168,168,215
gene-KLLA0_A00528g,4269,3545,4856,4727
gene-KLLA0_A00539g,113,72,46,80
gene-KLLA0_A00550g,2144,1788,775,966
gene-KLLA0_A00572g,1485,1223,917,1008
gene-KLLA0_A00594g,3055,2618,4260,4615
gene-KLLA0_A00616g,1286,1050,11731,16079
gene-KLLA0_A00638g,1429,1130,1324,1322
gene-KLLA0_A00660g,3534,3188,1116,1128
gene-KLLA0_A00682g,5512,4640,8554,10265
gene-KLLA0_A00715g,687,622,833,919
gene-KLLA0_A00737g,2611,2111,2294,2330
gene-KLLA0_A00759g,978,848,599,702
gene-KLLA0_A00781g,1373,1081,661,768
gene-KLLA0_A00803g,900,723,600,707
gene-KLLA0_A00825g,384,353,295,322
gene-KLLA0_A00847g,686,581,389,407
gene-KLLA0_A00869g,1398,1127,1480,1598
gene-KLLA0_A00891g,656,516,364,403
gene-KLLA0_A00913g,517,395,210,275
gene-KLLA0_A00935g,773,692,658,708
gene-KLLA0_A00957g,7458,6308,6051,6653
gene-KLLA0_A00979g,897,808,1082,1227
gene-KLLA0_A01001g,5193,4286,8095,9776
gene-KLLA0_A01023g,1515,1265,972,1064
gene-KLLA0_A01045g,1160,975,995,1117
gene-KLLA0_A01067g,1640,1281,607,648
gene-KLLA0_A01089g,537,456,176,259
gene-KLLA0_A01111g,617,561,452,505
gene-KLLA0_A01133g,785,614,550,659
gene-KLLA0_A01155g,3856,3257,2537,2864
gene-KLLA0_A01177g,3840,3158,2526,3051
gene-KLLA0_A01199g,19651,16171,17748,19487
gene-KLLA0_A01221g,3942,3374,1658,1902
gene-KLLA0_A01287g,263,199,199,241
gene-KLLA0_A01297g,245,199,207,254
gene-KLLA0_A01309g,127,75,27,35
gene-KLLA0_A01320g,1058,894,353,420
gene-KLLA0_A01342g,2030,1661,1795,1376
gene-KLLA0_A01364g,5780,4973,4706,5584
gene-KLLA0_A01386g,1050,814,577,756
gene-KLLA0_A01408g,4974,4170,1135,1447
gene-KLLA0_A01430g,1698,1332,665,795
gene-KLLA0_A01452g,5926,4913,6492,7508
gene-KLLA0_A01474g,730,670,490,365
gene-KLLA0_A01496g,378,338,215,233
gene-KLLA0_A01518g,993,816,628,798
gene-KLLA0_A01551g,79,66,79,79
gene-KLLA0_A01573g,976,799,1311,1453
gene-KLLA0_A01606g,1206,918,420,487
gene-KLLA0_A01628g,5796,4730,4788,5291
gene-KLLA0_A01650g,1230,1026,1005,1243
gene-KLLA0_A01672g,897,803,609,659
gene-KLLA0_A01694g,44735,36851,1659,1880
gene-KLLA0_A01738g,9113,7612,15415,18992
gene-KLLA0_A01760g,6678,5283,2009,2023
gene-KLLA0_A01782g,2153,1838,1554,1977
gene-KLLA0_A01804g,2307,1860,875,1054
gene-KLLA0_A01826g,2138,1727,1666,1631
gene-KLLA0_A01848g,1357,1084,212,289
gene-KLLA0_A01870g,662,485,474,493
gene-KLLA0_A01903g,335,266,16751,21651
gene-KLLA0_A01925g,1088,923,1015,1158
gene-KLLA0_A01947g,1692,1396,730,891
gene-KLLA0_A01969g,1853,1497,929,1053
gene-KLLA0_A01991g,4080,3406,2816,3599
gene-KLLA0_A02013g,1668,1475,1028,1271
gene-KLLA0_A02035g,1317,986,2064,2449
gene-KLLA0_A02042r,0,0,0,0
gene-KLLA0_A02049r,0,0,0,0
gene-KLLA0_A02057g,742,563,643,817
gene-KLLA0_A02079g,715,526,415,480
gene-KLLA0_A02101g,436,335,424,441
gene-KLLA0_A02123g,1889,1690,911,999
gene-KLLA0_A02145g,504,399,234,264
gene-KLLA0_A02167g,792,622,512,520
gene-KLLA0_A02189g,1245,1019,1240,1210
gene-KLLA0_A02211g,710,601,589,697
gene-KLLA0_A02233g,3735,3032,1731,2234
gene-KLLA0_A02255g,1033,744,1041,1176
gene-KLLA0_A02277g,725,568,1489,1754
gene-KLLA0_A02299g,107,81,87,148
gene-KLLA0_A02321g,1723,1342,1962,2166
gene-KLLA0_A02343g,2135,2011,2906,3425
gene-KLLA0_A02365g,4189,3482,1546,1854
gene-KLLA0_A02387g,472,418,28,28
gene-KLLA0_A02409r,0,0,0,0
gene-KLLA0_A02431g,213,171,82,109
gene-KLLA0_A02453g,3197,2616,2064,2560
gene-KLLA0_A02475g,4911,3894,2678,3369
gene-KLLA0_A02497g,1278,992,1007,1216
gene-KLLA0_A02519g,1940,1625,1039,1197
gene-KLLA0_A02541g,1550,1299,1545,1453
gene-KLLA0_A02563g,556,532,85,75
gene-KLLA0_A02585g,1806,1409,780,870
gene-KLLA0_A02607g,24005,19864,17439,21431
gene-KLLA0_A02629g,5330,4398,1809,2045
gene-KLLA0_A02651g,611,505,393,413
gene-KLLA0_A02673g,9083,7652,24957,31782
gene-KLLA0_A02695g,2483,2003,1050,992
gene-KLLA0_A02717g,11015,8748,2261,2407
gene-KLLA0_A02739g,1062,895,630,698
gene-KLLA0_A02761g,2370,2166,3451,3571
gene-KLLA0_A02783r,0,0,0,0
gene-KLLA0_A02827g,3638,3030,2169,2651
gene-KLLA0_A02849g,363,301,284,304
gene-KLLA0_A02871g,305,261,138,191
gene-KLLA0_A02893g,2326,1817,2124,2333
gene-KLLA0_A02915g,407,318,912,952
gene-KLLA0_A02937g,498,449,390,505
gene-KLLA0_A02959g,1338,1031,1168,1402
gene-KLLA0_A02981g,538,432,327,369
gene-KLLA0_A03003g,555,455,285,278
gene-KLLA0_A03025g,14388,11112,5092,6690
gene-KLLA0_A03047g,1205,1048,2518,2359
gene-KLLA0_A03069g,2416,1994,1468,1863
gene-KLLA0_A03091g,6461,4993,3025,2880
gene-KLLA0_A03113g,1628,1406,1185,1407
gene-KLLA0_A03135g,822,650,508,658
gene-KLLA0_A03157g,3213,2596,2585,3255
gene-KLLA0_A03179g,561,466,941,1028
gene-KLLA0_A03201g,4620,3867,3382,3513
gene-KLLA0_A03223g,1312,1114,439,526
gene-KLLA0_A03245g,837,749,505,654
gene-KLLA0_A03267g,284,264,778,885
gene-KLLA0_A03289g,305,285,140,158
gene-KLLA0_A03311g,395,258,292,238
gene-KLLA0_A03333g,7572,6558,1696,1905
