gene_id	gene_name	Klac.t0000.b1.L001	Klac.t0000.b1.L002	Klac.t0000.b2.L001	Klac.t0000.b2.L002	Klac.t0015.b3.L001	Klac.t0015.b3.L002	Klac.t0015.b4.L001	Klac.t0015.b4.L002	Klac.t0030.b3.L001	Klac.t0030.b3.L002	Klac.t0030.b4.L001	Klac.t0030.b4.L002	Klac.t0045.b3.L001	Klac.t0045.b3.L002	Klac.t0045.b4.L001	Klac.t0045.b4.L002	Klac.t0060.b3.L001	Klac.t0060.b3.L002	Klac.t0060.b4.L001	Klac.t0060.b4.L002	Klac.t0090.b3.L001	Klac.t0090.b3.L002	Klac.t0090.b4.L001	Klac.t0090.b4.L002	Klac.t0120.b4.L001	Klac.t0120.b4.L002	Klac.t0150.b1.L001	Klac.t0150.b1.L002	Klac.t0150.b2.L001	Klac.t0150.b2.L002	Klac.t0180.b3.L001	Klac.t0180.b3.L002	Klac.t0180.b4.L001	Klac.t0180.b4.L002	Klac.t0210.b3.L001	Klac.t0210.b3.L002	Klac.t0210.b4.L001	Klac.t0210.b4.L002	Klac.t0240.b3.L001	Klac.t0240.b3.L002	Klac.t0240.b4.L001	Klac.t0240.b4.L002	Klac.t0360.b3.L001	Klac.t0360.b3.L002	Klac.t0360.b4.L001	Klac.t0360.b4.L002	Klac.t0480.b3.L001	Klac.t0480.b3.L002	Klac.t0480.b4.L001	Klac.t0480.b4.L002
gene-KLLA0_C12023g	XM_452737.1	185.912905655936	198.876111153468	226.322632187858	223.869778724495	414.614526852106	419.189179230325	409.5497017427	385.585303087582	497.395481101709	457.976131614887	450.415614945964	426.76989905146	246.894789000944	223.491694165367	193.656753962296	180.666366372068	85.0130602641256	91.8509989298203	78.1201049729362	74.8340064783547	74.7859864170171	65.662021362138	79.5888566152479	67.2722358800787	79.9317655247731	105.599077736939	94.5317866279222	88.5512926272826	89.5843228646746	95.5655423026184	129.31936560775	107.928462273495	104.347067431517	82.1880857708976	107.809355207394	80.3436046183076	89.9189752435235	69.6920467904949	89.5056693285058	94.235789060817	129.556733233726	104.970491744317	101.042137318364	97.9869956215045	141.633922944288	144.555977324282	112.606329373624	106.437606845653	129.968152740718	144.771905688636
gene-KLLA0_C12034g	XM_002999313.1	0	0	0.953439838693399	0.949810515679524	0.978686320429433	0	0	0	0	0.984068609282675	0	0	0	0.987796097055423	0.998589255668224	1.9982379670012	1.99649403395918	0	0	2.0777693692538	2.93510440461523	0.975783593504052	2.04830235480872	4.08441957085047	0	0.976011165579276	1.97179964234037	2.95861791065112	4.04203994193303	4.04366633951417	3.98260925530259	5.95423263666869	8.00306129944809	0.999784959833436	3.99444564383251	2.98469423723261	4.12081367484816	1.02959348911237	3.0277039292932	5.04419266355512	4.12131787908912	8.2295211729722	6.00689713170074	8.0208922033674	9.95732643953327	5.96946752526331	5.98062587456347	10.9350574406508	8.1539803802486	8.14724359951582
gene-KLLA0_C12045r	KLLA0_C12045r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-KLLA0_C12089r	KLLA0_C12089r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-KLLA0_C12111g	XM_452738.1	627.731871053692	575.731944211712	851.449147968297	750.391994885647	629.279019181322	577.247284543463	579.08770304705	515.047719176951	535.287112272798	523.308849282755	509.120483968829	523.164438695526	660.062388469249	616.079763966827	544.028791442368	558.959387211347	1026.94805203554	995.779720141968	1005.46844396166	945.210552523377	765.945771852408	769.726344046297	884.753015119575	882.273976852352	677.037403192869	676.758217617842	558.701888915143	575.672200218457	517.490071000889	549.447872587366	674.250647053918	632.94995801494	558.251140466529	605.156223802279	590.694412608722	576.420294098129	534.692174962996	507.635356925416	544.321880636531	541.060793631482	512.62491088212	530.4438087217	410.007983980443	443.959415583316	585.79500510684	586.732789341078	375.794889663515	329.738930459196	403.323320715006	376.182766297389
gene-KLLA0_C12133g	XM_452739.1	850.849299288451	836.845489514436	971.864088045784	951.459289916225	1242.33880175937	1203.11066273835	1146.48364758511	1169.37416028363	2560.59653486593	2650.3888647316	2378.06192510626	2361.49732953972	1871.76462341855	1861.10778199698	1413.65102347952	1442.45984411479	938.965174488986	1023.51186859654	932.547570193069	909.858067204783	559.72671047185	581.368915248886	597.168513810158	615.56802102346	601.935976808265	572.47657854093	524.347533554238	528.30536948032	550.046184587579	518.871260876419	646.467065525176	681.870087022582	536.500781265825	571.329097445745	588.334333239978	623.850959755353	491.366777200557	441.196536488475	597.844450052704	603.282540921957	609.816199593569	597.300326791391	567.047711359942	525.947935750429	874.356003912925	886.191004056957	604.349527613107	575.100910939164	601.132534201562	606.769161297491
gene-KLLA0_C12155r	KLLA0_C12155r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-KLLA0_C12177g	XM_452740.1	676.608555064104	591.490630640016	621.878474097843	565.883338216081	1266.86542204819	1196.05261800303	1062.07361871521	1079.0331675875	792.323401491016	722.870526226877	665.756237894642	702.178231761805	558.663741123581	532.930218309435	421.194768217899	411.139181827311	592.961970604197	588.090812703627	531.532788211982	512.794543855124	428.223662035682	397.270167791126	475.658947193483	418.765763361895	378.482768191474	356.155596454081	318.15126515224	264.130415780482	305.871085499217	248.896692114473	402.948916360829	350.028075909857	367.917694704594	366.927206544241	377.854923710199	377.932624782617	281.761659048681	301.751689574707	350.803692533155	371.855027860535	351.556360985969	324.650650699877	290.981395815857	307.978897807438	421.087900555457	407.089628380365	263.054462263307	246.078982413858	291.783692453535	318.803725567961
gene-KLLA0_C12199g	XM_452741.1	172.8860766629	163.984015295902	210.202713963154	182.263808701382	361.582447114618	357.204802454778	287.85023177075	310.73884827041	285.200284023004	249.373218620302	219.141793861313	250.55270382684	190.036030057175	170.726142000768	133.724029482986	132.734833462144	127.013891758702	81.8576426039843	79.2628487624755	84.0509973428772	118.6155357553	125.271559014559	151.567864437122	160.72906524524	267.72192474436	279.805504358605	284.444736982724	284.397997114181	289.039920342043	294.93864704576	333.90572508641	341.746184522877	304.107426345414	260.653039919353	332.72965715568	314.462094271729	274.077226948255	288.147726549832	287.808827555443	285.799984684794	296.924898266502	302.106034595146	258.128472920358	288.980006412661	322.103617948507	354.832826977419	241.085076585243	253.56047193255	287.353702426507	255.496758142969
gene-KLLA0_C12221g	XM_452742.1	309.683673908044	369.310003601463	444.623819318297	446.771108353234	761.729027984189	696.690380779169	676.533062476862	578.643031865689	1327.7967552131	1334.44483618491	1243.04951872273	1199.76125012397	1231.54682560461	1157.9494019834	965.618813643212	979.186580405313	837.296079603243	802.106785648659	721.370132945151	718.723419000658	364.253072686841	375.796401759943	445.17224807919	423.735162254856	418.720791036573	407.725406946767	446.889092969921	450.543909195479	401.392069471186	441.641815069952	570.084871604777	521.365701249444	419.161319191415	438.892069553894	506.076524480412	555.823954377047	415.114997232666	396.409783215914	527.615850074354	510.121188473426	572.358734975793	495.406641724092	490.501716877862	552.976920903531	855.727841208568	783.628564377814	523.141891789831	571.446333092238	574.302119195239	575.47041967038
gene-KLLA0_C12243g	XM_452743.1	569.601642157848	561.551766819085	643.221844841074	659.517644578769	573.407956763408	553.516691658341	477.531238360353	435.461476460091	395.15530298433	426.544631104298	339.421630319143	304.560143097449	462.609424015397	431.836263568157	411.210060847263	380.147170082112	676.955506678849	672.133643115592	709.770086182809	696.151707817184	641.379973930894	670.538104798034	678.387815109886	808.46464244514	761.22928865508	741.393518174608	665.395730885615	696.431409070011	784.542419914745	749.579867462954	900.832691290637	903.089449319751	773.765296331456	836.788830146186	843.520611145285	796.772481554631	703.227196883165	683.270164306519	917.361815805344	788.645716353006	792.767065279172	822.928389882715	674.950187872238	710.953214419888	982.269937505294	1070.32115164134	697.206387335454	643.291082484923	729.326304150417	690.484988673953
gene-KLLA0_C12265g	XM_452744.1	2592.93234358274	2641.78829527963	3195.69826458803	3078.46863538641	1192.86477385611	1223.17288690022	1036.20285406157	1135.258317202	488.188336477297	481.631618832878	509.658896528538	483.927161143446	1017.40291177882	1034.09660339143	902.481811402289	828.339853235659	1907.87313390045	2016.44356146695	1897.69341185537	1882.72866485478	1887.18100455059	1832.58727501325	2047.97118300066	2173.45437166641	2050.64305150819	2116.21780538955	1910.24455034224	1879.27656311521	1932.72392870556	1884.81309242004	2319.50414456575	2315.25008267372	1956.33244274443	1968.4526868726	2106.61788395624	2098.29369530502	1821.77856038636	1719.96204439455	1980.4939569268	1998.04594086836	2139.37411908315	2059.09702342559	1620.87276303321	1586.89761738579	2286.70029438664	2278.77038641791	1559.52772670618	1440.74214268382	1654.32821281008	1670.65035708319
gene-KLLA0_C12287g	XM_452745.1	15.9864376129092	15.9859469238247	22.9583238372246	20.9553647883409	20.007317317505	19.0053299537966	25.9967104574379	18.9964253943622	13.0075161942285	12.004734037476	12.9993728350868	8.99896401011956	22.9942790027849	25.990070953628	31.997495179359	21.995569919558	34.9984916707526	40.9862611359995	43.0642618116767	33.0345961028703	28.9922196186378	18.8791537750645	24.0324594801958	34.0200052521813	26.9994728062215	21.9866088639174	17.9846663930738	20.9808910101514	18.0249528923423	25.0300729258189	31.0164648351063	31.9959310445272	16.0107221981918	26.0105645253553	28.0466685750275	23.0233836372781	19.0375077707445	31.0594898069348	21.0202536200017	30.0081259290596	32.0643413829051	24.0347938861002	22.0010880029779	14.9984891864175	25.9863474326715	26.9820212415565	13.9889911867133	19.9771527163031	18.0233113589459	15.012586965231
gene-KLLA0_C12300g	XM_452746.2	187.982212720783	173.975477532942	196.053398915023	182.041342431427	164.082611703618	153.082910439366	167.057123221428	143.044261274331	349.176061882492	386.287433597483	302.139609605257	304.199596734461	532.19618558741	491.262599858762	458.071261428124	434.013196536709	470.97457792098	504.935839548689	460.842022577506	490.792726748987	212.016507775334	161.984461115129	210.096233867387	239.022106604726	220.02428459113	203.967734981613	174.950898091861	156.952457684671	162.097907901969	173.087718151466	218.053815086979	226.99111330589	176.049478671552	176.025299408044	216.169622594354	228.11444184156	184.139579670314	172.125925510477	204.061800756629	204.997227589397	183.10934624775	227.081122613552	163.999766966763	160.986208995512	222.953202744048	217.937653005786	191.931463361885	155.920041357263	186.07719974678	171.035874828464
gene-KLLA0_C12309g	XM_452747.1	1175.70279164555	1145.51520164084	1291.90089655136	1303.02537429627	812.760763224928	807.094890464624	755.448575100262	790.478069634142	2537.69260286903	2499.62951876608	2271.73553756007	2298.1623139183	6411.01295054003	6351.915898501	4993.46622265275	4931.80890240251	5970.5318057257	5989.29832668581	5704.83638334443	5364.82342623162	1836.10785410573	1835.25307124972	2121.96819719453	2142.8349710517	1288.65367172364	1250.59410084182	941.449749420064	994.606652726718	980.171872473818	956.361899768745	1108.27662976259	1076.26718948734	1009.05726766269	971.339492103893	1051.86557902778	1055.80108664612	846.372929838812	915.24385988952	975.270075104223	964.113336535945	1004.10488973417	944.079109577229	947.855972226434	979.956533339855	1513.20776804392	1440.34370205123	1143.14452317499	1202.79791653162	1348.8046106933	1311.66829564268
gene-KLLA0_C12331g	XM_452748.1	947.684439520222	927.519869213975	1147.60024654512	1091.21274935158	3775.23534631291	3776.80998018377	3292.45181266132	3133.43770835897	5835.13840591422	5929.44690807615	5451.33602000868	5270.31693923707	2491.93196500933	2412.89409659318	1532.62332927895	1514.42016650601	122.989682339318	144.101132667466	107.200084591036	124.241983779049	297.412404078892	322.706483428391	406.824870938991	377.310643805678	925.598338272356	897.430637481587	969.887315434945	891.822131542515	987.61417904311	954.89175460057	1133.30025310837	1168.84026314736	1052.73115204383	1026.11374665198	959.645382452359	962.555528577482	842.658736711493	806.810463384344	891.006917385529	958.594581120902	977.410117485113	968.259105385319	771.85680744184	788.97228230612	1121.14688401875	1076.2966471662	869.133457339223	823.599833491624	964.117401966364	905.987925299899
gene-KLLA0_C12353g	XM_452749.1	530.903092322662	514.776445501031	624.457419120613	602.046967157308	558.201663258078	546.993204821985	489.34593136422	496.344142953743	415.061697925681	404.991118638279	370.094055411567	349.551394445922	576.962652839043	583.929334143001	498.643895803679	504.590812393767	768.929604790484	742.679397957719	741.114428760136	778.117386380307	757.304733101777	705.956572311473	798.890752800162	838.055587673987	778.560922473102	818.67370539518	751.89319986079	714.891480621493	822.375399200734	847.537746333178	997.866532597834	1045.42092435616	845.522328141415	827.071610985984	916.754010835783	920.145864259087	754.094920112147	801.97244991237	909.372520644208	884.755632610157	878.479772175032	967.978874741988	883.794251365405	862.096673904869	1238.65939387576	1210.92259272666	956.655861995184	901.31932058653	1130.6306138805	985.196841001664
gene-KLLA0_C12375g	XM_452750.1	621.607480053875	674.551386317975	712.13700671243	666.03581650333	926.376553937159	877.314787968634	853.016280632282	785.968131268114	1601.89082894618	1569.77796992583	1635.16050779601	1567.16341988552	1182.91256099605	1246.85110514401	852.991351282981	864.882383986006	643.96876493479	585.836510149527	582.560893741669	577.357460722794	302.950876697726	285.852778512004	307.335802378637	365.162315492821	259.005533659018	245.882083078167	234.838197160029	198.854203357815	216.250373240403	245.246373647545	242.108590431898	260.972963235417	214.118541229589	200.06571655346	280.39698037132	281.244379951173	219.356277013128	254.399694135102	297.228454260056	297.056354384569	266.426590243803	288.326174820557	272.008794146525	273.973990708546	435.809987858349	451.747258113811	412.726877386421	407.607423303161	391.406784205006	356.233512267153
gene-KLLA0_C12397g	XM_452751.1	150.377395816132	125.479346703646	185.901985922307	189.562416490329	189.919903158268	173.821912692816	173.598673589556	157.608344755053	156.131678795642	188.763503255248	136.675993861231	153.455458986066	169.480034950414	163.248911847703	171.800396660607	129.836387434426	223.010988147804	237.705760045859	219.159104811136	199.535718241212	219.591172735551	236.168484462585	292.56911612232	267.776976110117	290.825713594817	325.139885673297	360.742060059095	305.882943248621	359.724200285418	333.436008174092	472.860138396314	405.798446251863	400.972123542869	398.64323754966	440.47201915306	426.377363417928	320.374413883516	324.336345225242	449.799391615444	354.597361842523	402.417685390858	405.652846387942	388.11777740294	367.946507397596	642.773829293696	642.519761243033	430.853232274582	428.29899448102	472.509417279249	468.738673979218
gene-KLLA0_C12419g	XM_452752.1	224.856567873611	226.130134050449	224.960294012009	215.476322707351	350.102662808441	323.631593647123	264.22919407463	266.270730288589	409.506996087013	367.842474897197	326.863332587509	356.535932077125	364.819431342676	308.160266061797	251.28597335847	253.583148064291	285.228048191303	277.656084528672	262.179132053611	315.522568298723	215.558078365699	212.855255239256	249.307555352994	277.533895060386	294.209058885394	291.841480841176	272.930800224669	264.815429646813	282.554904990599	260.139191231469	406.243022343927	391.334493000637	307.726471299402	281.372182514657	396.474276964949	366.290058692104	311.508892454493	352.18631775739	380.851748869531	354.035808890369	367.520497197148	374.14864750182	369.34190212323	437.592115348821	646.437932364376	666.211371753417	441.709692869953	462.483142578086	488.980927920579	479.053186001075
gene-KLLA0_C12441g	XM_452753.1	810.040538856344	823.997154187312	959.355594640714	876.201259547713	438.133047033251	452.067020263706	339.883218376123	393.839195017446	347.209338056116	365.081498202981	334.906971325591	311.855391067352	289.84824640391	293.766250197145	201.961407895829	188.94122593235	155.99402797862	151.934140154342	168.391547081853	148.252974702456	301.678127008482	291.721096005309	392.687143254079	379.308217348744	887.929492809932	921.251681006581	1098.77380130927	1069.7368754678	1071.85337219251	1065.61836556293	1567.03965587278	1536.74483176654	1356.14396718394	1302.68185773551	1417.92773332432	1431.78329636937	1145.87232430613	1129.76774482848	1462.8446533352	1347.54116906918	1460.88003206935	1380.67142235739	1389.0986911304	1396.86270365371	2088.60588422294	2152.20976467806	1703.33091313633	1704.57264856251	1920.24636987692	1897.13895386407
gene-KLLA0_C12463g	XM_452754.1	14.912016453753	15.9090589758536	21.6439848817611	32.3951690997497	42.9594289212946	48.9036435918204	26.9036392266871	21.9185283088053	9.00709027851697	8.97942532498541	8.96819555160499	8.95264542354411	5.97299723814384	5.95935258349328	5.98911262262558	6.98700696308989	15.0023241779093	23.9608893310579	7.10307189016091	14.1600416352072	39.8842894038798	40.7870057996553	52.3916130641847	46.1887258663722	79.9297927341682	85.6711127485012	98.5061892939434	93.5206797101601	73.4832279679175	99.5949956921804	109.271040197667	127.914785078088	85.2880618294706	104.241345896491	117.892901050838	102.441158290852	98.0135655966908	96.9741763904908	87.5009746677218	115.291558626366	111.35259922784	119.114733592414	95.0392348144685	88.9876952269204	183.522695465583	215.334205472724	123.563726398689	156.169356401272	133.000567552216	126.683184856492
gene-KLLA0_C12485g	XM_452755.1	947.521260202319	929.326487882893	932.074392964411	933.305833622348	538.642139300406	527.97104752829	434.23138629871	500.398069512256	496.067436771812	519.302526544816	444.353220561779	445.03541995284	928.258387956296	869.501386779041	769.024310466713	729.884370605948	1418.86819242364	1369.30368733752	1391.62507291331	1284.95743806795	1289.29718275093	1190.42731614977	1403.32103082405	1435.545364386	1329.98722076848	1440.05756426383	1323.46488871297	1285.53698146741	1309.64241896918	1363.87116163002	1798.8676712622	1821.76230279325	1559.42075822136	1560.17801501634	1831.23263111523	2001.78602011693	1535.72103786524	1448.42768754541	1737.78046446731	1701.52209060924	1801.23777357965	1859.44681284932	1714.58664146159	1614.96789399639	2628.66729611629	2548.17208891888	2182.94151202806	2229.98458456786	2157.33249334275	2211.46601537645
gene-KLLA0_C12507g	XM_452756.1	702.903023877917	680.820809734436	879.593912756652	811.676984145097	963.725443494881	896.907007808289	839.057612253411	814.985051347403	1142.42376761219	1152.59359833923	1058.47876972047	1051.18016980184	974.467265316965	1044.31298432383	929.540394702397	808.370197569519	1059.92785795373	1122.29575900789	1020.22784757012	1035.79088786215	786.546309399786	765.751079523844	875.972949883945	876.288450735611	728.246942204744	729.48696101838	616.47376604023	634.509232488188	630.483685582925	654.494498725471	836.772746571198	826.10448888891	758.664942909739	658.781959962197	718.005036948303	728.678058063504	571.16178672674	576.178704632552	593.469508831121	637.658388050144	691.628850125617	686.879285472102	563.950273582279	566.964923549885	791.293588176294	863.359502652867	552.235073658637	504.324848091851	529.370334213865	506.526109683336
gene-KLLA0_C12529g	XM_452757.1	113.171194266216	96.3172187504196	96.950595333686	98.6355188926468	144.753538946468	127.626898761835	122.396247490228	126.389243492245	135.078971396006	115.638071635895	97.5576828398429	93.3599094338142	122.271480683009	128.880910570131	91.7748443383591	92.7778644182178	191.034684883578	181.64448952061	156.936134909573	187.755810161219	165.342192200327	140.029047925495	191.821934438011	190.030324369789	170.768005868193	179.10702415041	176.870395899064	154.001791522881	122.987019442427	135.019082142301	217.646105013942	216.798197584206	166.700259580469	174.523221430247	181.683797359609	223.169980638523	143.887358365774	163.039056942328	197.438229168307	219.752070100584	192.974166187446	199.42647373183	180.101639995705	144.000514434295	260.197447122445	276.957225710118	150.352520536789	127.189076527474	140.341744243351	172.208014211621
gene-KLLA0_C12551g	XM_452758.1	694.764106546232	724.761361532387	812.134949835837	735.207740700383	628.615695240443	642.924776316198	508.053278759275	491.997023050009	848.211809455267	799.569807394845	831.869568034866	787.649296115387	1060.69397926925	1118.18535892596	857.830879457841	836.708516658575	1345.8911567942	1129.69898691262	1217.7821681179	1124.77789533296	973.22181879087	975.912918367798	1100.07892757464	1151.11839012648	1506.82438491946	1556.20752017626	1116.92409899074	1108.00319742568	1035.81134529543	1089.89033552983	1170.13059292596	1225.33954854843	945.00181850878	945.279035744077	1144.35464023859	1122.35247829584	1016.45095299419	955.762705476871	1097.82383107833	997.991389577224	1044.47889271503	1043.41028478416	614.89727463739	593.976123906739	880.79213839537	875.92433560372	584.665094051805	575.977045985009	584.452066296131	505.001518083768
