gene_id	gene_name	Klac.t0000.b1.L001	Klac.t0000.b1.L002	Klac.t0000.b2.L001	Klac.t0000.b2.L002	Klac.t0015.b3.L001	Klac.t0015.b3.L002	Klac.t0015.b4.L001	Klac.t0015.b4.L002	Klac.t0030.b3.L001	Klac.t0030.b3.L002	Klac.t0030.b4.L001	Klac.t0030.b4.L002	Klac.t0045.b3.L001	Klac.t0045.b3.L002	Klac.t0045.b4.L001	Klac.t0045.b4.L002	Klac.t0060.b3.L001	Klac.t0060.b3.L002	Klac.t0060.b4.L001	Klac.t0060.b4.L002	Klac.t0090.b3.L001	Klac.t0090.b3.L002	Klac.t0090.b4.L001	Klac.t0090.b4.L002	Klac.t0120.b4.L001	Klac.t0120.b4.L002	Klac.t0150.b1.L001	Klac.t0150.b1.L002	Klac.t0150.b2.L001	Klac.t0150.b2.L002	Klac.t0180.b3.L001	Klac.t0180.b3.L002	Klac.t0180.b4.L001	Klac.t0180.b4.L002	Klac.t0210.b3.L001	Klac.t0210.b3.L002	Klac.t0210.b4.L001	Klac.t0210.b4.L002	Klac.t0240.b3.L001	Klac.t0240.b3.L002	Klac.t0240.b4.L001	Klac.t0240.b4.L002	Klac.t0360.b3.L001	Klac.t0360.b3.L002	Klac.t0360.b4.L001	Klac.t0360.b4.L002	Klac.t0480.b3.L001	Klac.t0480.b3.L002	Klac.t0480.b4.L001	Klac.t0480.b4.L002
gene-KDRO_E08030	Rpl39	575.595537270571	581.05875849596	443.326239219521	490.3901481712	783.325844447805	730.971699465004	573.999461916374	587.486893253985	1308.79687927426	1301.7829029281	1045.66476987538	1063.46413165434	1094.84048979883	1180.30264781313	938.604950401149	887.400996578941	859.460032121487	874.564854489912	599.94269493745	644.872813018879	77.8026511200354	85.9622253728674	87.4008955602481	75.4454822647814	18.7092914235215	13.5858880384385	8.32547079207309	11.6439172625839	18.9311413401086	1.72144202957796	6.66707698235617	0	10.1370723880219	11.8018594339437	11.8826148673664	22.0320847968494	20.6176513599478	8.59561443818004	13.3799973263699	10.0397054500549	23.484253337025	16.7737811057877	37.3213052492322	11.8664491329156	38.5313324881551	59.3516326331173	43.149683466923	29.8702992757576	40.9231972069559	40.9095016744331
gene-KDRO_F01520	Gdb1	32.8324492667228	33.1505576690801	33.6393725383281	35.8620390545756	15.2333086973679	10.2155938205194	8.52778715115018	10.8157468771965	3.27425095425117	2.28742512110229	2.27161177126695	2.41998741020583	11.7459154314501	14.0478886990401	13.2612087641146	13.9661232659109	62.3686127133551	59.6219492647206	56.7148778403516	65.6915475291466	77.0476010168807	77.3700163868814	74.5934531911461	80.1804615395089	86.7041913648611	75.5620113458099	69.3149807852666	59.1217929090851	77.2813201019419	73.589154291495	94.4263701879294	88.0674326303485	72.0930714831485	65.1932794532542	81.0190533745743	87.5229983579571	70.0462752571372	62.4125206401764	72.6912112442115	69.3387340251778	72.0647784734816	66.9284194139734	59.2425443641619	71.4873352485637	70.3810881714517	65.6805936459481	62.9403037064002	66.0074517808232	71.1600893043135	75.4845598005894
gene-KDRO_F02730	Hem13	22.4713203164008	0	10.6596085174505	10.642359695518	15.9143712982304	0	26.0894576239994	5.17778031640631	0	0	0	0	0	0	4.70481981683121	9.45917133227454	0	5.37333163269639	5.74164037573071	0	12.2307205981552	6.0942478535001	6.38749687756924	6.38034280383542	6.37228190324257	18.8419023843534	0	6.18169630737443	6.51234994547304	0	0	0	0	6.31502963912774	6.36848456840916	0	0	13.0734041416756	0	6.31795444456139	0	0	12.7165664024449	0	0	11.9654425335416	6.19499471019051	6.19955508153681	0	0
gene-KDRO_F03810	Bsc2_Irc23	26.8428162740747	17.9121186686552	42.4492197040819	50.8615577423564	16.8777827291835	33.7086481406602	0	0	7.23053774336725	36.1332954308234	0	0	15.3104155106716	22.8945859465271	30.2207895727069	60.4106408850824	94.7858166884345	25.8028275155574	36.6860244903334	109.908868739708	116.879352845635	68.0602297668321	61.523284720397	81.7513615377612	110.254981730279	59.9236896456414	49.3757460694522	59.2005833298094	31.149483572343	41.5512832974631	129.224286118634	89.2632237251421	80.9125457056455	80.7669136326154	172.193604040811	111.074643871538	42.053562507182	52.64205738833	80.687480400441	40.4483863055885	41.1227205674139	92.4706963635644	20.3494508662511	50.9277104959349	172.781645118419	76.670521241111	39.7545384646698	59.5533982654668	72.5368157628575	62.1869682433813
gene-KDRO_F05460	Yhi9	0	0	1.09264396847204	2.53943800773403	0	1.06050033874739	0	0	1.8576882493202	2.72849306642853	1.79437146506498	0	0	0	0	0	3.19228412013308	0	0	2.18088765920185	0	0	0	1.2371936313813	1.25784781526058	0	2.46643522861924	0	0	0	0	3.69043302958552	0	1.24513964742695	0	1.25076961083624	1.22436335456022	0	0	0	0	0	0	0	1.18795504182428	0	2.45689523887337	0	1.25669187007938	0
gene-KDRO_F05680	Hop2	0	0	0	0	14.9657147438491	0	0	0	6.40752157113361	6.40022978695519	0	0	0	0	0	0	0	7.61642207281669	0	0	0	0	0	0	0	8.85929532404767	0	0	0	18.3836886927308	0	17.5719709872566	0	0	8.98756561932583	0	9.29082835230504	0	0	26.835072428861	0	0	9.00437665336327	0	0	0	0	0	0	0
gene-KDRO_F08710	Mei4	0.780289315093417	0	0	0	0.734429572900523	0	0.718153808690902	0	1.87579553210334	0	0	0.622421129068867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75290950073082	0.850818211130388	0.85126243868281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-KLLA0_A00110g	XM_451004.1	46.8622416152365	0	0	0	0	12.1127929012763	0	0	0	0	0	26.386015091246	6.37272648982177	18.9314703513357	0	28.1062244483939	0	16.7815959325165	0	16.2343478375381	30.7943600604136	30.4022687304313	32.666799714151	28.2794035251369	64.7884873625115	25.3935542571317	26.7889606600769	43.7923223997531	91.8238493314606	92.0778643710355	96.0840861519689	54.0275911866762	39.7187459352649	57.0995721092388	168.297194475316	76.7613602700175	53.5744095045774	103.425105205283	110.622952559384	108.147941993383	0	75.7880275629172	96.947450618139	0	0	107.961047176214	38.2537391305451	52.5342205717286	0.00159185654953053	26.2591614896316
gene-KLLA0_A00132g	XM_451005.1	15.3955165748826	15.820899319447	24.3599869158439	11.133615986569	15.7372653360349	10.577316316486	17.3508112655513	3.53164631265819	3.89553005742266	3.06700538744187	13.1003585353752	3.3351008068672	16.0292639670511	5.01771144027124	15.7570654505153	12.0602852786518	32.6113483423492	41.6887376843542	33.6739402023364	60.8236087353599	95.7007015554732	67.5482868911467	92.3527833370577	108.903664949502	197.514896901334	179.271743899437	177.307054767466	180.196268518216	179.003754989519	253.025424423767	236.48151015584	293.066029130789	280.368638007058	234.141999281077	277.038431581479	279.775497343416	245.947618199574	222.274420270651	263.618129823664	284.059194481532	283.932198785145	285.222724035007	197.587365669689	263.2667998477	298.446457373195	200.555537582423	159.639314938889	179.358467704646	190.555124303302	163.400195736511
gene-KLLA0_A00143g	XM_002999298.1	0	115.36433554162	81.5077326523132	0	38.4853472132175	0	62.4007020213262	0	39.3297520752279	9.84293924485661	0	0	5.23007914074458	0	30.9931929268259	27.8241460411344	0	0	0	65.8640234101385	360.545208084124	190.070004321996	189.743235293855	177.963071730221	0	314.541207328659	0	115.515198612647	0	0	212.283580250507	205.867589734127	195.313427966722	269.574498189517	175.330138773655	196.685545209115	384.484061126191	218.727534713573	0	0	0	161.775147369655	0.0161154128025966	182.213468300215	0	230.703187380797	166.843992623959	0	84.8691292267704	0
