gene_id	gene_name	Calb.t0000.b1.L001	Calb.t0000.b1.L002	Calb.t0000.b4.L001	Calb.t0000.b4.L002	Calb.t0015.b1.L001	Calb.t0015.b1.L002	Calb.t0015.b2.L001	Calb.t0015.b2.L002	Calb.t0030.b1.L001	Calb.t0030.b1.L002	Calb.t0030.b2.L001	Calb.t0030.b2.L002	Calb.t0045.b1.L001	Calb.t0045.b1.L002	Calb.t0045.b2.L001	Calb.t0045.b2.L002	Calb.t0060.b1.L001	Calb.t0060.b1.L002	Calb.t0060.b2.L001	Calb.t0060.b2.L002	Calb.t0090.b1.L001	Calb.t0090.b1.L002	Calb.t0090.b2.L001	Calb.t0090.b2.L002	Calb.t0120.b1.L001	Calb.t0120.b1.L002	Calb.t0120.b4.L001	Calb.t0120.b4.L002	Calb.t0150.b1.L001	Calb.t0150.b1.L002	Calb.t0150.b4.L001	Calb.t0150.b4.L002	Calb.t0180.b1.L001	Calb.t0180.b1.L002	Calb.t0180.b2.L001	Calb.t0180.b2.L002	Calb.t0210.b1.L001	Calb.t0210.b1.L002	Calb.t0210.b4.L001	Calb.t0210.b4.L002	Calb.t0240.b1.L001	Calb.t0240.b1.L002	Calb.t0240.b3.L001	Calb.t0240.b3.L002	Calb.t0360.b1.L001	Calb.t0360.b1.L002	Calb.t0360.b3.L001	Calb.t0360.b3.L002	Calb.t0480.b1.L001	Calb.t0480.b1.L002	Calb.t0480.b2.L001	Calb.t0480.b2.L002
CaalfMp08.3	CaalfMp08.3	0	0	0	0	1.44661533345343	3.37124891842405	0	0	2.50102970289374	0	0	0	2.15591562776927	3.87896923086	0	4.332978574354	0	0	1.37645638480986	0	0	0	4.42733630198832	0	0	0	1.85994576715186	0	0	1.11645345776072	38.2669168531327	43.8722682628109	3.05684432977265	2.78357490568644	2.29950799809843	0	0	1.46618074909177	1.49902088591295	0	3.53103327070112	0	4.15464849120038	4.31432217411206	3.12491797078141	0	1.4669704512477	0	2.65737076457267	3.69059457220918	1.59696399640304	0
CaalfMp08.4	CaalfMp08.4	0	0	5.02962033697922	0	0	0	0	2.00478034510081	2.44026749340998	0	0	1.00427708573632	0	0	0	1.65463770045573	5.99214232291778	0	0	0	1.90529797398474	0	0	0	6.74056907405796	1.41921761510897	2.79827335093616	0	0	1.10418644375989	24.8155032985768	21.9579769186684	9.94360852099568	1.64581148193681	1.35058932132157	6.09338704303535	2.56081819714204	1.4767436355252	1.73159461892086	6.97107731473319	1.46747477023201	1.35244094147568	4.2465456702301	3.41117140742087	4.80150654470719	3.53571930406596	1.64283884326552	5.65347879317635	7.10817717226189	11.086912650476	9.98923332754726	2.85160621873211
CaalfMp09	CaalfMp09	0	2.00074375818183	0.999365345883709	0	3.99604508762826	0	0	0	2.00022369481148	1.0004982559128	1.00276305609055	3.00895263032492	0	5.00191717329639	1.99534292021898	1.99748114264168	0.998854749554379	0.999261224486908	0	0	1.00040527738278	0	8.99429399429681	1.00030825236907	4.98451838031927	0.996698629233836	0	0.999567884185892	2.00157529947948	2.00158339016982	45.3149002850605	47.649526437408	0.999768728114758	2.99959003105686	5.01117541024153	3.00830419280236	3.00618921735004	1.00208091523764	5.01151242657139	1.00287039569292	2.00396611323153	5.0108496211968	5.01725675368885	6.02330211148758	6.01432017754841	4.01206658067507	10.02968308307	8.02664913030803	7.01810412059947	9.0271572388334	1.00168090481009	2.0035188181957
CaalfMp10	CaalfMp10	1.00349866093753	0	0	0	0	1.01038512214015	0	0	0	0	0	0	0	0	0	0	0	2.00295114670431	1.02592418638929	0	0	0	0	0	0	3.08273294456951	1.0091526784154	1.0051640576421	0	0	7.97294357917691	12.7486036932617	0	2.00888805859982	0	0	0	0	0.983777336801643	0.979619984563161	0	0	0	0	0	0	0.980047848905479	0	0.983127032359642	0	0	0
CaalfMp11	CaalfMp11	2.0011680149284	3.49191612627623	1.34621757750082	3.00154794947529	8.64335937725347	7.86456772265968	0	0	9.34902890689333	0	0	0	0	0	1.61133403823265	0.999445663359722	0	0	0	0	3.00097478131683	3.00115119430382	9.00066341759267	8.00350685983526	23.7788244535297	15.998859451382	2.9994994001145	8.9997795317334	6.42931757317303	0	49.9257980159853	49.5772727560416	7.00090642577199	6.00071120167253	5.00467056827038	4.52738370871761	8.26657929505969	7.85682607597032	7.61660862366194	5.0070929904446	6.67933521477167	9.00844965986648	12.9255339529157	5.63694141297209	16.6542577750075	20.8459299746051	26.4264094390061	24.1870818874581	35.1957846548211	29.6858846690463	7.89928882867105	1.00077758790429
CaalfMp11.1	CaalfMp11.1	0.999131736611405	4.50910877599264	2.6508578776915	2.99775030001053	6.34864281757965	1.1353372369459	1.00024365757079	0	3.6535672452118	0.99983841613083	0	3.0070575724749	0	0.999714509934153	1.38267888769725	4.99037851141669	2.99453464655634	3.99434488200199	0	1.98953264554701	0	3.99984717005671	0.998685394715497	1.9992849066784	1.19213962866494	6.95421056093214	0.998313128468605	0.998894746580969	3.57907454326069	2.00025987804554	24.5415134711578	32.7890913970735	0	0	0	1.00215746630174	2.74649006803079	2.15465444449831	6.40371047481704	1.00225343080796	4.33253617093355	1.00154656809685	2.09883254963231	4.38591777827783	3.37393711863656	2.19111882026815	3.61114166059149	7.09118793068882	3.85376681396046	11.3802231946902	4.1143977648135	3.00336981284978
CaalfMp12	CaalfMp12	0	0	1.00991724622632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03259894868131	1.03543576468913	0	0	0	0	3.9014631756341	5.86428276913505	0	0	0	0	0	0	0	0	0	0.993627520719998	0	0	0	0	1.99168201828849	0.992231751544091	0	0	0	0
CaalfMp13	CaalfMp13	0.999186906413142	0	0	0.999409859670249	0	1.99577455342317	0	0	0	1.00019503380708	0	0	0	0	0	0	0	0	0	0	1.00027201630756	0	1.99753905895135	4.00020435769792	4.97762027454918	11.9255974325368	1.99666444836446	1.99829234036427	1.00065009291384	2.00133910784056	54.7710868731854	60.8213606461551	2.99812708579583	2.99858662281374	1.0028069848036	0	1.00243417634825	0	1.00271794429594	3.01059894456798	11.0267293131812	3.00812220325386	3.01333932138614	1.00508500682844	3.00843159206575	2.00740025219421	14.0529137340978	7.03052898889808	17.0545660951519	12.0459448892968	0	3.00642636863132
CaalfMp14	CaalfMp14	0	0	2.99724601235689	0	4.99375991113553	6.99036093167666	0	0	0.99975718666482	3.0003957145756	0	1.00246908413395	0	0	0.99740706212463	0	1.99701549541172	0	0.994312010768296	0	2.00003109833232	0	2.99714486738974	0.999930571864158	1.99344114031002	13.9512835709347	3.99478106082052	0.999216967865274	4.00156592772512	1.00039354411472	35.3760473982493	30.2363130921295	0	0.999496013940953	0	1.00220278778897	1.00157550239593	3.00475798810465	1.0018035603083	2.0046760592401	1.00148696676347	3.00498066138875	4.01142385968771	6.01952140490561	3.00566763323694	8.01980504351946	9.02106272648562	6.01636971526017	6.01294688326404	8.01963236666246	2.00239231852027	0
CaalfMp15	CaalfMp15	0	2.00352689441983	0	0	3.01224250991221	0	0	0	1.00176775606554	0.500744538010042	0	0.999045689528486	0	0	0	0	0	0	0	1.003356509315	0	1.00009795988533	0	0	3.01449538616208	0	2.00478718806179	0	0	6.00430589250168	11.0023831198756	0	0	0	0	0	0	0	0	0	0	1.9958203111121	1.99264604779491	4.97743525447703	0.998793482469405	0	0	0	2.99332804705789	0	0	0.998420585302546
CaalfMr16	CaalfMr16	317.963611985385	338.474991163216	205.17141942199	211.328367087998	1202.74201055307	1165.45680501003	74.9986957313964	66.5565347261061	216.596767545529	210.34360591952	79.6528111496803	69.1174672858295	134.936498323995	124.475680200175	183.595584595617	186.95462639941	114.507754118921	100.366022646231	220.404738532699	232.993544220665	278.348365728811	294.065602435495	642.574013838842	614.612717392561	1732.12064910426	1646.69351004534	703.273295402268	709.748844441471	523.376659426901	531.536973590655	688.408471303627	632.031317928155	838.830505738811	784.239354005458	414.539108479411	397.674542113065	695.551328007931	668.477263668791	848.209336508804	862.082482138311	894.858966339249	826.182643995997	1262.03132334341	1406.47840691411	1129.74661093348	1100.1723259693	2419.73277316439	2410.10510568782	3569.06731643288	3722.76086176902	791.748926215524	737.70893482335
CaalfMr17	CaalfMr17	101.885845440926	83.9564661634081	62.8988100237323	71.9285420414869	300.403523475859	336.283856181056	13.0007682111339	15.0115008716814	65.9481234879568	58.9774466734018	17.034019036076	22.0490947662372	32.9577274846086	35.982577470233	58.8046026757826	59.8686002124707	19.958935639769	33.9444961721674	76.4856712001984	85.5202972520437	78.9650217880983	70.9839386554775	217.658416406214	222.873754346773	576.591056828645	537.636669340168	192.62454535617	209.719012297582	186.987202153814	165.989494619208	291.851374522768	236.519689000382	237.731136198633	225.768033481267	139.208419972611	143.296603285855	193.249249646	191.333554434798	276.424686559217	291.625744438143	284.472635898073	248.521874735697	360.000094684497	334.083159791917	397.644632757857	426.978888316462	901.001809853318	880.346366651656	1560.89483718532	1521.52126913491	199.179817073572	176.174173700838
CaalfMt18	CaalfMt18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01202811614564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt19	CaalfMt19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13706668724709	2.48082557485321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt20	CaalfMt20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98654686138033	1.03406303436243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt21	CaalfMt21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00439905765006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt22	CaalfMt22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00800051880824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt23	CaalfMt23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375882598346536	1.53366157148566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892981110821771	0	0	0
CaalfMt24	CaalfMt24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12398332287342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CaalfMt25	CaalfMt25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995152111807807	0.507547561234055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
