"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-YDL244W",20.785356485098,1.4439105952052,0.749354422758925,0.0027261875095802,0.00838633845658074
"gene-YDL246C",50.1004258712392,3.47249194354909,0.569511912990097,9.81812257038516e-11,7.58948446507666e-10
"gene-YDR001C",3735.65332761813,1.00923205997543,0.0668120392054165,1.99714515575391e-52,7.19211435131978e-51
"gene-YDR014W-A",22.2027392767013,2.5742417770652,0.740879086228605,3.38737149797394e-05,0.000149681500285197
"gene-YDR019C",3893.52069160494,2.00263130132997,0.0679052026436178,2.54711652172132e-192,4.94140605213935e-190
"gene-YDR032C",4938.06411108597,1.70669962480575,0.0595911573895613,1.76959580973855e-181,3.22495430295988e-179
"gene-YDR034W-B",19.7202322611848,7.36134622759178,2.62607180893925,1.11643321427544e-06,6.1093988631961e-06
"gene-YDR046C",3174.85443755919,-1.05791614301202,0.0810257255379645,7.33128889534318e-40,1.89229061873794e-38
"gene-YDR055W",4805.50599677236,1.19268606584852,0.0662179682452272,1.75354082235015e-73,9.50071577082322e-72
"gene-YDR070C",236.437949768082,4.15841138582066,0.274668088111287,1.34198006685073e-52,4.86184826628934e-51
"gene-YDR119W-A",19.9054956379285,1.31135959113951,0.781633448560325,0.00459328203570635,0.0135411755699696
"gene-YDR155C",17106.5946400075,1.11687534365915,0.0576471394784474,1.77169229951376e-84,1.10989140513289e-82
"gene-YDR171W",1658.40310733738,1.55565165194554,0.0869833601990414,1.3774497520054e-72,7.33095823766412e-71
"gene-YDR214W",3203.18312358949,1.47644741758243,0.0672321656375282,5.94156887505697e-108,5.03275988937924e-106
"gene-YDR224C",4559.93727524361,-1.10734097299503,0.0597056941402557,9.7698915625796e-78,5.64962767859171e-76
"gene-YDR225W",3276.57609303856,-1.19131171465481,0.0831071465125791,1.41603600287027e-47,4.55403236431114e-46
"gene-YDR258C",2117.76296694419,1.1520702237442,0.0776418431576252,9.31045303661005e-51,3.23659332729323e-49
"gene-YDR342C",9020.40841311654,1.48321834216736,0.0677512070012325,2.74031112118635e-107,2.28892098372427e-105
"gene-YDR345C",11191.7943052716,-2.15990129898364,0.0604881992844877,1.76618723554531e-280,8.17065387274578e-278
"gene-YDR379C-A",112.613418280678,1.83180777295474,0.289946879757082,1.94746280478979e-11,1.57844222479863e-10
"gene-YDR380W",1060.50311712762,1.43451262402884,0.456240766921977,0.000101473914819413,0.000414863442368423
"gene-YDR453C",894.863997164664,3.88557001529532,0.146093811219845,6.07083458658566e-157,8.90487785456735e-155
"gene-YDR461C-A",108.60706324447,1.2984794138092,0.284191811602802,4.33202471452809e-07,2.47650158109999e-06
"gene-YDR497C",28517.2864896852,-1.44777903827197,0.0593975114998287,2.86237903932341e-132,3.31045145047903e-130
"gene-YDR502C",4746.29414325581,-2.015914412539,0.277383682996998,2.24897092625963e-14,2.2209049508252e-13
"gene-YDR523C",90.853094554349,-1.15491461531199,0.304502335340278,1.37882010525248e-05,6.50165973150165e-05
"gene-YDR533C",1368.33075901624,1.75172635829242,0.0934738373657068,1.82825102739069e-79,1.09951016787276e-77
"gene-YEL039C",97.4517930796341,2.10034375470041,0.3184335004834,3.13686078184638e-12,2.72223387330796e-11
"gene-YEL065W",1653.63533111872,-1.32833624794523,0.5374117296914,0.000766685060334687,0.00267450345293086
"gene-YEL066W",546.497968191812,1.18567755948123,0.129139109343991,4.70320673219142e-21,6.21650226096686e-20
"gene-YEL073C",161.71472608175,-1.29515409895731,0.236420008995157,3.7635621871893e-09,2.58675005642931e-08
"gene-YER011W",121.878229055648,-1.62346487186074,0.266545880353684,8.44377031630863e-11,6.5693188463493e-10
"gene-YER037W",843.032600542123,1.04204271342931,0.10728768184111,3.46544575643336e-23,5.07084933800248e-22
"gene-YER043C",25477.1664680562,-1.13523612009371,0.0516565501349042,5.39284860463142e-108,4.63322735832191e-106
"gene-YER054C",406.226724220775,1.47782397279064,0.150065445056369,6.25677336457487e-24,9.40705875363832e-23
"gene-YER062C",3316.29934927567,1.81831617134126,0.0695621718187391,1.10908643515904e-151,1.51591950478329e-149
"gene-YER072W",2339.44516941377,1.77913241547868,0.0801672792208341,2.97875203986647e-110,2.67376339817268e-108
"gene-YER096W",226.17520780996,2.43428800669919,0.219971790432158,1.44290410676948e-29,2.60589348291641e-28
"gene-YER103W",2593.50773688239,2.17339961524183,0.077709111620846,2.94788333187432e-173,4.92460287719226e-171
"gene-YER121W",82.5639841165664,2.64494400386838,0.380430074749864,2.81447568582102e-13,2.64886647488695e-12
"gene-YER142C",397.164346748358,1.16275504257495,0.153679404212785,4.14565165466773e-15,4.24012738965506e-14
"gene-YER150W",1534.61759007727,2.47521299105628,0.098688136794026,5.93081040211602e-140,7.27916199149505e-138
"gene-YFL014W",20691.8862503971,4.84571105751278,0.0556490220675212,0,0
"gene-YFL030W",319.848304834527,1.10554688928032,0.168687298533544,6.41635928842499e-12,5.42728336998423e-11
"gene-YFL053W",158.958762169335,2.19306849607455,0.262104371045123,4.18383582624821e-18,4.85744954808045e-17
"gene-YFL054C",619.411799985438,1.09930635203801,0.123337303956077,5.92475143049224e-20,7.46990673018455e-19
"gene-YFL059W",134.214452946421,1.11684725424753,0.252020489948006,9.84860152962976e-07,5.42891747013688e-06
"gene-YFR053C",4985.38864110203,1.96934167337583,0.145204854427676,4.89423911947219e-43,1.37541841422924e-41
"gene-YFR055W",491.140849302634,-1.14357789069523,0.132192704014077,5.60217637162921e-19,6.79263885060042e-18
"gene-YGL009C",8588.71839331562,-1.14010551805212,0.0625449217346647,3.31459079192043e-75,1.8629858899635e-73
"gene-YGL037C",3900.31409005532,1.33419812202782,0.0704419602866912,4.98882318945079e-81,3.06150843483235e-79
"gene-YGL062W",5764.53543370111,1.44156651831839,0.48757895493806,0.000190496453139077,0.000741998490400524
"gene-YGL121C",238.366478438989,2.77822633992945,0.219816162442289,1.13201819612995e-37,2.72318297261022e-36
"gene-YGL147C",15696.5238881696,-1.03549792373865,0.0496245246680962,1.3488006700392e-97,1.03995990123279e-95
"gene-YGL156W",977.620446014411,2.03880631044932,0.105123535472929,6.57672193992604e-85,4.20770273901225e-83
"gene-YGL158W",276.284412245188,3.68424902606042,0.233285591981152,4.32418713119615e-57,1.72222923225256e-55
"gene-YGL253W",11647.1291712131,-1.15920736638004,0.0527281273672632,4.70038916466135e-108,4.09683194728599e-106
"gene-YGL255W",2599.24182784163,-4.40080390647517,0.0922828215618395,0,0
"gene-YGR008C",506.500132860775,1.66453879034923,0.136743684679743,3.55565271547953e-35,7.8328554691919e-34
"gene-YGR019W",1792.37273194777,1.19400381054479,0.0814395093121389,1.23465060830708e-49,4.14815014433453e-48
"gene-YGR035C",38.9382375756293,-1.56098426377069,0.514729570997321,0.000145005467097745,0.00057714287169149
"gene-YGR043C",3226.64569717063,5.20092643141374,0.104160446604574,0,0
"gene-YGR050C",56.6509238013615,-1.30667832796799,0.403863984600801,8.89426620490063e-05,0.00036762966980256
"gene-YGR052W",946.737803335468,1.82114253737697,0.104953712812711,1.50454085488102e-68,7.41664647643806e-67
"gene-YGR088W",2498.1676831064,2.76895392118564,0.0820977465448723,1.75637605288047e-250,6.60177848876446e-248
"gene-YGR108W",1447.68364270239,-1.15392748368338,0.0938602609469959,1.06171854943573e-35,2.38252811802481e-34
"gene-YGR109W-A",7.12065904362213,-5.69641089022802,2.69241391589056,0.000181108387520567,0.000709105366242635
"gene-YGR146C",321.787355993821,1.09176802984051,0.169269926189308,1.31905107228656e-11,1.0881718996888e-10
"gene-YGR155W",11029.6804268465,-1.092669953227,0.124757972560894,2.2735529832698e-19,2.80187451667716e-18
"gene-YGR164W",15.1967199303915,-1.60112135011535,0.908973234322372,0.00312329225926677,0.00948660588243957
"gene-YGR201C",415.531023572095,1.26886770554845,0.152873424034607,1.02382753633578e-17,1.17281881971874e-16
"gene-YGR209C",1412.36573591279,1.35759210928441,0.0893709576755079,3.87672825976848e-53,1.43917554038566e-51
"gene-YGR233C",1514.28559963657,1.44629489578414,0.086078674052312,2.10574986240167e-64,9.66716005533103e-63
"gene-YGR234W",4503.43393467332,-3.26920072849821,0.0697179244303033,0,0
"gene-YGR244C",5102.02307226024,1.32579319134703,0.0590994889224791,1.79281644805139e-112,1.65876894132017e-110
"gene-YGR248W",1156.68374102797,3.04830539080248,0.116103103451833,4.68875845166877e-153,6.55771937868278e-151
"gene-YGR256W",1309.1685572078,4.45666446019799,0.131949321136636,9.40768824348929e-251,3.77185580642297e-248
"gene-YHL021C",809.710440178613,1.03919506483899,0.109146848848377,2.13797015696026e-22,2.99017500557187e-21
"gene-YHL028W",903.817664713984,-1.90991700150534,0.109723197227746,4.92393928402523e-69,2.48845133227964e-67
"gene-YHR016C",1540.57298275189,1.00761501523589,0.0840799718020409,5.87097215016896e-34,1.23024482617129e-32
"gene-YHR021W-A",47.8484630509228,1.0924160092931,0.458387825580752,0.00138557988307872,0.00458606352054783
"gene-YHR052C-B",181.283485520969,1.3150137687275,0.236776978749938,2.56402664653785e-09,1.78886963483511e-08
"gene-YHR087W",593.75052184773,2.72886562557286,0.140883802810574,1.14794269638801e-84,7.26708144850263e-83
"gene-YHR092C",661.098733608446,-1.13058113915515,0.142717171590871,2.50371763964668e-16,2.71303745672705e-15
"gene-YHR096C",536.939888994972,2.41516292875767,0.142726244193002,2.44355074583676e-65,1.13918714615986e-63
"gene-YHR104W",2874.24365067555,1.82367350565181,0.0703008079549466,1.84297623132328e-149,2.46303534559516e-147
"gene-YHR136C",246.007272246586,4.57865001072664,0.297399762638334,4.6577501784868e-54,1.78418532314775e-52
"gene-YHR137W",1012.62273822487,2.35230586887112,0.393064885039537,1.23106949349256e-10,9.46758559317678e-10
"gene-YHR138C",195.919141003137,1.28166327795164,0.225784534840152,1.27038068754082e-09,9.09532077960771e-09
"gene-YHR208W",6829.69905252341,-1.17425427423885,0.072709883968242,8.86626554896542e-60,3.60281898726203e-58
"gene-YHR215W",1203.7052983105,2.99544681056297,0.220244648298046,2.43279063070011e-43,6.9340297881661e-42
"gene-YHR216W",2801.23912930381,-2.01826129185991,0.070650758914186,1.1655766995978e-180,2.0616994915827e-178
"gene-YIL099W",179.124303485718,1.57411159906412,0.226279977668112,2.84509056121499e-13,2.67349603674171e-12
"gene-YIL101C",586.195338495836,1.58161520369844,0.282740490269033,1.6240944707185e-09,1.15044807383994e-08
"gene-YIL113W",126.724524048487,1.94065242900353,0.287924743168192,1.19171340790771e-12,1.07773901280556e-11
"gene-YIL117C",829.965394879965,1.63899830868667,0.111539956670385,5.95852004905008e-50,2.02455025847385e-48
"gene-YIL121W",4426.78623376483,-1.09605969636884,0.0675634029464835,4.22502619579068e-60,1.72852432255001e-58
"gene-YIL136W",2766.94922814393,2.37014407504854,0.0735808776130775,8.83414207770249e-229,2.41493320251376e-226
"gene-YIL155C",2146.4548030546,1.79494987826526,0.0764575491665224,5.38544571333607e-123,5.48950347796663e-121
"gene-YIL160C",287.832384904713,1.13442017588243,0.172358058442734,5.16474902881038e-12,4.41204554819114e-11
"gene-YIR027C",82.9549353471835,1.20133958796021,0.330621813762698,2.53026468340089e-05,0.0001144136226013
"gene-YIR038C",2577.9169235618,2.58207790094351,0.0776616620916491,1.63156786277364e-243,5.16434164564247e-241
"gene-YIR039C",209.380996069751,1.47053266488164,0.208434618002873,1.5078281744322e-13,1.43937756206909e-12
"gene-YJL012C",6459.61794869173,1.90211470061207,0.0563551070507816,8.33445372286819e-251,3.58024319209495e-248
"gene-YJL045W",197.457711390623,2.5701682308186,0.232862033938617,2.02381232456259e-29,3.63319621490131e-28
"gene-YJL052W",4910.56239821125,1.08650097073517,0.0580926695499012,5.5268446215537e-79,3.29093500534891e-77
"gene-YJL068C",1723.25614326683,1.17665029572662,0.0825993410482949,5.33639114940725e-47,1.68910823013343e-45
"gene-YJL116C",1248.25337733443,2.08427003709769,0.100476718911581,9.35156516351072e-97,7.11902694852575e-95
"gene-YJL144W",65.6341725291002,1.76008060783945,0.37843311261009,2.36917469192145e-07,1.38466633597819e-06
"gene-YJL153C",1167.0140832653,-3.11145348895322,0.112319583321594,3.13862741808743e-170,4.83992443394303e-168
"gene-YJL161W",166.576538215018,1.74636172555912,0.242177780955303,4.15410845786632e-14,4.05565069246884e-13
"gene-YJL185C",218.589040907609,1.15153076845482,0.198577291094347,7.18979486575089e-10,5.2221529375152e-09
"gene-YJL212C",1399.40339494974,-1.37268803707071,0.103554656193533,3.87732068791604e-41,1.03636473853898e-39
"gene-YJL221C",37.5338666492812,-1.45146017558294,0.506046680801306,0.000258891679311632,0.000991072284774129
"gene-YJR009C",39699.018298881,-1.08929400129274,0.0607399960759409,7.54279271289853e-73,4.05021030137248e-71
"gene-YJR047C",108.00998829388,-2.14055487913934,0.302826235932766,1.03646307457936e-13,9.98924508096197e-13
"gene-YJR073C",10260.2070986525,-1.3741420272488,0.121139242577977,6.99350159469468e-31,1.31846139782112e-29
"gene-YJR096W",1497.40703532638,2.16582283333106,0.0911796956322162,7.83713051123693e-126,8.26886015694366e-124
"gene-YJR148W",1912.17932987322,1.6802471135541,0.0864056325138791,2.5931587790939e-85,1.67690934381405e-83
"gene-YKL026C",121.94789238829,1.26903117221587,0.270178129610859,2.3989691562949e-07,1.39935989388531e-06
"gene-YKL091C",690.420343497793,1.13103041633596,0.116660556030824,3.66280119909201e-23,5.34662291537363e-22
"gene-YKL096W",4774.37576814189,1.45521627357796,0.074721489015538,1.60591632469076e-85,1.0731089751878e-83
"gene-YKL103C",2536.27598160634,1.06241173815809,0.0699642580329985,5.69174163826206e-53,2.1000082338962e-51
"gene-YKL107W",66.2300340269326,1.37625837951808,0.377756359796564,2.10472980797605e-05,9.65510683841949e-05
"gene-YKL151C",1529.37342333162,1.37635055349583,0.0844006228703849,8.61141320696836e-61,3.59646104352137e-59
"gene-YKL163W",525.791715559788,2.25915717976624,0.163868557393138,2.30846311038254e-44,6.77224251016614e-43
"gene-YKR039W",1997.47383078747,1.76806089422507,0.082768623807799,2.33924853726572e-102,1.82704424715792e-100
"gene-YKR049C",396.715981688431,1.17130694036095,0.14897496252429,4.08181859510633e-16,4.3837681814847e-15
"gene-YKR076W",840.783057010124,2.06278833406762,0.114308975861484,6.80255578674955e-74,3.71914277286471e-72
"gene-YKR080W",1438.94695063156,1.00615864622035,0.0917300731734042,7.25782156478588e-29,1.28001580324406e-27
"gene-YLL026W",7588.14561042516,1.38133998175355,0.0546012880512261,2.93717358821424e-142,3.68003374156676e-140
"gene-YLL039C",2890.61341081441,1.47684103316882,0.0680686937827075,1.98503188940759e-105,1.5917309043863e-103
"gene-YLR058C",11383.1091793623,1.30530040710304,0.0535510560309954,3.22565191284208e-132,3.66020200072307e-130
"gene-YLR080W",339.158069808873,1.07780581498969,0.160630524774722,2.32326941034109e-12,2.03675542766638e-11
"gene-YLR106C",4567.77183920804,-1.02294004563779,0.0786574130468469,1.50184016737387e-39,3.82714693499427e-38
"gene-YLR109W",14085.4537949619,1.60768101680805,0.0510805604247204,9.51606829037002e-219,2.28918538793141e-216
"gene-YLR130C",3138.21982216297,-1.89475603139307,0.0683494473669132,2.79599360846242e-170,4.42502777928763e-168
"gene-YLR136C",114.29213898322,-1.96926663378764,0.287841306578068,5.12975336582635e-13,4.73164673958277e-12
"gene-YLR149C",473.078429555841,1.64957946683312,0.146267971456745,1.38888095631569e-30,2.58598454219274e-29
"gene-YLR178C",1876.43604281106,2.93273852221224,0.0957405626911231,2.96004280427057e-207,6.84680670187815e-205
"gene-YLR179C",2948.39739266584,-1.07150183879984,0.0710910934148429,3.06845214457406e-52,1.09843280937312e-50
"gene-YLR180W",4964.00863412043,-1.27998380889063,0.473503791777933,0.000476943010251826,0.00174155146548542
"gene-YLR216C",4649.26707785785,1.10603079763772,0.0592642118220369,1.20382277065265e-78,7.09783347324022e-77
"gene-YLR228C",749.842269255091,-1.55710894446197,0.11729896047726,2.63804838067568e-41,7.08268882204623e-40
"gene-YLR251W",361.204743621264,1.06137422991729,0.157125830597542,1.75771643177708e-12,1.56143376967612e-11
"gene-YLR259C",10284.1199803705,1.18087737454859,0.0507861796823943,1.75627797412817e-120,1.7603759560678e-118
"gene-YLR267W",332.844610906851,1.19891979183938,0.191849441393994,4.26807760217725e-11,3.37739719730184e-10
"gene-YLR270W",1536.74227867031,1.01733771657191,0.0835070837895334,5.10961677021168e-35,1.11742673658375e-33
"gene-YLR273C",385.348774518188,1.1694367726526,0.152279640780954,1.76651555984148e-15,1.84121743100289e-14
"gene-YLR327C",109.713323873787,3.77870912116042,0.376383550736733,1.28126705577489e-24,1.99109562620935e-23
"gene-YLR356W",481.16780601123,1.07430342619066,0.150089865521632,9.67938701204558e-14,9.34379349766326e-13
"gene-YML042W",347.528200825114,1.17991424392879,0.16574317756497,1.16684645715543e-13,1.12099274653878e-12
"gene-YML056C",8386.56636767581,-1.17419779788174,0.0522233481751502,6.44286006123437e-113,6.15037466797833e-111
"gene-YML070W",5628.08170861221,1.4117235421008,0.0569108240166526,6.83391834343738e-137,8.05866370930047e-135
"gene-YML100W",5617.74891391914,1.53910574169535,0.0645871111818707,1.43809327573532e-126,1.54440945719147e-124
"gene-YML123C",3734.41049906894,5.48870808203815,0.106106161631836,0,0
"gene-YML128C",8244.61901984938,3.68494104296302,0.0611044778605579,0,0
"gene-YMR006C",1523.55049185122,-1.02474258126927,0.0843502287054582,7.54400220013592e-35,1.6438271460731e-33
"gene-YMR011W",1677.3744843114,2.10936515558746,0.0890979793912717,4.9962098507192e-125,5.18055276590091e-123
"gene-YMR058W",4620.45091308643,-2.16130451706997,0.697436143961762,7.77841098393788e-05,0.00032440612799863
"gene-YMR090W",1446.28087979504,2.74020596389487,0.0980478168313151,4.84959287307458e-173,7.88255446991096e-171
"gene-YMR096W",629.30265889285,1.04541365594223,0.33111644688752,0.000156378759380326,0.000617784163828017
"gene-YMR105C",2319.70463415164,1.63740788454672,0.0751701200548684,2.81806504645719e-106,2.29024907964778e-104
"gene-YMR106W-A",75.9355842127101,1.90086724622739,0.352418991928291,4.9406430656362e-09,3.35361483033139e-08
"gene-YMR107W",40.8247629331779,3.14339388382071,0.57460589328046,4.00629871554224e-09,2.74730678167286e-08
"gene-YMR120C",6085.91122178844,1.73973087186372,0.0584654871661055,1.16090367762337e-195,2.4074740404231e-193
"gene-YMR148W",109.082751253149,1.34546581682705,0.288565598186961,2.67016765308924e-07,1.55153509813321e-06
"gene-YMR169C",3405.72426983505,4.24412025280639,0.0843418712570137,0,0
"gene-YMR170C",650.886668182664,1.13383498858363,0.128959067602621,1.70988731408983e-19,2.1158975940198e-18
"gene-YMR174C",136.329124293994,3.17928583273389,0.30496840923383,1.70001739954824e-26,2.82428304996772e-25
"gene-YMR175W",54.4779134621153,5.02308595560993,0.711639904883528,7.19889825584077e-13,6.58967642475288e-12
"gene-YMR189W",6704.78042820732,1.91360810374871,0.0601485844891782,3.1556862769702e-223,7.9076238623745e-221
"gene-YMR196W",2982.98318742962,2.51337498602854,0.0745581184966456,3.29935772052798e-250,1.16719631360325e-247
"gene-YMR215W",2927.19566616084,-1.36891925640168,0.0692634701003374,5.36539713675708e-88,3.70890785982265e-86
"gene-YMR250W",3843.69212760054,2.4880894365866,0.0751128761730255,1.01337653326492e-241,3.04722323552762e-239
"gene-YMR251W",154.394493628848,2.51994844558853,0.2654692300498,1.6313311191183e-22,2.30301064562851e-21
"gene-YMR251W-A",667.237467336543,1.71493068512925,0.132879803822241,3.25420138257185e-39,8.2230113927677e-38
"gene-YMR303C",521.784163211199,1.1055671914266,0.131540883200348,5.04883841967799e-18,5.8279681873212e-17
"gene-YMR315W",4495.87023686965,1.38579630942112,0.0616523166860032,6.39686553779815e-113,6.15037466797833e-111
"gene-YMR319C",1036.86320290541,-1.55595950964529,0.100414003251459,3.00609821663844e-55,1.16636610805571e-53
"gene-YNCB0010W",1194.81559820706,-1.09361623984041,0.0929433942889543,6.79694483264518e-33,1.37170557797074e-31
"gene-YNCD0002C",33.0355859318737,-1.64144401475112,0.550882831363078,0.000163082943160647,0.000642292613076707
"gene-YNCG0024W",28.175133105315,-1.6560401296035,0.598015558412812,0.000309809797928419,0.00117182146210158
"gene-YNCJ0007C",28.3259969476792,-1.82877577961571,0.592312020083025,0.000111759714937385,0.000453830469705224
"gene-YNCK0020C",27.0737310325623,-1.23316881071917,0.612769614480304,0.00258107023682416,0.00800131773415488
"gene-YNCL0003W",87.1983968352714,-1.33896353221735,0.311397151554733,1.37883904458522e-06,7.48405957954468e-06
"gene-YNCL0010C",2941.98819113955,-2.17189387395681,0.552861760387942,4.10490855127246e-06,2.07879525215633e-05
"gene-YNCL0020C",3115.56438231081,-2.00840305911345,0.595383149767309,3.41535507325397e-05,0.000150365632580889
"gene-YNCL0046W",101.239490359088,-1.52900498472585,0.289528326158867,9.68253623424594e-09,6.42723762833942e-08
"gene-YNCM0001W",10280.7378475,4.42403253444247,0.0617248082428511,0,0
"gene-YNCM0034C",308.663777679937,-1.27136820608811,0.165247801961595,1.37728810849407e-15,1.44303322029326e-14
"gene-YNCN0005C",52.8732166321051,-2.36909094278499,0.429130520167329,2.17299735685122e-09,1.52490152906689e-08
"gene-YNCN0013W",26.2679775730662,-1.90727781822984,0.637266933349197,0.000147333187067626,0.000585632377412229
"gene-YNCO0025W",45.2183689313805,-1.63554973896575,0.451373695966999,1.84515316209402e-05,8.54253357723896e-05
"gene-YNCP0005C",17.4921707921394,-1.21748070140811,0.878027555430826,0.00694125181849838,0.0195496475603095
"gene-YNL015W",293.041689231947,1.33615190455753,0.176724275497986,3.73295657533416e-15,3.82453165997609e-14
"gene-YNL024C",144.257102961421,-1.35278120753307,0.241694907220439,1.85217862471906e-09,1.30433281604923e-08
"gene-YNL030W",4007.270657613,-1.32339385082322,0.0691964102143863,1.53254373993258e-82,9.50177118758197e-81
"gene-YNL031C",7152.84461051801,-1.29842425929574,0.054186127286549,6.87433724810214e-128,7.51677531092477e-126
"gene-YNL036W",2594.25272217549,3.30378787972336,0.784045763809805,1.07341669413222e-06,5.89008029061236e-06
"gene-YNL077W",446.875355313934,1.0014107395111,0.143677365963383,4.22205826446619e-13,3.93056631617642e-12
"gene-YNL087W",2904.67364573955,-1.02715948315687,0.0671459388900066,1.02816547259984e-53,3.88892273724241e-52
"gene-YNL112W",5503.70704281853,-1.72003742217143,0.0596593867154475,6.63711021690874e-184,1.24736190139029e-181
"gene-YNL160W",14991.5418253729,1.54633547781065,0.058689047424679,4.85980368523403e-154,6.95877603880892e-152
"gene-YNL169C",2940.86811228992,-1.09513046496987,0.0668007042653587,2.44270089441028e-61,1.04187256588535e-59
"gene-YNL194C",236.151244802735,1.99128599870603,0.201801799325069,4.50325331800675e-24,6.83903168042743e-23
"gene-YNL195C",419.116979393185,1.39692023511501,0.146065897510921,1.06050632468256e-22,1.51854405634307e-21
