"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"orf19.1566",1409.84316309968,2.93381369082803,0.104910238358235,5.43918363931215e-173,1.46669588265261e-171
"orf19.1575",1683.60285029677,2.46387807420522,0.0924417107147127,2.39551327827292e-157,5.71710812657549e-156
"orf19.1578",3168.55381364737,3.21833018148269,0.0892745204963257,1.74456178537219e-285,9.13182803452386e-284
"orf19.1584",1788.81621665173,-2.07721077508209,0.0882978580908581,3.700137580665e-123,6.16260882084554e-122
"orf19.1589.1",4814.08897584171,-3.61632044865929,0.0762222877700974,0,0
"orf19.1616",204.693816782913,-3.36272306502691,0.248776309192676,1.75549050585542e-42,1.15104740641825e-41
"orf19.1631",10341.345891943,-2.18524538619053,0.0621996190630821,3.4151421046509e-271,1.55276789561098e-269
"orf19.1633",1539.54044342177,3.01521062456496,0.099118899841066,3.72934250231957e-204,1.22263549720782e-202
"orf19.164",579.38040862047,-2.48144031202865,0.143155587807034,3.21322507328035e-68,3.00980135059598e-67
"orf19.1642",472.052929666499,3.15622138737496,0.17239216612298,8.93737559758378e-76,9.15640009824825e-75
"orf19.1646",1240.20632877647,2.67897126170159,0.105078443534274,3.04274271689425e-144,6.51314239983996e-143
"orf19.1687",1470.37553329141,2.54399095589625,0.0987449033333438,3.38082637658867e-147,7.49436565828144e-146
"orf19.169",2019.28005049933,2.97981629928927,0.0945883484180523,8.85563063510176e-219,3.13418881966187e-217
"orf19.1691",21069.5535408861,-9.41528667131435,0.14180303527066,0,0
"orf19.1708",221.859270285975,3.60170666045048,0.24802435778311,1.34950865891721e-48,9.78590155575702e-48
"orf19.172",468.374550796164,3.02941962652333,0.169998243732806,6.8828931266026e-72,6.67812169557751e-71
"orf19.1721",1818.24620359782,2.03115733294355,0.0964920113642646,3.99271395502113e-99,5.1491956989289e-98
"orf19.1722",67.565847009389,2.18651788936709,0.384964573534901,2.11616999750099e-09,5.80688234116021e-09
"orf19.1753",1454.55648031226,2.40649018266968,0.0977144088925724,1.01945740313436e-134,1.93603663540363e-133
"orf19.176",259.876095128765,-3.17835485785954,0.216838794983056,1.35003749020397e-49,9.95193316743261e-49
"orf19.1785",1631.50747225529,-2.14195625160565,0.0902013033727924,1.90581845889446e-125,3.31601764817139e-124
"orf19.1789.1",13284.2514964916,-2.8512344685001,0.0600982761693656,0,0
"orf19.1791",685.019545030433,2.28328148624102,0.129031474423243,6.9816327280133e-71,6.69055234812229e-70
"orf19.18",8348.7132911989,2.29604253574984,0.0641131876516198,1.47243772005215e-281,7.33745164656387e-280
"orf19.1822",16.3585661270487,2.42433889809315,0.810353763735144,0.000355647321302698,0.000681792359225064
"orf19.1833",5925.31663977256,2.97676007597858,0.0714300470732695,0,0
"orf19.1839",4096.73774229882,2.84748690814116,0.0733475026199376,0,0
"orf19.1847",2630.67424121971,-3.06624146892293,0.0917756128682159,1.55719986358392e-245,6.42370725183062e-244
"orf19.1857",2218.1801889148,-2.71345540225213,0.0863957395257991,1.70927588539834e-217,5.98150533154286e-216
"orf19.1860",11396.7811850426,2.72523917811977,0.0621789753794673,0,0
"orf19.1862",826.436774188628,-2.69406207487393,0.121479786038756,7.03683430016044e-110,1.04362954418332e-108
"orf19.1867",388.456403095923,-2.78878112390134,0.170585964842654,5.44769925226041e-61,4.67406592869561e-60
"orf19.1868",4540.88266270828,-4.86488505247226,0.0874284326589522,0,0
"orf19.1902",788.053210901268,2.42203698528146,0.121701228252674,6.17910744738415e-89,7.27592822112588e-88
"orf19.1915",2204.49046399123,2.51108901317448,0.0868432327870913,1.00453729528421e-184,2.91035479643038e-183
"orf19.1966",344.582272617861,2.04340337423345,0.168067146484872,9.4319853286088e-35,5.36546453076751e-34
"orf19.1971",1876.71783952224,2.20710018486731,0.0878968091287739,5.9938652819154e-140,1.1890377974857e-138
"orf19.1979",23498.9613037831,3.26963008546841,0.0577193780582945,0,0
"orf19.198",47761.8799336524,-2.77264725727186,0.0550753257557771,0,0
"orf19.1980",15053.8692137926,8.4793904919168,0.128773908027047,0,0
"orf19.1996",15120.3596323788,-2.24555542375433,0.0600903479123444,4.07833953977276e-306,2.35222009196709e-304
"orf19.2013",40809.3702738485,2.56166281075368,0.0565117584055073,0,0
"orf19.2017",1724.85115433997,2.60276686055951,0.0942041500621263,7.69254248873121e-169,1.98825091959779e-167
"orf19.2020",2144.01580813992,-2.66288719411057,0.100266748644679,1.83896410769423e-156,4.32260657616126e-155
"orf19.2028",1516.67906756907,-2.64714108722527,0.105075743849665,5.88028471723771e-141,1.18538166678556e-139
"orf19.2045",2261.59737841979,2.1807167607069,0.0819700051936811,1.00125048567425e-156,2.36242018002459e-155
"orf19.2046",649.394938018576,-2.63028601718469,0.132599299544758,1.9251877892995e-88,2.25413434953883e-87
"orf19.2090",1371.29036422305,2.60656210388279,0.109121878982083,6.17743013961786e-127,1.09006267251217e-125
"orf19.2092",4272.35721573684,-2.55921152630313,0.072031458324568,2.0493436819039e-277,9.74455098822857e-276
"orf19.2098",49513.7170192417,-4.36117063898354,0.0659584216847017,0,0
"orf19.2107.1",1332.46360810486,-6.71740744646946,0.22085636536723,5.7145111944412e-203,1.85394219948824e-201
"orf19.2143",2100.95461015317,2.2996967034604,0.0897375322950303,1.21305371451742e-145,2.64199705864651e-144
"orf19.2167",1096.39185414816,2.2923914548099,0.110256313387904,8.05055798432179e-97,1.00696637920362e-95
"orf19.2169",10.1846899240255,-4.42881060479514,1.49546763219236,0.000933042970749463,0.00171848748219941
"orf19.2179",416.332445204857,-2.78184212187308,0.166561646473512,1.45369078941651e-63,1.29173180132317e-62
"orf19.2183",8277.47206182235,2.01981623950656,0.0641657731129339,4.18622808651507e-218,1.47322117236737e-216
"orf19.2185",839.906329017912,3.36531544436049,0.138444194170515,2.09536533198984e-131,3.85015653479785e-130
"orf19.2199",3297.35588429699,3.30869687621564,0.087362963846308,0,0
"orf19.22",247.332374299465,2.40304571585457,0.205283341806506,1.82030025456553e-32,9.88548412004247e-32
"orf19.220",3998.20179638939,-2.14126663673494,0.0744073166747483,7.91917384905706e-183,2.26277678466864e-181
"orf19.2204",1445.3843408038,-2.42766435731822,0.0986843315737591,1.49077763791653e-134,2.82250878619515e-133
"orf19.2242",2405.66762291482,-3.55610977810572,0.0907226689231471,0,0
"orf19.2247",17.0263604409863,4.50091691480452,1.12499104808622,2.07854923238879e-05,4.44618240678219e-05
"orf19.2250",3640.26552408767,2.05023694942352,0.0820327662717805,1.31973466230333e-138,2.56094305653814e-137
"orf19.2283",2407.02311389066,-2.1189548757053,0.0916597549469295,5.61477628857338e-119,8.99085899782097e-118
"orf19.2284",2337.42340297391,-3.26271745069697,0.0919431123878028,5.5517703654116e-277,2.61984678834461e-275
"orf19.2287",249.347978348718,2.88106873147719,0.220317827796623,5.94233210124203e-40,3.74264779157094e-39
"orf19.2310",30.5380822336118,2.0118081527809,0.563340965911834,5.69898668238212e-05,0.000117197055280813
"orf19.2319",1493.48847577571,2.44792208928834,0.0951893817550848,1.12401867297629e-146,2.46532123731314e-145
"orf19.2320",766.518126076843,2.30443956830521,0.124575876138071,3.50078155078598e-77,3.63439471330764e-76
"orf19.2330",1151.71066805372,2.3992389952106,0.106665263162477,7.07502236156767e-113,1.07751379682653e-111
"orf19.2337",2126.69549433371,-3.31518224898497,0.0923751233616251,4.7552433073584e-283,2.42790250504389e-281
"orf19.2351",4292.51387657189,-2.67539974493661,0.0749867483061047,9.55681412146486e-280,4.65073399707849e-278
"orf19.2362",387.066206846411,2.17876443636568,0.163301988140441,2.24804656243653e-41,1.4406463001458e-40
"orf19.2386",574.65715381617,2.30096506856092,0.143498831388201,1.20698965949358e-58,1.00917296496449e-57
"orf19.2394",21.6848444580735,-2.13107951355741,0.669251974980947,0.000207502129153886,0.000406456214622503
"orf19.2397",12350.1634390276,-8.07784113139345,0.122121634463082,0,0
"orf19.2446",1473.18146933634,-2.30868340341565,0.0974901455790632,7.16863693996093e-125,1.23012230024839e-123
"orf19.2454",1482.21698407833,-6.25444185415784,0.184217567374512,5.3972441478409e-253,2.25633783871818e-251
"orf19.2480.1",1334.6262582788,-3.26697524721679,0.108017777853705,6.4944004000933e-202,2.07454462011185e-200
"orf19.2481",19.918680883218,-5.64931198080417,1.3727047868398,3.34565977996656e-05,7.03582537792427e-05
"orf19.2489",8596.03562732931,2.680963591719,0.0691928319573736,0,0
"orf19.2504",2540.31870718381,2.92921418997371,0.0841095529686785,1.1128467817746e-266,4.91625716572624e-265
"orf19.2515",424.883961263595,-3.28954099173699,0.175331863966023,1.91065231858733e-79,2.03792008432885e-78
"orf19.2525",17735.8670536127,-2.95954119737163,0.0584314757411911,0,0
"orf19.2527",573.061131777297,2.4115865486315,0.140416457718817,6.06811784683806e-67,5.59974904710434e-66
"orf19.2529.1",394.170094204849,-3.87471213938816,0.1962909656196,1.50222020678571e-87,1.73928060744762e-86
"orf19.2575",685.584318111353,2.41700543772115,0.145196269439846,4.67607109576992e-63,4.12567235914318e-62
"orf19.2583.2",3.57811678991387,-3.31352092281631,3.22116772900026,0.00663751258918842,0.0111502335269835
"orf19.2584",356.418745684463,-4.27400913232079,0.221971874877229,2.86599911942595e-83,3.17092513586221e-82
"orf19.2587",8821.95798076023,-7.68062511211614,0.128091318263528,0,0
"orf19.2590",1431.3103929927,-7.73734912156093,0.289343312060744,8.29502645768307e-157,1.96462812946418e-155
"orf19.2591",3797.84060364773,-8.0287828591727,0.199465457496395,0,0
"orf19.2593",13916.7693380384,-7.70089479278969,0.106740809534153,0,0
"orf19.260",2937.4735691502,-2.11924922319463,0.0771115580641714,4.66948651290506e-167,1.19205866757728e-165
"orf19.2602",1113.81340152168,-5.00749929603572,0.153581243071724,9.72418518748832e-234,3.76223289024005e-232
"orf19.2607",3109.77839129979,-3.85405555740278,0.0913619949656912,0,0
"orf19.2608",4617.87618633855,-5.17450544678506,0.0925168738809665,0,0
"orf19.2613",6735.95720941733,-2.40654046187769,0.0651430654920712,1.59565721094004e-299,8.87441854191562e-298
"orf19.2618",4256.06660572427,-2.01538889277909,0.0701309996924647,2.32224107650108e-182,6.60513226736313e-181
"orf19.2619",6487.76728571354,4.82882777708532,0.0855483089489595,0,0
"orf19.2633.1",433.037416860599,-4.92572772961559,0.236231256386453,6.54308698562241e-97,8.20058125421368e-96
"orf19.265",184.309811704613,-4.15831420302229,0.300492547157225,2.52684670684638e-44,1.71270164711057e-43
"orf19.2667",873.781575041083,2.59792714051814,0.119288718112804,5.44128008978745e-106,7.56556555341206e-105
"orf19.2681",2573.19239315401,7.50141354736909,0.21205226642106,7.28822997712568e-274,3.36284329833451e-272
"orf19.2688",1426.34507459301,2.52758824053257,0.0998136843487081,2.61414157754831e-142,5.40979664004931e-141
"orf19.2691",230.144655047975,-2.63338192072567,0.211476620815305,1.9143703247269e-36,1.12602575568686e-35
"orf19.270",12.3962605111733,2.25262854033537,0.974696660778286,0.00245339459296567,0.00432066579575436
"orf19.2712",1481.94053820132,2.82794700852999,0.100097070883766,1.85632804795256e-176,5.13914107142068e-175
"orf19.2717",1204.6419126948,2.61287269692787,0.109293468221678,3.74283258749621e-127,6.64219492521764e-126
"orf19.2738",100.15873271637,-2.53924365905274,0.317165228334595,1.62658892138889e-16,6.02737798413527e-16
"orf19.276",1540.41595043478,-2.80935738488611,0.102449043088158,2.20736692007956e-166,5.56667552436258e-165
"orf19.2762",9263.36587733063,-2.24534675163141,0.0678629616246592,5.92781501684674e-241,2.38221675741538e-239
"orf19.2768",1397.01052065572,-2.42782552335563,0.10268897376611,1.59220044727975e-124,2.71721002359057e-123
"orf19.2769",2456.65332003703,-2.30627347387243,0.0818354265020366,1.3646680942787e-175,3.74472139174538e-174
"orf19.2787",21.1264139190003,-2.62669234861643,0.725173831995187,3.545607510273e-05,7.43372237680596e-05
"orf19.2795",2125.11055729109,2.209131060532,0.0929952588508348,1.50146034107805e-125,2.62713383836382e-124
"orf19.2804",24.9867322397759,-6.04695880448747,1.34975813997659,9.57555122505178e-06,2.1039191739276e-05
"orf19.2809",170.186466860988,-2.21498912628267,0.247578364766234,5.85148726552295e-20,2.39637831538083e-19
"orf19.2830",776.701087820507,2.19374924181384,0.119520571478377,5.18040683099544e-76,5.31610447286171e-75
"orf19.2838",505.162551995378,-2.30160402597985,0.144631604627504,7.32680266012397e-58,6.05287185277351e-57
"orf19.2839",696.130616569641,-2.92965695739936,0.135423036528511,1.27179205781663e-104,1.72592434164265e-103
"orf19.2849",2004.50470143019,-5.10201485682031,0.122477554579515,0,0
"orf19.2859",1183.02365210557,2.52572198253798,0.108324027509911,4.28036398493409e-121,6.99800190607728e-120
"orf19.2877",162453.591779917,-2.78346244638664,0.0550450756292594,0,0
"orf19.2881",1356.97105898303,-3.00868094104604,0.110966706514387,5.94217483093082e-163,1.45723649692394e-161
"orf19.2917",2980.31626745046,2.63649933020805,0.081343914120513,2.49854468567973e-231,9.4323847558176e-230
"orf19.2934",422.796681285658,3.53946318281744,0.186350885207955,2.63123753351691e-81,2.85539696799248e-80
"orf19.2946",41.341230288996,-2.13130404330278,0.475709590149703,1.17325008280074e-06,2.74536993454764e-06
"orf19.2947",41138.742452015,-3.66300399278075,0.0643291611475374,0,0
"orf19.2970",15685.9454283349,-3.42635789963576,0.0712302849561108,0,0
"orf19.2988",23259.1493768278,-4.02107554312244,0.0603051092798683,0,0
"orf19.2989",4477.29791553917,-2.68510320259446,0.0747089437679614,9.42616960032789e-284,4.85252978846632e-282
"orf19.2998",692.260919031459,2.70966360058066,0.13249183738257,7.98965731519308e-94,9.81608982570763e-93
"orf19.3015",2523.38825546829,3.72170525428619,0.0944616083701651,0,0
"orf19.3037",22502.5069397736,2.03887900286535,0.0599070249519524,1.38573824579047e-254,5.91216680344441e-253
"orf19.3053",4155.68954527432,-2.18161072164108,0.0738677475337483,5.48162301626933e-193,1.66561120821179e-191
"orf19.3088",161.192339040471,2.66542707535114,0.256967194109993,4.5259531384713e-26,2.16696096076385e-25
"orf19.3112",98.4524579395944,-4.11788213030251,0.403952203046278,4.11556238657268e-25,1.93332112412981e-24
"orf19.3138",7486.13604913609,2.44582528297794,0.06786660571513,3.61271363922056e-285,1.8752994382254e-283
"orf19.3159",1421.16100520083,2.90535052510611,0.108229116126743,1.30058454847915e-159,3.14005471026225e-158
"orf19.3221",3349.44548902136,-3.9753702182168,0.0923234726455592,0,0
"orf19.3265",744.851307065419,2.20628752352076,0.122203911181441,1.2461296777782e-73,1.23404479537049e-72
"orf19.3268",28064.048729583,2.297098098174,0.0682270692863676,2.50816707908394e-249,1.04155818237426e-247
"orf19.3276",1385.02870830406,3.18478718929593,0.110559372871179,2.31938374610435e-183,6.68863025670554e-182
"orf19.3282",1737.09069670253,2.72992313574113,0.10168571075839,1.15184623767097e-159,2.7917705114601e-158
"orf19.3287",720.905044645688,2.20277072071069,0.122968034976422,1.54769191153978e-72,1.51581335172662e-71
"orf19.3291",2193.42032333566,2.387829336279,0.0907924496898521,3.02572282239476e-153,7.00640426048213e-152
"orf19.3302",2260.10232426315,-2.48797587646435,0.0880231010134675,1.05107502362916e-176,2.92283317954735e-175
"orf19.3310",109.793628744687,-2.64025967880949,0.304541078308985,5.73878267023548e-19,2.27977533500617e-18
"orf19.3325",5865.30156015473,-2.35045622243992,0.0663513696629241,9.76458575514293e-276,4.53907497528249e-274
"orf19.3330.3",19.983962148069,-2.06178008323172,0.705129746551111,0.000486186456788016,0.000921623688171806
"orf19.334",1052.90855666984,-2.3481650880778,0.107581174263473,1.893827796106e-106,2.65690390584331e-105
"orf19.3354",6028.88345363355,3.46879763067849,0.0750889248612779,0,0
"orf19.3363",9637.75086035518,2.35062439158598,0.0626480992214013,0,0
"orf19.3369",39.1802889837894,-2.20390555164683,0.494060919880506,1.20002759138653e-06,2.8069740393341e-06
"orf19.3393",1245.60299265303,2.9142752317775,0.110429005016517,2.15322259928644e-154,5.0046356608042e-153
"orf19.34",35972.5068025887,7.84926532982194,0.0840802979824724,0,0
"orf19.3419",1504.72114290289,2.86569474165165,0.115809779294699,4.39377670054801e-136,8.39534818028023e-135
"orf19.344",27.1838003424429,-2.35779464314584,0.622180158815632,2.06429208462778e-05,4.42175907673536e-05
"orf19.3448",353.707018087988,-2.15292708701327,0.192486999887585,6.8186945660882e-30,3.54537967046439e-29
"orf19.346",4946.80478263264,-2.65611881704435,0.0726540283470578,1.29529913270603e-293,6.95553301519472e-292
"orf19.347",335.715082082296,-2.93756798267667,0.184614181377569,6.60483130246121e-58,5.46367784635204e-57
"orf19.3475",3714.46619405873,2.06926735950815,0.0792496707647305,4.89868893656816e-151,1.11772649765139e-149
"orf19.3478",392.345715147173,3.16405605091845,0.17885371925264,6.86925453191671e-71,6.59300253918477e-70
"orf19.3483",1605.75779699824,4.88144393270491,0.133342064350295,5.12809999247505e-294,2.77764650896757e-292
"orf19.3503",64.2981210238468,2.10552675851578,0.389861122836296,1.11925537275556e-08,2.961699964696e-08
"orf19.3538",128.446634710854,-2.01183202741192,0.263926719971617,4.50112328443732e-15,1.57602568514671e-14
"orf19.3540",1527.0191231531,2.21713328458897,0.0969085624508758,1.29130014431733e-116,2.05191545891649e-115
"orf19.3547",1959.87728747494,3.40574262906678,0.098751095134353,1.29023322923348e-261,5.58115471173289e-260
"orf19.3553",991.004248970144,3.12410707170968,0.121980474091778,1.33291982795987e-145,2.8929469018683e-144
"orf19.356",19.6884124378834,-3.57782679528345,0.868372834607968,5.60473329676378e-06,1.25221964510551e-05
"orf19.3564",1517.5668027572,2.07601696436121,0.0992867168733483,7.81641969854987e-98,9.85596726766542e-97
"orf19.3567",930.883945685482,-5.16144978483956,0.172412101119592,1.80885216855552e-197,5.66197997886046e-196
"orf19.3585",279.774615601773,2.05278520975305,0.190886201870402,1.00654913364973e-27,4.98790338385375e-27
"orf19.3591",8669.0850314211,-3.02348689049605,0.0659629377875589,0,0
"orf19.3630",1058.67998530362,2.28368857492771,0.107510715161333,6.32716251477321e-101,8.34997781875473e-100
"orf19.3638",22.0465533178519,-3.08288641671431,0.736604777465019,3.71114257020298e-06,8.41832012738324e-06
"orf19.3651",111873.647802324,-2.19172390779181,0.0564431525890571,0,0
"orf19.3664",15.0723680259618,2.03533076496291,0.839709706177711,0.00212129650195033,0.00376669210679835
"orf19.3665",835.352076531817,2.93239340760008,0.13551084761523,1.05038866392204e-104,1.42857445143458e-103
"orf19.3669",2064.15233440703,-2.07484439216955,0.0857886055988636,4.89500587054511e-130,8.88950191475961e-129
"orf19.3676",385.918370004771,2.84733041189396,0.174015567906548,4.97533925472574e-61,4.2864990619207e-60
"orf19.3682",1761.8955804473,-2.13050008354613,0.0883447517506105,2.7035372701483e-129,4.89544583016098e-128
"orf19.3707",1370.74346944696,-2.68936268815334,0.101268446853327,3.03201619019722e-156,7.10016122133027e-155
"orf19.3721",156.243499894794,-3.13874680891155,0.275684231377355,7.28908657182533e-31,3.85103649329092e-30
"orf19.3722",6405.08044068134,-2.18971642563483,0.0690981017665366,2.82957664346399e-221,1.01295591449064e-219
"orf19.3727",9450.94859489713,8.64537444364342,0.168180200527954,0,0
"orf19.3733",774.295518181835,2.01056725191309,0.119905521573284,8.04212813478616e-64,7.18714722404347e-63
"orf19.3735",6.65587302780211,-3.41448055200698,1.68099176812441,0.00603010225515856,0.0101792701754425
"orf19.3746",110.074101736912,-2.24922924940041,0.293936549621886,3.11100996652835e-15,1.09793093946205e-14
"orf19.3749",872.558537126817,-2.79577606956066,0.120133992799869,1.02095473202088e-120,1.6561268296245e-119
"orf19.3756",972.40643748253,2.42472191579175,0.114266629102083,9.01810368010794e-101,1.1851005869914e-99
"orf19.3770",1589.50084174092,-5.17980157312804,0.138527046419796,7.12563627626805e-307,4.18731965706355e-305
"orf19.3778",985.721300840135,2.86786070950707,0.117119703979774,2.72551647109788e-133,5.12907616267936e-132
"orf19.3822",3545.16850833371,-2.08648380341864,0.0755172773948443,8.82987688023122e-169,2.27278111929588e-167
"orf19.3867",1102.06556428624,2.81798479410909,0.118004050342471,6.61680708859745e-127,1.16429636595688e-125
"orf19.3902",150.79970438522,-4.05710803793025,0.321996674886439,3.79699305787602e-37,2.26329854138849e-36
"orf19.391",3904.81797896945,-2.39417849538037,0.0779380472100814,4.67119542394013e-208,1.55598268961086e-206
"orf19.3931",817.222152957925,-3.43539787447205,0.132383487999214,2.17341085681774e-149,4.90513631417309e-148
"orf19.3934",3792.07094572776,2.54061718925432,0.0786739356878872,1.20722073186748e-229,4.50286104119912e-228
"orf19.3936",5366.54055687218,3.74622786289409,0.0743085880952481,0,0
"orf19.3941",3634.27189138407,2.45271564162248,0.0736496453587865,5.03733505945526e-244,2.06431316350966e-242
"orf19.395",263376.495834086,-2.08879399801146,0.0634015049731523,3.63276847152425e-237,1.43218448159016e-235
"orf19.3962",3087.44448657537,3.47501814791741,0.0858554301034917,0,0
"orf19.3978",438.819027430206,3.08279529300389,0.170076569785005,2.5915717161215e-74,2.61211977665385e-73
"orf19.3997",227173.231091145,-2.10909618315814,0.0563389426822553,1.62802906607464e-307,9.65808862150377e-306
"orf19.4012",1157.24495247215,-3.56936908533168,0.418976273037028,1.20805678496483e-18,4.75963675746106e-18
"orf19.4041",112.049768826951,3.0695130740222,0.329534967554058,1.57477433632483e-21,6.79783045112082e-21
"orf19.4056",311.61995647876,-2.15561525800738,0.176701245237641,5.43125284086395e-35,3.10094169988465e-34
"orf19.406",7571.4947649037,-2.3983872688573,0.0632920040949628,0,0
"orf19.4093",4238.29502894827,3.36831563736762,0.0804152932375903,0,0
"orf19.4096",872.00873696502,2.64367696366645,0.119660117396722,5.30837447053492e-109,7.70766074055059e-108
"orf19.4128",939.802217568354,2.7864340374758,0.118979087006501,3.80198495937889e-122,6.26522865396061e-121
"orf19.4135",1160.63229802296,-2.76628251793487,0.109835532086027,5.75922381210164e-141,1.16474691966172e-139
"orf19.414",553.672415739228,2.59052850671287,0.143136491571444,4.61446546648733e-74,4.61372478182176e-73
"orf19.4151",72.4043924106828,-2.20573359072427,0.362013918602256,1.67122621738336e-10,4.82617900235556e-10
"orf19.4160",329.536658634512,2.38741989388588,0.179463967850027,3.41123842261952e-41,2.18158153331591e-40
"orf19.4177",8183.89891572672,-3.00317584418765,0.0710895262814571,0,0
"orf19.4189",2756.73762543384,11.3073902723574,0.704525390701366,1.01615679234236e-55,8.17783030943225e-55
"orf19.419",167.304819757345,-3.00367321704912,0.26282531382459,3.58126619413033e-31,1.90664163446477e-30
"orf19.4191",989.456623822798,3.02462810107238,0.124098998576275,4.31046580738582e-132,7.99103914113282e-131
"orf19.4268",1454.23925347116,2.24668608812535,0.0946751374804644,2.80273792408605e-125,4.84951514698111e-124
"orf19.4273",450.304478825385,2.32796783389606,0.152625110632024,2.49604693437556e-53,1.93381546694345e-52
"orf19.4279",2086.74719681967,2.63145522872147,0.0870233990057681,1.02548281556814e-201,3.25904717253772e-200
"orf19.4287",375.49381403046,-2.36290233147,0.169093994030611,3.00189834479233e-45,2.05707643451171e-44
"orf19.4311",7312.72997111005,2.44803634860945,0.0798066507374529,1.94015211068213e-207,6.42830186033988e-206
"orf19.4342",97.2448749411897,3.52299071685342,0.388631353864152,1.58173133903943e-20,6.62137399924505e-20
"orf19.4363",1450.21540007233,2.03641975193562,0.0935718717720818,9.41057684108233e-106,1.3026329587356e-104
"orf19.4381",21198.4109850192,3.43477635540568,0.0604963238940758,0,0
"orf19.4393",12218.519488673,2.02756298810213,0.0633658104592608,2.14157601955817e-225,7.89341835847803e-224
"orf19.4401",338.527623224444,2.45331989238609,0.177965145980609,4.85356490598421e-44,3.28261192175632e-43
"orf19.4424",37021.0354016912,13.3194388263943,0.389056846992417,1.76369575307801e-254,7.47351077953942e-253
"orf19.4445",95.5791607311766,-2.20861838269784,0.311618525120332,2.12777324549637e-13,7.02751831717756e-13
"orf19.4459",349.166558845037,-2.77285083892907,0.188165026408981,5.21341776834255e-50,3.87060539678257e-49
"orf19.4476",503.367074097642,3.29230830589816,0.170343511723917,3.62906075475916e-84,4.06572292111417e-83
"orf19.4479",1087.53971266713,2.74329650665947,0.116448176626391,1.36448685285527e-123,2.29094032518476e-122
"orf19.449",1727.19914274389,-2.95851361499882,0.0952841190128727,1.11749625499442e-212,3.80376184281981e-211
"orf19.4492",2249.21179315305,3.16348713767887,0.0900466888198378,2.57570737529929e-271,1.17971185593671e-269
"orf19.4506",12067.8512441522,-3.83207089604735,0.0760138750336572,0,0
