"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GWK60_A00231",418.102696305913,1.35463130428011,0.148144465278099,2.57204214853473e-20,6.02894015209122e-20
"GWK60_A00407",5370.34328894381,1.14842862307799,0.0674416568614905,2.68824993193276e-65,1.21793235503586e-64
"GWK60_A00583",24.636106398708,1.46385317690726,0.576999345715121,0.00340348409863446,0.00451964815925708
"GWK60_A00605",341.705745908865,1.14128366955929,0.15206262845685,3.1265530891958e-14,6.34967924678376e-14
"GWK60_A00847",2034.06470709669,1.54468467871515,0.0762109951485777,8.83633955468772e-92,5.13581724394004e-91
"GWK60_A01001",2071.87305113962,2.52115596663205,0.0806232328723653,2.36606949305865e-215,3.05037390526678e-214
"GWK60_A01023",2528.05977447457,1.09275758383606,0.0667375086915186,1.60574284933458e-60,6.90613850163522e-60
"GWK60_A01133",5990.43300706084,2.62495969083361,0.0584329621447839,0,0
"GWK60_A01155",55391.1660503907,7.12962642863754,0.107449895887652,0,0
"GWK60_A01199",647.444799587359,1.44401539185136,0.11836829045199,1.15810063511557e-34,3.53546682571555e-34
"GWK60_A01221",1142.02003387696,2.26298341921072,0.202818214730575,1.14297906727439e-29,3.21157579800389e-29
"GWK60_A01397",45.3507548033719,2.09997081119873,0.442195043975234,4.21494829559909e-07,6.70009913413454e-07
"GWK60_A01419",450.943965077415,2.63984501187681,0.156273270021348,7.05447739959475e-65,3.18511168428055e-64
"GWK60_A01463",2239.16665194077,2.74048744140973,0.0786193066227184,6.10916506287476e-267,1.00106567696951e-265
"GWK60_A01529",8136.25195480299,2.42889580618636,0.0565616342810494,0,0
"GWK60_A01573",1108.98639160231,1.24096646392624,0.0916171059195974,3.9973553071529e-42,1.36444444617938e-41
"GWK60_A01683",1032.05409253741,1.22117834064027,0.0951183408310971,4.71302824153889e-38,1.5051929903154e-37
"GWK60_A01793",1242.50312874382,1.0744476440624,0.0875787503738795,7.49023663789663e-35,2.29462112494678e-34
"GWK60_A01815",1005.29692904477,1.88206312790804,0.101842885358608,8.38592311313418e-77,4.24134188221979e-76
"GWK60_A01969",300.37362076586,2.0978790725722,0.171887303147653,6.51134326908718e-35,1.99939670726203e-34
"GWK60_A02057",2404.35965099459,3.37357810880022,0.0870970443315404,0,0
"GWK60_A02189",3545.65714263235,1.261471991316,0.0654867050247112,4.56835825024883e-83,2.4545009597864e-82
"GWK60_A02277",1460.46734460622,1.15506399790945,0.0815522635882356,7.9199776385379e-46,2.84751075725969e-45
"GWK60_A02893",1862.80296265016,1.73023690161135,0.0819417619053109,1.53755028376819e-99,9.44803094932322e-99
"GWK60_A02959",443.181710020833,1.76660003695507,0.13973574761253,3.53190040906941e-37,1.11914434648826e-36
"GWK60_A03025",636.293066527613,1.715468092545,0.129667699560257,1.83846063191886e-40,6.09729062036142e-40
"GWK60_A03245",19531.4363828506,1.06780847778503,0.0438412182957393,4.58639493135191e-131,3.57929337372567e-130
